ts_code,name,industry,board,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,seal_amount
603618.SH,杭电股份,电气设备,电气设备,20260422,U,28.55,28.55,23.36,1,120371939.0,94946,95328,120371939.0
603637.SH,镇海股份,建筑工程,建筑工程,20260422,U,16.8,16.8,13.74,15,3363931.0,134255,145219,3363931.0
603773.SH,沃格光电,元器件,元器件,20260422,U,64.36,64.36,52.66,0,101796023.0,101430,101430,101796023.0
603903.SH,中持股份,环境保护,环境保护,20260422,U,12.9,12.9,10.56,0,112350228.0,103751,103751,112350228.0
603906.SH,龙蟠科技,电气设备,电气设备,20260422,U,28.62,28.62,23.42,0,70670822.0,141148,141148,70670822.0
605365.SH,立达信,家用电器,家用电器,20260422,U,30.42,30.42,24.89,0,73199554.0,103617,103617,73199554.0
605376.SH,博迁新材,小金属,小金属,20260422,U,117.66,117.66,96.26,1,80750058.0,93743,93819,80750058.0
605588.SH,冠石科技,元器件,元器件,20260422,U,62.7,62.7,51.3,0,76807562.0,110449,110449,76807562.0
688048.SH,长光华芯,半导体,半导体,20260422,U,372.91,372.91,248.61,4,111567586.0,95026,133023,111567586.0
920981.BJ,晶赛科技,元器件,元器件,20260422,U,42.34,42.34,22.8,0,32648585.0,131619,131619,32648585.0
