ts_code,name,industry,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,seal_amount
000078.SZ,海王生物,医药商业,20260126,U,4.2,4.2,3.44,0,125018460.0,130712,130712,125018460.0
000426.SZ,兴业银锡,铅锌,20260126,U,63.67,63.67,52.09,21,45739445.0,93321,135230,45739445.0
000506.SZ,招金黄金,黄金,20260126,U,21.43,21.43,17.53,19,43122281.0,101339,132524,43122281.0
000593.SZ,德龙汇能,供气供热,20260126,U,17.71,17.71,14.49,0,19677581.0,133118,133118,19677581.0
000603.SZ,盛达资源,铅锌,20260126,U,56.65,56.65,46.35,0,97220407.0,93042,93042,97220407.0
000629.SZ,钒钛股份,小金属,20260126,U,4.24,4.24,3.47,0,213613040.0,93930,93930,213613040.0
000630.SZ,铜陵有色,铜,20260126,U,7.55,7.55,6.17,4,86907921.0,101912,142500,86907921.0
000657.SZ,中钨高新,小金属,20260126,U,49.47,49.47,40.47,2,84816315.0,105227,132100,84816315.0
000751.SZ,锌业股份,铅锌,20260126,U,6.29,6.29,5.15,3,42694362.0,100421,141039,42694362.0
000815.SZ,美利云,通信设备,20260126,U,13.17,13.17,10.77,0,140476237.0,142457,142457,140476237.0
001277.SZ,速达股份,专用机械,20260126,U,46.31,46.31,37.89,0,64833814.0,101630,101630,64833814.0
001288.SZ,运机集团,专用机械,20260126,U,38.15,38.15,31.21,0,26973576.0,93742,93742,26973576.0
001337.SZ,四川黄金,黄金,20260126,U,55.25,55.25,45.21,12,80148523.0,101348,130251,80148523.0
002009.SZ,天奇股份,工程机械,20260126,U,26.11,26.11,21.37,0,732345290.0,92500,92500,732345290.0
002022.SZ,科华生物,医疗保健,20260126,U,6.95,6.95,5.69,0,70837173.0,130815,130815,70837173.0
002030.SZ,达安基因,医疗保健,20260126,U,7.01,7.01,5.73,0,78222332.0,93003,93003,78222332.0
002155.SZ,湖南黄金,黄金,20260126,U,25.27,25.27,20.67,0,4442720974.0,92500,92500,4442720974.0
002165.SZ,红 宝 丽,化工原料,20260126,U,10.9,10.9,8.92,0,64556209.0,103100,103100,64556209.0
002201.SZ,九鼎新材,玻璃,20260126,U,16.28,16.28,13.32,2,59971775.0,143724,145318,59971775.0
002218.SZ,拓日新能,新型电力,20260126,U,6.01,6.01,4.91,0,413943828.0,92500,92500,413943828.0
002237.SZ,恒邦股份,黄金,20260126,U,18.92,18.92,15.48,17,60803582.0,93427,135312,60803582.0
002378.SZ,章源钨业,小金属,20260126,U,23.07,23.07,18.87,0,126572862.0,132948,132948,126572862.0
002506.SZ,协鑫集成,电气设备,20260126,U,3.45,3.45,2.83,1,228602112.0,92500,95215,228602112.0
002524.SZ,光正眼科,医疗保健,20260126,U,5.05,5.05,4.13,0,126916600.0,94342,94342,126916600.0
002575.SZ,群兴玩具,文教休闲,20260126,U,6.95,6.95,5.69,0,138865865.0,141200,141200,138865865.0
002623.SZ,亚玛顿,玻璃,20260126,U,22.78,22.78,18.64,5,1378190.0,104842,144521,1378190.0
002667.SZ,威领股份,小金属,20260126,U,19.36,19.36,15.84,0,119249023.0,93257,93257,119249023.0
002716.SZ,湖南白银,小金属,20260126,U,18.08,18.08,14.8,7,226637681.0,101930,132442,226637681.0
002728.SZ,特一药业,中成药,20260126,U,13.19,13.19,10.79,0,98346644.0,95524,95524,98346644.0
002842.SZ,翔鹭钨业,小金属,20260126,U,24.51,24.51,20.05,0,99503148.0,102133,102133,99503148.0
002995.SZ,天地在线,互联网,20260126,U,25.1,25.1,20.54,3,60124966.0,93000,102918,60124966.0
003042.SZ,中农联合,农药化肥,20260126,U,21.0,21.0,17.18,2,385136640.0,94418,94533,385136640.0
300017.SZ,网宿科技,软件服务,20260126,U,13.78,13.78,9.18,0,465025212.0,141903,141903,465025212.0
