trade_date,target_trade_date,jq_code,target_weight,risk_budget,regime,reason
20260910,20260911,000993.XSHE,0.3333333333333333,1.0,NEUTRAL,a_top10_probability_rank_1_3
20260910,20260911,603105.XSHG,0.3333333333333333,1.0,NEUTRAL,a_top10_probability_rank_1_3
20260910,20260911,600744.XSHG,0.3333333333333333,1.0,NEUTRAL,a_top10_probability_rank_1_3
