ts_code,name,industry,trade_date,close,pct_chg,amount,vol,turnover_rate,circ_mv,total_mv,volume_ratio,lhb_net_amount,is_limit_up_pool,limit_type,up_limit,down_limit,open_times,seal_amount,first_limit_time,last_limit_time,limit_open_count,limit_strength_raw,StrengthScore,strength_feature_count,strength_missing_fields,strength_quality_flag,_f_momo,_f_amt,_f_turn,_f_vr,_f_cap,_f_seal,_f_open_penalty,_strength_quality_adj
603030.SH,全筑股份,装修装饰,20260421,2.57,9.8291,114438.517,451462.0,3.4281,,338451.9146,2.62,,1.0,U,2.57,2.11,2.0,22364140.0,93706,93845,2.0,86.660377,86.660377,9,,A,1.0,0.9433962264150944,0.8490566037735849,0.4339622641509434,0.5094339622641509,0.9811320754716981,0.8584905660377359,1.0
603016.SH,新宏泰,电气设备,20260421,55.23,9.998,251406.049,46584.02,3.1442,,818287.68,0.65,,1.0,U,55.23,45.19,1.0,50148729.0,94220,94348,1.0,77.471698,77.471698,9,,A,0.660377358490566,0.7358490566037735,0.9056603773584906,0.9433962264150944,0.5094339622641509,0.7547169811320755,0.7169811320754716,1.0
603335.SH,迪生力,汽车配件,20260421,7.37,10.0,146251.686,203679.89,4.7573,,315542.5702,0.64,,1.0,U,7.37,6.03,0.0,35961915.0,93421,93421,0.0,75.226415,75.226415,9,,A,0.5943396226415094,0.9056603773584906,0.6792452830188679,0.9622641509433962,0.5094339622641509,0.8867924528301887,0.32075471698113206,1.0
002853.SZ,皮阿诺,家居用品,20260421,29.03,10.0038,152996.365,54117.4,4.2048,,531004.997,2.11,,1.0,U,29.03,23.75,0.0,33622546.0,104454,104454,0.0,71.811321,71.811321,9,,A,0.5283018867924528,0.8679245283018868,0.7924528301886793,0.49056603773584906,0.5094339622641509,0.9056603773584906,0.32075471698113206,1.0
600715.SH,文投控股,影视音像,20260421,2.22,9.901,328020.93,1504109.17,5.2548,,901287.477,5.54,,1.0,U,2.22,1.82,1.0,22949916.0,100237,100607,1.0,71.773585,71.773585,9,,A,0.9811320754716981,0.6226415094339622,0.6415094339622641,0.05660377358490566,0.5094339622641509,0.9433962264150944,0.7169811320754716,1.0
605298.SH,必得科技,运输设备,20260421,59.62,10.0,181417.075,31445.47,1.6883,,1119961.7,1.04,,1.0,U,59.62,48.78,0.0,91296106.0,100418,100418,0.0,71.716981,71.716981,9,,A,0.5943396226415094,0.8301886792452831,0.9622641509433962,0.8018867924528302,0.5094339622641509,0.4716981132075472,0.32075471698113206,1.0
605365.SH,立达信,家用电器,20260421,27.65,9.9841,443079.804,167912.0,3.3448,,1388065.6021,1.12,,1.0,U,27.65,22.63,0.0,49208705.0,141820,141820,0.0,71.358491,71.358491,9,,A,0.8490566037735849,0.49056603773584906,0.8679245283018868,0.7169811320754716,0.5094339622641509,0.7735849056603774,0.32075471698113206,1.0
603017.SH,中衡设计,建筑工程,20260421,15.63,9.993,229705.56,147391.87,5.3366,,431685.428,0.81,33661449.79,1.0,U,15.63,12.79,1.0,93006315.0,93000,93021,1.0,70.641509,70.641509,9,,A,0.7735849056603774,0.7735849056603774,0.6226415094339622,0.9056603773584906,0.5094339622641509,0.4528301886792453,0.7169811320754716,1.0
603898.SH,好莱客,家居用品,20260421,14.5,10.0152,112190.842,80151.28,2.5744,,451450.3399,2.64,,1.0,U,14.5,11.86,0.0,64688850.0,130220,130220,0.0,70.339623,70.339623,9,,A,0.4339622641509434,0.9622641509433962,0.9245283018867925,0.41509433962264153,0.5094339622641509,0.660377358490566,0.32075471698113206,1.0
003018.SZ,金富科技,塑料,20260421,47.45,9.9907,599048.847,129661.19,5.462,,1233700.0,0.77,168106653.74,1.0,U,47.45,38.83,2.0,57609045.0,93621,94539,2.0,67.150943,67.150943,9,,A,0.7924528301886793,0.37735849056603776,0.6037735849056604,0.9245283018867925,0.5094339622641509,0.6981132075471698,0.8584905660377359,1.0
002752.SZ,昇兴股份,广告包装,20260421,6.9,10.0478,126940.68,183972.0,1.8859,,674073.7429,1.04,,1.0,U,6.9,5.64,0.0,126140970.0,92500,92500,0.0,64.867925,64.867925,9,,A,0.24528301886792453,0.9245283018867925,0.9433962264150944,0.8018867924528302,0.5094339622641509,0.32075471698113206,0.32075471698113206,1.0
000715.SZ,中兴商业,百货,20260421,6.27,10.0,159982.896,269352.02,5.5419,,338852.508,4.26,,1.0,U,6.27,5.13,0.0,45443956.0,144209,144209,0.0,64.132075,64.132075,9,,A,0.5943396226415094,0.8490566037735849,0.5849056603773585,0.09433962264150944,0.5094339622641509,0.7924528301886793,0.32075471698113206,1.0
000819.SZ,岳阳兴长,石油加工,20260421,17.08,9.9807,422301.689,254578.57,6.9646,,631113.6962,3.46,,1.0,U,17.08,13.98,0.0,39749993.0,133212,133212,0.0,63.169811,63.169811,9,,A,0.8867924528301887,0.5094339622641509,0.5283018867924528,0.22641509433962265,0.5094339622641509,0.8301886792452831,0.32075471698113206,1.0
603115.SH,海星股份,铝,20260421,48.69,10.009,398318.366,85814.79,3.5477,,1177764.3576,0.82,,1.0,U,48.69,39.83,0.0,88104798.0,104603,104603,0.0,62.830189,62.830189,9,,A,0.49056603773584906,0.5283018867924528,0.8301886792452831,0.8773584905660378,0.5094339622641509,0.5283018867924528,0.32075471698113206,1.0
600961.SH,株冶集团,铅锌,20260421,26.73,10.0,316870.785,118545.0,1.5768,,2867788.7351,0.82,-62697159.0,1.0,U,26.73,21.87,0.0,534902049.0,92501,92501,0.0,62.811321,62.811321,9,,A,0.5943396226415094,0.6415094339622641,0.9811320754716981,0.8773584905660378,0.5094339622641509,0.03773584905660377,0.32075471698113206,1.0
600261.SH,阳光照明,家用电器,20260421,4.07,10.0,309013.927,777199.63,5.8215,,543366.5572,6.86,,1.0,U,4.07,3.33,1.0,37928330.0,104747,105032,1.0,62.735849,62.735849,9,,A,0.5943396226415094,0.660377358490566,0.5660377358490566,0.03773584905660377,0.5094339622641509,0.8490566037735849,0.7169811320754716,1.0
300067.SZ,安诺其,染料涂料,20260421,5.05,19.9525,42937.403,85024.56,0.9069,,582959.1599,0.4,13813265.0,1.0,U,5.05,3.37,0.0,572928782.0,92500,92500,0.0,62.716981,62.716981,9,,A,0.1320754716981132,1.0,1.0,1.0,0.5094339622641509,0.018867924528301886,0.32075471698113206,1.0
301022.SZ,海泰科,专用机械,20260421,33.4,20.0144,97141.559,29086.15,4.3292,,332276.9808,1.85,23252446.8,1.0,U,33.4,22.26,0.0,57299770.0,93000,93000,0.0,62.377358,62.377358,9,,A,0.03773584905660377,0.9811320754716981,0.7547169811320755,0.5471698113207547,0.5094339622641509,0.7169811320754716,0.32075471698113206,1.0
603815.SH,交建股份,建筑工程,20260421,7.07,9.9533,469311.612,687620.78,11.1099,,437579.4341,1.73,,1.0,U,7.07,5.79,1.0,88850104.0,100106,102133,1.0,60.792453,60.792453,9,,A,0.9245283018867925,0.4716981132075472,0.3584905660377358,0.5849056603773585,0.5094339622641509,0.5094339622641509,0.7169811320754716,1.0
001268.SZ,联合精密,机械基件,20260421,37.19,9.997,354514.957,96137.49,15.2761,,401404.0691,3.29,,1.0,U,37.19,30.43,10.0,22920197.0,94106,141100,10.0,60.754717,60.754717,9,,A,0.6792452830188679,0.5660377358490566,0.20754716981132076,0.24528301886792453,0.5094339622641509,0.9622641509433962,0.9811320754716981,1.0
600308.SH,华泰股份,造纸,20260421,4.14,10.1064,196975.346,490098.92,3.231,,627984.2529,4.41,18015056.92,1.0,U,4.14,3.38,0.0,52894213.0,130144,130144,0.0,60.735849,60.735849,9,,A,0.19811320754716982,0.8113207547169812,0.8867924528301887,0.07547169811320754,0.5094339622641509,0.7358490566037735,0.32075471698113206,1.0
002952.SZ,亚世光电,元器件,20260421,27.29,9.996,291206.013,110802.0,8.4167,,448483.86,1.49,,1.0,U,27.29,22.33,0.0,109290992.0,102512,102512,0.0,59.584906,59.584906,9,,A,0.6981132075471698,0.7169811320754716,0.4716981132075472,0.6037735849056604,0.5094339622641509,0.37735849056603776,0.32075471698113206,1.0
002846.SZ,英联股份,广告包装,20260421,16.29,9.9932,296924.524,188522.92,7.335,,684169.633,3.77,,1.0,U,16.29,13.33,0.0,86170842.0,130521,130521,0.0,58.943396,58.943396,9,,A,0.7358490566037735,0.6792452830188679,0.5094339622641509,0.1509433962264151,0.5094339622641509,0.5471698113207547,0.32075471698113206,1.0
000539.SZ,粤电力Ａ,火力发电,20260421,6.39,9.9828,710513.021,1170256.58,4.5796,,3354931.4671,1.46,,1.0,U,6.39,5.23,0.0,130343341.0,102333,102333,0.0,58.867925,58.867925,9,,A,0.8679245283018868,0.3584905660377358,0.7169811320754716,0.6415094339622641,0.5094339622641509,0.2830188679245283,0.32075471698113206,1.0
600678.SH,四川金顶,水泥,20260421,11.87,10.0093,352768.862,298356.01,8.5491,,414251.13,2.88,,1.0,U,11.87,9.71,2.0,80038211.0,93115,93245,2.0,56.849057,56.849057,9,,A,0.4716981132075472,0.5849056603773585,0.4528301886792453,0.37735849056603776,0.5094339622641509,0.5849056603773585,0.8584905660377359,1.0
002982.SZ,湘佳股份,农业综合,20260421,15.54,9.9788,222181.586,147579.16,11.3443,,315763.4247,3.58,,1.0,U,15.54,12.72,0.0,164796478.0,141712,141712,0.0,56.754717,56.754717,9,,A,0.9056603773584906,0.7924528301886793,0.33962264150943394,0.18867924528301888,0.5094339622641509,0.20754716981132076,0.32075471698113206,1.0
600979.SH,广安爱众,水力发电,20260421,5.32,9.9174,955299.394,1893477.5,15.3659,,671201.5208,4.14,122784875.2,1.0,U,5.32,4.36,1.0,36972398.0,112713,134404,1.0,56.264151,56.264151,9,,A,0.9622641509433962,0.3018867924528302,0.18867924528301888,0.11320754716981132,0.5094339622641509,0.8679245283018868,0.7169811320754716,1.0
603788.SH,宁波高发,汽车配件,20260421,17.44,10.0315,250205.562,147731.6,6.6228,,389025.4786,9.6,11865624.0,1.0,U,17.44,14.27,0.0,41395584.0,134315,134315,0.0,55.622642,55.622642,9,,A,0.2830188679245283,0.7547169811320755,0.5471698113207547,0.018867924528301886,0.5094339622641509,0.8113207547169812,0.32075471698113206,1.0
000980.SZ,众泰汽车,汽车配件,20260421,2.38,10.1852,473083.735,2050443.28,4.0753,,1200126.3619,1.3,,1.0,U,2.38,1.94,0.0,75258746.0,94439,94439,0.0,54.754717,54.754717,9,,A,0.1509433962264151,0.4528301886792453,0.8113207547169812,0.6981132075471698,0.5094339622641509,0.6226415094339622,0.32075471698113206,1.0
600736.SH,苏州高新,园区开发,20260421,6.92,10.0159,332865.571,494527.84,4.2954,,796694.6916,2.69,64653956.0,1.0,U,6.92,5.66,0.0,133536790.0,95241,95241,0.0,54.075472,54.075472,9,,A,0.39622641509433965,0.6037735849056604,0.7735849056603774,0.39622641509433965,0.5094339622641509,0.2641509433962264,0.32075471698113206,1.0
000802.SZ,北京文化,影视音像,20260421,4.46,10.1235,146701.014,329329.01,4.6025,,319291.5137,3.01,,1.0,U,4.46,3.65,0.0,129488067.0,93000,93000,0.0,53.924528,53.924528,9,,A,0.16981132075471697,0.8867924528301887,0.6981132075471698,0.2830188679245283,0.5094339622641509,0.3018867924528302,0.32075471698113206,1.0
002338.SZ,奥普光电,电器仪表,20260421,64.06,9.9931,1493645.01,239972.55,9.9989,,1537440.0,2.94,142902352.96,1.0,U,64.06,52.42,1.0,59527819.0,100521,130912,1.0,53.018868,53.018868,9,,A,0.7547169811320755,0.18867924528301888,0.39622641509433965,0.32075471698113206,0.5094339622641509,0.6792452830188679,0.7169811320754716,1.0
003027.SZ,同兴科技,环境保护,20260421,25.15,10.0175,296602.966,121187.3,11.557,,328768.848,1.95,,1.0,U,25.15,20.57,0.0,83614670.0,105051,105051,0.0,52.264151,52.264151,9,,A,0.37735849056603776,0.6981132075471698,0.3018867924528302,0.5094339622641509,0.5094339622641509,0.5660377358490566,0.32075471698113206,1.0
000056.SZ,皇庭国际,其他商业,20260421,2.07,10.1064,372830.756,1847910.98,20.4477,,244783.3415,3.18,,1.0,U,2.07,1.69,2.0,7448274.0,101454,130342,2.0,49.622642,49.622642,9,,A,0.19811320754716982,0.5471698113207547,0.09433962264150944,0.2641509433962264,0.5094339622641509,1.0,0.8584905660377359,1.0
603738.SH,泰晶科技,元器件,20260421,34.67,9.9937,1606144.711,477064.65,12.3628,,1337871.9348,0.91,3128214.95,1.0,U,34.67,28.37,1.0,106441164.0,95534,100225,1.0,49.056604,49.056604,9,,A,0.7169811320754716,0.1509433962264151,0.22641509433962265,0.8490566037735849,0.5094339622641509,0.41509433962264153,0.7169811320754716,1.0
002081.SZ,金 螳 螂,装修装饰,20260421,4.49,10.049,531011.317,1195575.1,4.5208,,1192240.3364,1.87,,1.0,U,4.49,3.67,0.0,259267533.0,93024,93024,0.0,45.886792,45.886792,9,,A,0.22641509433962265,0.4339622641509434,0.7358490566037735,0.5283018867924528,0.5094339622641509,0.11320754716981132,0.32075471698113206,1.0
