ts_code,name,industry,trade_date,close,pct_chg,amount,vol,turnover_rate,circ_mv,total_mv,volume_ratio,lhb_net_amount,is_limit_up_pool,limit_type,up_limit,down_limit,open_times,seal_amount,first_limit_time,last_limit_time,limit_open_count,limit_strength_raw,StrengthScore,strength_feature_count,strength_missing_fields,strength_quality_flag,_f_momo,_f_amt,_f_turn,_f_vr,_f_cap,_f_seal,_f_open_penalty,_strength_quality_adj
600370.SH,三房巷,化工原料,20260316,3.0,9.8901,500375.599,1670392.36,4.2867,,1169004.2151,1.54,,1.0,U,3.0,2.46,1.0,54804750.0,93002,93008.0,1.0,80.12766,80.12766,9,,A,1.0,0.7446808510638298,0.8936170212765957,0.574468085106383,0.5106382978723404,0.7446808510638298,0.6595744680851063,1.0
600302.SH,标准股份,纺织机械,20260316,11.29,10.039,137333.517,123084.0,3.5572,,390645.0687,0.78,,1.0,U,11.29,9.23,1.0,51887711.0,93130,93206.0,1.0,76.425532,76.425532,9,,A,0.3191489361702128,0.9574468085106383,0.9574468085106383,0.8936170212765957,0.5106382978723404,0.7872340425531915,0.6595744680851063,1.0
600545.SH,卓郎智能,纺织机械,20260316,4.21,9.9217,714124.866,1755958.73,9.8213,,752711.0455,0.73,74106208.2,1.0,U,4.21,3.45,2.0,58643952.0,95636,103327.0,2.0,73.234043,73.234043,9,,A,0.9787234042553191,0.5531914893617021,0.574468085106383,0.9361702127659575,0.5106382978723404,0.7021276595744681,0.7872340425531915,1.0
600751.SH,海航科技,水运,20260316,4.32,9.9237,553229.741,1317763.0,5.1211,,1252513.9223,2.46,,1.0,U,4.32,3.54,0.0,54692496.0,103227,103227.0,0.0,72.617021,72.617021,9,,A,0.9574468085106383,0.6808510638297872,0.8297872340425532,0.2765957446808511,0.5106382978723404,0.7659574468085106,0.2872340425531915,1.0
605299.SH,舒华体育,文教休闲,20260316,13.9,9.9684,258589.79,191519.37,4.68,,568824.867,1.93,,1.0,U,13.9,11.38,0.0,111041470.0,100157,100157.0,0.0,70.574468,70.574468,9,,A,0.851063829787234,0.851063829787234,0.851063829787234,0.3829787234042553,0.5106382978723404,0.425531914893617,0.2872340425531915,1.0
000020.SZ,深华发Ａ,元器件,20260316,15.94,10.0069,113245.908,71827.54,3.9647,,451358.9958,2.98,,1.0,U,15.94,13.04,0.0,62424228.0,94939,94939.0,0.0,69.978723,69.978723,9,,A,0.5106382978723404,1.0,0.9148936170212766,0.14893617021276595,0.5106382978723404,0.6595744680851063,0.2872340425531915,1.0
001278.SZ,一彬科技,汽车配件,20260316,25.32,9.9913,123952.585,50146.66,5.8781,,313292.9688,0.92,,1.0,U,25.32,20.72,0.0,133995136.0,94424,94424.0,0.0,69.595745,69.595745,9,,A,0.7446808510638298,0.9787234042553191,0.7021276595744681,0.851063829787234,0.5106382978723404,0.23404255319148937,0.2872340425531915,1.0
002427.SZ,尤夫股份,化纤,20260316,7.69,10.0143,284497.648,375682.89,3.8152,,757797.8055,1.31,,1.0,U,7.69,6.29,0.0,100360267.0,93409,93409.0,0.0,68.234043,68.234043,9,,A,0.44680851063829785,0.8297872340425532,0.9361702127659575,0.6382978723404256,0.5106382978723404,0.5531914893617021,0.2872340425531915,1.0
002990.SZ,盛视科技,软件服务,20260316,28.95,9.9924,199557.879,70778.56,5.2782,,758061.9395,2.95,,1.0,U,28.95,23.69,0.0,110032581.0,100924,100924.0,0.0,67.425532,67.425532,9,,A,0.723404255319149,0.9361702127659575,0.7872340425531915,0.1702127659574468,0.5106382978723404,0.44680851063829785,0.2872340425531915,1.0
600683.SH,京投发展,区域地产,20260316,9.64,10.0457,230542.787,243899.67,3.2925,,714109.6035,0.54,2970482.0,1.0,U,9.64,7.88,0.0,124793521.0,93454,93454.0,0.0,67.425532,67.425532,9,,A,0.2978723404255319,0.8936170212765957,1.0,0.9787234042553191,0.5106382978723404,0.3191489361702128,0.2872340425531915,1.0
