rank,ts_code,name,intraday_available,intraday_status,intraday_missing_reason,limitup_quality_score,intraday_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_risk_score,late_withdraw_score,reseal_score,open_board_count,auction_strength_score,intraday_confidence_score,risk_level,risk_label,raw_final_score,intraday_bonus,intraday_soft_risk_penalty,intraday_hard_risk_penalty,intraday_total_penalty,final_score_v2
1,002579.SZ,中京电子,1,ok,,0.679812,0.778643,0.123458,0,0.1234584,0.0,0.382708,0.0,0.9877176015473875,1.0,低,健康涨停,0.34409911903920365,0.029466075,0.00555561,0.0,0.00555561,0.35918458403920367
2,002909.SZ,集泰股份,1,ok,,0.39697499999999997,0.368222,0.457617,1,0.457617,0.24,0.071917,4.0,0.35163934426229493,1.0,高,多次炸板|回封偏弱,0.2984856720350655,0.019205550000000002,0.044992765000000004,0.08,0.124992765,0.1838734570350655
3,000978.SZ,桂林旅游,1,ok,,0.757753,0.855828,0.071498,0,0.0714982,0.0,0.642509,0.0,1.0,1.0,低,健康涨停,0.3377559435469714,0.031395700000000006,0.00321741,0.0,0.00321741,0.3571092335469715
4,600108.SH,亚盛集团,1,ok,,0.76,0.858,0.07,0,0.07,0.0,0.65,0.0,1.0,1.0,低,健康涨停,0.32123919535575457,0.03145,0.00315,0.0,0.00315,0.35926419535575455
5,000523.SZ,红棉股份,1,ok,,0.552608,0.681359,0.241634,0,0.24163449999999997,0.572115,0.65,0.0,1.0,1.0,低,健康涨停,0.32774972959395043,0.027033975000000002,0.030897555000000004,0.0,0.030897555000000004,0.2999611495939504
6,002357.SZ,富临运业,1,ok,,0.44664299999999996,0.530732,0.283905,0,0.38637525000000006,0.0,0.33047600000000005,3.0,0.4709606986899566,1.0,低,多次炸板|回封偏弱,0.30988679711143363,0.0232683,0.024775725,0.0,0.024775725,0.28445437211143365
7,603938.SH,三孚股份,1,ok,,0.76,0.858,0.07,0,0.07,0.0,0.65,0.0,1.0,1.0,低,健康涨停,0.3294796613412147,0.03145,0.00315,0.0,0.00315,0.3338546613412147
8,603075.SH,热威股份,1,ok,,0.7428,0.709827,0.081467,0,0.081467,0.0,0.5926659999999999,0.0,0.12302452143770931,1.0,低,健康涨停,0.305585505770752,0.027745674999999997,0.003666015,0.0,0.003666015,0.30574016577075197
9,000833.SZ,粤桂股份,1,ok,,0.751327,0.798779,0.075782,0,0.075782,0.0,0.621091,0.0,0.6610843373493982,1.0,低,健康涨停,0.3302281082248408,0.029969475000000002,0.00341019,0.0,0.00341019,0.33286239322484085
10,600881.SH,亚泰集团,1,ok,,0.56248,0.597764,0.22848,0,0.283575,0.0,0.357601,2.0,0.45,1.0,低,健康涨停,0.30684138191528004,0.0249441,0.0182816,0.0,0.0182816,0.2895788819152801
11,002999.SZ,天禾股份,1,ok,,0.717538,0.745424,0.103308,0,0.108375,0.0,0.73346,1.0,0.423134328358209,1.0,低,健康涨停,0.36432175337332673,0.028635599999999997,0.00864886,0.0,0.00864886,0.36038349337332676
12,600865.SH,百大集团,1,ok,,0.76,0.858,0.07,0,0.07,0.0,0.65,0.0,1.0,1.0,低,健康涨停,0.3292809911074297,0.03145,0.00315,0.0,0.00315,0.3673059911074297
13,600722.SH,金牛化工,1,ok,,0.47693199999999997,0.662377,0.115712,0,0.14400000000000002,0.12,0.601442,0.0,0.4867278797996655,1.0,低,健康涨停,0.3316855352134752,0.026559424999999998,0.00940704,0.0,0.00940704,0.32491292021347523
14,603626.SH,科森科技,1,ok,,0.696245,0.713191,0.225268,0,0.22526840000000004,0.21883400000000003,0.701909,2.0,0.7846855983772827,1.0,低,健康涨停,0.27929740588478846,0.027829775,0.02579625,0.0,0.02579625,0.28133093088478844
15,600691.SH,潞化科技,1,ok,,0.658643,0.71062,0.098571,0,0.0985714,0.0,0.507143,0.0,0.41065573770491787,1.0,低,健康涨停,0.36816498687791477,0.0277655,0.004435695,0.0,0.004435695,0.3675697918779148
16,000759.SZ,中百集团,1,ok,,0.7132470000000001,0.812805,0.101169,0,0.101169,0.0,0.494156,0.0,1.0,1.0,低,健康涨停,0.32973223475985297,0.030320125000000003,0.0045526049999999995,0.0,0.0045526049999999995,0.346674754759853
17,002403.SZ,爱仕达,1,ok,,0.7882859999999999,0.825343,0.131143,0,0.131143,0.0,0.594286,1.0,1.0,1.0,低,健康涨停,0.3041511954992311,0.030633575000000003,0.009901435,0.0,0.009901435,0.3346083354992311
18,605177.SH,东亚药业,1,ok,,0.683549,0.738353,0.081967,0,0.08196740000000001,0.0,0.590163,0.0,0.43503740648379013,1.0,低,健康涨停,0.28584959330135734,0.028458825,0.003688515,0.0,0.003688515,0.2866949033013574
19,002312.SZ,川发龙蟒,1,ok,,0.7349460000000001,0.758702,0.086702,0,0.08670240000000001,0.0,0.566488,0.0,0.4994699646643113,1.0,低,健康涨停,0.34665447007395045,0.02896755,0.00390159,0.0,0.00390159,0.3477954300739505
20,603999.SH,读者传媒,1,ok,,0.76,0.858,0.07,0,0.07,0.0,0.65,0.0,1.0,1.0,低,健康涨停,0.30891677233082687,0.03145,0.00315,0.0,0.00315,0.3283917723308269
21,600880.SH,博瑞传播,1,ok,,0.76,0.858,0.07,0,0.07,0.0,0.65,0.0,1.0,1.0,低,健康涨停,0.28770202594269423,0.03145,0.00315,0.0,0.00315,0.29207702594269425
22,600354.SH,敦煌种业,1,ok,,0.69645,0.79623,0.112366,0,0.1123664,0.0,0.438168,0.0,0.997743966421826,1.0,低,健康涨停,0.28099643648593364,0.029905750000000002,0.0050564699999999995,0.0,0.0050564699999999995,0.3158457164859337
23,600737.SH,中粮糖业,1,ok,,0.833361,0.868916,0.101093,0,0.101093,0.0,0.744537,1.0,1.0,1.0,低,健康涨停,0.32907671589411897,0.031722900000000005,0.008549185,0.0,0.008549185,0.328325430894119
24,002349.SZ,精华制药,1,ok,,0.576954,0.673555,0.117031,0,0.117031,0.0,0.414846,0.0,0.45,1.0,低,健康涨停,0.2950515088608132,0.026838874999999998,0.005266394999999999,0.0,0.005266394999999999,0.29269898886081325
25,600227.SH,赤天化,1,ok,,0.6833549999999999,0.74041,0.082097,0,0.082097,0.0,0.589516,0.0,0.45,1.0,低,健康涨停,0.34102185072953506,0.02851025,0.003694365,0.0,0.003694365,0.3419127357295351
26,000560.SZ,我爱我家,1,ok,,0.608116,0.679938,0.203256,1,0.24825000000000003,0.0,0.23372099999999998,1.0,0.8717252396166135,1.0,高,回封偏弱,0.24964751838944846,0.02699845,0.01314652,0.08,0.09314652,0.15957444838944843
27,601595.SH,上海电影,1,ok,,0.6031759999999999,0.659192,0.16755,0,0.26287499999999997,0.0,0.412252,1.0,0.5052593310712552,1.0,低,健康涨停,0.2666116107056486,0.026479799999999998,0.01153975,0.0,0.01153975,0.2727266607056486
28,002295.SZ,精艺股份,1,ok,,0.695043,0.773837,0.113305,0,0.113305,0.0,0.433476,0.0,0.8575235109717866,1.0,低,健康涨停,0.2775714323189078,0.029345925000000002,0.005098725,0.0,0.005098725,0.2778936323189078
29,000011.SZ,深物业A,1,ok,,0.657305,0.6757,0.170464,0,0.24825000000000003,0.0,0.397682,1.0,0.5264774044032439,1.0,低,健康涨停,0.2585139642260903,0.0268925,0.01167088,0.0,0.01167088,0.2498105842260903
30,002383.SZ,合众思壮,1,ok,,0.557615,0.652326,0.129923,0,0.1299232,0.0,0.35038400000000003,0.0,0.4330985915492965,1.0,低,健康涨停,0.24727615759726299,0.026308150000000002,0.005846535,0.0,0.005846535,0.243812772597263
31,603580.SH,艾艾精工,1,ok,,0.624632,0.719644,0.085245,0,0.09,0.0,0.573773,0.0,0.45,1.0,低,健康涨停,0.2577248659263705,0.027991099999999998,0.003836025,0.0,0.003836025,0.2579549409263705
32,603163.SH,圣晖集成,1,ok,,0.6378280000000001,0.735754,0.076448,0,0.09,0.0,0.617761,0.0,0.47235641783374044,1.0,低,健康涨停,0.2591581293287908,0.028393849999999998,0.00344016,0.0,0.00344016,0.2601868193287908
33,600162.SH,香江控股,1,ok,,0.668364,0.704918,0.131091,0,0.131091,0.0,0.34454500000000005,0.0,0.5700000000000002,1.0,低,回封偏弱,0.2644193625714892,0.02762295,0.005899095,0.0,0.005899095,0.26221821757148916
34,002194.SZ,武汉凡谷,1,ok,,0.76,0.821975,0.07,0,0.07,0.0,0.65,0.0,0.7598311817279043,1.0,低,健康涨停,0.2850814281844287,0.030549375000000004,0.00315,0.0,0.00315,0.28855580318442875
35,000679.SZ,大连友谊,1,ok,,0.620038,0.717951,0.088308,0,0.09,0.0,0.55846,0.0,0.46832061068702374,1.0,低,健康涨停,0.295135687262239,0.027948775000000002,0.00397386,0.0,0.00397386,0.295185602262239
36,002172.SZ,澳洋健康,1,ok,,0.559091,0.656288,0.128939,0,0.128939,0.0,0.35530500000000004,0.0,0.45,1.0,低,健康涨停,0.24557604436836064,0.0264072,0.005802255,0.0,0.005802255,0.2573559893683607
37,000980.SZ,众泰汽车,1,ok,,0.685522,0.666283,0.207652,0,0.2076522,0.0,0.461739,2.0,0.5218562874251503,1.0,低,健康涨停,0.259348763786901,0.026657075000000002,0.01734434,0.0,0.01734434,0.24473649878690099
38,002068.SZ,黑猫股份,1,ok,,0.685676,0.745918,0.080549,0,0.08054940000000002,0.0,0.5972529999999999,0.0,0.47176541717049614,1.0,低,健康涨停,0.2740680105318826,0.02864795,0.0036247049999999998,0.0,0.0036247049999999998,0.2751662555318826
