ts_code,name,industry,trade_date,close,pct_chg,vol,turnover_rate,circ_mv,volume_ratio,lhb_net_amount,is_limit_up_pool,limit_type,up_limit,down_limit,open_times,seal_amount,first_limit_time,last_limit_time,limit_open_count,limit_strength_raw,StrengthScore,base_strength_score,intraday_quality_score,intraday_strength_adjustment,strength_plus_score,intraday_available,intraday_status,intraday_missing_reason,intraday_source_date,intraday_feature_version,intraday_matched_key,auction_available,limitup_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_risk_score,late_withdraw_score,reseal_score,open_board_count,open_board_risk_score,auction_strength_score,auction_real_volume_score,seal_stability_score,intraday_confidence_score,intraday_data_status,auction_data_status,strength_feature_count,strength_missing_fields,strength_quality_flag,_f_momo,_f_amt,_f_turn,_f_vr,_f_cap,_f_seal,_f_open_penalty,_strength_quality_adj
600815.SH,厦工股份,工程机械,20260828,4.46,10.1235,1793661.26,10.1103,,2.94,-8059532.34,1.0,U,4.46,3.65,0.0,81170510.0,132015,132015,0.0,73.076923,73.076923,73.076923,0.680278,0.0,73.076923,0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.4351851851851854,0.5,0.5,0.0,missing_stock,ok,9,,A,1.0,0.5064102564102564,0.6923076923076923,0.7564102564102564,0.5064102564102564,0.7051282051282052,0.7435897435897436,1.0
002915.SZ,中欣氟材,化学制品,20260828,18.87,10.0292,272036.81,9.3423,,5.77,,1.0,U,18.87,15.44,1.0,82762763.0,10:57:00,15:00:00,1.0,67.358974,67.358974,67.358974,0.754016,1.608525,68.967499,1,ok,,20260828,intraday_refine_v2,002915.SZ,1,0.7397199999999999,0.11852,0,0.11852,0.0,0.657401,1.0,0.2,0.5374635568513122,0.5,0.65,1.0,ok,ok,9,,A,0.7435897435897436,0.5064102564102564,0.6538461538461539,0.9615384615384616,0.5064102564102564,0.717948717948718,0.37179487179487175,1.0
002212.SZ,天融信,软件开发,20260828,6.93,10.0,1097473.77,9.4054,,3.54,,1.0,U,6.93,5.67,0.0,125389341.0,09:35:00,15:00:00,0.0,66.128205,66.128205,66.128205,0.776712,2.308599,68.436804,1,ok,,20260828,intraday_refine_v2,002212.SZ,1,0.708052,0.104632,0,0.10463200000000002,0.0,0.47684,0.0,0.0,0.792857142857143,0.5,0.7,1.0,ok,ok,9,,A,0.48717948717948717,0.5064102564102564,0.6794871794871795,0.8461538461538461,0.5064102564102564,0.8333333333333334,0.7435897435897436,1.0
600714.SH,金瑞矿业,化学原料,20260828,19.12,10.0115,554883.71,19.255,,1.49,,1.0,U,19.12,15.64,0.0,104320632.0,142149,142149,0.0,68.128205,68.128205,68.128205,0.676286,0.0,68.128205,0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.40857307249712377,0.5,0.5,0.0,missing_stock,ok,9,,A,0.6025641025641025,0.5064102564102564,0.9487179487179487,0.32051282051282054,0.5064102564102564,0.782051282051282,0.7435897435897436,1.0
002971.SZ,和远气体,化学制品,20260828,47.08,10.0,184106.9,11.4349,,1.27,,1.0,U,47.08,38.52,0.0,194995944.0,09:58:00,15:00:00,0.0,65.230769,65.230769,65.230769,0.776749,2.488826,67.719595,1,ok,,20260828,intraday_refine_v2,002971.SZ,1,0.744325,0.08045,0,0.08045020000000001,0.0,0.597749,0.0,0.0,0.5593457943925241,0.5,0.7,1.0,ok,ok,9,,A,0.48717948717948717,0.5064102564102564,0.8333333333333334,0.23076923076923078,0.5064102564102564,0.9230769230769231,0.7435897435897436,1.0
002229.SZ,鸿博股份,IT服务Ⅱ,20260828,12.29,10.0269,810040.9,16.4254,,1.93,,1.0,U,12.29,10.05,1.0,81128748.0,10:04:00,15:00:00,1.0,66.923077,66.923077,66.923077,0.708398,0.783345,67.706422,1,ok,,20260828,intraday_refine_v2,002229.SZ,1,0.650239,0.104174,0,0.1041742,0.0,0.479129,0.0,0.0,0.45,0.5,0.57,1.0,ok,ok,9,,A,0.7307692307692307,0.5064102564102564,0.9102564102564102,0.40384615384615385,0.5064102564102564,0.6923076923076923,0.37179487179487175,1.0
002486.SZ,嘉麟杰,服装家纺,20260828,2.95,10.0746,769805.76,9.383,,3.3,,1.0,U,2.95,2.41,0.0,46530125.0,14:01:00,15:00:00,0.0,66.307692,66.307692,66.307692,0.727413,1.286722,67.594414,1,ok,,20260828,intraday_refine_v2,002486.SZ,1,0.629195,0.082203,0,0.09,0.0,0.588983,0.0,0.0,0.47238805970149156,0.5,0.45,1.0,ok,ok,9,,A,0.9102564102564102,0.5064102564102564,0.6666666666666666,0.8205128205128205,0.5064102564102564,0.3333333333333333,0.7435897435897436,1.0
600354.SH,敦煌种业,种植业,20260828,8.21,10.0536,1087427.23,20.6029,,1.12,,1.0,U,8.21,6.71,2.0,57708796.0,09:56:00,15:00:00,2.0,63.333333,63.333333,63.333333,0.785527,3.043873,66.377206,1,ok,,20260828,intraday_refine_v2,600354.SH,1,0.8062659999999999,0.113156,0,0.11315600000000002,0.0,0.6842199999999999,1.0,0.2,0.578686327077748,0.5,0.78,1.0,ok,ok,9,,A,0.8461538461538461,0.5064102564102564,0.8974358974358975,0.1987179487179487,0.5064102564102564,0.48717948717948717,0.217948717948718,1.0
600722.SH,金牛化工,化学原料,20260828,15.27,10.0144,1408445.57,20.7027,,1.02,,1.0,U,15.27,12.49,0.0,103850888.0,131341,131341,0.0,66.358974,66.358974,66.358974,0.674071,0.0,66.358974,0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.39380403458213203,0.5,0.5,0.0,missing_stock,ok,9,,A,0.6410256410256411,0.5064102564102564,0.8846153846153846,0.1794871794871795,0.5064102564102564,0.7692307692307693,0.7435897435897436,1.0
000560.SZ,我爱我家,房地产服务,20260828,2.64,10.0,2487038.26,10.6162,,1.12,,1.0,U,2.64,2.16,0.0,152262364.0,09:45:00,15:00:00,0.0,62.871795,62.871795,62.871795,0.776296,2.951561,65.823356,1,ok,,20260828,intraday_refine_v2,000560.SZ,1,0.725909,0.092727,0,0.0927272,0.0,0.5363640000000001,0.0,0.0,0.6750000000000006,0.5,0.7,1.0,ok,ok,9,,A,0.48717948717948717,0.5064102564102564,0.7564102564102564,0.1987179487179487,0.5064102564102564,0.8717948717948718,0.7435897435897436,1.0
