ts_code,name,industry,board,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,seal_amount
002192.SZ,融捷股份,小金属,小金属,20260430,U,109.22,109.22,89.36,6,68500818.0,93748,104918,68500818.0
002235.SZ,安妮股份,造纸,造纸,20260430,U,11.2,11.2,9.16,1,97542222.0,94542,132518,97542222.0
002240.SZ,盛新锂能,小金属,小金属,20260430,U,60.09,60.09,49.17,1,156453508.0,95512,143009,156453508.0
002453.SZ,华软科技,化工原料,化工原料,20260430,U,5.61,5.61,4.59,0,56896620.0,93348,93348,56896620.0
002591.SZ,恒大高新,环境保护,环境保护,20260430,U,8.36,8.36,6.84,1,31363376.0,92500,130718,31363376.0
002640.SZ,跨境通,互联网,互联网,20260430,U,3.65,3.65,2.99,0,96373140.0,93000,93000,96373140.0
002645.SZ,华宏科技,专用机械,专用机械,20260430,U,25.77,25.77,21.09,2,51527192.0,93106,100415,51527192.0
002685.SZ,华东重机,机床制造,机床制造,20260430,U,9.15,9.15,7.49,0,54057870.0,141503,141503,54057870.0
002763.SZ,汇洁股份,服饰,服饰,20260430,U,9.41,9.41,7.7,0,52386034.0,95306,95306,52386034.0
002785.SZ,万里石,其他建材,其他建材,20260430,U,51.16,51.16,41.86,4,9495296.0,102800,144245,9495296.0
002805.SZ,丰元股份,电气设备,电气设备,20260430,U,22.85,22.85,18.69,0,91622490.0,93009,93009,91622490.0
002842.SZ,翔鹭钨业,小金属,小金属,20260430,U,38.49,38.49,31.49,16,54887509.0,93251,140100,54887509.0
002870.SZ,香山股份,汽车配件,汽车配件,20260430,U,39.58,39.58,32.38,1,71283580.0,111603,131821,71283580.0
002929.SZ,润建股份,通信设备,通信设备,20260430,U,59.68,59.68,48.83,0,82741247.0,144015,144015,82741247.0
002989.SZ,中天精装,装修装饰,装修装饰,20260430,U,29.21,29.21,23.9,0,70890946.0,132715,132715,70890946.0
002990.SZ,盛视科技,软件服务,软件服务,20260430,U,53.83,53.83,44.05,1,47989445.0,93403,94206,47989445.0
300083.SZ,创世纪,机床制造,机床制造,20260430,U,10.19,10.19,6.79,16,5175501.0,95542,145621,5175501.0
300632.SZ,光莆股份,半导体,半导体,20260430,U,24.47,24.47,16.31,0,67111299.0,93000,93000,67111299.0
300885.SZ,海昌新材,机械基件,机械基件,20260430,U,28.64,28.64,19.1,0,95036999.0,103554,103554,95036999.0
600052.SH,东望时代,供气供热,供气供热,20260430,U,4.44,4.44,3.64,2,83035476.0,94250,95429,83035476.0
600158.SH,中体产业,文教休闲,文教休闲,20260430,U,11.85,11.85,9.69,2,68594400.0,93132,93411,68594400.0
600208.SH,衢州发展,全国地产,全国地产,20260430,U,4.55,4.55,3.73,4,66178212.0,94250,94744,66178212.0
600246.SH,万通发展,区域地产,区域地产,20260430,U,11.28,11.28,9.23,3,58386408.0,101750,131226,58386408.0
600322.SH,津投城开,区域地产,区域地产,20260430,U,2.73,2.73,2.23,5,7816536.0,93850,131005,7816536.0
600379.SH,宝光股份,电气设备,电气设备,20260430,U,16.78,16.78,13.73,1,154638254.0,93011,95356,154638254.0
600400.SH,红豆股份,服饰,服饰,20260430,U,2.76,2.76,2.26,0,74116212.0,143454,143454,74116212.0
600433.SH,冠豪高新,造纸,造纸,20260430,U,4.84,4.84,3.96,4,40704729.0,95704,102219,40704729.0
600540.SH,新赛股份,种植业,种植业,20260430,U,5.58,5.58,4.56,1,24059286.0,93759,94337,24059286.0
600714.SH,金瑞矿业,化工原料,化工原料,20260430,U,22.1,22.1,18.08,0,91810030.0,131315,131315,91810030.0
601086.SH,国芳集团,百货,百货,20260430,U,8.93,8.93,7.31,0,56172557.0,94403,94403,56172557.0
601106.SH,中国一重,工程机械,工程机械,20260430,U,4.54,4.54,3.72,0,119186799.0,103637,103637,119186799.0
601588.SH,北辰实业,区域地产,区域地产,20260430,U,2.0,2.0,1.64,1,8978200.0,100318,100954,8978200.0
603030.SH,全筑股份,装修装饰,装修装饰,20260430,U,2.65,2.65,2.17,1,21834145.0,93001,93131,21834145.0
603045.SH,福达合金,小金属,小金属,20260430,U,46.68,46.68,38.2,0,134531760.0,92503,92503,134531760.0
603095.SH,越剑智能,纺织机械,纺织机械,20260430,U,25.37,25.37,20.75,0,143294326.0,92503,92503,143294326.0
603119.SH,浙江荣泰,汽车配件,汽车配件,20260430,U,82.51,82.51,67.51,3,61538433.0,100131,105749,61538433.0
603131.SH,上海沪工,专用机械,专用机械,20260430,U,22.52,22.52,18.42,0,157777101.0,102926,102926,157777101.0
603178.SH,圣龙股份,汽车配件,汽车配件,20260430,U,19.46,19.46,15.92,2,44559508.0,95653,100205,44559508.0
603190.SH,亚通精工,汽车配件,汽车配件,20260430,U,28.33,28.33,23.18,6,10640748.0,93147,95041,10640748.0
603360.SH,百傲化学,农药化肥,农药化肥,20260430,U,22.66,22.66,18.54,0,98172999.0,130228,130228,98172999.0
603375.SH,盛景微,半导体,半导体,20260430,U,45.25,45.25,37.03,1,11891700.0,134033,135051,11891700.0
603399.SH,永杉锂业,小金属,小金属,20260430,U,19.39,19.39,15.87,0,201951329.0,92503,92503,201951329.0
603687.SH,大胜达,广告包装,广告包装,20260430,U,17.18,17.18,14.06,0,152663198.0,142533,142533,152663198.0
603698.SH,航天工程,专用机械,专用机械,20260430,U,43.97,43.97,35.97,1,66253996.0,95409,132533,66253996.0
603711.SH,香飘飘,软饮料,软饮料,20260430,U,14.28,14.28,11.68,0,54142634.0,94046,94046,54142634.0
603717.SH,天域生物,农业综合,农业综合,20260430,U,7.54,7.54,6.17,0,93392702.0,131927,131927,93392702.0
603726.SH,朗迪集团,家用电器,家用电器,20260430,U,24.85,24.85,20.33,0,86788625.0,94701,94701,86788625.0
603897.SH,长城科技,电气设备,电气设备,20260430,U,52.36,52.36,42.84,1,47103056.0,130312,132000,47103056.0
603937.SH,丽岛新材,铝,铝,20260430,U,15.25,15.25,12.47,12,5159075.0,94957,130742,5159075.0
605099.SH,共创草坪,文教休闲,文教休闲,20260430,U,48.42,48.42,39.62,3,19075301.0,94230,95054,19075301.0
605123.SH,派克新材,航空,航空,20260430,U,106.77,106.77,87.35,2,45602000.0,95525,100049,45602000.0
605222.SH,起帆电缆,电气设备,电气设备,20260430,U,36.37,36.37,29.75,0,49004938.0,134113,134113,49004938.0
605299.SH,舒华体育,文教休闲,文教休闲,20260430,U,25.98,25.98,21.26,4,35992692.0,93414,93923,35992692.0
605376.SH,博迁新材,小金属,小金属,20260430,U,131.58,131.58,107.66,1,15552756.0,112657,134951,15552756.0
688155.SH,先惠技术,电气设备,电气设备,20260430,U,103.57,103.57,69.05,1,59937201.0,93652,93810,59937201.0
688256.SH,寒武纪,半导体,半导体,20260430,U,1699.96,1699.96,1133.3,0,753882961.0,134438,134438,753882961.0
688400.SH,凌云光,专用机械,专用机械,20260430,U,59.32,59.32,39.54,1,84246026.0,131132,131208,84246026.0
688521.SH,芯原股份,半导体,半导体,20260430,U,280.88,280.88,187.26,0,347440133.0,110904,110904,347440133.0
688531.SH,日联科技,专用机械,专用机械,20260430,U,120.6,120.6,80.4,6,42110384.0,94154,142821,42110384.0
688699.SH,明微电子,半导体,半导体,20260430,U,55.43,55.43,36.95,0,56948061.0,93738,93738,56948061.0
920125.BJ,鸿仕达,专用机械,专用机械,20260430,U,87.2,87.2,46.96,0,34090142.0,104918,104918,34090142.0
