ts_code,name,industry,board,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,seal_amount,trade_date_intraday,minute_freq,minute_rows,has_minute_data,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,reseal_speed_score,reseal_acceptance_score,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,limitup_path_score,limitup_quality_score,intraday_risk_score,intraday_tag,intraday_available,_matched_key,limitup_quality_is_default,limitup_quality_score_raw,intraday_risk_is_default,intraday_risk_score_raw,late_withdraw_is_default,late_withdraw_score_raw,reseal_is_default,reseal_score_raw,reseal_score,open_board_count_is_default,open_board_count_raw,seal_stability_score,auction_strength_is_default,auction_strength_score_raw,auction_strength_score,auction_real_volume_score,volatility_risk_score,open_board_risk_score,weak_reseal_risk_score,auction_fake_strength_score,intraday_source_date,intraday_feature_version,intraday_matched_key,intraday_status,intraday_data_status,intraday_missing_reason,auction_available,auction_data_status,intraday_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_confidence_score,intraday_bonus,intraday_risk_penalty,intraday_soft_risk_penalty,intraday_hard_risk_penalty,intraday_total_penalty,risk_level,risk_label,risk_tags
001326.SZ,联域股份,电气设备,电气设备,20260617,U,74.03,74.03,60.57,4,28708834.0,100921,102957,28708834.0,20260617,1min,241,1,10:10:00,15:00:00,3,2.0,2.3639,2,5.5,84.0,56.2166,0.005647,0.0,31,0.0,53.8,1.0,1.0,neutral_limitup,1.0,001326.SZ,0,66.075,0,26.33,0,0.0,1,,0.5,0,2.0,0.5,1,,0.5,0.5,0.0,0.4,0.5,0.0,20260617,intraday_refine_v2,001326.SZ,ok,ok,,1,ok,0.765,0.2,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
001339.SZ,智微智能,IT设备,IT设备,20260617,U,115.39,115.39,94.41,8,66556952.0,101912,132009,66556952.0,20260617,1min,241,1,10:20:00,15:00:00,6,6.0,2.1839,6,24.6667,40.3333,0.0,0.00579,0.0,31,0.0,5.0667,1.0,1.0,high_open_board_risk,1.0,001339.SZ,0,27.28,0,64.1567,0,0.0,1,,0.5,0,6.0,0.5,1,,0.5,0.5,0.0,1.0,0.5,0.0,20260617,intraday_refine_v2,001339.SZ,ok,ok,,1,ok,0.675,0.35,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002080.SZ,中材科技,玻璃,玻璃,20260617,U,82.41,82.41,67.43,47,11685738.0,94506,142042,11685738.0,20260617,1min,241,1,09:44:00,15:00:00,8,17.0,1.6017,17,9.1176,69.6471,0.0,0.010661,0.0,31,0.0,0.0,1.0,1.0,high_open_board_risk,1.0,002080.SZ,0,25.0,0,57.5882,0,0.0,1,,0.5,0,17.0,0.5,1,,0.5,0.5,0.0,1.0,0.5,0.0,20260617,intraday_refine_v2,002080.SZ,ok,ok,,1,ok,0.675,0.35,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002106.SZ,莱宝高科,元器件,元器件,20260617,U,14.78,14.78,12.1,0,88391790.0,94354,94354,88391790.0,20260617,1min,241,1,09:44:00,15:00:00,1,0.0,0.4736,0,,0.0,62.1583,0.02728,0.0,31,0.0,70.0,1.0,1.0,healthy_limitup,1.0,002106.SZ,0,75.1475,0,8.25,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260617,intraday_refine_v2,002106.SZ,ok,ok,,1,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002141.SZ,贤丰控股,农业综合,农业综合,20260617,U,4.28,4.28,3.5,6,35181600.0,100554,110427,35181600.0,20260617,1min,241,1,10:06:00,15:00:00,1,1.0,1.4019,1,1.0,100.0,79.5888,0.004072,0.0,31,0.0,67.0,1.0,1.0,healthy_limitup,1.0,002141.SZ,0,79.0266,0,12.65,0,0.0,1,,0.5,0,1.0,0.5,1,,0.5,0.5,0.0,0.2,0.5,0.0,20260617,intraday_refine_v2,002141.SZ,ok,ok,,1,ok,0.795,0.15000000000000002,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002161.SZ,远 望 谷,通信设备,通信设备,20260617,U,6.26,6.26,5.12,0,74134676.0,140327,140327,74134676.0,20260617,1min,241,1,14:04:00,15:00:00,1,0.0,0.7987,0,,0.0,60.2077,0.011917,0.0,31,0.0,45.0,1.0,1.0,neutral_limitup,1.0,002161.SZ,0,63.3123,0,12.0,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260617,intraday_refine_v2,002161.SZ,ok,ok,,1,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002201.SZ,九鼎新材,玻璃,玻璃,20260617,U,12.76,12.76,10.44,0,38567406.0,95403,95403,38567406.0,20260617,1min,241,1,09:52:00,15:00:00,2,0.0,1.7241,0,,0.0,54.6552,0.011497,0.0,31,0.0,70.0,1.0,1.0,neutral_limitup,1.0,002201.SZ,0,72.8966,0,8.25,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260617,intraday_refine_v2,002201.SZ,ok,ok,,1,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002254.SZ,泰和新材,化纤,化纤,20260617,U,18.58,18.58,15.2,2,45726048.0,104727,105700,45726048.0,20260617,1min,241,1,10:48:00,15:00:00,2,1.0,1.8837,1,1.0,100.0,76.6975,0.016234,0.0,31,0.0,67.0,1.0,1.0,healthy_limitup,1.0,002254.SZ,0,78.1593,0,12.65,0,0.0,1,,0.5,0,1.0,0.5,1,,0.5,0.5,0.0,0.2,0.5,0.0,20260617,intraday_refine_v2,002254.SZ,ok,ok,,1,ok,0.795,0.15000000000000002,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002404.SZ,嘉欣丝绸,纺织,纺织,20260617,U,6.84,6.84,5.6,1,29195842.0,94442,94742,29195842.0,20260617,1min,241,1,09:45:00,15:00:00,2,1.0,2.3392,1,2.0,95.0,72.2149,0.010174,0.0,31,0.0,79.0,1.0,1.0,healthy_limitup,1.0,002404.SZ,0,82.2145,0,12.1,0,0.0,1,,0.5,0,1.0,0.5,1,,0.5,0.5,0.0,0.2,0.5,0.0,20260617,intraday_refine_v2,002404.SZ,ok,ok,,1,ok,0.795,0.15000000000000002,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002491.SZ,通鼎互联,通信设备,通信设备,20260617,U,28.71,28.71,23.49,2,142730214.0,101427,105739,142730214.0,20260617,1min,241,1,10:14:00,15:00:00,1,0.0,0.5573,0,,0.0,61.6562,0.007555,0.0,31,0.0,57.0,1.0,1.0,neutral_limitup,1.0,002491.SZ,0,69.1469,0,10.2,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260617,intraday_refine_v2,002491.SZ,ok,ok,,1,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002579.SZ,中京电子,元器件,元器件,20260617,U,18.47,18.47,15.11,1,125644169.0,100606,100721,125644169.0,20260617,1min,241,1,10:07:00,15:00:00,1,0.0,0.2707,0,,0.0,63.3757,0.010147,0.0,31,0.0,57.0,1.0,1.0,neutral_limitup,1.0,002579.SZ,0,69.6627,0,10.2,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260617,intraday_refine_v2,002579.SZ,ok,ok,,1,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002741.SZ,光华科技,化工原料,化工原料,20260617,U,39.44,39.44,32.27,0,191524229.0,93012,93012,191524229.0,20260617,1min,241,1,09:31:00,15:00:00,1,0.0,0.8874,0,,0.0,59.6755,0.011259,0.0,31,0.0,70.0,1.0,1.0,neutral_limitup,1.0,002741.SZ,0,74.4026,0,8.25,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260617,intraday_refine_v2,002741.SZ,ok,ok,,1,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002828.SZ,贝肯能源,石油开采,石油开采,20260617,U,9.77,9.77,7.99,0,56712632.0,102903,102903,56712632.0,20260617,1min,241,1,10:30:00,15:00:00,1,0.0,0.0,0,,0.0,65.0,0.010837,0.0,31,0.0,57.0,1.0,1.0,neutral_limitup,1.0,002828.SZ,0,70.15,0,10.2,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260617,intraday_refine_v2,002828.SZ,ok,ok,,1,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002906.SZ,华阳集团,汽车配件,汽车配件,20260617,U,28.9,28.9,23.64,0,81558574.0,94912,94912,81558574.0,20260617,1min,241,1,09:50:00,15:00:00,1,0.0,0.4498,0,,0.0,62.301,0.009615,0.0,31,0.0,70.0,1.0,1.0,healthy_limitup,1.0,002906.SZ,0,75.1903,0,8.25,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260617,intraday_refine_v2,002906.SZ,ok,ok,,1,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002916.SZ,深南电路,元器件,元器件,20260617,U,444.27,444.27,363.49,0,493900734.0,95933,95933,493900734.0,20260617,1min,241,1,10:00:00,15:00:00,1,0.0,0.6235,0,,0.0,61.259,0.016889,0.0,31,0.0,70.0,1.0,1.0,neutral_limitup,1.0,002916.SZ,0,74.8777,0,8.25,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260617,intraday_refine_v2,002916.SZ,ok,ok,,1,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002918.SZ,蒙娜丽莎,陶瓷,陶瓷,20260617,U,12.53,12.53,10.25,1,52146714.0,103554,104203,52146714.0,20260617,1min,241,1,10:36:00,15:00:00,3,0.0,2.075,0,,0.0,52.5499,0.005873,0.0,31,0.0,57.0,1.0,1.0,neutral_limitup,1.0,002918.SZ,0,66.415,0,10.2,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260617,intraday_refine_v2,002918.SZ,ok,ok,,1,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002938.SZ,鹏鼎控股,元器件,元器件,20260617,U,119.01,119.01,97.37,6,91463231.0,101712,131427,91463231.0,20260617,1min,241,1,10:18:00,15:00:00,5,3.0,2.9997,3,41.0,24.0,19.4015,0.009946,0.0,31,0.0,31.8,1.0,1.0,high_open_board_risk,1.0,002938.SZ,0,45.1305,0,52.33,0,0.0,1,,0.5,0,3.0,0.5,1,,0.5,0.5,0.0,0.6,0.5,0.0,20260617,intraday_refine_v2,002938.SZ,ok,ok,,1,ok,0.7350000000000001,0.25,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002989.SZ,中天精装,装修装饰,装修装饰,20260617,U,33.97,33.97,27.79,17,5747724.0,101718,143842,5747724.0,20260617,1min,241,1,10:18:00,15:00:00,2,4.0,1.678,4,1.25,98.75,41.4948,0.092673,0.0,29,1.0,33.75,1.0,1.0,high_open_board_risk,1.0,002989.SZ,0,49.6359,0,44.05,0,12.0,1,,0.5,0,4.0,0.5,1,,0.5,0.5,0.0,0.8,0.5,0.0,20260617,intraday_refine_v2,002989.SZ,ok,ok,,1,ok,0.505,0.6,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
300088.SZ,长信科技,元器件,元器件,20260617,U,10.57,10.57,7.05,2,243258212.0,94851,95118,243258212.0,20260617,1min,241,1,09:49:00,15:00:00,1,1.0,1.1353,1,1.0,100.0,81.1883,0.007708,0.0,31,0.0,80.0,1.0,1.0,healthy_limitup,1.0,300088.SZ,0,85.3565,0,10.7,0,0.0,1,,0.5,0,1.0,0.5,1,,0.5,0.5,0.0,0.2,0.5,0.0,20260617,intraday_refine_v2,300088.SZ,ok,ok,,1,ok,0.795,0.15000000000000002,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
300283.SZ,温州宏丰,电气设备,电气设备,20260617,U,22.15,22.15,14.77,2,45919165.0,143103,143524,45919165.0,20260617,1min,241,1,14:32:00,15:00:00,1,1.0,0.2257,1,1.0,100.0,86.6456,0.215397,0.0,28,1.0,22.4071,1.0,1.0,weak_limitup,1.0,300283.SZ,0,53.484,0,26.9318,0,30.3714,1,,0.5,0,1.0,0.5,1,,0.5,0.5,0.0,0.2,0.5,0.0,20260617,intraday_refine_v2,300283.SZ,ok,ok,,1,ok,0.595,0.44999999999999996,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
300351.SZ,永贵电器,运输设备,运输设备,20260617,U,20.53,20.53,13.69,0,79949979.0,133806,133806,79949979.0,20260617,1min,241,1,13:39:00,15:00:00,1,0.0,0.9742,0,,0.0,59.1549,0.013601,0.0,31,0.0,45.0,1.0,1.0,neutral_limitup,1.0,300351.SZ,0,62.9965,0,12.0,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260617,intraday_refine_v2,300351.SZ,ok,ok,,1,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
300386.SZ,飞天诚信,IT设备,IT设备,20260617,U,12.37,12.37,8.25,0,45992661.0,112106,112106,45992661.0,20260617,1min,241,1,11:22:00,15:00:00,1,0.0,0.1617,0,,0.0,64.0299,0.019461,0.0,31,0.0,45.0,1.0,1.0,neutral_limitup,1.0,300386.SZ,0,64.459,0,12.0,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260617,intraday_refine_v2,300386.SZ,ok,ok,,1,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
300475.SZ,香农芯创,元器件,元器件,20260617,U,245.29,245.29,163.53,0,470477748.0,133851,133851,470477748.0,20260617,1min,241,1,13:39:00,15:00:00,1,0.0,0.6645,0,,0.0,61.0129,0.017207,0.0,31,0.0,45.0,1.0,1.0,neutral_limitup,1.0,300475.SZ,0,63.5539,0,12.0,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260617,intraday_refine_v2,300475.SZ,ok,ok,,1,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
300522.SZ,世名科技,染料涂料,染料涂料,20260617,U,16.01,16.01,10.67,2,,145351,,,20260617,1min,241,1,14:54:00,15:00:00,1,0.0,0.4997,0,,0.0,62.0019,0.189883,0.0,7,1.0,16.5553,1.0,1.0,weak_limitup,1.0,300522.SZ,0,47.6057,0,19.7115,0,13.779,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260617,intraday_refine_v2,300522.SZ,ok,ok,,1,ok,0.625,0.4,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
300584.SZ,海辰药业,化学制药,化学制药,20260617,U,38.22,38.22,25.48,0,52346494.0,132942,132942,52346494.0,20260617,1min,241,1,13:30:00,15:00:00,1,0.0,0.7588,0,,0.0,60.4474,0.019961,0.0,31,0.0,45.0,1.0,1.0,neutral_limitup,1.0,300584.SZ,0,63.3842,0,12.0,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260617,intraday_refine_v2,300584.SZ,ok,ok,,1,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
300735.SZ,光弘科技,元器件,元器件,20260617,U,24.85,24.85,16.57,0,115192547.0,94142,94142,115192547.0,20260617,1min,241,1,09:42:00,15:00:00,1,0.0,2.2938,0,,0.0,51.2374,0.016496,0.0,31,0.0,70.0,1.0,1.0,neutral_limitup,1.0,300735.SZ,0,71.8712,0,8.25,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260617,intraday_refine_v2,300735.SZ,ok,ok,,1,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
300737.SZ,科顺股份,其他建材,其他建材,20260617,U,8.16,8.16,5.44,3,74848105.0,95906,100415,74848105.0,20260617,1min,241,1,10:00:00,15:00:00,2,1.0,0.6127,1,3.0,90.0,80.8235,0.005098,0.0,31,0.0,78.0,1.0,1.0,healthy_limitup,1.0,300737.SZ,0,84.3471,0,13.5,0,0.0,1,,0.5,0,1.0,0.5,1,,0.5,0.5,0.0,0.2,0.5,0.0,20260617,intraday_refine_v2,300737.SZ,ok,ok,,1,ok,0.795,0.15000000000000002,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
300903.SZ,科翔股份,元器件,元器件,20260617,U,98.16,98.16,65.44,0,115063053.0,103427,103427,115063053.0,20260617,1min,241,1,10:35:00,15:00:00,1,0.0,1.0493,0,,0.0,58.7042,0.017936,0.0,31,0.0,57.0,1.0,1.0,neutral_limitup,1.0,300903.SZ,0,68.2612,0,10.2,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260617,intraday_refine_v2,300903.SZ,ok,ok,,1,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
301111.SZ,粤万年青,中成药,中成药,20260617,U,30.31,30.31,20.21,0,56546336.0,105912,105912,56546336.0,20260617,1min,241,1,11:00:00,15:00:00,1,0.0,1.3527,0,,0.0,56.8839,0.007435,0.0,31,0.0,57.0,1.0,1.0,neutral_limitup,1.0,301111.SZ,0,67.7152,0,10.2,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260617,intraday_refine_v2,301111.SZ,ok,ok,,1,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
301366.SZ,一博科技,元器件,元器件,20260617,U,58.2,58.2,38.8,0,86285632.0,103130,103130,86285632.0,20260617,1min,241,1,10:32:00,15:00:00,1,0.0,0.2921,0,,0.0,63.2474,0.008126,0.0,31,0.0,57.0,1.0,1.0,neutral_limitup,1.0,301366.SZ,0,69.6242,0,10.2,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260617,intraday_refine_v2,301366.SZ,ok,ok,,1,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
