ts_code,name,industry,board,晋阶,limit_times,advance_stage,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,up_stat,turnover_ratio,amount,float_mv,total_mv,seal_amount,stage_quality_weight,stage_risk_weight,stage_prior,stage_source,minute_freq,minute_rows,has_minute_data,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,reseal_speed_score,reseal_acceptance_score,intraday_vwap,intraday_vwap_position,late_volume_ratio,late_price_change_pct,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,limitup_path_score,limitup_quality_score,intraday_risk_score,intraday_tag,intraday_available,_matched_key,_limitup_quality_score_provided,limitup_quality_is_default,limitup_quality_score_source_raw,limitup_quality_score_raw,_intraday_risk_score_provided,intraday_risk_is_default,intraday_risk_score_source_raw,intraday_risk_score_raw,_late_withdraw_score_provided,late_withdraw_is_default,late_withdraw_score_source_raw,late_withdraw_score_raw,_reseal_score_provided,reseal_is_default,reseal_score_source_raw,reseal_score_raw,reseal_score,_open_board_count_provided,open_board_count_is_default,open_board_count_source_raw,open_board_count_raw,_seal_stability_score_provided,seal_stability_score,_auction_strength_score_provided,auction_strength_is_default,auction_strength_score_source_raw,auction_strength_score_raw,auction_strength_score,_auction_real_volume_score_provided,auction_real_volume_score,_volatility_risk_score_provided,volatility_risk_score,open_board_risk_score,weak_reseal_risk_score,auction_fake_strength_score,intraday_source_date,intraday_feature_version,intraday_matched_key,_intraday_feature_valid_count,_intraday_code_match,intraday_status,intraday_data_status,intraday_missing_reason,_auction_source_auction_strength_score_provided,_auction_source_auction_real_volume_score_provided,auction_available,intraday_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_confidence_score,intraday_bonus,intraday_risk_penalty,intraday_soft_risk_penalty,intraday_hard_risk_penalty,intraday_total_penalty,auction_data_status,risk_level,risk_label,risk_tags,auction_matched_key
000692.SZ,惠天热电,电力,电力,1→2,1.0,1→2,20260806,U,4.24,4.24,3.47,0,30313456.0,93045,93045,1/1,2.21,49224949.0,2259211818.24,2259211818.24,30313456.0,0.78,0.035,0.16,limit_list_d,1min,241,1,09:31:00,15:00:00,1,0.0,4.717,0,,0.0,36.6981,4.1891,1.214,0.014484,0.0,0.0,31,0.0,70.0,0.675094,0.12660380000000002,neutral_limitup,1,000692.SZ,1.0,0,67.5094,0.675094,1.0,0,8.25,0.0825,1.0,0,0.0,0.0,1.0,0,36.6981,0.36698099999999995,0.36698099999999995,1.0,0,0.0,0.0,1.0,0.7,0.0,0,,,0.792857142857143,0.0,0.5,0.0,0.0,0.0,0.633019,0.0,20260806,intraday_refine_v2,000692.SZ,6.0,1.0,ok,ok,,1,0,1,0.7448529714285714,0.12660380000000002,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000692.SZ
000720.SZ,新能泰山,电网设备,电网设备,1→2,1.0,1→2,20260806,U,3.93,3.93,3.21,1,40095428.0,93400,100636,1/1,7.24,348588096.0,4938169074.03,4938169062.24,40095428.0,0.78,0.035,0.16,limit_list_d,1min,241,1,09:34:00,15:00:00,2,1.0,7.888,1,32.0,33.0,17.2218,3.8305,2.5988,0.006915,0.0,0.0,31,0.0,66.6,0.6013649999999999,0.22095000000000004,neutral_limitup,1,000720.SZ,1.0,0,60.1365,0.6013649999999999,1.0,0,29.46,0.29460000000000003,1.0,0,0.0,0.0,1.0,0,17.2218,0.172218,0.172218,1.0,0,1.0,1.0,1.0,0.6659999999999999,0.0,0,,,0.41638655462184887,0.0,0.5,0.0,0.0,0.2,0.827782,0.0,20260806,intraday_refine_v2,000720.SZ,6.0,1.0,ok,ok,,1,0,1,0.5973110831932773,0.21555640000000004,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000720.SZ
000839.SZ,国安股份,通信服务,通信服务,1→2,1.0,1→2,20260806,U,3.14,3.14,2.57,0,116362057.0,134354,134354,1/1,7.18,841371440.0,12308254745.28,12308254745.28,116362057.0,0.78,0.035,0.16,limit_list_d,1min,241,1,13:44:00,15:00:00,1,0.0,4.1401,0,,0.0,40.1592,2.9898,5.0244,0.031454,0.0,0.0,31,0.0,45.0,0.572978,0.11968160000000001,neutral_limitup,1,000839.SZ,1.0,0,57.2978,0.572978,1.0,0,12.0,0.12,1.0,0,0.0,0.0,1.0,0,40.1592,0.401592,0.401592,1.0,0,0.0,0.0,1.0,0.45,0.0,0,,,0.40789473684210514,0.0,0.5,0.0,0.0,0.0,0.598408,0.0,20260806,intraday_refine_v2,000839.SZ,6.0,1.0,ok,ok,,1,0,1,0.6633960105263158,0.11968160000000001,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000839.SZ
000908.SZ,石药景峰,化学制药,化学制药,1→2,1.0,1→2,20260806,U,6.83,6.83,5.59,0,44547718.0,110518,110518,1/1,4.11,237053333.0,6008857451.33,12017717648.32,44547718.0,0.78,0.035,0.16,limit_list_d,1min,241,1,11:06:00,15:00:00,1,0.0,1.757,0,,0.0,54.4583,6.5552,4.1925,0.010937,0.0,0.0,31,0.0,45.0,0.615875,0.0910834,neutral_limitup,1,000908.SZ,1.0,0,61.5875,0.615875,1.0,0,12.0,0.12,1.0,0,0.0,0.0,1.0,0,54.4583,0.544583,0.544583,1.0,0,0.0,0.0,1.0,0.45,0.0,0,,,0.5369565217391308,0.0,0.5,0.0,0.0,0.0,0.45541699999999996,0.0,20260806,intraday_refine_v2,000908.SZ,6.0,1.0,ok,ok,,1,0,1,0.7242225782608697,0.0910834,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000908.SZ
001267.SZ,汇绿生态,通信设备,通信设备,3→4,3.0,3→4,20260806,U,38.81,38.81,31.75,3,82715753.0,130645,145618,5/9,12.21,2778782032.0,23618080015.98,30465982885.44,82715753.0,1.1,0.0,0.43,limit_list_d,1min,241,1,13:04:00,15:00:00,2,0.0,2.7828,0,,0.0,48.3033,37.4037,3.7598,0.083622,2.1854,0.0,4,0.12,42.0,0.55391,0.1393934,neutral_limitup,1,001267.SZ,1.0,0,55.391,0.55391,1.0,0,15.45,0.1545,1.0,0,12.0,0.12,1.0,0,48.3033,0.483033,0.483033,1.0,0,0.0,0.0,1.0,0.42,0.0,0,,,0.5401360544217695,0.0,0.5,0.0,0.0,0.0,0.516967,0.0,20260806,intraday_refine_v2,001267.SZ,6.0,1.0,ok,ok,,1,0,1,0.6698000081632655,0.1393934,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,001267.SZ
001378.SZ,德冠新材,塑料,塑料,1→2,1.0,1→2,20260806,U,19.59,19.59,16.03,0,81290859.0,105103,105103,1/1,9.77,157014265.0,1652256077.49,3395606791.2,81290859.0,0.78,0.035,0.16,limit_list_d,1min,241,1,10:52:00,15:00:00,1,0.0,0.0,0,,0.0,65.0,19.064,2.7589,0.008038,0.0,0.0,31,0.0,57.0,0.7015,0.0765,neutral_limitup,1,001378.SZ,1.0,0,70.15,0.7015,1.0,0,10.2,0.102,1.0,0,0.0,0.0,1.0,0,65.0,0.65,0.65,1.0,0,0.0,0.0,1.0,0.57,0.0,0,,,0.4119432360955493,0.0,0.5,0.0,0.0,0.0,0.35,0.0,20260806,intraday_refine_v2,001378.SZ,6.0,1.0,ok,ok,,1,0,1,0.7522414854143324,0.06999999999999999,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,001378.SZ
002052.SZ,同洲电子,其他电源,其他电源,1→2,1.0,1→2,20260806,U,9.75,9.75,7.97,0,64359165.0,135230,135230,1/1,3.47,223434492.0,6721524761.25,7336287036.0,64359165.0,0.78,0.035,0.16,limit_list_d,,,,,,,0.0,,,,,,,,,,,,0.0,,0.55,0.0,,0,,,1,,,,1,,,,1,,,,1,,,0.5,,1,,,,0.5,,0,,,0.47031602708803644,,0.5,,0.0,0.0,0.5,0.0,,,,,,missing_stock,missing_stock,stock not covered by intraday_features.csv,1,0,1,0.6855474040632056,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,002052.SZ
002104.SZ,恒宝股份,通信设备,通信设备,1→2,1.0,1→2,20260806,U,11.76,11.76,9.62,0,118656048.0,93615,93615,1/1,4.72,326119664.0,7052490604.32,8330197881.6,118656048.0,0.78,0.035,0.16,limit_list_d,,,,,,,0.0,,,,,,,,,,,,0.0,,0.55,0.0,,0,,,1,,,,1,,,,1,,,,1,,,0.5,,1,,,,0.5,,0,,,0.39948550046772674,,0.5,,0.0,0.0,0.5,0.0,,,,,,missing_stock,missing_stock,stock not covered by intraday_features.csv,1,0,1,0.674922825070159,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,002104.SZ
002180.SZ,奔图科技,计算机设,计算机设,1→2,1.0,1→2,20260806,U,19.69,19.69,16.11,0,432727602.0,92500,92500,1/1,0.83,222488651.0,26784060835.62,27996796092.32,432727602.0,0.78,0.035,0.16,limit_list_d,,,,,,,0.0,,,,,,,,,,,,0.0,,0.55,0.0,,0,,,1,,,,1,,,,1,,,,1,,,0.5,,1,,,,0.5,,0,,,1.0,,0.5,,0.0,0.0,0.5,0.0,,,,,,missing_stock,missing_stock,stock not covered by intraday_features.csv,1,0,1,0.765,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,002180.SZ
002194.SZ,武汉凡谷,通信设备,通信设备,1→2,1.0,1→2,20260806,U,10.09,10.09,8.25,1,54748410.0,94242,94609,1/1,7.93,400226896.0,5154767596.5,6894353802.72,54748410.0,0.78,0.035,0.16,limit_list_d,,,,,,,0.0,,,,,,,,,,,,0.0,,0.55,0.0,,0,,,1,,,,1,,,,1,,,,1,,,0.5,,1,,,,0.5,,0,,,0.5481461286804798,,0.5,,0.0,0.0,0.5,0.0,,,,,,missing_stock,missing_stock,stock not covered by intraday_features.csv,1,0,1,0.697221919302072,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,002194.SZ
