trade_date,target_trade_date,jq_code,target_weight,risk_budget,regime,reason
20260909,20260910,000523.XSHE,0.3333333333333333,1.0,NEUTRAL,a_top10_probability_rank_1_3
20260909,20260910,000019.XSHE,0.3333333333333333,1.0,NEUTRAL,a_top10_probability_rank_1_3
20260909,20260910,002155.XSHE,0.3333333333333333,1.0,NEUTRAL,a_top10_probability_rank_1_3
