ts_code,name,industry,trade_date,close,pct_chg,amount,vol,turnover_rate,circ_mv,total_mv,volume_ratio,lhb_net_amount,is_limit_up_pool,limit_type,up_limit,down_limit,open_times,seal_amount,first_limit_time,last_limit_time,limit_open_count,limit_strength_raw,StrengthScore,base_strength_score,intraday_quality_score,intraday_strength_adjustment,strength_plus_score,intraday_available,intraday_status,intraday_missing_reason,intraday_source_date,intraday_feature_version,intraday_matched_key,auction_available,limitup_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_risk_score,late_withdraw_score,reseal_score,open_board_count,open_board_risk_score,auction_strength_score,auction_real_volume_score,seal_stability_score,intraday_confidence_score,intraday_data_status,auction_data_status,strength_feature_count,strength_missing_fields,strength_quality_flag,_f_momo,_f_amt,_f_turn,_f_vr,_f_cap,_f_seal,_f_open_penalty,_strength_quality_adj
600539.SH,狮头股份,互联网,20260626,14.32,9.9846,251717.894,180928.38,7.8665,,329360.0,1.08,,1.0,U,14.32,11.72,0.0,39484536.0,10:27:00,15:00:00,0.0,66.216667,66.216667,66.216667,0.825,3.256667,69.473334,1,ok,,20260626,intraday_refine_v2,600539.SH,1.0,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.8666666666666667,0.6833333333333333,0.45,0.6833333333333333,0.5083333333333333,0.7,0.24166666666666667,1.0
003033.SZ,征和工业,汽车配件,20260626,57.33,9.9962,198585.15,35882.0,4.4439,,468672.75,2.09,,1.0,U,57.33,46.91,0.0,48208797.0,13:17:00,15:00:00,0.0,65.716667,65.716667,65.716667,0.825,3.356667,69.073334,1,ok,,20260626,intraday_refine_v2,003033.SZ,1.0,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.7833333333333333,0.75,0.7166666666666667,0.21666666666666667,0.5083333333333333,0.6,0.24166666666666667,1.0
603861.SH,白云电器,电气设备,20260626,14.25,10.0386,174767.097,122710.0,2.3215,,770252.4,0.63,81301137.0,1.0,U,14.25,11.66,0.0,44706525.0,09:31:00,15:00:00,0.0,65.616667,65.616667,65.616667,0.825,3.376667,68.993334,1,ok,,20260626,intraday_refine_v2,603861.SH,1.0,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.2,0.8166666666666667,0.8833333333333333,0.9166666666666666,0.5083333333333333,0.6333333333333333,0.24166666666666667,1.0
603270.SH,金帝股份,机械基件,20260626,31.59,9.993,217445.056,70447.98,9.962,,692158.0653,1.01,,1.0,U,31.59,25.85,0.0,40620001.0,09:57:00,15:00:00,0.0,64.616667,64.616667,64.616667,0.825,3.576667,68.193334,1,ok,,20260626,intraday_refine_v2,603270.SH,1.0,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.8166666666666667,0.7166666666666667,0.35,0.7666666666666667,0.5083333333333333,0.6833333333333333,0.24166666666666667,1.0
002674.SZ,兴业科技,纺织,20260626,28.83,9.9962,217109.18727,75306.69,2.574,,852073.533,1.23,5733196.0,1.0,U,28.83,23.59,0.0,634246478.0,09:30:00,15:00:00,0.0,63.25,63.25,63.25,0.825,3.85,67.1,1,ok,,20260626,intraday_refine_v2,002674.SZ,1.0,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.7833333333333333,0.7333333333333333,0.8666666666666667,0.6333333333333333,0.5083333333333333,0.016666666666666666,0.24166666666666667,1.0
603650.SH,彤程新材,化工原料,20260626,85.83,9.9962,3051419.862,358825.96,5.8396,,5287840.389,0.97,67170704.39,1.0,U,85.83,70.23,16.0,7716202.0,09:37:00,15:00:00,16.0,66.933333,66.933333,66.933333,0.675,0.113333,67.046666,1,ok,,20260626,intraday_refine_v2,603650.SH,1.0,1.0,0.35,0,1.0,0.0,0.5,6.0,1.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.7833333333333333,0.13333333333333333,0.65,0.8166666666666667,0.5083333333333333,1.0,0.9666666666666667,1.0
002253.SZ,川大智胜,软件服务,20260626,10.87,10.0202,135346.17,126037.0,6.0032,,245255.5707,2.39,,1.0,U,10.87,8.89,2.0,28232107.0,09:31:00,15:00:00,2.0,63.25,63.25,63.25,0.795,3.25,66.5,1,ok,,20260626,intraday_refine_v2,002253.SZ,0.0,1.0,0.15,0,1.0,0.0,0.5,1.0,0.2,0.5,0.5,0.5,0.75,ok,missing_stock,9,,A,0.2916666666666667,0.9333333333333333,0.5833333333333334,0.08333333333333333,0.5083333333333333,0.8666666666666667,0.65,1.0
603163.SH,圣晖集成,建筑工程,20260626,135.58,10.0041,486865.813,36841.25,3.6841,,1355800.0,0.82,85179167.75,1.0,U,135.58,110.93,0.0,50178158.0,09:40:00,15:00:00,0.0,61.916667,61.916667,61.916667,0.825,4.116667,66.033334,1,ok,,20260626,intraday_refine_v2,603163.SH,1.0,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.48333333333333334,0.5666666666666667,0.7666666666666667,0.85,0.5083333333333333,0.55,0.24166666666666667,1.0
603977.SH,国泰集团,化工原料,20260626,15.43,9.9786,815647.808,536161.4,8.6305,,958576.0974,2.74,,1.0,U,15.43,12.63,2.0,22805231.0,09:46:00,15:00:00,2.0,62.866667,62.866667,62.866667,0.765,2.726667,65.593334,1,ok,,20260626,intraday_refine_v2,603977.SH,1.0,1.0,0.2,0,1.0,0.0,0.5,2.0,0.4,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.9166666666666666,0.5,0.4,0.06666666666666667,0.5083333333333333,0.9,0.65,1.0
603722.SH,阿科力,化工原料,20260626,39.6,10.0,218708.271,56896.45,5.9453,,386971.596,1.98,,1.0,U,39.6,32.4,0.0,47274480.0,13:19:00,15:00:00,0.0,60.966667,60.966667,60.966667,0.825,4.306667,65.273334,1,ok,,20260626,intraday_refine_v2,603722.SH,1.0,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.6416666666666667,0.7,0.6,0.3,0.5083333333333333,0.6166666666666667,0.24166666666666667,1.0
603155.SH,新亚强,化工原料,20260626,25.34,9.9826,509479.584,209512.14,6.6346,,800203.7512,1.05,78144929.78,1.0,U,25.34,20.74,0.0,72171740.0,13:36:00,15:00:00,0.0,60.783333,60.783333,60.783333,0.825,4.343333,65.126666,1,ok,,20260626,intraday_refine_v2,603155.SH,1.0,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.8833333333333333,0.5333333333333333,0.5333333333333333,0.7083333333333334,0.5083333333333333,0.38333333333333336,0.24166666666666667,1.0
001215.SZ,千味央厨,食品,20260626,39.17,9.9972,260060.40621,69435.98,7.1656,,380577.2868,1.12,,1.0,U,39.17,32.05,0.0,64818555.0,13:48:00,15:00:00,0.0,60.516667,60.516667,60.516667,0.825,4.396667,64.913334,1,ok,,20260626,intraday_refine_v2,001215.SZ,1.0,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.7333333333333333,0.6666666666666666,0.5,0.6666666666666666,0.5083333333333333,0.43333333333333335,0.24166666666666667,1.0
001210.SZ,金房能源,供气供热,20260626,23.83,10.0185,156394.58117,66362.75,4.974,,523158.5774,0.69,,1.0,U,23.83,19.49,0.0,86386919.0,09:35:00,15:00:00,0.0,59.85,59.85,59.85,0.825,4.53,64.38,1,ok,,20260626,intraday_refine_v2,001210.SZ,1.0,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.3333333333333333,0.8666666666666667,0.6666666666666666,0.9,0.5083333333333333,0.26666666666666666,0.24166666666666667,1.0
605399.SH,晨光新材,化工原料,20260626,14.28,10.0154,149867.001,109487.23,3.5145,,445829.1684,1.46,,1.0,U,14.28,11.68,0.0,78467900.0,13:19:00,15:00:00,0.0,59.75,59.75,59.75,0.825,4.55,64.3,1,ok,,20260626,intraday_refine_v2,605399.SH,1.0,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.35,0.8833333333333333,0.8,0.45,0.5083333333333333,0.3,0.24166666666666667,1.0
600481.SH,双良节能,电气设备,20260626,4.84,10.0,579633.372,1224653.1,5.9329,,999063.8944,1.39,,1.0,U,4.84,3.96,1.0,51603112.0,09:47:00,15:00:00,1.0,59.916667,59.916667,59.916667,0.795,3.916667,63.833334,1,ok,,20260626,intraday_refine_v2,600481.SH,1.0,1.0,0.15,0,1.0,0.0,0.5,1.0,0.2,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.6416666666666667,0.5166666666666667,0.6166666666666667,0.5333333333333333,0.5083333333333333,0.5166666666666667,0.55,1.0
600962.SH,国投中鲁,软饮料,20260626,29.0,10.0152,280781.094,98969.6,3.7744,,760409.0,1.17,53934117.0,1.0,U,29.0,23.72,0.0,62446860.0,09:39:00,15:00:00,0.0,58.183333,58.183333,58.183333,0.825,4.863333,63.046666,1,ok,,20260626,intraday_refine_v2,600962.SH,1.0,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.36666666666666664,0.65,0.75,0.65,0.5083333333333333,0.45,0.24166666666666667,1.0
002141.SZ,贤丰控股,农业综合,20260626,5.76,9.9237,1430374.0508,2522639.97,24.422,,594971.0208,1.36,71179580.2,1.0,U,5.76,4.72,8.0,14935680.0,09:34:00,15:00:00,8.0,60.0,60.0,60.0,0.675,1.5,61.5,1,ok,,20260626,intraday_refine_v2,002141.SZ,1.0,1.0,0.35,0,1.0,0.0,0.5,6.0,1.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,1.0,0.2833333333333333,0.06666666666666667,0.5583333333333333,0.5083333333333333,0.9666666666666667,0.8333333333333334,1.0
002106.SZ,莱宝高科,元器件,20260626,15.62,10.0,868397.38512,564995.7,8.0152,,1102484.9044,0.81,,1.0,U,15.62,12.78,1.0,68325316.0,09:36:00,15:00:00,1.0,56.983333,56.983333,56.983333,0.795,4.503333,61.486666,1,ok,,20260626,intraday_refine_v2,002106.SZ,1.0,1.0,0.15,0,1.0,0.0,0.5,1.0,0.2,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.6416666666666667,0.48333333333333334,0.43333333333333335,0.8666666666666667,0.5083333333333333,0.4,0.55,1.0
601133.SH,柏诚股份,建筑工程,20260626,38.28,10.0,1387134.57,370441.89,7.0643,,2014303.17,1.27,78648726.05,1.0,U,38.28,31.32,10.0,36090269.0,10:02:00,15:00:00,10.0,59.483333,59.483333,59.483333,0.675,1.603333,61.086666,1,ok,,20260626,intraday_refine_v2,601133.SH,1.0,1.0,0.35,0,1.0,0.0,0.5,5.0,1.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.6416666666666667,0.3,0.5166666666666667,0.6,0.5083333333333333,0.75,0.8666666666666667,1.0
002930.SZ,宏川智慧,仓储物流,20260626,9.43,10.035,172124.49419,195468.31,4.5107,,431413.07,1.8,,1.0,U,9.43,7.71,0.0,38068278.0,14:35:00,15:00:00,0.0,59.716667,59.716667,59.716667,0.625,0.556667,60.273334,1,ok,,20260626,intraday_refine_v2,002930.SZ,1.0,1.0,0.4,0,1.0,1.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.21666666666666667,0.8333333333333334,0.7,0.36666666666666664,0.5083333333333333,0.7166666666666667,0.24166666666666667,1.0
603903.SH,中持股份,环境保护,20260626,12.84,10.0257,198460.639,157029.52,6.1503,,327830.238,2.03,21939493.0,1.0,U,12.84,10.5,0.0,42511031.0,09:52:00,15:00:00,0.0,54.683333,54.683333,54.683333,0.825,5.563333,60.246666,1,ok,,20260626,intraday_refine_v2,603903.SH,1.0,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.25,0.7666666666666667,0.55,0.2833333333333333,0.5083333333333333,0.65,0.24166666666666667,1.0
603687.SH,大胜达,广告包装,20260626,18.81,10.0,899738.329,480913.15,8.7434,,1034610.0039,0.98,,1.0,U,18.81,15.39,7.0,67825098.0,09:32:00,15:00:00,7.0,56.516667,56.516667,56.516667,0.735,3.396667,59.913334,1,ok,,20260626,intraday_refine_v2,603687.SH,1.0,1.0,0.25,0,1.0,0.0,0.5,3.0,0.6,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.6416666666666667,0.45,0.38333333333333336,0.8,0.5083333333333333,0.4166666666666667,0.7833333333333333,1.0
002965.SZ,祥鑫科技,汽车配件,20260626,51.88,10.0085,1181189.35221,230811.0,12.1214,,1376792.9964,1.36,-56731200.76,1.0,U,51.88,42.44,4.0,32674231.0,09:32:00,15:00:00,4.0,53.583333,53.583333,53.583333,0.795,5.183333,58.766666,1,ok,,20260626,intraday_refine_v2,002965.SZ,1.0,1.0,0.15,0,1.0,0.0,0.5,1.0,0.2,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.45,0.36666666666666664,0.3333333333333333,0.5583333333333333,0.5083333333333333,0.8,0.725,1.0
600545.SH,卓郎智能,纺织机械,20260626,7.1,10.0775,438103.593,624771.56,3.4944,,1269417.662,0.35,224843004.9,1.0,U,7.1,5.81,0.0,156651922.0,09:33:00,15:00:00,0.0,52.45,52.45,52.45,0.825,6.01,58.46,1,ok,,20260626,intraday_refine_v2,600545.SH,1.0,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.15,0.6166666666666667,0.8166666666666667,0.9666666666666667,0.5083333333333333,0.1,0.24166666666666667,1.0
001400.SZ,江顺科技,专用机械,20260626,115.37,10.0019,441241.42687,39722.63,8.5921,,969108.0,1.45,,1.0,U,115.37,94.39,0.0,74118879.0,11:03:00,15:00:00,0.0,51.616667,51.616667,51.616667,0.825,6.176667,57.793334,1,ok,,20260626,intraday_refine_v2,001400.SZ,1.0,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.55,0.6,0.4166666666666667,0.4666666666666667,0.5083333333333333,0.35,0.24166666666666667,1.0
603698.SH,航天工程,专用机械,20260626,43.55,10.0025,1357115.977,326658.6,6.0945,,2334236.45,1.02,109499462.59,1.0,U,43.55,35.63,0.0,100484482.0,10:22:00,15:00:00,0.0,48.75,48.75,48.75,0.825,6.75,55.5,1,ok,,20260626,intraday_refine_v2,603698.SH,1.0,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.5333333333333333,0.31666666666666665,0.5666666666666667,0.75,0.5083333333333333,0.21666666666666667,0.24166666666666667,1.0
002354.SZ,天娱数科,互联网,20260626,8.83,9.9626,4208854.38046,4947019.02,30.4302,,1460999.2614,1.43,298996626.72,1.0,U,8.83,7.23,1.0,48926782.0,10:09:00,15:00:00,1.0,47.2,47.2,47.2,0.825,7.06,54.26,1,ok,,20260626,intraday_refine_v2,002354.SZ,1.0,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.9833333333333333,0.08333333333333333,0.03333333333333333,0.48333333333333334,0.5083333333333333,0.5666666666666667,0.55,1.0
002962.SZ,五方光电,元器件,20260626,19.34,10.0114,1016789.43336,539605.29,25.7957,,564080.6902,1.54,74501068.2,1.0,U,19.34,15.82,22.0,34231026.0,10:16:00,15:00:00,22.0,49.4,49.4,49.4,0.675,3.62,53.02,1,ok,,20260626,intraday_refine_v2,002962.SZ,1.0,1.0,0.35,0,1.0,0.0,0.5,5.0,1.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.4166666666666667,0.43333333333333335,0.05,0.4166666666666667,0.5083333333333333,0.7833333333333333,0.9833333333333333,1.0
000620.SZ,盈新发展,全国地产,20260626,3.42,9.9678,2679601.68723,7922525.3,16.9584,,2008160.73,2.35,,1.0,U,3.42,2.8,7.0,54018216.0,09:35:00,15:00:00,7.0,49.066667,49.066667,49.066667,0.675,3.686667,52.753334,1,ok,,20260626,intraday_refine_v2,000620.SZ,1.0,1.0,0.35,0,1.0,0.0,0.5,5.0,1.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.95,0.18333333333333332,0.21666666666666667,0.1,0.5083333333333333,0.48333333333333334,0.7833333333333333,1.0
601016.SH,节能风电,新型电力,20260626,3.94,10.0559,1095088.289,2823285.65,4.6757,,2578527.5234,1.42,209464435.94,1.0,U,3.94,3.22,1.0,103609037.0,09:42:00,15:00:00,1.0,45.3,45.3,45.3,0.825,7.44,52.74,1,ok,,20260626,intraday_refine_v2,601016.SH,1.0,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.16666666666666666,0.4,0.6833333333333333,0.5,0.5083333333333333,0.18333333333333332,0.55,1.0
300264.SZ,佳创视讯,软件服务,20260626,9.77,20.0246,466732.52802,505356.06,13.644,,420947.8752,2.34,48466598.0,1.0,U,9.77,6.51,8.0,20027366.0,13:07:00,15:00:00,8.0,48.2,48.2,48.2,0.705,4.46,52.66,1,ok,,20260626,intraday_refine_v2,300264.SZ,1.0,1.0,0.3,0,1.0,0.0,0.5,4.0,0.8,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.016666666666666666,0.5833333333333334,0.2833333333333333,0.11666666666666667,0.5083333333333333,0.9333333333333333,0.8333333333333334,1.0
001270.SZ,铖昌科技,半导体,20260626,139.43,10.0039,2019397.98183,149994.87,7.3239,,2873860.0507,1.52,,1.0,U,139.43,114.08,12.0,119128992.0,10:22:00,15:00:00,12.0,46.183333,46.183333,46.183333,0.735,5.463333,51.646666,1,ok,,20260626,intraday_refine_v2,001270.SZ,1.0,1.0,0.25,0,1.0,0.0,0.5,3.0,0.6,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.5,0.25,0.48333333333333334,0.43333333333333335,0.5083333333333333,0.16666666666666666,0.925,1.0
002559.SZ,亚威股份,机床制造,20260626,12.31,10.0089,1337091.60698,1103498.13,21.8946,,676760.715,2.27,,1.0,U,12.31,10.07,3.0,34247651.0,09:47:00,15:00:00,3.0,44.35,44.35,44.35,0.795,7.03,51.38,1,ok,,20260626,intraday_refine_v2,002559.SZ,1.0,1.0,0.15,0,1.0,0.0,0.5,1.0,0.2,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.43333333333333335,0.3333333333333333,0.1,0.13333333333333333,0.5083333333333333,0.7666666666666667,0.6916666666666667,1.0
001389.SZ,广合科技,元器件,20260626,220.88,10.0,4262761.7952,195892.25,12.8697,,10438011.3024,1.96,737481313.69,1.0,U,220.88,180.72,12.0,51424839.0,10:06:00,15:00:00,12.0,45.966667,45.966667,45.966667,0.675,4.306667,50.273334,1,ok,,20260626,intraday_refine_v2,001389.SZ,1.0,1.0,0.35,0,1.0,0.0,0.5,6.0,1.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.6416666666666667,0.06666666666666667,0.3,0.31666666666666665,0.5083333333333333,0.5333333333333333,0.925,1.0
600552.SH,凯盛科技,元器件,20260626,29.6,9.9963,4468506.492,1532902.35,16.2279,,2796036.424,1.04,,1.0,U,29.6,24.22,14.0,101655280.0,09:47:00,15:00:00,14.0,45.2,45.2,45.2,0.675,4.46,49.66,1,ok,,20260626,intraday_refine_v2,600552.SH,1.0,1.0,0.35,0,1.0,0.0,0.5,5.0,1.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.75,0.05,0.23333333333333334,0.7333333333333333,0.5083333333333333,0.2,0.95,1.0
688432.SH,有研硅,半导体,20260626,30.9,20.0,2095117.013,739508.08,5.9146,,3863432.871,1.62,113445861.57,1.0,U,30.9,20.6,0.0,55187121.0,13:18:00,15:00:00,0.0,40.3,40.3,40.3,0.825,8.44,48.74,1,ok,,20260626,intraday_refine_v2,688432.SH,1.0,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.058333333333333334,0.23333333333333334,0.6333333333333333,0.38333333333333336,0.5083333333333333,0.4666666666666667,0.24166666666666667,1.0
600343.SH,航天动力,机械基件,20260626,26.27,10.0084,1566257.157,618825.55,9.6963,,1676567.9501,2.1,,1.0,U,26.27,21.49,1.0,80557795.0,11:05:00,15:00:00,1.0,41.333333,41.333333,41.333333,0.765,7.033333,48.366666,1,ok,,20260626,intraday_refine_v2,600343.SH,1.0,1.0,0.2,0,1.0,0.0,0.5,2.0,0.4,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.4666666666666667,0.26666666666666666,0.36666666666666664,0.2,0.5083333333333333,0.2833333333333333,0.55,1.0
002910.SZ,庄园牧场,乳制品,20260626,12.27,10.0448,395519.44071,340641.73,19.9134,,239926.8438,0.93,,1.0,U,12.27,10.04,0.0,160356961.0,13:27:00,15:00:00,0.0,39.783333,39.783333,39.783333,0.825,8.543333,48.326666,1,ok,,20260626,intraday_refine_v2,002910.SZ,1.0,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.18333333333333332,0.6333333333333333,0.13333333333333333,0.8333333333333334,0.5083333333333333,0.08333333333333333,0.24166666666666667,1.0
