rank,ts_code,name,intraday_available,intraday_status,intraday_missing_reason,limitup_quality_score,intraday_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_risk_score,late_withdraw_score,reseal_score,open_board_count,auction_strength_score,intraday_confidence_score,risk_level,risk_label,raw_final_score,intraday_bonus,intraday_soft_risk_penalty,intraday_hard_risk_penalty,intraday_total_penalty,final_score_v2
1,601567.SH,三星电气,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.5,0.0,0,0.75,0.0,0.0,0.0,1.0,0.0,中,分时缺失|低置信,0.34941417355372845,0.0,0.0,0.0,0.0,0.3254891735537285
2,600825.SH,新华传媒,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.5,0.0,0,0.75,0.0,0.0,0.0,1.0,0.0,中,分时缺失|低置信,0.36724571263234995,0.0,0.0,0.0,0.0,0.37697071263234994
3,002119.SZ,康强电子,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.470992,0.0,0,0.75,0.0,0.0,0.0,0.8066121842496287,0.0,中,分时缺失|低置信,0.3196581349055704,0.0,0.0,0.0,0.0,0.3108331349055704
4,605018.SH,长华集团,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.407396,0.0,0,0.75,0.0,0.0,0.0,0.3826424870466317,0.0,中,分时缺失|低置信,0.29893934295005153,0.0,0.0,0.0,0.0,0.27501434295005156
5,000498.SZ,山东路桥,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.5,0.0,0,0.75,0.0,0.0,0.0,1.0,0.0,中,分时缺失|低置信,0.26415729309330305,0.0,0.0,0.0,0.0,0.24023229309330305
6,002909.SZ,集泰股份,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.433017,0.0,0,0.75,0.0,0.0,0.0,0.5534482758620685,0.0,中,分时缺失|低置信,0.28270996041718827,0.0,0.0,0.0,0.0,0.2738849604171883
7,000905.SZ,厦门港务,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.421536,0.0,0,0.75,0.0,0.0,0.0,0.4769058295964126,0.0,中,分时缺失|低置信,0.26276639639661237,0.0,0.0,0.0,0.0,0.23884139639661237
8,002413.SZ,雷科防务,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.435169,0.0,0,0.75,0.0,0.0,0.0,0.5677914110429455,0.0,中,分时缺失|低置信,0.3184173020809818,0.0,0.0,0.0,0.0,0.2944923020809818
9,603230.SH,内蒙新华,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.428221,0.0,0,0.75,0.0,0.0,0.0,0.521471113758189,0.0,中,分时缺失|低置信,0.2794436617312071,0.0,0.0,0.0,0.0,0.25551866173120713
10,000850.SZ,华茂股份,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.5,0.0,0,0.75,0.0,0.0,0.0,1.0,0.0,中,分时缺失|低置信,0.27044287330394334,0.0,0.0,0.0,0.0,0.26161787330394337
11,603065.SH,宿迁联盛,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.436364,0.0,0,0.75,0.0,0.0,0.0,0.5757606490872219,0.0,中,分时缺失|低置信,0.27597251357888947,0.0,0.0,0.0,0.0,0.2520475135788895
12,603042.SH,华脉科技,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.413801,0.0,0,0.75,0.0,0.0,0.0,0.425337639459777,0.0,中,分时缺失|低置信,0.23163306107856743,0.0,0.0,0.0,0.0,0.20770806107856743
13,000753.SZ,漳州发展,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.4175,0.0,0,0.75,0.0,0.0,0.0,0.45,0.0,中,分时缺失|低置信,0.27746477860017615,0.0,0.0,0.0,0.0,0.2535397786001762
14,000592.SZ,平潭发展,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.422011,0.0,0,0.75,0.0,0.0,0.0,0.48007518796992416,0.0,中,分时缺失|低置信,0.28703204030978124,0.0,0.0,0.0,0.0,0.26310704030978127
15,603767.SH,中马传动,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.386763,0.0,0,0.75,0.0,0.0,0.0,0.2450884243559746,0.0,中,分时缺失|低置信,0.2671419123702337,0.0,0.0,0.0,0.0,0.2432169123702337
16,600815.SH,厦工股份,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.400479,0.0,0,0.75,0.0,0.0,0.0,0.3365248226950353,0.0,中,分时缺失|低置信,0.23834789988184082,0.0,0.0,0.0,0.0,0.21442289988184082
17,002164.SZ,宁波东力,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.443279,0.0,0,0.75,0.0,0.0,0.0,0.6218618365627647,0.0,中,分时缺失|低置信,0.2873204264776238,0.0,0.0,0.0,0.0,0.2633954264776238
18,002819.SZ,东方中科,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.486559,0.0,0,0.75,0.0,0.0,0.0,0.9103960396039608,0.0,中,分时缺失|低置信,0.27916812387660617,0.0,0.0,0.0,0.0,0.2703431238766062
19,600358.SH,国旅联合,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.419231,0.0,0,0.75,0.0,0.0,0.0,0.4615384615384615,0.0,中,分时缺失|低置信,0.23365011561136076,0.0,0.0,0.0,0.0,0.20972511561136076
20,600792.SH,云煤能源,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.4036,0.0,0,0.75,0.0,0.0,0.0,0.35733590733590753,0.0,中,分时缺失|低置信,0.2681023245954969,0.0,0.0,0.0,0.0,0.24417732459549688
21,603396.SH,金辰股份,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.427778,0.0,0,0.75,0.0,0.0,0.0,0.5185185185185197,0.0,中,分时缺失|低置信,0.24426024597400728,0.0,0.0,0.0,0.0,0.23543524597400728
22,600189.SH,泉阳泉,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.426206,0.0,0,0.75,0.0,0.0,0.0,0.5080411124546557,0.0,中,分时缺失|低置信,0.2482396972497723,0.0,0.0,0.0,0.0,0.2243146972497723
23,603500.SH,祥和实业,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.429855,0.0,0,0.75,0.0,0.0,0.0,0.5323653643083415,0.0,中,分时缺失|低置信,0.24600261040372273,0.0,0.0,0.0,0.0,0.22207761040372273
24,002029.SZ,七 匹 狼,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.423913,0.0,0,0.75,0.0,0.0,0.0,0.4927553444180524,0.0,中,分时缺失|低置信,0.22314413110519443,0.0,0.0,0.0,0.0,0.19921913110519443
25,601218.SH,吉鑫科技,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.4049,0.0,0,0.75,0.0,0.0,0.0,0.366,0.0,中,分时缺失|低置信,0.24064845535315163,0.0,0.0,0.0,0.0,0.21672345535315163
26,002264.SZ,新 华 都,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.418718,0.0,0,0.75,0.0,0.0,0.0,0.45811907983761896,0.0,中,分时缺失|低置信,0.25949296722847476,0.0,0.0,0.0,0.0,0.23556796722847476
27,002395.SZ,双象股份,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.405519,0.0,0,0.75,0.0,0.0,0.0,0.3701252936570084,0.0,中,分时缺失|低置信,0.24208053928427645,0.0,0.0,0.0,0.0,0.21815553928427645
28,600843.SH,上工申贝,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.3725,0.0,0,0.75,0.0,0.0,0.0,0.15,0.0,中,分时缺失|低置信,0.24039772364326498,0.0,0.0,0.0,0.0,0.23157272364326498
29,002205.SZ,国统股份,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.395039,0.0,0,0.75,0.0,0.0,0.0,0.30025817555938095,0.0,中,分时缺失|低置信,0.23486337866195137,0.0,0.0,0.0,0.0,0.21093837866195136
30,603278.SH,大业股份,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.362345,0.0,0,0.75,0.0,0.0,0.0,0.08230148946362417,0.0,中,分时缺失|低置信,0.2562648600756786,0.0,0.0,0.0,0.0,0.2323398600756786
31,002614.SZ,奥佳华,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.409178,0.0,0,0.75,0.0,0.0,0.0,0.3945178335535008,0.0,中,分时缺失|低置信,0.2683981477532631,0.0,0.0,0.0,0.0,0.2781231477532631
32,000678.SZ,襄阳轴承,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.3986,0.0,0,0.75,0.0,0.0,0.0,0.32399832714887983,0.0,中,分时缺失|低置信,0.2600956010138297,0.0,0.0,0.0,0.0,0.23617060101382972
33,001234.SZ,泰慕士,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.5,0.0,0,0.75,0.0,0.0,0.0,1.0,0.0,中,分时缺失|低置信,0.23329713367657773,0.0,0.0,0.0,0.0,0.24302213367657774
34,601811.SH,新华文轩,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.5,0.0,0,0.75,0.0,0.0,0.0,1.0,0.0,中,分时缺失|低置信,0.24171176479784007,0.0,0.0,0.0,0.0,0.23923676479784006
35,603375.SH,盛景微,0,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,0.0,0.412072,0.0,0,0.75,0.0,0.0,0.0,0.4138150547241453,0.0,中,分时缺失|低置信,0.24649779632058816,0.0,0.0,0.0,0.0,0.22257279632058816
