ts_code,name,industry,trade_date,close,pct_chg,amount,vol,turnover_rate,circ_mv,total_mv,volume_ratio,lhb_net_amount,is_limit_up_pool,limit_type,up_limit,down_limit,open_times,seal_amount,first_limit_time,last_limit_time,limit_open_count,limit_strength_raw,StrengthScore,strength_feature_count,strength_missing_fields,strength_quality_flag,_f_momo,_f_amt,_f_turn,_f_vr,_f_cap,_f_seal,_f_open_penalty,_strength_quality_adj
603886.SH,元祖股份,食品,20260610,12.25,9.9641,98923.994,82260.5,3.4275,,294000.0,0.41,,1.0,U,12.25,10.03,0.0,31198300.0,93601,93601.0,0.0,82.098592,82.098592,9,,A,0.9014084507042254,0.9436619718309859,0.7605633802816901,0.9436619718309859,0.5070422535211268,0.8450704225352113,0.3028169014084507,1.0
000029.SZ,深深房Ａ,区域地产,20260610,26.99,9.9837,131295.67415,49188.99,0.5517,,2730470.34,0.91,29614592.6,1.0,U,26.99,22.09,0.0,60035476.0,93112,93112.0,0.0,79.788732,79.788732,9,,A,0.8169014084507042,0.8873239436619719,1.0,0.7676056338028169,0.5070422535211268,0.6619718309859155,0.3028169014084507,1.0
600698.SH,湖南天雁,汽车配件,20260610,6.86,9.9359,104702.709,154275.05,1.8577,,733085.4842,1.81,,1.0,U,6.86,5.62,0.0,46481302.0,93721,93721.0,0.0,79.732394,79.732394,9,,A,0.971830985915493,0.9295774647887324,0.9436619718309859,0.30985915492957744,0.5070422535211268,0.7323943661971831,0.3028169014084507,1.0
002830.SZ,名雕股份,装修装饰,20260610,15.97,9.9862,69100.9234,43642.8,4.7011,,296875.912,1.03,,1.0,U,15.97,13.07,0.0,20845321.0,93121,93121.0,0.0,77.788732,77.788732,9,,A,0.7746478873239436,0.9859154929577465,0.6619718309859155,0.6830985915492958,0.5070422535211268,0.9154929577464789,0.3028169014084507,1.0
002757.SZ,南兴股份,专用机械,20260610,23.13,9.9857,215684.35875,93248.75,3.3061,,683389.5268,0.75,,1.0,U,23.13,18.93,0.0,65501847.0,92500,92500.0,0.0,73.84507,73.84507,9,,A,0.8028169014084507,0.7746478873239436,0.8028169014084507,0.8802816901408451,0.5070422535211268,0.6056338028169014,0.3028169014084507,1.0
600058.SH,五矿发展,商贸代理,20260610,10.34,10.0,89404.019,87788.59,0.819,,1108355.6752,0.85,,1.0,U,10.34,8.46,1.0,105691861.0,93321,93421.0,1.0,73.633803,73.633803,9,,A,0.5704225352112676,0.971830985915493,0.9859154929577465,0.7887323943661971,0.5070422535211268,0.2676056338028169,0.6690140845070423,1.0
600178.SH,东安动力,汽车配件,20260610,9.61,9.9542,139132.223,147690.48,3.1661,,448283.5907,4.21,,1.0,U,9.61,7.87,0.0,50206964.0,101539,101539.0,0.0,72.774648,72.774648,9,,A,0.9154929577464789,0.8732394366197183,0.8169014084507042,0.04225352112676056,0.5070422535211268,0.704225352112676,0.3028169014084507,1.0
000025.SZ,特  力Ａ,综合类,20260610,15.64,9.9859,226799.68854,149850.77,3.8151,,674175.2125,1.93,,1.0,U,15.64,12.8,1.0,25580784.0,104145,104500.0,1.0,72.239437,72.239437,9,,A,0.7887323943661971,0.7323943661971831,0.7183098591549296,0.23943661971830985,0.5070422535211268,0.8873239436619719,0.6690140845070423,1.0
603661.SH,恒林股份,家居用品,20260610,36.75,9.997,235138.282,64665.82,4.65,,511071.3389,0.93,,1.0,U,36.75,30.07,1.0,47446455.0,93524,135124.0,1.0,70.591549,70.591549,9,,A,0.6690140845070423,0.704225352112676,0.6901408450704225,0.7323943661971831,0.5070422535211268,0.7183098591549296,0.6690140845070423,1.0
603065.SH,宿迁联盛,化工原料,20260610,11.44,10.0,42033.706,36742.75,0.877,,479298.9024,0.15,20606064.96,1.0,U,11.44,9.36,0.0,252532566.0,92503,92503.0,0.0,70.422535,70.422535,9,,A,0.5704225352112676,1.0,0.9577464788732394,1.0,0.5070422535211268,0.07042253521126761,0.3028169014084507,1.0
