ts_code,name,industry,board,晋阶,limit_times,advance_stage,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,up_stat,turnover_ratio,amount,float_mv,total_mv,seal_amount,stage_quality_weight,stage_risk_weight,stage_prior,stage_source,trade_date_intraday,minute_freq,minute_rows,has_minute_data,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,reseal_speed_score,reseal_acceptance_score,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,limitup_path_score,limitup_quality_score,intraday_risk_score,intraday_tag,intraday_available,_matched_key,limitup_quality_is_default,limitup_quality_score_raw,intraday_risk_is_default,intraday_risk_score_raw,late_withdraw_is_default,late_withdraw_score_raw,reseal_is_default,reseal_score_raw,reseal_score,open_board_count_is_default,open_board_count_raw,seal_stability_score,auction_strength_is_default,auction_strength_score_raw,auction_strength_score,auction_real_volume_score,volatility_risk_score,open_board_risk_score,weak_reseal_risk_score,auction_fake_strength_score,intraday_source_date,intraday_feature_version,intraday_matched_key,intraday_status,intraday_data_status,intraday_missing_reason,auction_available,auction_data_status,intraday_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_confidence_score,intraday_bonus,intraday_risk_penalty,intraday_soft_risk_penalty,intraday_hard_risk_penalty,intraday_total_penalty,risk_level,risk_label,risk_tags
601689.SH,拓普集团,汽车零部件,汽车零部件,1→2,1.0,1→2,20260703,U,62.43,62.43,51.08,4,178402839.0,130943,134043,1/1,4.97,5223504384.0,108493075259.4,108493075509.12,178402839.0,0.78,0.035,0.16,limit_list_d,20260703,1min,241,1,13:10:00,15:00:00,2,2.0,0.5126,2,4.5,88.0,68.7246,0.014908,0.0,31,0.0,42.6,1.0,1.0,neutral_limitup,1.0,601689.SH,0,64.7874,0,27.01,0,0.0,1,,0.5,0,2.0,0.5,1,,0.5,0.5,0.0,0.4,0.5,0.0,20260703,intraday_refine_v2,601689.SH,ok,ok,,1,ok,0.765,0.2,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
603012.SH,创力集团,专用设备,专用设备,1→2,1.0,1→2,20260703,U,8.82,8.82,7.22,0,35738322.0,133811,133811,1/1,5.19,287524256.0,5702130000.0,5702130000.0,35738322.0,0.78,0.035,0.16,limit_list_d,20260703,1min,241,1,13:39:00,15:00:00,1,0.0,0.2268,0,,0.0,63.6395,0.038847,0.0,31,0.0,45.0,1.0,1.0,neutral_limitup,1.0,603012.SH,0,64.3418,0,12.0,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260703,intraday_refine_v2,603012.SH,ok,ok,,1,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
603013.SH,亚普股份,汽车零部件,汽车零部件,1→2,1.0,1→2,20260703,U,17.66,17.66,14.45,0,37599906.0,131227,131227,1/1,1.05,90827255.0,8975157500.24,8975157570.88,37599906.0,0.78,0.035,0.16,limit_list_d,20260703,1min,241,1,13:13:00,15:00:00,1,0.0,0.906,0,,0.0,59.564,0.014497,0.0,31,0.0,45.0,1.0,1.0,neutral_limitup,1.0,603013.SH,0,63.1192,0,12.0,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260703,intraday_refine_v2,603013.SH,ok,ok,,1,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
603051.SH,鹿山新材,化学制品,化学制品,1→2,1.0,1→2,20260703,U,21.91,21.91,17.93,0,54776314.0,110234,110234,1/1,5.81,199867336.0,3541376751.36,3541376751.36,54776314.0,0.78,0.035,0.16,limit_list_d,,,,,,,,0.0,,,,,,,,,0.0,,0.55,0.0,,0.0,,1,,1,,1,,1,,0.5,1,,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,,,,missing_stock,missing_stock,stock not covered by intraday_features.csv,1,ok,0.6900000000000001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
603137.SH,恒尚节能,装修装饰,装修装饰,4→5,4.0,4→5,20260703,U,17.22,17.22,14.09,0,367850540.0,92503,92503,4/4,0.33,10426366.0,3150112011.48,3150112011.48,367850540.0,1.1,0.005,0.515,limit_list_d,,,,,,,,0.0,,,,,,,,,0.0,,0.55,0.0,,0.0,,1,,1,,1,,1,,0.5,1,,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,,,,missing_stock,missing_stock,stock not covered by intraday_features.csv,1,ok,0.6900000000000001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
603165.SH,荣晟环保,造纸,造纸,1→2,1.0,1→2,20260703,U,14.7,14.7,12.02,0,36482636.0,100743,100743,1/1,3.31,149456279.0,4597107156.6,4597107244.8,36482636.0,0.78,0.035,0.16,limit_list_d,,,,,,,,0.0,,,,,,,,,0.0,,0.55,0.0,,0.0,,1,,1,,1,,1,,0.5,1,,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,,,,missing_stock,missing_stock,stock not covered by intraday_features.csv,1,ok,0.6900000000000001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
603178.SH,圣龙股份,汽车零部件,汽车零部件,1→2,1.0,1→2,20260703,U,15.68,15.68,12.83,0,59784704.0,94555,94555,1/1,2.47,89144363.0,3706938294.08,3706938294.08,59784704.0,0.78,0.035,0.16,limit_list_d,,,,,,,,0.0,,,,,,,,,0.0,,0.55,0.0,,0.0,,1,,1,,1,,1,,0.5,1,,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,,,,missing_stock,missing_stock,stock not covered by intraday_features.csv,1,ok,0.6900000000000001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
603211.SH,晋拓股份,汽车零部件,汽车零部件,1→2,1.0,1→2,20260703,U,35.94,35.94,29.4,0,41733528.0,93656,93656,2/4,2.82,271229392.0,9768779520.0,9768779520.0,41733528.0,0.78,0.035,0.16,limit_list_d,,,,,,,,0.0,,,,,,,,,0.0,,0.55,0.0,,0.0,,1,,1,,1,,1,,0.5,1,,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,,,,missing_stock,missing_stock,stock not covered by intraday_features.csv,1,ok,0.6900000000000001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
603278.SH,大业股份,通用设备,通用设备,1→2,1.0,1→2,20260703,U,12.11,12.11,9.91,0,15724835.0,130952,130952,1/1,8.61,342345088.0,4138706237.12,4138706237.12,15724835.0,0.78,0.035,0.16,limit_list_d,,,,,,,,0.0,,,,,,,,,0.0,,0.55,0.0,,0.0,,1,,1,,1,,1,,0.5,1,,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,,,,missing_stock,missing_stock,stock not covered by intraday_features.csv,1,ok,0.6900000000000001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
603286.SH,日盈电子,汽车零部件,汽车零部件,2→3,2.0,2→3,20260703,U,56.96,56.96,46.6,0,64680928.0,101700,101700,2/2,6.17,395752304.0,6620757048.96,6722407864.96,64680928.0,0.92,0.015,0.35,limit_list_d,,,,,,,,0.0,,,,,,,,,0.0,,0.55,0.0,,0.0,,1,,1,,1,,1,,0.5,1,,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,,,,missing_stock,missing_stock,stock not covered by intraday_features.csv,1,ok,0.6900000000000001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
603303.SH,得邦照明,照明设备,照明设备,1→2,1.0,1→2,20260703,U,24.76,24.76,20.26,5,1791138.0,94025,143811,1/1,3.11,359515808.0,11809147677.0,11809147701.76,1791138.0,0.78,0.035,0.16,limit_list_d,,,,,,,,0.0,,,,,,,,,0.0,,0.55,0.0,,0.0,,1,,1,,1,,1,,0.5,1,,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,,,,missing_stock,missing_stock,stock not covered by intraday_features.csv,1,ok,0.6900000000000001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
603327.SH,福蓉科技,消费电子,消费电子,1→2,1.0,1→2,20260703,U,8.86,8.86,7.25,0,162182175.0,93012,93012,1/1,1.62,149230781.0,9262769929.6,9262769929.6,162182175.0,0.78,0.035,0.16,limit_list_d,,,,,,,,0.0,,,,,,,,,0.0,,0.55,0.0,,0.0,,1,,1,,1,,1,,0.5,1,,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,,,,missing_stock,missing_stock,stock not covered by intraday_features.csv,1,ok,0.6900000000000001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
603338.SH,浙江鼎力,工程机械,工程机械,2→3,2.0,2→3,20260703,U,51.67,51.67,42.27,7,29529405.0,112331,130016,2/2,3.87,987589904.0,26162994907.93,26162994546.24,29529405.0,0.92,0.015,0.35,limit_list_d,,,,,,,,0.0,,,,,,,,,0.0,,0.55,0.0,,0.0,,1,,1,,1,,1,,0.5,1,,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,,,,missing_stock,missing_stock,stock not covered by intraday_features.csv,1,ok,0.6900000000000001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
603466.SH,风语筑,数字媒体,数字媒体,1→2,1.0,1→2,20260703,U,11.63,11.63,9.51,10,24332088.0,132241,133823,1/1,15.07,1014371456.0,6917855361.96,6917855408.48,24332088.0,0.78,0.035,0.16,limit_list_d,,,,,,,,0.0,,,,,,,,,0.0,,0.55,0.0,,0.0,,1,,1,,1,,1,,0.5,1,,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,,,,missing_stock,missing_stock,stock not covered by intraday_features.csv,1,ok,0.6900000000000001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
603559.SH,中通国脉,通信服务,通信服务,2→3,2.0,2→3,20260703,U,9.91,9.91,8.11,1,26695558.0,93352,93758,3/3,3.61,141382279.0,3976654861.89,3976654832.16,26695558.0,0.92,0.015,0.35,limit_list_d,,,,,,,,0.0,,,,,,,,,0.0,,0.55,0.0,,0.0,,1,,1,,1,,1,,0.5,1,,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,,,,missing_stock,missing_stock,stock not covered by intraday_features.csv,1,ok,0.6900000000000001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
603580.SH,艾艾精工,塑料,塑料,2→3,2.0,2→3,20260703,U,30.13,30.13,24.65,0,7047407.0,145614,145614,2/2,5.35,204230153.0,3937183516.0,3937183516.0,7047407.0,0.92,0.015,0.35,limit_list_d,,,,,,,,0.0,,,,,,,,,0.0,,0.55,0.0,,0.0,,1,,1,,1,,1,,0.5,1,,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,,,,missing_stock,missing_stock,stock not covered by intraday_features.csv,1,ok,0.6900000000000001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
603596.SH,伯特利,汽车零部件,汽车零部件,1→2,1.0,1→2,20260703,U,27.65,27.65,22.63,0,48477694.0,102413,102413,1/1,2.56,616776976.0,24819792673.2,24819792894.4,48477694.0,0.78,0.035,0.16,limit_list_d,,,,,,,,0.0,,,,,,,,,0.0,,0.55,0.0,,0.0,,1,,1,,1,,1,,0.5,1,,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,,,,missing_stock,missing_stock,stock not covered by intraday_features.csv,1,ok,0.6900000000000001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
603713.SH,密尔克卫,物流,物流,1→2,1.0,1→2,20260703,U,79.23,79.23,64.83,0,30677856.0,93841,93841,1/1,2.29,282332896.0,12529027413.93,12529027413.93,30677856.0,0.78,0.035,0.16,limit_list_d,,,,,,,,0.0,,,,,,,,,0.0,,0.55,0.0,,0.0,,1,,1,,1,,1,,0.5,1,,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,,,,missing_stock,missing_stock,stock not covered by intraday_features.csv,1,ok,0.6900000000000001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
603717.SH,天域生物,基础建设,基础建设,2→3,2.0,2→3,20260703,U,7.33,7.33,5.99,25,2079521.0,93638,144723,2/2,18.0,376162464.0,2126771939.2,2126771939.2,2079521.0,0.92,0.015,0.35,limit_list_d,,,,,,,,0.0,,,,,,,,,0.0,,0.55,0.0,,0.0,,1,,1,,1,,1,,0.5,1,,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,,,,missing_stock,missing_stock,stock not covered by intraday_features.csv,1,ok,0.6900000000000001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
603726.SH,朗迪集团,家电零部,家电零部,1→2,1.0,1→2,20260703,U,35.45,35.45,29.01,2,49758187.0,130242,134315,1/1,6.86,430102592.0,6547834790.0,6581335040.0,49758187.0,0.78,0.035,0.16,limit_list_d,,,,,,,,0.0,,,,,,,,,0.0,,0.55,0.0,,0.0,,1,,1,,1,,1,,0.5,1,,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,,,,missing_stock,missing_stock,stock not covered by intraday_features.csv,1,ok,0.6900000000000001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
603730.SH,岱美股份,汽车零部件,汽车零部件,1→2,1.0,1→2,20260703,U,13.0,13.0,10.64,3,1826500.0,100936,145106,1/1,2.82,774327664.0,27931717853.0,27931717840.0,1826500.0,0.78,0.035,0.16,limit_list_d,,,,,,,,0.0,,,,,,,,,0.0,,0.55,0.0,,0.0,,1,,1,,1,,1,,0.5,1,,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,,,,missing_stock,missing_stock,stock not covered by intraday_features.csv,1,ok,0.6900000000000001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
603798.SH,康普顿,炼化及贸,炼化及贸,1→2,1.0,1→2,20260703,U,15.22,15.22,12.46,0,49372919.0,94159,94159,1/1,1.45,55286501.0,3903163673.0,3903163673.0,49372919.0,0.78,0.035,0.16,limit_list_d,,,,,,,,0.0,,,,,,,,,0.0,,0.55,0.0,,0.0,,1,,1,,1,,1,,0.5,1,,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,,,,missing_stock,missing_stock,stock not covered by intraday_features.csv,1,ok,0.6900000000000001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
603915.SH,国茂股份,通用设备,通用设备,1→2,1.0,1→2,20260703,U,16.03,16.03,13.11,0,51566907.0,130854,130854,1/1,2.34,236509935.0,10525818654.4,10706156154.4,51566907.0,0.78,0.035,0.16,limit_list_d,,,,,,,,0.0,,,,,,,,,0.0,,0.55,0.0,,0.0,,1,,1,,1,,1,,0.5,1,,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,,,,missing_stock,missing_stock,stock not covered by intraday_features.csv,1,ok,0.6900000000000001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
605028.SH,世茂能源,电力,电力,1→2,1.0,1→2,20260703,U,24.0,24.0,19.64,1,7185600.0,133356,135505,1/1,2.99,111747078.0,3840000000.0,3840000000.0,7185600.0,0.78,0.035,0.16,limit_list_d,,,,,,,,0.0,,,,,,,,,0.0,,0.55,0.0,,0.0,,1,,1,,1,,1,,0.5,1,,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,,,,missing_stock,missing_stock,stock not covered by intraday_features.csv,1,ok,0.6900000000000001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
605068.SH,明新旭腾,汽车零部件,汽车零部件,1→2,1.0,1→2,20260703,U,19.11,19.11,15.63,0,34541325.0,93523,93523,1/1,1.09,33055802.0,3099613239.45,3099613239.45,34541325.0,0.78,0.035,0.16,limit_list_d,,,,,,,,0.0,,,,,,,,,0.0,,0.55,0.0,,0.0,,1,,1,,1,,1,,0.5,1,,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,,,,missing_stock,missing_stock,stock not covered by intraday_features.csv,1,ok,0.6900000000000001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
605189.SH,富春染织,纺织制造,纺织制造,3→4,3.0,3→4,20260703,U,16.05,16.05,13.13,0,44291387.0,131824,131824,3/3,10.15,355904528.0,3823670770.95,3823670770.95,44291387.0,1.1,0.0,0.43,limit_list_d,,,,,,,,0.0,,,,,,,,,0.0,,0.55,0.0,,0.0,,1,,1,,1,,1,,0.5,1,,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,,,,missing_stock,missing_stock,stock not covered by intraday_features.csv,1,ok,0.6900000000000001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
605255.SH,天普股份,汽车零部件,汽车零部件,1→2,1.0,1→2,20260703,U,74.27,74.27,60.77,1,883813.0,130152,143452,1/1,1.39,134947809.0,9958121600.0,9958121600.0,883813.0,0.78,0.035,0.16,limit_list_d,,,,,,,,0.0,,,,,,,,,0.0,,0.55,0.0,,0.0,,1,,1,,1,,1,,0.5,1,,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,,,,missing_stock,missing_stock,stock not covered by intraday_features.csv,1,ok,0.6900000000000001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
605305.SH,中际联合,工程机械,工程机械,1→2,1.0,1→2,20260703,U,45.98,45.98,37.62,0,2215362.0,105908,105908,1/1,4.75,453705584.0,9771669600.0,9771669600.0,2215362.0,0.78,0.035,0.16,limit_list_d,,,,,,,,0.0,,,,,,,,,0.0,,0.55,0.0,,0.0,,1,,1,,1,,1,,0.5,1,,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,,,,missing_stock,missing_stock,stock not covered by intraday_features.csv,1,ok,0.6900000000000001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
688311.SH,盟升电子,军工电子,军工电子,1→2,1.0,1→2,20260703,U,31.15,31.15,20.77,3,16308520.0,140431,140843,1/1,6.11,309852176.0,5454582769.65,5454582769.65,16308520.0,0.78,0.035,0.16,limit_list_d,,,,,,,,0.0,,,,,,,,,0.0,,0.55,0.0,,0.0,,1,,1,,1,,1,,0.5,1,,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,,,,missing_stock,missing_stock,stock not covered by intraday_features.csv,1,ok,0.6900000000000001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
920193.BJ,吉和昌,电池,电池,1→2,1.0,1→2,20260703,U,79.36,79.36,42.74,0,34462873.0,145538,145538,1/1,77.89,1287092560.0,1999872000.0,8835212288.0,34462873.0,0.78,0.035,0.16,limit_list_d,,,,,,,,0.0,,,,,,,,,0.0,,0.55,0.0,,0.0,,1,,1,,1,,1,,0.5,1,,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,,,,missing_stock,missing_stock,stock not covered by intraday_features.csv,1,ok,0.6900000000000001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
920211.BJ,新睿电子,自动化设,自动化设,1→2,1.0,1→2,20260703,U,158.28,158.28,85.24,1,60229971.0,100317,100620,1/1,34.63,294886752.0,911692800.0,5444832000.0,60229971.0,0.78,0.035,0.16,limit_list_d,,,,,,,,0.0,,,,,,,,,0.0,,0.55,0.0,,0.0,,1,,1,,1,,1,,0.5,1,,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,,,,missing_stock,missing_stock,stock not covered by intraday_features.csv,1,ok,0.6900000000000001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
920510.BJ,丰光精密,通用设备,通用设备,1→2,1.0,1→2,20260703,U,32.76,32.76,17.64,13,7227543.0,130847,144905,1/1,30.78,875181936.0,3076133795.28,6028008026.04,7227543.0,0.78,0.035,0.16,limit_list_d,,,,,,,,0.0,,,,,,,,,0.0,,0.55,0.0,,0.0,,1,,1,,1,,1,,0.5,1,,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,,,,missing_stock,missing_stock,stock not covered by intraday_features.csv,1,ok,0.6900000000000001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
