ts_code,name,industry,board,晋阶,limit_times,advance_stage,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,up_stat,turnover_ratio,amount,float_mv,total_mv,seal_amount,stage_quality_weight,stage_risk_weight,stage_prior,stage_source,minute_freq,minute_rows,has_minute_data,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,reseal_speed_score,reseal_acceptance_score,intraday_vwap,intraday_vwap_position,late_volume_ratio,late_price_change_pct,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,limitup_path_score,limitup_quality_score,intraday_risk_score,intraday_tag,intraday_available,_matched_key,_limitup_quality_score_provided,limitup_quality_is_default,limitup_quality_score_source_raw,limitup_quality_score_raw,_intraday_risk_score_provided,intraday_risk_is_default,intraday_risk_score_source_raw,intraday_risk_score_raw,_late_withdraw_score_provided,late_withdraw_is_default,late_withdraw_score_source_raw,late_withdraw_score_raw,_reseal_score_provided,reseal_is_default,reseal_score_source_raw,reseal_score_raw,reseal_score,_open_board_count_provided,open_board_count_is_default,open_board_count_source_raw,open_board_count_raw,_seal_stability_score_provided,seal_stability_score,_auction_strength_score_provided,auction_strength_is_default,auction_strength_score_source_raw,auction_strength_score_raw,auction_strength_score,_auction_real_volume_score_provided,auction_real_volume_score,_volatility_risk_score_provided,volatility_risk_score,open_board_risk_score,weak_reseal_risk_score,auction_fake_strength_score,intraday_source_date,intraday_feature_version,intraday_matched_key,_intraday_feature_valid_count,_intraday_code_match,intraday_status,intraday_data_status,intraday_missing_reason,_auction_source_auction_strength_score_provided,_auction_source_auction_real_volume_score_provided,auction_available,intraday_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_confidence_score,intraday_bonus,intraday_risk_penalty,intraday_soft_risk_penalty,intraday_hard_risk_penalty,intraday_total_penalty,auction_data_status,risk_level,risk_label,risk_tags,auction_matched_key
000045.SZ,深纺织Ａ,光学光电,光学光电,1→2,1.0,1→2,20260728,U,9.96,9.96,8.15,1,51239220.0,93436,110357,1/1,2.68,120171629.0,4551937616.04,5044957685.76,51239220.0,0.78,0.035,0.16,limit_list_d,1min,241,1,09:35:00,15:00:00,1,0.0,2.51,0,,0.0,49.9398,9.8018,1.6135,0.01969,0.0,0.0,31,0.0,70.0,0.714819,0.1001204,neutral_limitup,1,000045.SZ,1.0,0,71.4819,0.714819,1.0,0,8.25,0.0825,1.0,0,0.0,0.0,1.0,0,49.9398,0.499398,0.499398,1.0,0,0.0,0.0,1.0,0.7,0.0,0,,,0.6157458563535915,0.0,0.5,0.0,0.0,0.0,0.500602,0.0,20260728,intraday_refine_v2,000045.SZ,6.0,1.0,ok,ok,,1,0,1,0.7566871784530388,0.1001204,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000045.SZ
000428.SZ,华天酒店,酒店餐饮,酒店餐饮,2→3,2.0,2→3,20260728,U,3.67,3.67,3.01,0,35717541.0,93315,93315,2/2,3.09,112758429.0,3739458420.0,3739458420.0,35717541.0,0.92,0.015,0.35,limit_list_d,1min,241,1,09:34:00,15:00:00,1,0.0,2.4523,0,,0.0,50.2861,3.5764,2.618,0.013261,0.0,0.0,31,0.0,70.0,0.7158580000000001,0.09942780000000001,neutral_limitup,1,000428.SZ,1.0,0,71.5858,0.7158580000000001,1.0,0,8.25,0.0825,1.0,0,0.0,0.0,1.0,0,50.2861,0.502861,0.502861,1.0,0,0.0,0.0,1.0,0.7,0.0,0,,,0.5937125748502993,0.0,0.5,0.0,0.0,0.0,0.497139,0.0,20260728,intraday_refine_v2,000428.SZ,6.0,1.0,ok,ok,,1,0,1,0.7543864862275449,0.09942780000000001,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000428.SZ
000503.SZ,国新健康,软件开发,软件开发,1→2,1.0,1→2,20260728,U,7.17,7.17,5.87,0,97886847.0,130106,130106,1/1,3.77,253578742.0,7020815244.0,7021240281.6,97886847.0,0.78,0.035,0.16,limit_list_d,1min,241,1,13:02:00,15:00:00,1,0.0,0.9763,0,,0.0,59.1423,6.8703,4.3629,0.01623,0.0,0.0,31,0.0,45.0,0.629927,0.09,neutral_limitup,1,000503.SZ,1.0,0,62.9927,0.629927,1.0,0,12.0,0.12,1.0,0,0.0,0.0,1.0,0,59.1423,0.591423,0.591423,1.0,0,0.0,0.0,1.0,0.45,0.0,0,,,0.44079754601227,0.0,0.5,0.0,0.0,0.0,0.40857699999999997,0.0,20260728,intraday_refine_v2,000503.SZ,6.0,1.0,ok,ok,,1,0,1,0.7233823319018405,0.0817154,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000503.SZ
000517.SZ,荣安地产,房地产开发,房地产开发,1→2,1.0,1→2,20260728,U,1.85,1.85,1.51,0,8549220.0,134330,134330,1/1,2.88,127223968.0,4610174869.6,5890256588.0,8549220.0,0.78,0.035,0.16,limit_list_d,1min,241,1,13:14:00,15:00:00,3,0.0,2.7027,0,,0.0,48.7838,1.7751,4.2216,0.013064,0.0,0.0,31,0.0,45.0,0.598851,0.1024324,neutral_limitup,1,000517.SZ,1.0,0,59.8851,0.598851,1.0,0,12.0,0.12,1.0,0,0.0,0.0,1.0,0,48.7838,0.487838,0.487838,1.0,0,0.0,0.0,1.0,0.45,0.0,0,,,0.4142857142857144,0.0,0.5,0.0,0.0,0.0,0.512162,0.0,20260728,intraday_refine_v2,000517.SZ,6.0,1.0,ok,ok,,1,0,1,0.6893657571428572,0.1024324,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000517.SZ
000533.SZ,顺钠股份,电网设备,电网设备,4→5,4.0,4→5,20260728,U,11.56,11.56,9.46,12,34117028.0,93042,133315,4/4,28.08,2148432208.0,7917471744.0,7985832960.0,34117028.0,1.1,0.005,0.515,limit_list_d,1min,241,1,09:30:00,15:00:00,6,6.0,11.7647,6,3.0,90.0,0.0,11.1726,3.4678,0.006506,0.0,0.0,31,0.0,28.0,0.376,0.45,high_open_board_risk,1,000533.SZ,1.0,0,37.6,0.376,1.0,0,48.3,0.483,1.0,0,0.0,0.0,1.0,0,0.0,0.0,0.0,1.0,0,6.0,6.0,1.0,0.28,0.0,0,,,1.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,20260728,intraday_refine_v2,000533.SZ,6.0,1.0,ok,ok,,1,0,1,0.4628,0.45,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000533.SZ
000566.SZ,海南海药,化学制药,化学制药,2→3,2.0,2→3,20260728,U,5.83,5.83,4.77,0,90375319.0,93118,93118,5/10,6.22,463501920.0,7559968740.39,7563638649.6,90375319.0,0.92,0.015,0.35,limit_list_d,1min,241,1,09:32:00,15:00:00,1,0.0,1.8868,0,,0.0,53.6792,5.7427,1.5197,0.04398,0.0,0.0,31,0.0,70.0,0.7260380000000001,0.09264159999999999,neutral_limitup,1,000566.SZ,1.0,0,72.6038,0.7260380000000001,1.0,0,8.25,0.0825,1.0,0,0.0,0.0,1.0,0,53.6792,0.536792,0.536792,1.0,0,0.0,0.0,1.0,0.7,0.0,0,,,0.7896226415094338,0.0,0.5,0.0,0.0,0.0,0.46320799999999995,0.0,20260728,intraday_refine_v2,000566.SZ,6.0,1.0,ok,ok,,1,0,1,0.7936131962264151,0.09264159999999999,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000566.SZ
000659.SZ,珠海中富,包装印刷,包装印刷,1→2,1.0,1→2,20260728,U,2.77,2.77,2.27,0,20111308.0,100836,100836,1/1,2.62,90145925.0,3561395980.4,3561396002.56,20111308.0,0.78,0.035,0.16,limit_list_d,1min,241,1,10:09:00,15:00:00,1,0.0,1.8051,0,,0.0,54.1697,2.671,3.7056,0.021228,0.0,0.0,31,0.0,57.0,0.669009,0.09166060000000001,neutral_limitup,1,000659.SZ,1.0,0,66.9009,0.669009,1.0,0,10.2,0.102,1.0,0,0.0,0.0,1.0,0,54.1697,0.541697,0.541697,1.0,0,0.0,0.0,1.0,0.57,0.0,0,,,0.42619047619047573,0.0,0.5,0.0,0.0,0.0,0.458303,0.0,20260728,intraday_refine_v2,000659.SZ,6.0,1.0,ok,ok,,1,0,1,0.7229706714285714,0.09166060000000001,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000659.SZ
000779.SZ,甘咨询,工程咨询,工程咨询,1→2,1.0,1→2,20260728,U,11.67,11.67,9.55,0,1017647.0,150000,150000,1/1,17.53,913367920.0,5423900968.35,5424559751.52,1017647.0,0.78,0.035,0.16,limit_list_d,1min,241,1,15:00:00,15:00:00,1,0.0,0.0,0,,0.0,65.0,11.2116,4.089,0.144689,3.4574,0.0,1,0.12,17.0,0.4915,0.14400000000000002,weak_limitup,1,000779.SZ,1.0,0,49.15,0.4915,1.0,0,19.2,0.192,1.0,0,12.0,0.12,1.0,0,65.0,0.65,0.65,1.0,0,0.0,0.0,1.0,0.17,0.0,0,,,0.5235155513666363,0.0,0.5,0.0,0.0,0.0,0.35,0.0,20260728,intraday_refine_v2,000779.SZ,6.0,1.0,ok,ok,,1,0,1,0.6819773327049955,0.10599999999999998,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000779.SZ
000859.SZ,国风新材,塑料,塑料,1→2,1.0,1→2,20260728,U,8.44,8.44,6.9,0,96559508.0,93627,93627,1/1,3.79,279124880.0,7561609287.24,7562039735.68,96559508.0,0.78,0.035,0.16,limit_list_d,1min,241,1,09:37:00,15:00:00,1,0.0,1.6588,0,,0.0,55.0474,8.2262,2.5984,0.017801,0.0,0.0,31,0.0,70.0,0.7301420000000001,0.0899052,neutral_limitup,1,000859.SZ,1.0,0,73.0142,0.7301420000000001,1.0,0,8.25,0.0825,1.0,0,0.0,0.0,1.0,0,55.0474,0.550474,0.550474,1.0,0,0.0,0.0,1.0,0.7,0.0,0,,,0.6768578878748366,0.0,0.5,0.0,0.0,0.0,0.449526,0.0,20260728,intraday_refine_v2,000859.SZ,6.0,1.0,ok,ok,,1,0,1,0.7806660831812255,0.0899052,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000859.SZ
000948.SZ,南天信息,软件开发,软件开发,1→2,1.0,1→2,20260728,U,14.07,14.07,11.51,0,39509263.0,94109,94109,1/1,3.18,169717058.0,5475330524.37,5485734965.76,39509263.0,0.78,0.035,0.16,limit_list_d,1min,241,1,09:42:00,15:00:00,1,0.0,1.3504,0,,0.0,56.8977,13.7004,2.6978,0.02159,0.0,0.0,31,0.0,70.0,0.7356929999999999,0.08620460000000002,neutral_limitup,1,000948.SZ,1.0,0,73.5693,0.7356929999999999,1.0,0,8.25,0.0825,1.0,0,0.0,0.0,1.0,0,56.8977,0.568977,0.568977,1.0,0,0.0,0.0,1.0,0.7,0.0,0,,,0.40308835027365164,0.0,0.5,0.0,0.0,0.0,0.43102300000000004,0.0,20260728,intraday_refine_v2,000948.SZ,6.0,1.0,ok,ok,,1,0,1,0.7449665525410477,0.08620460000000002,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000948.SZ
