rank,ts_code,name,intraday_available,intraday_status,intraday_missing_reason,limitup_quality_score,intraday_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_risk_score,late_withdraw_score,reseal_score,open_board_count,auction_strength_score,intraday_confidence_score,risk_level,risk_label,raw_final_score,intraday_bonus,intraday_soft_risk_penalty,intraday_hard_risk_penalty,intraday_total_penalty,final_score_v2
1,002119.SZ,康强电子,1,ok,,0.6475,0.756462,0.07,0,0.09,0.0,0.65,0.0,0.548079280751942,1.0,低,健康涨停,0.4333242285072395,0.02891155,0.00315,0.0,0.00315,0.43516077850723955
2,600825.SH,新华传媒,1,ok,,0.76,0.858,0.07,0,0.07,0.0,0.65,0.0,1.0,1.0,低,健康涨停,0.3584278059171109,0.03145,0.00315,0.0,0.00315,0.3967278059171109
3,603067.SH,振华股份,1,ok,,0.63621,0.732327,0.077526,0,0.09,0.0,0.612368,0.0,0.4599337748344368,1.0,低,健康涨停,0.33710726053028695,0.028308174999999998,0.0034886699999999997,0.0,0.0034886699999999997,0.33800176553028694
4,002238.SZ,天威视讯,1,ok,,0.76,0.858,0.07,0,0.07,0.0,0.65,0.0,1.0,1.0,低,健康涨停,0.3304056775780987,0.03145,0.00315,0.0,0.00315,0.3498806775780987
5,000560.SZ,我爱我家,1,ok,,0.8460209999999999,0.857628,0.092653,0,0.092653,0.0,0.7867359999999999,1.0,0.843162393162394,1.0,低,健康涨停,0.30324737230464827,0.0314407,0.008169385,0.0,0.008169385,0.3365186873046483
6,002849.SZ,威星智能,1,ok,,0.654543,0.736231,0.101304,0,0.10130440000000002,0.0,0.49347799999999997,0.0,0.6078192252510763,1.0,低,健康涨停,0.35614996360360274,0.028405775,0.00455868,0.0,0.00455868,0.3560720586036028
7,002935.SZ,天奥电子,1,ok,,0.607432,0.706972,0.096712,0,0.09671240000000002,0.0,0.516438,0.0,0.476365348399247,1.0,低,健康涨停,0.2643081247894201,0.0276743,0.00435204,0.0,0.00435204,0.2637053847894201
8,600293.SH,三峡新材,1,ok,,0.691892,0.696269,0.115405,0,0.11540539999999999,0.0,0.422973,0.0,0.36071428571428604,1.0,低,健康涨停,0.2923041987918957,0.027406725,0.005193224999999999,0.0,0.005193224999999999,0.2905926987918957
9,600503.SH,华丽家族,1,ok,,0.1,0.1775,0.63,1,0.6375,0.6,0.0,6.0,0.45,1.0,高,多次炸板,0.2729570711082487,0.014437499999999999,0.06935000000000001,0.08,0.14935,0.14804457110824865
10,001234.SZ,泰慕士,1,ok,,0.76,0.858,0.07,0,0.07,0.0,0.65,0.0,1.0,1.0,低,健康涨停,0.2878592653749348,0.03145,0.00315,0.0,0.00315,0.3261592653749348
11,002909.SZ,集泰股份,1,ok,,0.660916,0.718719,0.097056,0,0.097056,0.0,0.514721,0.0,0.45,1.0,低,健康涨停,0.3114161889446939,0.027967975,0.00436752,0.0,0.00436752,0.3110916439446939
12,600230.SH,沧州大化,1,ok,,0.816882,0.757093,0.109079,0,0.10907900000000002,0.0,0.7046049999999999,1.0,0.3407126902704146,1.0,低,健康涨停,0.30003494548915205,0.028927325000000004,0.008908554999999999,0.0,0.008908554999999999,0.2961287154891521
13,002635.SZ,安洁科技,1,ok,,0.8116169999999999,0.773166,0.109588,0,0.10958840000000002,0.0,0.702058,1.0,0.4617955439056359,1.0,低,健康涨停,0.29361804520958773,0.029329150000000005,0.00893146,0.0,0.00893146,0.2900907352095878
14,600743.SH,华远控股,1,ok,,0.689787,0.790128,0.116809,0,0.116809,0.0,0.415957,0.0,1.0,1.0,低,健康涨停,0.3027988416232538,0.0297532,0.005256405,0.0,0.005256405,0.3372956366232538
15,603124.SH,江南新材,1,ok,,0.599831,0.696284,0.101779,0,0.10177939999999999,0.0,0.491103,0.0,0.45409649522075596,1.0,低,健康涨停,0.27711636847959475,0.027407100000000004,0.0045800549999999995,0.0,0.0045800549999999995,0.27601841347959477
16,603328.SH,依顿电子,1,ok,,0.683737,0.740779,0.081842,0,0.0818422,0.0,0.590789,0.0,0.45,1.0,低,健康涨停,0.30157484512346505,0.028519475000000002,0.00368289,0.0,0.00368289,0.3024864301234651
17,002426.SZ,胜利精密,1,ok,,0.711351,0.71509,0.102432,0,0.1024324,0.0,0.487838,0.0,0.3607806691449811,1.0,低,健康涨停,0.2898643825733436,0.02787725,0.004609439999999999,0.0,0.004609439999999999,0.28920719257334365
18,603937.SH,丽岛新材,1,ok,,0.670968,0.731489,0.090355,0,0.090355,0.0,0.548227,0.0,0.47035623409669225,1.0,低,健康涨停,0.2658879129198677,0.028287225,0.004065975,0.0,0.004065975,0.26618416291986774
19,603991.SH,领先股份,1,ok,,0.6409210000000001,0.685712,0.168386,0,0.19837500000000002,0.0,0.6580710000000001,2.0,0.4788085358624777,1.0,低,健康涨停,0.31439087477634275,0.0271428,0.01557737,0.0,0.01557737,0.3020313047763428
