ts_code,name,industry,trade_date,close,pct_chg,amount,vol,turnover_rate,circ_mv,total_mv,volume_ratio,lhb_net_amount,is_limit_up_pool,limit_type,up_limit,down_limit,open_times,seal_amount,first_limit_time,last_limit_time,limit_open_count,limit_strength_raw,StrengthScore,strength_feature_count,strength_missing_fields,strength_quality_flag,_f_momo,_f_amt,_f_turn,_f_vr,_f_cap,_f_seal,_f_open_penalty,_strength_quality_adj
600162.SH,香江控股,全国地产,20260526,2.1,9.9476,61537.247,293034.51,0.8966,,686372.0056,0.59,,1.0,U,2.1,1.72,0.0,91673292.0,92503,92503.0,0.0,82.55102,82.55102,9,,A,0.9795918367346939,1.0,1.0,0.9693877551020408,0.5102040816326531,0.40816326530612246,0.21428571428571427,1.0
600173.SH,卧龙新能,全国地产,20260526,7.41,9.9407,133368.378,181186.1,2.5868,,519075.1268,2.28,,1.0,U,7.41,6.07,1.0,66712911.0,93330,93518.0,1.0,79.918367,79.918367,9,,A,1.0,0.9591836734693877,0.9387755102040817,0.3469387755102041,0.5102040816326531,0.5510204081632653,0.5306122448979592,1.0
000509.SZ,华塑控股,元器件,20260526,4.74,9.9768,372628.855,797726.24,7.4337,,508662.6966,1.3,5682273.76,1.0,U,4.74,3.88,0.0,46418327.0,93054,93054.0,0.0,71.0,71.0,9,,A,0.9183673469387755,0.7551020408163265,0.5918367346938775,0.6938775510204082,0.5102040816326531,0.6938775510204082,0.21428571428571427,1.0
002627.SZ,三峡旅游,旅游景点,20260526,7.27,9.9849,209353.858,300371.55,4.1888,,526785.2018,2.63,,1.0,U,7.27,5.95,0.0,69405228.0,134209,134209.0,0.0,70.22449,70.22449,9,,A,0.8367346938775511,0.9183673469387755,0.8367346938775511,0.14285714285714285,0.5102040816326531,0.5102040816326531,0.21428571428571427,1.0
000759.SZ,中百集团,超市连锁,20260526,5.52,9.9602,299340.183,554046.57,8.4496,,365679.9017,2.55,,1.0,U,5.52,4.52,1.0,52335302.0,94639,94757.0,1.0,69.387755,69.387755,9,,A,0.9591836734693877,0.8163265306122449,0.5306122448979592,0.1836734693877551,0.5102040816326531,0.673469387755102,0.5306122448979592,1.0
603353.SH,和顺石油,石油贸易,20260526,55.07,10.008,470768.889,86561.56,5.0794,,946686.342,1.04,,1.0,U,55.07,45.05,2.0,45399708.0,93528,140931.0,2.0,68.77551,68.77551,9,,A,0.4387755102040816,0.6938775510204082,0.7551020408163265,0.8775510204081632,0.5102040816326531,0.7142857142857143,0.7040816326530612,1.0
003004.SZ,声迅股份,IT设备,20260526,54.74,10.008,289419.659,57124.34,8.31,,448115.9545,1.2,5259220.91,1.0,U,54.74,44.78,0.0,14237874.0,145630,145630.0,0.0,66.979592,66.979592,9,,A,0.4387755102040816,0.8571428571428571,0.5714285714285714,0.7755102040816326,0.5102040816326531,0.8571428571428571,0.21428571428571427,1.0
600726.SH,华电能源,火力发电,20260526,7.61,9.9711,1519287.466,2030758.5,2.7166,,6017482.8558,1.08,163853479.0,1.0,U,7.61,6.23,1.0,123043046.0,93954,94027.0,1.0,66.979592,66.979592,9,,A,0.9387755102040817,0.3673469387755102,0.9183673469387755,0.8571428571428571,0.5102040816326531,0.2857142857142857,0.5306122448979592,1.0
001331.SZ,胜通能源,供气供热,20260526,67.83,10.0065,774827.741,116424.14,5.906,,1914433.92,0.97,,1.0,U,67.83,55.49,1.0,34645461.0,95103,130012.0,1.0,66.081633,66.081633,9,,A,0.4897959183673469,0.5918367346938775,0.6530612244897959,0.8979591836734694,0.5102040816326531,0.7959183673469388,0.5306122448979592,1.0
603995.SH,甬金股份,特种钢,20260526,19.78,10.0111,345390.316,178120.86,4.8718,,723192.491,3.98,-46536156.8,1.0,U,19.78,16.18,2.0,6266304.0,101525,144649.0,2.0,65.306122,65.306122,9,,A,0.29591836734693877,0.7959183673469388,0.7959183673469388,0.061224489795918366,0.5102040816326531,0.9183673469387755,0.7040816326530612,1.0
000510.SZ,新金路,化工原料,20260526,18.07,9.9817,1430219.914,823586.16,13.5769,,1171918.2653,1.47,,1.0,U,18.07,14.79,10.0,13740247.0,102439,110415.0,10.0,64.244898,64.244898,9,,A,0.8571428571428571,0.3877551020408163,0.30612244897959184,0.6326530612244898,0.5102040816326531,0.8979591836734694,0.9591836734693877,1.0
603685.SH,晨丰科技,电气设备,20260526,35.82,10.0123,348784.243,99290.36,4.9284,,906068.9346,4.16,10786812.2,1.0,U,35.82,29.3,4.0,13842567.0,100016,144649.0,4.0,63.979592,63.979592,9,,A,0.2653061224489796,0.7755102040816326,0.7755102040816326,0.04081632653061224,0.5102040816326531,0.8775510204081632,0.826530612244898,1.0
003036.SZ,泰坦股份,纺织机械,20260526,61.58,10.0036,1103704.558,186030.02,8.6011,,1331922.0594,1.29,134155952.84,1.0,U,61.58,50.38,4.0,22482858.0,131151,141457.0,4.0,63.530612,63.530612,9,,A,0.5714285714285714,0.4897959183673469,0.5102040816326531,0.7142857142857143,0.5102040816326531,0.8163265306122449,0.826530612244898,1.0
002388.SZ,新亚制程,元器件,20260526,6.44,10.0855,79012.991,122690.98,2.4241,,328889.2544,0.59,8147621.12,1.0,U,6.44,5.27,0.0,137522348.0,92500,92500.0,0.0,63.408163,63.408163,9,,A,0.10204081632653061,0.9795918367346939,0.9795918367346939,0.9693877551020408,0.5102040816326531,0.22448979591836735,0.21428571428571427,1.0
603608.SH,天创时尚,服饰,20260526,19.11,10.0173,739966.481,398681.69,9.4984,,802115.8419,1.27,21504259.8,1.0,U,19.11,15.63,4.0,0.0,103144,,4.0,61.081633,61.081633,8,,A,0.24489795918367346,0.6122448979591837,0.42857142857142855,0.7346938775510204,0.5102040816326531,0.9795918367346939,0.826530612244898,1.0
