ts_code,name,industry,board,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,seal_amount
002515.SZ,金字火腿,食品,食品,20260413,U,6.24,6.24,5.1,2,57665886.0,95700,131618,57665886.0
002580.SZ,圣阳股份,电气设备,电气设备,20260413,U,20.88,20.88,17.08,2,207604035.0,93448,93906,207604035.0
002678.SZ,珠江钢琴,文教休闲,文教休闲,20260413,U,5.8,5.8,4.74,0,124797596.0,94103,94103,124797596.0
002876.SZ,三利谱,元器件,元器件,20260413,U,30.6,30.6,25.04,0,153946641.0,135145,135145,153946641.0
002902.SZ,铭普光磁,通信设备,通信设备,20260413,U,30.88,30.88,25.26,0,130116987.0,134300,134300,130116987.0
002929.SZ,润建股份,通信设备,通信设备,20260413,U,56.98,56.98,46.62,0,219380977.0,102739,102739,219380977.0
002943.SZ,宇晶股份,机床制造,机床制造,20260413,U,51.26,51.26,41.94,0,81665945.0,93112,93112,81665945.0
002957.SZ,科瑞技术,专用机械,专用机械,20260413,U,41.36,41.36,33.84,0,112141311.0,95945,95945,112141311.0
002980.SZ,华盛昌,电器仪表,电器仪表,20260413,U,58.31,58.31,47.71,0,97982899.0,94048,94048,97982899.0
003018.SZ,金富科技,塑料,塑料,20260413,U,35.48,35.48,29.03,0,50441916.0,102012,102012,50441916.0
301667.SZ,纳百川,汽车配件,汽车配件,20260413,U,108.52,108.52,72.34,0,125715102.0,132048,132048,125715102.0
600032.SH,浙江新能,新型电力,新型电力,20260413,U,9.79,9.79,8.01,0,70860999.0,135607,135607,70860999.0
600152.SH,维科技术,电气设备,电气设备,20260413,U,10.81,10.81,8.85,2,82984046.0,93728,94034,82984046.0
600166.SH,福田汽车,汽车整车,汽车整车,20260413,U,3.67,3.67,3.01,1,63707897.0,130638,131047,63707897.0
600176.SH,中国巨石,玻璃,玻璃,20260413,U,32.11,32.11,26.27,0,289218430.0,102617,102617,289218430.0
600299.SH,安迪苏,饲料,饲料,20260413,U,15.18,15.18,12.42,0,40217983.0,132409,132409,40217983.0
600337.SH,美克家居,家居用品,家居用品,20260413,U,3.22,3.22,2.64,3,40005421.0,94019,100143,40005421.0
600396.SH,华电辽能,火力发电,火力发电,20260413,U,7.3,7.3,5.98,3,61930572.0,101855,104537,61930572.0
600527.SH,江南高纤,化纤,化纤,20260413,U,2.81,2.81,2.3,0,21218512.0,130012,130012,21218512.0
600654.SH,中安科,仓储物流,仓储物流,20260413,U,4.49,4.49,3.67,1,110096528.0,93450,93635,110096528.0
600743.SH,华远控股,区域地产,区域地产,20260413,U,2.92,2.92,2.39,0,105208800.0,93024,93024,105208800.0
600773.SH,西藏城投,区域地产,区域地产,20260413,U,19.36,19.36,15.84,1,69396326.0,95119,95947,69396326.0
600815.SH,厦工股份,工程机械,工程机械,20260413,U,4.08,4.08,3.34,0,66035061.0,105032,105032,66035061.0
600982.SH,宁波能源,供气供热,供气供热,20260413,U,5.79,5.79,4.73,0,97023041.0,130218,130218,97023041.0
601908.SH,京运通,电气设备,电气设备,20260413,U,4.57,4.57,3.74,3,38365607.0,133441,145235,38365607.0
603177.SH,德创环保,环境保护,环境保护,20260413,U,12.1,12.1,9.9,0,72393090.0,111635,111635,72393090.0
603256.SH,宏和科技,玻璃,玻璃,20260413,U,89.3,89.3,73.06,1,230483210.0,94442,94519,230483210.0
603283.SH,赛腾股份,专用机械,专用机械,20260413,U,50.5,50.5,41.32,1,60852096.0,134022,134043,60852096.0
603350.SH,安乃达,电气设备,电气设备,20260413,U,38.14,38.14,31.2,0,116270972.0,131121,131121,116270972.0
603682.SH,锦和商管,房产服务,房产服务,20260413,U,6.94,6.94,5.68,0,72591012.0,130301,130301,72591012.0
603738.SH,泰晶科技,元器件,元器件,20260413,U,28.14,28.14,23.02,2,101577126.0,94520,101659,101577126.0
603800.SH,洪田股份,专用机械,专用机械,20260413,U,47.97,47.97,39.25,0,78833898.0,104336,104336,78833898.0
603803.SH,瑞斯康达,通信设备,通信设备,20260413,U,15.26,15.26,12.48,0,181024420.0,93427,93427,181024420.0
603897.SH,长城科技,电气设备,电气设备,20260413,U,40.87,40.87,33.44,4,50469954.0,94324,100300,50469954.0
603950.SH,长源东谷,汽车配件,汽车配件,20260413,U,54.31,54.31,44.43,2,17617349.0,95433,110506,17617349.0
605255.SH,天普股份,汽车配件,汽车配件,20260413,U,115.84,115.84,94.78,0,37485824.0,144841,144841,37485824.0
688081.SH,兴图新科,软件服务,软件服务,20260413,U,49.92,49.92,33.28,0,57930213.0,111433,111433,57930213.0
688135.SH,利扬芯片,半导体,半导体,20260413,U,35.63,35.63,23.75,4,28052888.0,94238,133826,28052888.0
688667.SH,菱电电控,汽车配件,汽车配件,20260413,U,134.35,134.35,89.57,2,33672274.0,100814,135129,33672274.0
688813.SH,泰金新能,专用机械,专用机械,20260413,U,57.6,57.6,38.4,0,45345081.0,101343,101343,45345081.0
