rank,ts_code,name,intraday_available,intraday_status,intraday_missing_reason,limitup_quality_score,intraday_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_risk_score,late_withdraw_score,reseal_score,open_board_count,auction_strength_score,intraday_confidence_score,risk_level,risk_label,raw_final_score,intraday_bonus,intraday_soft_risk_penalty,intraday_hard_risk_penalty,intraday_total_penalty,final_score_v2
1,600602.SH,云赛智联,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.6880642773648528,0.0,0.0,0.0,0.0,0.6641392773648528
2,603380.SH,易德龙,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.6810846831648213,0.0,0.0,0.0,0.0,0.6571596831648213
3,603496.SH,恒为科技,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.635885255527096,0.0,0.0,0.0,0.0,0.611960255527096
4,603296.SH,华勤技术,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.6361078546079503,0.0,0.0,0.0,0.0,0.6121828546079503
5,001229.SZ,魅视科技,1.0,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.6367363473820897,0.028125,0.0045,0.0,0.0045,0.6515363473820898
6,600756.SH,浪潮软件,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.6276723325107793,0.0,0.0,0.0,0.0,0.6037473325107793
7,920857.BJ,泓禧科技,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.607409392979468,0.0,0.0,0.0,0.0,0.5834843929794681
8,002490.SZ,山东墨龙,1.0,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.6000237732361079,0.028125,0.0045,0.0,0.0045,0.5997237732361079
9,600288.SH,大恒科技,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.6120027729543008,0.0,0.0,0.0,0.0,0.6220027729543008
10,000948.SZ,南天信息,1.0,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.6028775924132054,0.028125,0.0045,0.0,0.0045,0.6025775924132054
