ts_code,name,industry,board,晋阶,limit_times,advance_stage,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,up_stat,turnover_ratio,amount,float_mv,total_mv,seal_amount,stage_quality_weight,stage_risk_weight,stage_prior,stage_source,minute_freq,minute_rows,has_minute_data,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,reseal_speed_score,reseal_acceptance_score,intraday_vwap,intraday_vwap_position,late_volume_ratio,late_price_change_pct,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,limitup_path_score,limitup_quality_score,intraday_risk_score,intraday_tag,intraday_available,_matched_key,_limitup_quality_score_provided,limitup_quality_is_default,limitup_quality_score_source_raw,limitup_quality_score_raw,_intraday_risk_score_provided,intraday_risk_is_default,intraday_risk_score_source_raw,intraday_risk_score_raw,_late_withdraw_score_provided,late_withdraw_is_default,late_withdraw_score_source_raw,late_withdraw_score_raw,_reseal_score_provided,reseal_is_default,reseal_score_source_raw,reseal_score_raw,reseal_score,_open_board_count_provided,open_board_count_is_default,open_board_count_source_raw,open_board_count_raw,_seal_stability_score_provided,seal_stability_score,_auction_strength_score_provided,auction_strength_is_default,auction_strength_score_source_raw,auction_strength_score_raw,auction_strength_score,_auction_real_volume_score_provided,auction_real_volume_score,_volatility_risk_score_provided,volatility_risk_score,open_board_risk_score,weak_reseal_risk_score,auction_fake_strength_score,intraday_source_date,intraday_feature_version,intraday_matched_key,_intraday_feature_valid_count,_intraday_code_match,intraday_status,intraday_data_status,intraday_missing_reason,_auction_source_auction_strength_score_provided,_auction_source_auction_real_volume_score_provided,auction_available,intraday_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_confidence_score,intraday_bonus,intraday_risk_penalty,intraday_soft_risk_penalty,intraday_hard_risk_penalty,intraday_total_penalty,auction_data_status,risk_level,risk_label,risk_tags,auction_matched_key
000002.SZ,万  科Ａ,房地产开发,房地产开发,1→2,1.0,1→2,20260918,U,3.32,3.32,2.72,0,56504046.0,142218,142218,1/1,4.54,1419831680.0,32254175671.28,39609955553.28,56504046.0,0.78,0.035,0.16,limit_list_d,1min,241,1,14:23:00,15:00:00,1,0.0,3.012,0,,0.0,46.9277,3.2208,3.0784,0.265201,0.0,0.0,31,0.153362,41.1659,0.537689,0.15215320000000002,weak_limitup,1,000002.SZ,1,0,53.7689,0.537689,1,0,16.4092,0.164092,1,0,15.3362,0.153362,1,0,46.9277,0.469277,0.469277,1,0,0,0,1,0.411659,0,0,,,0.4698675496688736,0,0.5,0,0.0,0.0,0.5307230000000001,0.0,20260918,intraday_refine_v2,000002.SZ,6,1,ok,ok,,1,0,1,0.644969832450331,0.15215320000000002,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000002.SZ
000410.SZ,沈阳机床,通用设备,通用设备,1→2,1.0,1→2,20260918,U,5.57,5.57,4.55,0,24466859.0,132812,132812,1/1,3.45,366852656.0,10978572114.81,14755336654.56,24466859.0,0.78,0.035,0.16,limit_list_d,1min,241,1,13:29:00,15:00:00,1,0.0,1.9749,0,,0.0,53.1508,5.4008,3.1329,0.082705,0.0,0.0,31,0.0,45.0,0.611952,0.09369840000000002,neutral_limitup,1,000410.SZ,1,0,61.1952,0.611952,1,0,12.0,0.12,1,0,0.0,0.0,1,0,53.1508,0.531508,0.531508,1,0,0,0,1,0.45,0,0,,,0.43814229249011866,0,0.5,0,0.0,0.0,0.468492,0.0,20260918,intraday_refine_v2,000410.SZ,6,1,ok,ok,,1,0,1,0.7056085438735179,0.09369840000000002,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000410.SZ
000504.SZ,南华生物,医疗服务,医疗服务,2→3,2.0,2→3,20260918,U,10.01,10.01,8.19,1,75129054.0,93009,93139,2/2,5.75,187856694.0,3294515203.98,3303531271.04,75129054.0,0.92,0.015,0.35,limit_list_d,1min,241,1,09:31:00,15:00:00,1,0.0,4.4955,0,,0.0,38.027,9.9314,0.7919,0.022574,0.0,0.0,31,0.0,70.0,0.679081,0.123946,neutral_limitup,1,000504.SZ,1,0,67.9081,0.679081,1,0,8.25,0.0825,1,0,0.0,0.0,1,0,38.027,0.38027,0.38027,1,0,0,0,1,0.7,0,0,,,0.885164835164835,0,0.5,0,0.0,0.0,0.61973,0.0,20260918,intraday_refine_v2,000504.SZ,6,1,ok,ok,,1,0,1,0.7625530252747253,0.123946,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000504.SZ
000509.SZ,华塑控股,光学光电,光学光电,1→2,1.0,1→2,20260918,U,3.77,3.77,3.09,5,14737684.0,94330,132921,1/1,7.72,308789680.0,4045680526.16,4045692740.96,14737684.0,0.78,0.035,0.16,limit_list_d,1min,241,1,09:44:00,15:00:00,3,3.0,5.8355,3,2.6667,91.6667,26.0701,3.7276,1.1388,0.026685,0.0,0.0,31,0.0,58.3333,0.59071,0.2978598,high_open_board_risk,1,000509.SZ,1,0,59.071,0.59071,1,0,31.4333,0.314333,1,0,0.0,0.0,1,0,26.0701,0.260701,0.260701,1,0,3,3,1,0.583333,0,0,,,0.5024781341107862,0,0.5,0,0.0,0.6,0.7392989999999999,0.0,20260918,intraday_refine_v2,000509.SZ,6,1,ok,ok,,1,0,1,0.564724920116618,0.2978598,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000509.SZ
000532.SZ,华金资本,多元金融,多元金融,1→2,1.0,1→2,20260918,U,12.96,12.96,10.6,1,36000288.0,112827,131239,1/1,10.08,436289072.0,4452404708.16,4467420034.56,36000288.0,0.78,0.035,0.16,limit_list_d,1min,241,1,11:29:00,15:00:00,1,1.0,1.466,1,1.0,100.0,79.2037,12.5945,2.9023,0.02174,0.0,0.0,31,0.0,55.0,0.735111,0.108375,neutral_limitup,1,000532.SZ,1,0,73.5111,0.735111,1,0,14.45,0.1445,1,0,0.0,0.0,1,0,79.2037,0.792037,0.792037,1,0,1,1,1,0.55,0,0,,,0.4805602716468587,0,0.5,0,0.0,0.2,0.207963,0.0,20260918,intraday_refine_v2,000532.SZ,6,1,ok,ok,,1,0,1,0.7710247407470289,0.09159260000000001,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000532.SZ
000910.SZ,大亚圣象,家居用品,家居用品,1→2,1.0,1→2,20260918,U,5.69,5.69,4.65,1,45739065.0,93733,93803,1/1,1.95,59706498.0,3113767861.25,3114691797.76,45739065.0,0.78,0.035,0.16,limit_list_d,1min,241,1,09:38:00,15:00:00,1,0.0,1.9332,0,,0.0,53.4007,5.5999,1.6089,0.010251,0.0,0.0,31,0.0,70.0,0.725202,0.0931986,neutral_limitup,1,000910.SZ,1,0,72.5202,0.725202,1,0,8.25,0.0825,1,0,0.0,0.0,1,0,53.4007,0.534007,0.534007,1,0,0,0,1,0.7,0,0,,,0.49642166344293975,0,0.5,0,0.0,0.0,0.465993,0.0,20260918,intraday_refine_v2,000910.SZ,6,1,ok,ok,,1,0,1,0.748825249516441,0.0931986,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000910.SZ
001211.SZ,双枪科技,家居用品,家居用品,1→2,1.0,1→2,20260918,U,25.88,25.88,21.18,0,62773466.0,101151,101151,1/1,5.3,124232982.0,2415642357.36,2588000000.0,62773466.0,0.78,0.035,0.16,limit_list_d,1min,241,1,10:12:00,15:00:00,1,0.0,1.0046,0,,0.0,58.9722,25.1331,2.9718,0.00636,0.0,0.0,31,0.0,57.0,0.683417,0.0820556,neutral_limitup,1,001211.SZ,1,0,68.3417,0.683417,1,0,10.2,0.102,1,0,0.0,0.0,1,0,58.9722,0.589722,0.589722,1,0,0,0,1,0.57,0,0,,,0.46784955376115644,0,0.5,0,0.0,0.0,0.41027800000000003,0.0,20260918,intraday_refine_v2,001211.SZ,6,1,ok,ok,,1,0,1,0.7431469330641735,0.0820556,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,001211.SZ
001212.SZ,中旗新材,装修建材,装修建材,1→2,1.0,1→2,20260918,U,37.98,37.98,31.08,0,121903418.0,110936,110936,1/1,4.98,332054128.0,6860192533.02,7632446519.52,121903418.0,0.78,0.035,0.16,limit_list_d,1min,241,1,11:10:00,15:00:00,1,0.0,0.9742,0,,0.0,59.1548,36.9346,2.8304,0.010389,0.0,0.0,31,0.0,45.0,0.629964,0.09,neutral_limitup,1,001212.SZ,1,0,62.9964,0.629964,1,0,12.0,0.12,1,0,0.0,0.0,1,0,59.1548,0.591548,0.591548,1,0,0,0,1,0.45,0,0,,,0.5021285838401391,0,0.5,0,0.0,0.0,0.40845200000000004,0.0,20260918,intraday_refine_v2,001212.SZ,6,1,ok,ok,,1,0,1,0.7326180875760209,0.08169040000000001,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,001212.SZ
001216.SZ,华瓷股份,家居用品,家居用品,4→5,4.0,4→5,20260918,U,21.87,21.87,17.89,1,98271095.0,93009,95639,4/4,9.3,496116528.0,5398307672.13,6385128808.32,98271095.0,1.1,0.005,0.515,limit_list_d,1min,241,1,09:31:00,15:00:00,1,1.0,3.9781,1,1.0,100.0,64.1317,21.6211,1.1512,0.007801,0.0,0.0,31,0.0,80.0,0.8023950000000001,0.12173660000000003,healthy_limitup,1,001216.SZ,1,0,80.2395,0.8023950000000001,1,0,10.7,0.107,1,0,0.0,0.0,1,0,64.1317,0.6413169999999999,0.6413169999999999,1,0,1,1,1,0.8,0,0,,,0.781991951710262,0,0.5,0,0.0,0.2,0.3586830000000001,0.0,20260918,intraday_refine_v2,001216.SZ,6,1,ok,ok,,1,0,1,0.8062806927565392,0.12173660000000003,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,001216.SZ
001229.SZ,魅视科技,计算机设,计算机设,1→2,1.0,1→2,20260918,U,39.99,39.99,32.72,0,63216192.0,110239,110239,1/1,7.4,208145241.0,2949310727.94,5735849679.0,63216192.0,0.78,0.035,0.16,limit_list_d,1min,241,1,11:03:00,15:00:00,1,0.0,2.3756,0,,0.0,50.7464,38.1241,4.8944,0.008132,0.0,0.0,31,0.0,45.0,0.604739,0.0985072,neutral_limitup,1,001229.SZ,1,0,60.4739,0.604739,1,0,12.0,0.12,1,0,0.0,0.0,1,0,50.7464,0.507464,0.507464,1,0,0,0,1,0.45,0,0,,,0.5490371389270975,0,0.5,0,0.0,0.0,0.492536,0.0,20260918,intraday_refine_v2,001229.SZ,6,1,ok,ok,,1,0,1,0.7152700708390647,0.0985072,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,001229.SZ
