ts_code,name,industry,board,晋阶,limit_times,advance_stage,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,up_stat,turnover_ratio,amount,float_mv,total_mv,seal_amount,stage_quality_weight,stage_risk_weight,stage_prior,stage_source,minute_freq,minute_rows,has_minute_data,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,reseal_speed_score,reseal_acceptance_score,intraday_vwap,intraday_vwap_position,late_volume_ratio,late_price_change_pct,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,limitup_path_score,limitup_quality_score,intraday_risk_score,intraday_tag,intraday_available,_matched_key,_limitup_quality_score_provided,limitup_quality_is_default,limitup_quality_score_source_raw,limitup_quality_score_raw,_intraday_risk_score_provided,intraday_risk_is_default,intraday_risk_score_source_raw,intraday_risk_score_raw,_late_withdraw_score_provided,late_withdraw_is_default,late_withdraw_score_source_raw,late_withdraw_score_raw,_reseal_score_provided,reseal_is_default,reseal_score_source_raw,reseal_score_raw,reseal_score,_open_board_count_provided,open_board_count_is_default,open_board_count_source_raw,open_board_count_raw,_seal_stability_score_provided,seal_stability_score,_auction_strength_score_provided,auction_strength_is_default,auction_strength_score_source_raw,auction_strength_score_raw,auction_strength_score,_auction_real_volume_score_provided,auction_real_volume_score,_volatility_risk_score_provided,volatility_risk_score,open_board_risk_score,weak_reseal_risk_score,auction_fake_strength_score,intraday_source_date,intraday_feature_version,intraday_matched_key,_intraday_feature_valid_count,_intraday_code_match,intraday_status,intraday_data_status,intraday_missing_reason,_auction_source_auction_strength_score_provided,_auction_source_auction_real_volume_score_provided,auction_available,intraday_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_confidence_score,intraday_bonus,intraday_risk_penalty,intraday_soft_risk_penalty,intraday_hard_risk_penalty,intraday_total_penalty,auction_data_status,risk_level,risk_label,risk_tags,auction_matched_key
000920.SZ,沃顿科技,塑料,塑料,2→3,2.0,2→3,20260713,U,14.03,14.03,11.48,8,32307372.0,102518,112021,2/2,10.15,657440320.0,6630558610.54,6630874313.6,32307372.0,0.92,0.015,0.35,limit_list_d,1min,241,1,10:26:00,15:00:00,3,2.0,2.5659,2,4.0,90.0,57.1044,13.7009,2.4022,0.028631,0.0,0.0,31,0.0,55.0,0.668813,0.18579120000000002,neutral_limitup,1,000920.SZ,1,0,66.8813,0.668813,1,0,24.65,0.2465,1,0,0.0,0.0,1,0,57.1044,0.571044,0.571044,1,0,2,2,1,0.55,0,0,,,0.4452941176470591,0,0.5,0,0.0,0.4,0.428956,0.0,20260713,intraday_refine_v2,000920.SZ,6,1,ok,ok,,1,0,1,0.6716468176470588,0.18579120000000002,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000920.SZ
000989.SZ,九芝堂,中药Ⅱ,中药Ⅱ,1→2,1.0,1→2,20260713,U,8.98,8.98,7.34,2,63168247.0,94003,143448,1/1,10.92,670064704.0,6233500701.94,7686359303.68,63168247.0,0.78,0.035,0.16,limit_list_d,1min,241,1,09:41:00,15:00:00,6,2.0,3.5635,2,130.0,20.0,26.6192,8.843,1.5488,0.083057,0.2232,0.0,27,0.12,51.0,0.529357,0.343125,weak_limitup,1,000989.SZ,1,0,52.9357,0.529357,1,0,45.75,0.4575,1,0,12.0,0.12,1,0,26.6192,0.266192,0.266192,1,0,2,2,1,0.51,0,0,,,0.6191176470588242,0,0.5,0,0.0,0.4,0.733808,0.0,20260713,intraday_refine_v2,000989.SZ,6,1,ok,ok,,1,0,1,0.5709131470588236,0.28276160000000006,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000989.SZ
001388.SZ,信通电子,电网设备,电网设备,1→2,1.0,1→2,20260713,U,29.49,29.49,24.13,0,90857097.0,133515,133515,1/1,5.07,122774083.0,2493072096.24,4657945500.0,90857097.0,0.78,0.035,0.16,limit_list_d,1min,241,1,13:36:00,15:00:00,1,0.0,0.4069,0,,0.0,62.5585,28.6333,2.9918,0.012081,0.0,0.0,31,0.0,45.0,0.6401749999999999,0.09,neutral_limitup,1,001388.SZ,1,0,64.0175,0.6401749999999999,1,0,12.0,0.12,1,0,0.0,0.0,1,0,62.5585,0.6255850000000001,0.6255850000000001,1,0,0,0,1,0.45,0,0,,,0.5283289817232373,0,0.5,0,0.0,0.0,0.37441499999999994,0.0,20260713,intraday_refine_v2,001388.SZ,6,1,ok,ok,,1,0,1,0.7464188472584856,0.07488299999999999,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,001388.SZ
001395.SZ,亚联机械,专用设备,专用设备,3→4,3.0,3→4,20260713,U,31.49,31.49,25.77,4,5511127.0,100945,145324,3/3,22.38,357072176.0,1637684685.0,3571343880.0,5511127.0,1.1,0.0,0.43,limit_list_d,1min,241,1,09:59:00,15:00:00,5,3.0,4.7317,3,88.0,20.0,7.61,30.6748,2.6575,0.147014,0.3186,0.0,19,0.36,35.0,0.34033,0.46387500000000004,high_open_board_risk,1,001395.SZ,1,0,34.033,0.34033,1,0,61.85,0.6185,1,0,36.0,0.36,1,0,7.61,0.0761,0.0761,1,0,3,3,1,0.35,0,0,,,0.48562696472231914,0,0.5,0,0.0,0.6,0.9238999999999999,0.0,20260713,intraday_refine_v2,001395.SZ,6,1,ok,ok,,1,0,1,0.3781630447083479,0.44278,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,001395.SZ
002379.SZ,宏桥控股,工业金属,工业金属,1→2,1.0,1→2,20260713,U,15.9,15.9,13.01,4,83544960.0,101706,141815,1/1,5.36,947477168.0,18068342672.7,207194781542.4,83544960.0,0.78,0.035,0.16,limit_list_d,1min,241,1,10:18:00,15:00:00,3,2.0,2.8302,2,9.0,70.0,48.5189,15.5483,2.262,0.013399,0.0,0.0,31,0.0,51.0,0.625057,0.226875,neutral_limitup,1,002379.SZ,1,0,62.5057,0.625057,1,0,30.25,0.3025,1,0,0.0,0.0,1,0,48.5189,0.48518900000000004,0.48518900000000004,1,0,2,2,1,0.51,0,0,,,0.7198961937716264,0,0.5,0,0.0,0.4,0.5148109999999999,0.0,20260713,intraday_refine_v2,002379.SZ,6,1,ok,ok,,1,0,1,0.6825393290657439,0.20296219999999998,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,002379.SZ
003020.SZ,立方制药,化学制药,化学制药,3→4,3.0,3→4,20260713,U,20.61,20.61,16.87,1,82963494.0,93015,93424,3/3,9.85,339069040.0,3473779535.55,4703585716.98,82963494.0,1.1,0.0,0.43,limit_list_d,1min,241,1,09:31:00,15:00:00,1,1.0,2.7171,1,1.0,100.0,71.6972,20.4241,0.91,0.027009,0.0,0.0,31,0.0,80.0,0.825092,0.10660560000000002,healthy_limitup,1,003020.SZ,1,0,82.5092,0.825092,1,0,10.7,0.107,1,0,0.0,0.0,1,0,71.6972,0.7169719999999999,0.7169719999999999,1,0,1,1,1,0.8,0,0,,,0.8662219850586983,0,0.5,0,0.0,0.2,0.28302800000000006,0.0,20260713,intraday_refine_v2,003020.SZ,6,1,ok,ok,,1,0,1,0.8408552977588047,0.10660560000000002,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,003020.SZ
003030.SZ,祖名股份,农产品加,农产品加,1→2,1.0,1→2,20260713,U,23.83,23.83,19.49,2,11283505.0,93809,140724,1/1,10.62,202676872.0,1929251182.75,2973507400.0,11283505.0,0.78,0.035,0.16,limit_list_d,1min,241,1,09:39:00,15:00:00,3,2.0,5.6232,2,12.0,61.0,28.611,23.5668,1.1168,0.014186,0.0,0.0,31,0.0,62.2,0.6157330000000001,0.242778,neutral_limitup,1,003030.SZ,1,0,61.5733,0.6157330000000001,1,0,30.82,0.30820000000000003,1,0,0.0,0.0,1,0,28.611,0.28611000000000003,0.28611000000000003,1,0,2,2,1,0.622,0,0,,,0.45554016620498605,0,0.5,0,0.0,0.4,0.7138899999999999,0.0,20260713,intraday_refine_v2,003030.SZ,6,1,ok,ok,,1,0,1,0.6002729249307479,0.242778,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,003030.SZ
300214.SZ,日科化学,化学制品,化学制品,1→2,1.0,1→2,20260713,U,12.3,12.3,8.2,0,95736631.0,92500,92500,1/1,1.37,78228418.0,5718302152.2,5718302078.4,95736631.0,0.78,0.035,0.16,limit_list_d,1min,241,1,09:30:00,15:00:00,1,0.0,0.0,0,,0.0,65.0,12.3,0.0,0.141933,0.0,0.0,31,0.0,70.0,0.76,0.06999999999999999,healthy_limitup,1,300214.SZ,1,0,76.0,0.76,1,0,8.25,0.0825,1,0,0.0,0.0,1,0,65.0,0.65,0.65,1,0,0,0,1,0.7,0,1,,,0.5,0,0.5,0,0.0,0.0,0.35,0.0,20260713,intraday_refine_v2,300214.SZ,6,1,ok,ok,,0,0,0,0.783,0.06999999999999999,0,0.75,0.0,0.0,0.0,0.0,0.0,missing_stock,中,分时缺失,分时缺失,
300534.SZ,陇神戎发,中药Ⅱ,中药Ⅱ,1→2,1.0,1→2,20260713,U,9.0,9.0,6.0,2,17234550.0,100045,130412,1/1,17.51,461973280.0,2718463392.0,2730105072.0,17234550.0,0.78,0.035,0.16,limit_list_d,1min,241,1,10:01:00,15:00:00,1,0.0,0.8889,0,,0.0,59.6667,8.7349,3.0347,0.017574,0.0,0.0,31,0.0,57.0,0.6855,0.08066660000000002,neutral_limitup,1,300534.SZ,1,0,68.55,0.6855,1,0,10.2,0.102,1,0,0.0,0.0,1,0,59.6667,0.596667,0.596667,1,0,0,0,1,0.57,0,0,,,0.6979999999999993,0,0.5,0,0.0,0.0,0.40333300000000005,0.0,20260713,intraday_refine_v2,300534.SZ,6,1,ok,ok,,1,0,1,0.7796833999999999,0.08066660000000002,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,300534.SZ
301520.SZ,万邦医药,医疗服务,医疗服务,,,,20260713,U,54.22,54.22,36.14,3,,100048,,0/0,54.44,907872416.0,1772909579.46,5051751844.06,,,,,limit_list_d,1min,241,1,10:01:00,15:00:00,2,0.0,3.7256,0,,0.0,42.6466,51.0046,6.304,0.075425,1.8025,0.0,5,0.12,54.0,0.59094,0.1507068,neutral_limitup,1,301520.SZ,1,0,59.094,0.59094,1,0,13.65,0.1365,1,0,12.0,0.12,1,0,42.6466,0.426466,0.426466,1,0,0,0,1,0.54,0,0,,,0.46195219123505976,0,0.5,0,0.0,0.0,0.573534,0.0,20260713,intraday_refine_v2,301520.SZ,6,1,ok,ok,,1,0,1,0.6578680286852591,0.1507068,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,301520.SZ
