rank,ts_code,name,intraday_available,intraday_status,intraday_missing_reason,limitup_quality_score,intraday_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_risk_score,late_withdraw_score,reseal_score,open_board_count,auction_strength_score,intraday_confidence_score,risk_level,risk_label,raw_final_score,intraday_bonus,intraday_soft_risk_penalty,intraday_hard_risk_penalty,intraday_total_penalty,final_score_v2
11,000592.SZ,平潭发展,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.6825,0.0,0,0.0,0.0,0.5,0.0,0.45,0.0,中,分时缺失|低置信,0.33111777518961516,0.0,0.0,0.0,0.0,0.3071927751896152
12,002742.SZ,冀衡医药,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.765,0.0,0,0.0,0.0,0.5,0.0,1.0,0.0,中,分时缺失|低置信,0.3143169513116951,0.0,0.0,0.0,0.0,0.32431695131169513
13,001309.SZ,德明利,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.692866,0.0,0,0.0,0.0,0.5,0.0,0.5191085003455432,0.0,中,分时缺失|低置信,0.3867272748795062,0.0,0.0,0.0,0.0,0.3628022748795062
14,600721.SH,百花医药,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.745429,0.0,0,0.0,0.0,0.5,0.0,0.8695250659630597,0.0,中,分时缺失|低置信,0.2783381953139504,0.0,0.0,0.0,0.0,0.2544131953139504
15,002536.SZ,飞龙股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.72248,0.0,0,0.0,0.0,0.5,0.0,0.7165314401622729,0.0,中,分时缺失|低置信,0.31271908798466597,0.0,0.0,0.0,0.0,0.288794087984666
16,002855.SZ,捷荣技术,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.765,0.0,0,0.0,0.0,0.5,0.0,1.0,0.0,中,分时缺失|低置信,0.26905626015750395,0.0,0.0,0.0,0.0,0.27905626015750395
17,603618.SH,杭电股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.727049,0.0,0,0.0,0.0,0.5,0.0,0.7469924812030075,0.0,中,分时缺失|低置信,0.2961681443717954,0.0,0.0,0.0,0.0,0.2873431443717954
18,603011.SH,合锻智能,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.661231,0.0,0,0.0,0.0,0.5,0.0,0.30820568927789843,0.0,中,分时缺失|低置信,0.32664934651770705,0.0,0.0,0.0,0.0,0.3027243465177071
19,603435.SH,嘉德利,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.690859,0.0,0,0.0,0.0,0.5,0.0,0.5057275541795658,0.0,中,分时缺失|低置信,0.29294613038952,0.0,0.0,0.0,0.0,0.26902113038952
20,600397.SH,江钨装备,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.672095,0.0,0,0.0,0.0,0.5,0.0,0.38063583815028906,0.0,中,分时缺失|低置信,0.307381632678404,0.0,0.0,0.0,0.0,0.28345663267840404
21,002636.SZ,金安国纪,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.703039,0.0,0,0.0,0.0,0.5,0.0,0.5869255150554673,0.0,中,分时缺失|低置信,0.32143160095336737,0.0,0.0,0.0,0.0,0.2975066009533674
22,000890.SZ,法尔胜,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.737763,0.0,0,0.0,0.0,0.5,0.0,0.8184210526315787,0.0,中,分时缺失|低置信,0.27670893251481626,0.0,0.0,0.0,0.0,0.2678839325148163
23,002396.SZ,星网锐捷,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.702982,0.0,0,0.0,0.0,0.5,0.0,0.5865435356200532,0.0,中,分时缺失|低置信,0.33493950551868257,0.0,0.0,0.0,0.0,0.3110145055186826
24,600969.SH,郴电国际,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.680605,0.0,0,0.0,0.0,0.5,0.0,0.43736842105263163,0.0,中,分时缺失|低置信,0.2640723993928318,0.0,0.0,0.0,0.0,0.2552473993928318
25,600683.SH,京投发展,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.681604,0.0,0,0.0,0.0,0.5,0.0,0.4440239043824701,0.0,中,分时缺失|低置信,0.23739860362291867,0.0,0.0,0.0,0.0,0.21347360362291867
26,600479.SH,千金药业,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.762536,0.0,0,0.0,0.0,0.5,0.0,0.9835753176043563,0.0,中,分时缺失|低置信,0.24710377913079892,0.0,0.0,0.0,0.0,0.23827877913079892
27,600641.SH,先导基电,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.686576,0.0,0,0.0,0.0,0.5,0.0,0.4771756713037847,0.0,中,分时缺失|低置信,0.3141884141127823,0.0,0.0,0.0,0.0,0.29026341411278234
28,600330.SH,天通股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.7005,0.0,0,0.0,0.0,0.5,0.0,0.5700000000000002,0.0,中,分时缺失|低置信,0.27143496452785687,0.0,0.0,0.0,0.0,0.24750996452785687
29,603002.SH,宏昌电子,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69831,0.0,0,0.0,0.0,0.5,0.0,0.5554001301236177,0.0,中,分时缺失|低置信,0.2692316543914132,0.0,0.0,0.0,0.0,0.24530665439141322
30,603900.SH,莱绅通灵,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.660312,0.0,0,0.0,0.0,0.5,0.0,0.3020801232665638,0.0,中,分时缺失|低置信,0.26025585365518555,0.0,0.0,0.0,0.0,0.23633085365518555
31,603269.SH,海鸥股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.684464,0.0,0,0.0,0.0,0.5,0.0,0.463093289689035,0.0,中,分时缺失|低置信,0.22236892784293397,0.0,0.0,0.0,0.0,0.19844392784293396
32,002980.SZ,华盛昌,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.702194,0.0,0,0.0,0.0,0.5,0.0,0.5812924436779128,0.0,中,分时缺失|低置信,0.25781757039242004,0.0,0.0,0.0,0.0,0.23389257039242003
33,603319.SH,美湖股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.6825,0.0,0,0.0,0.0,0.5,0.0,0.45,0.0,中,分时缺失|低置信,0.26508684259884646,0.0,0.0,0.0,0.0,0.24116184259884646
34,601869.SH,长飞光纤,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.694051,0.0,0,0.0,0.0,0.5,0.0,0.5270063398793876,0.0,中,分时缺失|低置信,0.28483944216159474,0.0,0.0,0.0,0.0,0.26091444216159476
35,603580.SH,艾艾精工,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.700451,0.0,0,0.0,0.0,0.5,0.0,0.5696721311475403,0.0,中,分时缺失|低置信,0.26152470705290753,0.0,0.0,0.0,0.0,0.23759970705290753
36,600540.SH,新赛股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.765,0.0,0,0.0,0.0,0.5,0.0,1.0,0.0,中,分时缺失|低置信,0.2688607169826154,0.0,0.0,0.0,0.0,0.24493571698261538
37,601208.SH,东材科技,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.7075,0.0,0,0.0,0.0,0.5,0.0,0.6166666666666675,0.0,中,分时缺失|低置信,0.26561749678195945,0.0,0.0,0.0,0.0,0.24169249678195945
38,603938.SH,三孚股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.68206,0.0,0,0.0,0.0,0.5,0.0,0.4470638610227556,0.0,中,分时缺失|低置信,0.22726018362630848,0.0,0.0,0.0,0.0,0.20333518362630848
39,002072.SZ,凯瑞德,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.670263,0.0,0,0.0,0.0,0.5,0.0,0.3684177997527814,0.0,中,分时缺失|低置信,0.24862593017990745,0.0,0.0,0.0,0.0,0.23980093017990745
40,002190.SZ,成飞集成,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.685216,0.0,0,0.0,0.0,0.5,0.0,0.4681034482758622,0.0,中,分时缺失|低置信,0.24349745086339494,0.0,0.0,0.0,0.0,0.21957245086339494
41,600378.SH,昊华科技,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.705996,0.0,0,0.0,0.0,0.5,0.0,0.6066401816118059,0.0,中,分时缺失|低置信,0.23124021700806818,0.0,0.0,0.0,0.0,0.20731521700806818
42,600654.SH,中安科,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.7125,0.0,0,0.0,0.0,0.5,0.0,0.6500000000000006,0.0,中,分时缺失|低置信,0.2341243217240858,0.0,0.0,0.0,0.0,0.21019932172408579
43,000951.SZ,中国重汽,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.746628,0.0,0,0.0,0.0,0.5,0.0,0.8775184275184273,0.0,中,分时缺失|低置信,0.2295702313140119,0.0,0.0,0.0,0.0,0.2056452313140119
44,600162.SH,香江控股,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.6825,0.0,0,0.0,0.0,0.5,0.0,0.45,0.0,中,分时缺失|低置信,0.20674093108097572,0.0,0.0,0.0,0.0,0.1828159310809757
45,603688.SH,石英股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.682308,0.0,0,0.0,0.0,0.5,0.0,0.448719863452102,0.0,中,分时缺失|低置信,0.24024073256883297,0.0,0.0,0.0,0.0,0.21631573256883296
46,002852.SZ,道道全,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.683614,0.0,0,0.0,0.0,0.5,0.0,0.4574257425742567,0.0,中,分时缺失|低置信,0.23664786603448598,0.0,0.0,0.0,0.0,0.21272286603448598
47,603137.SH,恒尚节能,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.697081,0.0,0,0.0,0.0,0.5,0.0,0.5472097209720965,0.0,中,分时缺失|低置信,0.21771181447732937,0.0,0.0,0.0,0.0,0.19378681447732937
48,605258.SH,协和电子,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.680328,0.0,0,0.0,0.0,0.5,0.0,0.4355172413793105,0.0,中,分时缺失|低置信,0.2416765724059114,0.0,0.0,0.0,0.0,0.2177515724059114
49,600359.SH,新农开发,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.747448,0.0,0,0.0,0.0,0.5,0.0,0.8829896907216493,0.0,中,分时缺失|低置信,0.24221377591154516,0.0,0.0,0.0,0.0,0.21828877591154516
50,603093.SH,南华期货,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.67298,0.0,0,0.0,0.0,0.5,0.0,0.3865337672904808,0.0,中,分时缺失|低置信,0.22772657089835363,0.0,0.0,0.0,0.0,0.20380157089835363
51,002134.SZ,天津普林,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.726253,0.0,0,0.0,0.0,0.5,0.0,0.7416869227029659,0.0,中,分时缺失|低置信,0.26443118093783224,0.0,0.0,0.0,0.0,0.24050618093783224
52,002628.SZ,成都路桥,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.675,0.0,0,0.0,0.0,0.5,0.0,0.40000000000000013,0.0,中,分时缺失|低置信,0.2125823877892226,0.0,0.0,0.0,0.0,0.18865738778922259
53,600127.SH,金健米业,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.728418,0.0,0,0.0,0.0,0.5,0.0,0.7561224489795916,0.0,中,分时缺失|低置信,0.2353301892979924,0.0,0.0,0.0,0.0,0.2114051892979924
54,002953.SZ,日丰股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.678333,0.0,0,0.0,0.0,0.5,0.0,0.42222222222222205,0.0,中,分时缺失|低置信,0.20492829511770272,0.0,0.0,0.0,0.0,0.18100329511770272
55,603261.SH,立航科技,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.70964,0.0,0,0.0,0.0,0.5,0.0,0.6309327589436226,0.0,中,分时缺失|低置信,0.20147200718890323,0.0,0.0,0.0,0.0,0.17754700718890323
56,002824.SZ,和胜股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.688438,0.0,0,0.0,0.0,0.5,0.0,0.4895876288659798,0.0,中,分时缺失|低置信,0.2300355048024941,0.0,0.0,0.0,0.0,0.2061105048024941
57,002515.SZ,金字火腿,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.680192,0.0,0,0.0,0.0,0.5,0.0,0.4346153846153847,0.0,中,分时缺失|低置信,0.20426764021479446,0.0,0.0,0.0,0.0,0.18034264021479446
58,001232.SZ,嘉立创,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.740789,0.0,0,0.0,0.0,0.5,0.0,0.838594704684318,0.0,中,分时缺失|低置信,0.266698904176079,0.0,0.0,0.0,0.0,0.242773904176079
59,002418.SZ,康盛股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.698643,0.0,0,0.0,0.0,0.5,0.0,0.5576233183856505,0.0,中,分时缺失|低置信,0.2426295806393441,0.0,0.0,0.0,0.0,0.2526295806393441
60,605288.SH,凯迪股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.673249,0.0,0,0.0,0.0,0.5,0.0,0.38832752613240484,0.0,中,分时缺失|低置信,0.18731971774403058,0.0,0.0,0.0,0.0,0.16339471774403058
61,600345.SH,长江通信,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.692768,0.0,0,0.0,0.0,0.5,0.0,0.518455525036974,0.0,中,分时缺失|低置信,0.26371327270046674,0.0,0.0,0.0,0.0,0.23978827270046674
62,000576.SZ,甘化科工,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.730781,0.0,0,0.0,0.0,0.5,0.0,0.7718707015130672,0.0,中,分时缺失|低置信,0.2080047752444705,0.0,0.0,0.0,0.0,0.1840797752444705
63,600371.SH,万向德农,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.765,0.0,0,0.0,0.0,0.5,0.0,1.0,0.0,中,分时缺失|低置信,0.20806229451749442,0.0,0.0,0.0,0.0,0.21806229451749443
64,000586.SZ,汇源通信,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.681813,0.0,0,0.0,0.0,0.5,0.0,0.445419847328244,0.0,中,分时缺失|低置信,0.23020791735127855,0.0,0.0,0.0,0.0,0.20628291735127854
65,600108.SH,亚盛集团,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.692965,0.0,0,0.0,0.0,0.5,0.0,0.5197674418604653,0.0,中,分时缺失|低置信,0.19406183881252048,0.0,0.0,0.0,0.0,0.17013683881252048
66,003040.SZ,楚天龙,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.71368,0.0,0,0.0,0.0,0.5,0.0,0.6578684674104517,0.0,中,分时缺失|低置信,0.2271293942381509,0.0,0.0,0.0,0.0,0.2246543942381509
67,601233.SH,桐昆股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.681358,0.0,0,0.0,0.0,0.5,0.0,0.4423857868020303,0.0,中,分时缺失|低置信,0.14830454603577034,0.0,0.0,0.0,0.0,0.12437954603577034
68,603237.SH,五芳斋,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.761032,0.0,0,0.0,0.0,0.5,0.0,0.9735457063711909,0.0,中,分时缺失|低置信,0.14746657275433891,0.0,0.0,0.0,0.0,0.12354157275433891
