ts_code,name,industry,trade_date,close,pct_chg,amount,vol,turnover_rate,circ_mv,total_mv,volume_ratio,lhb_net_amount,is_limit_up_pool,limit_type,up_limit,down_limit,open_times,seal_amount,first_limit_time,last_limit_time,limit_open_count,limit_strength_raw,StrengthScore,strength_feature_count,strength_missing_fields,strength_quality_flag,_f_momo,_f_amt,_f_turn,_f_vr,_f_cap,_f_seal,_f_open_penalty,_strength_quality_adj
002397.SZ,梦洁股份,纺织,20260508,5.52,9.9602,196668.266,362328.64,5.5928,,412775.3565,0.83,,1.0,U,5.52,4.52,2.0,29355912.0,93900,95736,2.0,82.204082,82.204082,9,,A,0.9693877551020408,0.8367346938775511,0.6428571428571429,0.8571428571428571,0.5051020408163265,0.8877551020408163,0.8469387755102041,1.0
600234.SH,科新发展,装修装饰,20260508,28.61,9.9962,234963.449,86615.28,3.2994,,751072.5038,1.1,,1.0,U,28.61,23.41,1.0,15051120.0,110141,141744,1.0,80.77551,80.77551,9,,A,0.7551020408163265,0.7755102040816326,0.8775510204081632,0.7602040816326531,0.5051020408163265,0.9591836734693877,0.7142857142857143,1.0
605086.SH,龙高股份,矿物制品,20260508,35.57,9.9876,102232.15,29458.7,1.6439,,637414.4,1.43,,1.0,U,35.57,29.11,0.0,69135630.0,94507,94507,0.0,80.153061,80.153061,9,,A,0.826530612244898,1.0,0.9693877551020408,0.6377551020408163,0.5051020408163265,0.6224489795918368,0.32142857142857145,1.0
000863.SZ,三湘印象,区域地产,20260508,5.63,9.9609,261551.673,473998.94,4.0749,,664733.8523,1.18,,1.0,U,5.63,4.61,0.0,31021863.0,94221,94221,0.0,79.377551,79.377551,9,,A,0.9591836734693877,0.7551020408163265,0.826530612244898,0.7295918367346939,0.5051020408163265,0.8775510204081632,0.32142857142857145,1.0
600530.SH,交大昂立,医疗保健,20260508,5.95,9.9815,160222.693,280874.5,3.6246,,461077.4,2.37,,1.0,U,5.95,4.87,0.0,28114345.0,111532,111532,0.0,78.622449,78.622449,9,,A,0.8877551020408163,0.9081632653061225,0.8571428571428571,0.29081632653061223,0.5051020408163265,0.9081632653061225,0.32142857142857145,1.0
603758.SH,秦安股份,汽车配件,20260508,13.44,9.9836,157156.473,120737.9,2.7516,,589743.2339,2.55,,1.0,U,13.44,11.0,0.0,76891570.0,101018,101018,0.0,74.5,74.5,9,,A,0.8775510204081632,0.9285714285714286,0.9081632653061225,0.20408163265306123,0.5051020408163265,0.5816326530612245,0.32142857142857145,1.0
603045.SH,福达合金,小金属,20260508,62.14,10.0018,103619.693,16675.2,1.2311,,841656.1932,0.29,38909143.0,1.0,U,62.14,50.84,0.0,114069155.0,92502,92502,0.0,73.520408,73.520408,9,,A,0.5204081632653061,0.9897959183673469,1.0,0.9897959183673469,0.5051020408163265,0.3163265306122449,0.32142857142857145,1.0
605055.SH,迎丰股份,纺织,20260508,13.64,10.0,264370.469,201166.82,4.572,,600160.0,2.44,-46136983.29,1.0,U,13.64,11.16,1.0,25535444.0,100747,111638,1.0,71.5,71.5,9,,A,0.6173469387755102,0.7448979591836735,0.7857142857142857,0.2653061224489796,0.5051020408163265,0.9183673469387755,0.7142857142857143,1.0
600724.SH,宁波富达,综合类,20260508,8.09,10.068,145004.087,182525.49,1.2632,,1169200.0264,1.92,11274074.35,1.0,U,8.09,6.62,1.0,34390590.0,94111,94302,1.0,70.693878,70.693878,9,,A,0.11224489795918367,0.9489795918367347,0.9897959183673469,0.4744897959183674,0.5051020408163265,0.8367346938775511,0.7142857142857143,1.0
002552.SZ,宝鼎科技,元器件,20260508,27.65,9.9841,306876.651,113905.0,3.091,,1072779.4402,0.79,39097212.16,1.0,U,27.65,22.63,0.0,133718165.0,93454,93454,0.0,70.153061,70.153061,9,,A,0.8673469387755102,0.6938775510204082,0.8877551020408163,0.8877551020408163,0.5051020408163265,0.25510204081632654,0.32142857142857145,1.0
003036.SZ,泰坦股份,纺织机械,20260508,41.91,10.0,205061.563,49974.49,2.3107,,906446.3949,0.21,106216693.12,1.0,U,41.91,34.29,0.0,130803247.0,93221,93221,0.0,70.061224,70.061224,9,,A,0.6173469387755102,0.8163265306122449,0.9387755102040817,1.0,0.5051020408163265,0.2653061224489796,0.32142857142857145,1.0
000782.SZ,恒申新材,化纤,20260508,8.23,10.0267,158530.325,196444.86,3.7196,,565056.5819,0.47,,1.0,U,8.23,6.73,0.0,55706392.0,93433,93433,0.0,69.520408,69.520408,9,,A,0.25510204081632654,0.9183673469387755,0.8469387755102041,0.9489795918367347,0.5051020408163265,0.6938775510204082,0.32142857142857145,1.0
603636.SH,南威软件,软件服务,20260508,11.11,10.0,175468.14,157937.12,2.7214,,644780.5411,1.13,41402998.94,1.0,U,11.11,9.09,0.0,124902930.0,92502,92502,0.0,68.816327,68.816327,9,,A,0.6173469387755102,0.8673469387755102,0.9183673469387755,0.7448979591836735,0.5051020408163265,0.2755102040816326,0.32142857142857145,1.0
002259.SZ,升达林业,供气供热,20260508,5.84,9.9812,416414.713,733637.0,9.7516,,439359.7079,1.31,,1.0,U,5.84,4.78,0.0,16687216.0,105654,105654,0.0,68.663265,68.663265,9,,A,0.8979591836734694,0.6122448979591837,0.41836734693877553,0.6785714285714286,0.5051020408163265,0.9489795918367347,0.32142857142857145,1.0
000582.SZ,北部湾港,港口,20260508,13.67,9.9759,1369663.229,1010992.38,4.6874,,3440854.4842,1.86,,1.0,U,13.67,11.19,5.0,45239087.0,93615,104748,5.0,68.438776,68.438776,9,,A,0.9285714285714286,0.2653061224489796,0.7653061224489796,0.5102040816326531,0.5051020408163265,0.7551020408163265,0.9846938775510204,1.0
000659.SZ,珠海中富,广告包装,20260508,4.4,10.0,260414.68,610209.14,4.7461,,565709.1088,1.99,,1.0,U,4.4,3.6,0.0,42149738.0,95936,95936,0.0,68.244898,68.244898,9,,A,0.6173469387755102,0.7653061224489796,0.7551020408163265,0.4387755102040816,0.5051020408163265,0.7653061224489796,0.32142857142857145,1.0
605289.SH,罗曼股份,建筑工程,20260508,166.1,10.0,490440.648,30361.25,2.8025,,1810614.575,0.42,,1.0,U,166.1,135.9,0.0,80608330.0,94431,94431,0.0,67.755102,67.755102,9,,A,0.6173469387755102,0.5612244897959183,0.8979591836734694,0.9591836734693877,0.5051020408163265,0.5408163265306123,0.32142857142857145,1.0
000036.SZ,华联控股,全国地产,20260508,6.07,9.9638,590979.074,986895.07,7.0343,,852117.9661,1.92,,1.0,U,6.07,4.97,1.0,59418489.0,93318,95745,1.0,67.612245,67.612245,9,,A,0.9489795918367347,0.5306122448979592,0.5816326530612245,0.4744897959183674,0.5051020408163265,0.6632653061224489,0.7142857142857143,1.0
603311.SH,金海高科,家用电器,20260508,23.1,10.0,353061.45,154324.0,6.5424,,544891.8252,1.56,,1.0,U,23.1,18.9,2.0,41265840.0,93652,141419,2.0,67.581633,67.581633,9,,A,0.6173469387755102,0.6428571428571429,0.6122448979591837,0.5714285714285714,0.5051020408163265,0.7755102040816326,0.8469387755102041,1.0
605006.SH,山东玻纤,玻璃,20260508,14.87,9.9852,468788.085,327896.71,5.4645,,892271.9321,0.55,75130703.06,1.0,U,14.87,12.17,0.0,89716553.0,93645,93645,0.0,67.010204,67.010204,9,,A,0.8571428571428571,0.5816326530612245,0.6632653061224489,0.9285714285714286,0.5051020408163265,0.46938775510204084,0.32142857142857145,1.0
002520.SZ,日发精机,机床制造,20260508,6.75,9.9349,532216.195,812038.37,11.3186,,506415.4904,1.66,,1.0,U,6.75,5.53,2.0,40213125.0,102151,110409,2.0,66.816327,66.816327,9,,A,0.9795918367346939,0.5408163265306123,0.32653061224489793,0.5408163265306123,0.5051020408163265,0.7857142857142857,0.8469387755102041,1.0
600076.SH,康欣新材,广告包装,20260508,3.6,10.0917,117325.121,331823.12,2.4679,,484035.6121,1.2,19188702.0,1.0,U,3.6,2.94,0.0,68390186.0,93646,93646,0.0,66.683673,66.683673,9,,A,0.10204081632653061,0.9795918367346939,0.9285714285714286,0.7091836734693877,0.5051020408163265,0.6326530612244898,0.32142857142857145,1.0
002997.SZ,瑞鹄模具,汽车配件,20260508,33.7,9.9869,333218.191,102078.3,4.8766,,705412.8653,2.52,,1.0,U,33.7,27.58,0.0,69813391.0,111345,111345,0.0,66.193878,66.193878,9,,A,0.8469387755102041,0.6632653061224489,0.7346938775510204,0.23469387755102042,0.5051020408163265,0.6122448979591837,0.32142857142857145,1.0
605566.SH,福莱蒽特,染料涂料,20260508,34.73,10.0095,152877.795,45245.12,3.3932,,463089.82,1.52,,1.0,U,34.73,28.41,0.0,105023520.0,110029,110029,0.0,66.173469,66.173469,9,,A,0.41836734693877553,0.9387755102040817,0.8673469387755102,0.6020408163265306,0.5051020408163265,0.3877551020408163,0.32142857142857145,1.0
002918.SZ,蒙娜丽莎,陶瓷,20260508,11.57,9.981,168098.547,152762.8,7.1321,,472989.1541,2.02,,1.0,U,11.57,9.47,0.0,135723308.0,134342,134342,0.0,65.112245,65.112245,9,,A,0.9081632653061225,0.8877551020408163,0.5714285714285714,0.42857142857142855,0.5051020408163265,0.23469387755102042,0.32142857142857145,1.0
002798.SZ,帝欧水华,家居用品,20260508,8.44,10.0391,211129.89,261717.94,5.4033,,468521.6775,0.84,,1.0,U,8.44,6.9,0.0,32057559.0,130245,130245,0.0,64.887755,64.887755,9,,A,0.20408163265306123,0.8061224489795918,0.6836734693877551,0.8469387755102041,0.5051020408163265,0.8571428571428571,0.32142857142857145,1.0
001333.SZ,光华股份,化工原料,20260508,25.77,9.9872,129072.86,52819.0,12.0043,,329856.0,2.79,,1.0,U,25.77,21.09,0.0,74915967.0,143506,143506,0.0,63.540816,63.540816,9,,A,0.8367346938775511,0.9693877551020408,0.29591836734693877,0.1836734693877551,0.5051020408163265,0.5918367346938775,0.32142857142857145,1.0
600748.SH,上实发展,全国地产,20260508,5.48,10.0402,225963.819,424980.38,2.304,,1010820.4648,1.94,,1.0,U,5.48,4.48,0.0,62112095.0,103907,103907,0.0,63.316327,63.316327,9,,A,0.19387755102040816,0.7959183673469388,0.9489795918367347,0.45918367346938777,0.5051020408163265,0.6530612244897959,0.32142857142857145,1.0
600992.SH,贵绳股份,钢加工,20260508,12.51,10.0264,163275.347,135059.32,5.5106,,306607.59,1.48,,1.0,U,12.51,10.23,0.0,57253266.0,102001,102001,0.0,63.010204,63.010204,9,,A,0.2755102040816326,0.8979591836734694,0.6530612244897959,0.6122448979591837,0.5051020408163265,0.673469387755102,0.32142857142857145,1.0
600683.SH,京投发展,区域地产,20260508,17.23,10.0255,600199.715,352242.92,4.755,,1276359.7996,1.06,,1.0,U,17.23,14.09,2.0,54279634.0,93356,94026,2.0,62.367347,62.367347,9,,A,0.29591836734693877,0.5204081632653061,0.7448979591836735,0.7755102040816326,0.5051020408163265,0.7040816326530612,0.8469387755102041,1.0
600545.SH,卓郎智能,纺织机械,20260508,5.51,9.98,857404.72,1587176.83,8.8773,,985139.6343,0.96,,1.0,U,5.51,4.51,1.0,94722305.0,94224,95045,1.0,62.061224,62.061224,9,,A,0.9183673469387755,0.3979591836734694,0.47959183673469385,0.8214285714285714,0.5051020408163265,0.42857142857142855,0.7142857142857143,1.0
002030.SZ,达安基因,医疗保健,20260508,6.64,9.9338,518340.589,797662.98,5.6836,,931888.1652,4.48,,1.0,U,6.64,5.44,0.0,80809344.0,94642,94642,0.0,62.010204,62.010204,9,,A,0.9897959183673469,0.5510204081632653,0.6326530612244898,0.061224489795918366,0.5051020408163265,0.5204081632653061,0.32142857142857145,1.0
002930.SZ,宏川智慧,仓储物流,20260508,16.04,10.0137,317624.162,202940.31,4.6832,,733813.9664,0.81,,1.0,U,16.04,13.12,0.0,87530215.0,93351,93351,0.0,61.846939,61.846939,9,,A,0.35714285714285715,0.673469387755102,0.7755102040816326,0.8724489795918368,0.5051020408163265,0.5,0.32142857142857145,1.0
603738.SH,泰晶科技,元器件,20260508,47.01,9.9906,930097.985,198920.59,5.1549,,1814057.0999,0.39,186131789.36,1.0,U,47.01,38.47,3.0,196910081.0,92503,93400,3.0,61.530612,61.530612,9,,A,0.8163265306122449,0.3673469387755102,0.7142857142857143,0.9693877551020408,0.5051020408163265,0.09183673469387756,0.9183673469387755,1.0
000839.SZ,国安股份,综合类,20260508,3.36,10.1639,171910.711,511639.02,1.3053,,1317061.6543,0.66,,1.0,U,3.36,2.75,0.0,160388585.0,92500,92500,0.0,60.765306,60.765306,9,,A,0.09183673469387756,0.8775510204081632,0.9795918367346939,0.9183673469387755,0.5051020408163265,0.1836734693877551,0.32142857142857145,1.0
605169.SH,洪通燃气,供气供热,20260508,13.04,10.0422,140952.814,111655.83,3.9471,,368875.52,2.53,,1.0,U,13.04,10.67,0.0,88747632.0,105355,105355,0.0,60.214286,60.214286,9,,A,0.1836734693877551,0.9591836734693877,0.8367346938775511,0.22448979591836735,0.5051020408163265,0.4897959183673469,0.32142857142857145,1.0
605189.SH,富春染织,纺织,20260508,18.15,10.0,265244.894,153564.94,7.9126,,352251.0001,1.43,,1.0,U,18.15,14.85,0.0,99205758.0,141319,141319,0.0,60.040816,60.040816,9,,A,0.6173469387755102,0.7346938775510204,0.5306122448979592,0.6377551020408163,0.5051020408163265,0.3979591836734694,0.32142857142857145,1.0
600936.SH,北投科技,软件服务,20260508,5.17,10.0,381400.083,748957.2,4.482,,863920.5656,1.95,-10821511.97,1.0,U,5.17,4.23,0.0,120089173.0,93123,93123,0.0,59.77551,59.77551,9,,A,0.6173469387755102,0.6224489795918368,0.7959183673469388,0.4489795918367347,0.5051020408163265,0.30612244897959184,0.32142857142857145,1.0
000710.SZ,贝瑞基因,医疗保健,20260508,10.99,10.01,231731.183,216555.19,6.5716,,388520.09,3.57,,1.0,U,10.99,8.99,0.0,49494355.0,100442,100442,0.0,59.030612,59.030612,9,,A,0.40816326530612246,0.7857142857142857,0.6020408163265306,0.12244897959183673,0.5051020408163265,0.7244897959183674,0.32142857142857145,1.0
600783.SH,鲁信创投,专用机械,20260508,24.84,10.0089,751733.979,309536.88,4.1584,,1848988.4863,1.02,,1.0,U,24.84,20.32,0.0,80724460.0,93950,93950,0.0,58.683673,58.683673,9,,A,0.42857142857142855,0.42857142857142855,0.8061224489795918,0.8061224489795918,0.5051020408163265,0.5306122448979592,0.32142857142857145,1.0
600984.SH,建设机械,工程机械,20260508,4.71,10.0467,307213.593,683708.78,5.439,,592067.6887,2.54,,1.0,U,4.71,3.85,0.0,6540258.0,142050,142050,0.0,58.642857,58.642857,9,,A,0.17346938775510204,0.6836734693877551,0.673469387755102,0.21428571428571427,0.5051020408163265,1.0,0.32142857142857145,1.0
002091.SZ,江苏国泰,商贸代理,20260508,9.79,10.0,785091.424,814840.01,5.0985,,1593533.5724,1.54,,1.0,U,9.79,8.01,1.0,110434088.0,93533,100215,1.0,58.561224,58.561224,9,,A,0.6173469387755102,0.40816326530612246,0.7244897959183674,0.5918367346938775,0.5051020408163265,0.3673469387755102,0.7142857142857143,1.0
