rank,ts_code,name,intraday_available,intraday_status,intraday_missing_reason,limitup_quality_score,intraday_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_risk_score,late_withdraw_score,reseal_score,open_board_count,auction_strength_score,intraday_confidence_score,risk_level,risk_label,raw_final_score,intraday_bonus,intraday_soft_risk_penalty,intraday_hard_risk_penalty,intraday_total_penalty,final_score_v2
1,603065.SH,宿迁联盛,1,ok,,1.0,0.565,0.5,1,1.0,1.0,0.5,2.0,0.5,0.75,高,分时高风险|尾盘撤退,0.619698412199315,0.021625,0.0655,0.08,0.14550000000000002,0.47189841219931494
2,001365.SZ,天海电子,1,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.5885988611944413,0.028125,0.0045,0.0,0.0045,0.5882988611944413
3,605399.SH,晨光新材,1,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.6172846956683142,0.028125,0.0045,0.0,0.0045,0.6169846956683143
4,002497.SZ,雅化集团,1,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.6191708159721668,0.028125,0.0045,0.0,0.0045,0.6188708159721669
5,600206.SH,有研新材,1,ok,,1.0,0.795,0.15,0,1.0,0.0,0.5,1.0,0.5,0.75,低,分时高风险,0.5867794693139526,0.027375000000000003,0.01075,0.0,0.01075,0.5794794693139527
6,603823.SH,百合花,1,ok,,1.0,0.565,0.5,1,1.0,1.0,0.5,2.0,0.5,0.75,高,分时高风险|尾盘撤退,0.594075430172245,0.021625,0.0655,0.08,0.14550000000000002,0.4462754301722449
7,600360.SH,华微电子,1,ok,,1.0,0.795,0.15,0,1.0,0.0,0.5,1.0,0.5,0.75,低,分时高风险,0.5915308377018486,0.027375000000000003,0.01075,0.0,0.01075,0.5842308377018486
8,002585.SZ,双星新材,1,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.5890497180746529,0.028125,0.0045,0.0,0.0045,0.5887497180746529
9,001311.SZ,多利科技,1,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.5886264428591218,0.028125,0.0045,0.0,0.0045,0.5883264428591218
10,001229.SZ,魅视科技,1,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.5806400049463022,0.028125,0.0045,0.0,0.0045,0.5803400049463022
11,605118.SH,力鼎光电,1,ok,,1.0,0.795,0.15,0,1.0,0.0,0.5,1.0,0.5,0.75,低,分时高风险,0.5944227244442173,0.027375000000000003,0.01075,0.0,0.01075,0.5871227244442173
12,603178.SH,圣龙股份,1,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.571997960341019,0.028125,0.0045,0.0,0.0045,0.571697960341019
13,600793.SH,宜宾纸业,1,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.5556565093146534,0.028125,0.0045,0.0,0.0045,0.5768065093146534
14,003004.SZ,声迅股份,1,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.5674933378500178,0.028125,0.0045,0.0,0.0045,0.5671933378500178
15,600120.SH,浙江东方,1,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.5714199390890708,0.028125,0.0045,0.0,0.0045,0.5711199390890709
16,002951.SZ,金时科技,1,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.5638197331715386,0.028125,0.0045,0.0,0.0045,0.5635197331715386
17,001230.SZ,劲旅环境,1,ok,,1.0,0.795,0.15,0,1.0,0.0,0.5,1.0,0.5,0.75,低,分时高风险,0.5625104618951438,0.027375000000000003,0.01075,0.0,0.01075,0.5552104618951438
18,603137.SH,恒尚节能,1,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.5580254973615167,0.028125,0.0045,0.0,0.0045,0.5644254973615167
19,001206.SZ,依依股份,1,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.5374097414235052,0.028125,0.0045,0.0,0.0045,0.5371097414235052
20,603356.SH,华菱精工,1,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.5477660100870092,0.028125,0.0045,0.0,0.0045,0.5474660100870092
21,002185.SZ,华天科技,1,ok,,1.0,0.675,0.35,1,1.0,0.0,0.5,5.0,0.5,0.75,高,分时高风险|多次炸板,0.5475803191528785,0.024375,0.035750000000000004,0.08,0.11575,0.43228031915287857
22,002129.SZ,TCL中环,1,ok,,1.0,0.795,0.15,0,1.0,0.0,0.5,1.0,0.5,0.75,低,分时高风险,0.536651756836931,0.027375000000000003,0.01075,0.0,0.01075,0.529351756836931
23,601121.SH,宝地矿业,1,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.527551616719491,0.028125,0.0045,0.0,0.0045,0.5272516167194911
24,600094.SH,大名城,1,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.5235045070947838,0.028125,0.0045,0.0,0.0045,0.5232045070947838
25,002841.SZ,视源股份,1,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.5152857889991436,0.028125,0.0045,0.0,0.0045,0.5149857889991436
26,301251.SZ,威尔高,1,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.49555577016969854,0.028125,0.0045,0.0,0.0045,0.49525577016969846
27,000973.SZ,佛塑科技,1,ok,,1.0,0.675,0.35,1,1.0,0.0,0.5,5.0,0.5,0.75,高,分时高风险|多次炸板,0.48574331844421853,0.024375,0.035750000000000004,0.08,0.11575,0.37044331844421846
28,603861.SH,白云电器,1,ok,,1.0,0.795,0.15,0,1.0,0.0,0.5,1.0,0.5,0.75,低,分时高风险,0.5023365410653178,0.027375000000000003,0.01075,0.0,0.01075,0.5101365410653178
29,301516.SZ,中远通,1,ok,,1.0,0.795,0.15,0,1.0,0.0,0.5,1.0,0.5,0.75,低,分时高风险,0.479092693909852,0.027375000000000003,0.01075,0.0,0.01075,0.471792693909852
