rank,ts_code,name,intraday_available,intraday_status,intraday_missing_reason,limitup_quality_score,intraday_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_risk_score,late_withdraw_score,reseal_score,open_board_count,auction_strength_score,intraday_confidence_score,risk_level,risk_label,raw_final_score,intraday_bonus,intraday_soft_risk_penalty,intraday_hard_risk_penalty,intraday_total_penalty,final_score_v2
28,603773.SH,沃格光电,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.751539,0.0,0,0.0,0.0,0.5,0.0,0.9102568552585905,0.0,中,分时缺失|低置信,0.22670848638823685,0.0,0.0,0.0,0.0,0.23643348638823686
29,600641.SH,先导基电,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.6825,0.0,0,0.0,0.0,0.5,0.0,0.45,0.0,中,分时缺失|低置信,0.24078776890732073,0.0,0.0,0.0,0.0,0.21686276890732073
30,603124.SH,江南新材,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.68264,0.0,0,0.0,0.0,0.5,0.0,0.45093182171144647,0.0,中,分时缺失|低置信,0.22360631707539316,0.0,0.0,0.0,0.0,0.19968131707539316
31,001267.SZ,汇绿生态,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.733518,0.0,0,0.0,0.0,0.5,0.0,0.7901185261530521,0.0,中,分时缺失|低置信,0.25145404621649137,0.0,0.0,0.0,0.0,0.26117904621649135
32,601865.SH,福莱特,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.692612,0.0,0,0.0,0.0,0.5,0.0,0.5174157303370788,0.0,中,分时缺失|低置信,0.22930149193897068,0.0,0.0,0.0,0.0,0.20537649193897067
33,600110.SH,诺德股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.6825,0.0,0,0.0,0.0,0.5,0.0,0.45,0.0,中,分时缺失|低置信,0.21699623173279706,0.0,0.0,0.0,0.0,0.19307123173279706
34,601208.SH,东材科技,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.696078,0.0,0,0.0,0.0,0.5,0.0,0.540517241379311,0.0,中,分时缺失|低置信,0.22377804522464673,0.0,0.0,0.0,0.0,0.19985304522464672
35,603127.SH,昭衍新药,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.681333,0.0,0,0.0,0.0,0.5,0.0,0.4422178988326855,0.0,中,分时缺失|低置信,0.2856421193351879,0.0,0.0,0.0,0.0,0.26171711933518793
36,600183.SH,生益科技,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.709023,0.0,0,0.0,0.0,0.5,0.0,0.6268172888015723,0.0,中,分时缺失|低置信,0.27610224690621243,0.0,0.0,0.0,0.0,0.25217724690621246
37,000739.SZ,普洛药业,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.677425,0.0,0,0.0,0.0,0.5,0.0,0.41616541353383396,0.0,中,分时缺失|低置信,0.2574368196659246,0.0,0.0,0.0,0.0,0.23351181966592457
38,603567.SH,珍宝岛,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.66573,0.0,0,0.0,0.0,0.5,0.0,0.33819875776397496,0.0,中,分时缺失|低置信,0.22172139510860153,0.0,0.0,0.0,0.0,0.19779639510860153
39,605289.SH,罗曼股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.682216,0.0,0,0.0,0.0,0.5,0.0,0.4481050636909148,0.0,中,分时缺失|低置信,0.20715644735221916,0.0,0.0,0.0,0.0,0.18323144735221916
40,002943.SZ,宇晶股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.688557,0.0,0,0.0,0.0,0.5,0.0,0.49037932089323916,0.0,中,分时缺失|低置信,0.22066121046754839,0.0,0.0,0.0,0.0,0.19673621046754838
41,002792.SZ,通宇通讯,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.765,0.0,0,0.0,0.0,0.5,0.0,1.0,0.0,中,分时缺失|低置信,0.21790223124802,0.0,0.0,0.0,0.0,0.20907723124802
42,605287.SH,德才股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.681774,0.0,0,0.0,0.0,0.5,0.0,0.44516259070142433,0.0,中,分时缺失|低置信,0.19503778496841304,0.0,0.0,0.0,0.0,0.17111278496841303
43,002913.SZ,奥士康,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.677498,0.0,0,0.0,0.0,0.5,0.0,0.41665343390234183,0.0,中,分时缺失|低置信,0.2528768329894954,0.0,0.0,0.0,0.0,0.22895183298949542
44,002762.SZ,金发拉比,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.676792,0.0,0,0.0,0.0,0.5,0.0,0.4119450317124731,0.0,中,分时缺失|低置信,0.21466503177572102,0.0,0.0,0.0,0.0,0.19074003177572102
45,002900.SZ,哈三联,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.683235,0.0,0,0.0,0.0,0.5,0.0,0.4548979591836735,0.0,中,分时缺失|低置信,0.2804049359218178,0.0,0.0,0.0,0.0,0.25647993592181784
46,002631.SZ,德尔未来,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.687063,0.0,0,0.0,0.0,0.5,0.0,0.48041825095057006,0.0,中,分时缺失|低置信,0.2107430241437046,0.0,0.0,0.0,0.0,0.1868180241437046
47,002742.SZ,冀衡医药,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.6825,0.0,0,0.0,0.0,0.5,0.0,0.45,0.0,中,分时缺失|低置信,0.23732889423510925,0.0,0.0,0.0,0.0,0.21340389423510925
48,001296.SZ,长江材料,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.6825,0.0,0,0.0,0.0,0.5,0.0,0.45,0.0,中,分时缺失|低置信,0.17902137558236167,0.0,0.0,0.0,0.0,0.15509637558236167
49,603655.SH,朗博科技,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.680852,0.0,0,0.0,0.0,0.5,0.0,0.43901501281581906,0.0,中,分时缺失|低置信,0.17795690524865113,0.0,0.0,0.0,0.0,0.15403190524865112
50,002428.SZ,云南锗业,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.742052,0.0,0,0.0,0.0,0.5,0.0,0.8470103319410857,0.0,中,分时缺失|低置信,0.23287117760341303,0.0,0.0,0.0,0.0,0.24259617760341304
51,603102.SH,百合股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.680125,0.0,0,0.0,0.0,0.5,0.0,0.43416422287389933,0.0,中,分时缺失|低置信,0.17681624750201325,0.0,0.0,0.0,0.0,0.15289124750201324
52,603660.SH,苏州科达,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.690757,0.0,0,0.0,0.0,0.5,0.0,0.5050458715596328,0.0,中,分时缺失|低置信,0.18178632094938943,0.0,0.0,0.0,0.0,0.15786132094938943
53,002827.SZ,高争民爆,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.755977,0.0,0,0.0,0.0,0.5,0.0,0.9398456539398852,0.0,中,分时缺失|低置信,0.19283709017715686,0.0,0.0,0.0,0.0,0.19283709017715686
54,002821.SZ,凯莱英,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.681925,0.0,0,0.0,0.0,0.5,0.0,0.4461685823754791,0.0,中,分时缺失|低置信,0.24236812373069058,0.0,0.0,0.0,0.0,0.21844312373069058
55,002037.SZ,保利联合,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.726277,0.0,0,0.0,0.0,0.5,0.0,0.7418454935622318,0.0,中,分时缺失|低置信,0.2190481535317467,0.0,0.0,0.0,0.0,0.1951231535317467
56,603758.SH,秦安股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.674945,0.0,0,0.0,0.0,0.5,0.0,0.39963273871983196,0.0,中,分时缺失|低置信,0.16852701037053794,0.0,0.0,0.0,0.0,0.14460201037053794
57,002437.SZ,誉衡药业,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.679331,0.0,0,0.0,0.0,0.5,0.0,0.42887323943662037,0.0,中,分时缺失|低置信,0.21773576079647303,0.0,0.0,0.0,0.0,0.19381076079647303
58,600449.SH,宁夏建材,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.676751,0.0,0,0.0,0.0,0.5,0.0,0.4116749467707597,0.0,中,分时缺失|低置信,0.18558123810668034,0.0,0.0,0.0,0.0,0.16165623810668034
59,001223.SZ,欧克科技,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.701495,0.0,0,0.0,0.0,0.5,0.0,0.5766363879241253,0.0,中,分时缺失|低置信,0.15412296444428333,0.0,0.0,0.0,0.0,0.13019796444428333
