ts_code,name,industry,trade_date,close,pct_chg,vol,turnover_rate,circ_mv,volume_ratio,lhb_net_amount,is_limit_up_pool,limit_type,up_limit,down_limit,open_times,seal_amount,first_limit_time,last_limit_time,limit_open_count,limit_strength_raw,StrengthScore,base_strength_score,intraday_quality_score,intraday_strength_adjustment,strength_plus_score,intraday_available,intraday_status,intraday_missing_reason,intraday_source_date,intraday_feature_version,intraday_matched_key,auction_available,limitup_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_risk_score,late_withdraw_score,reseal_score,open_board_count,open_board_risk_score,auction_strength_score,auction_real_volume_score,seal_stability_score,intraday_confidence_score,intraday_data_status,auction_data_status,strength_feature_count,strength_missing_fields,strength_quality_flag,_f_momo,_f_amt,_f_turn,_f_vr,_f_cap,_f_seal,_f_open_penalty,_strength_quality_adj
000620.SZ,盈新发展,房地产开发,20260814,3.03,10.1818,5429445.84,11.6219,,3.0,205079680.0,1.0,U,3.03,2.48,0.0,120398913.0,13:34:00,15:00:00,0.0,76.313725,76.313725,76.313725,0.731068,-0.641385,75.67234,1,ok,,20260814,intraday_refine_v2,000620.SZ,1,0.629678,0.081881,0,0.09,0.0,0.590594,0.0,0.0,0.4936363636363639,0.5,0.45,1.0,ok,ok,9,,A,1.0,0.5098039215686274,0.8235294117647058,0.8627450980392157,0.5098039215686274,0.7058823529411765,0.7254901960784313,1.0
600487.SH,亨通光电,通信设备,20260814,62.98,10.0087,3182814.07,12.9718,,1.41,,1.0,U,62.98,51.53,1.0,844234933.0,135906,144909,1.0,68.941176,68.941176,68.941176,0.695862,0.0,68.941176,0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.5390829694323148,0.5,0.5,0.0,missing_stock,ok,9,,A,0.6666666666666666,0.5098039215686274,0.8627450980392157,0.4117647058823529,0.5098039215686274,1.0,0.29411764705882354,1.0
002766.SZ,索菱股份,汽车零部件,20260814,4.5,10.0244,726361.9,8.4759,,1.45,,1.0,U,4.5,3.68,0.0,128417400.0,13:17:00,15:00:00,0.0,67.098039,67.098039,67.098039,0.710817,0.796732,67.894771,1,ok,,20260814,intraday_refine_v2,002766.SZ,1,0.6154999999999999,0.091333,0,0.0913334,0.0,0.5433330000000001,0.0,0.0,0.45,0.5,0.45,1.0,ok,ok,9,,A,0.7843137254901961,0.5098039215686274,0.6862745098039216,0.47058823529411764,0.5098039215686274,0.7254901960784313,0.7254901960784313,1.0
603881.SH,数据港,通信服务,20260814,29.04,10.0,1019546.88,11.827,,1.72,,1.0,U,29.04,23.76,0.0,219449326.0,134420,134420,0.0,67.745098,67.745098,67.745098,0.6825,0.0,67.745098,0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.45,0.5,0.5,0.0,missing_stock,ok,9,,A,0.4803921568627451,0.5098039215686274,0.8431372549019608,0.6078431372549019,0.5098039215686274,0.8823529411764706,0.7254901960784313,1.0
603618.SH,杭电股份,电网设备,20260814,29.87,10.0184,1132083.2,16.3744,,1.31,395941795.91,1.0,U,29.87,24.44,2.0,152178689.0,103542,130845,2.0,67.431373,67.431373,67.431373,0.682831,0.0,67.431373,0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.4522099447513821,0.5,0.5,0.0,missing_stock,ok,9,,A,0.7254901960784313,0.5098039215686274,0.9607843137254902,0.35294117647058826,0.5098039215686274,0.803921568627451,0.10784313725490198,1.0
603629.SH,利通电子,消费电子,20260814,137.5,10.0,679206.04,18.829,,1.44,,1.0,U,137.5,112.5,1.0,303949250.0,141943,142025,1.0,67.27451,67.27451,67.27451,0.701652,0.0,67.27451,0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.5776799999999997,0.5,0.5,0.0,missing_stock,ok,9,,A,0.4803921568627451,0.5098039215686274,1.0,0.45098039215686275,0.5098039215686274,0.9215686274509803,0.29411764705882354,1.0
002724.SZ,海洋王,照明设备,20260814,6.78,10.0649,197247.0,3.474,,1.88,35705037.08,1.0,U,6.78,5.54,0.0,100147380.0,09:30:00,15:00:00,0.0,62.745098,62.745098,62.745098,0.850301,4.457,67.202098,1,ok,,20260814,intraday_refine_v2,002724.SZ,1,0.752035,0.07531,0,0.07531,0.0,0.623451,0.0,0.0,1.0,0.5,0.7,1.0,ok,ok,9,,A,0.9607843137254902,0.5098039215686274,0.23529411764705882,0.6470588235294118,0.5098039215686274,0.6666666666666666,0.7254901960784313,1.0
603083.SH,剑桥科技,通信设备,20260814,185.9,10.0,397816.93,14.4352,,1.55,24274943.58,1.0,U,185.9,152.1,1.0,308142820.0,104111,134017,1.0,66.647059,66.647059,66.647059,0.688837,0.0,66.647059,0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.4922485207100585,0.5,0.5,0.0,missing_stock,ok,9,,A,0.4803921568627451,0.5098039215686274,0.9019607843137255,0.5588235294117647,0.5098039215686274,0.9411764705882353,0.29411764705882354,1.0
002658.SZ,雪迪龙,环保设备,20260814,8.23,10.0267,229769.6,6.4081,,3.46,,1.0,U,8.23,6.73,0.0,85697895.0,10:25:00,15:00:00,0.0,64.862745,64.862745,64.862745,0.705095,1.129351,65.992096,1,ok,,20260814,intraday_refine_v2,002658.SZ,1,0.6468219999999999,0.106452,0,0.106452,0.0,0.46774,0.0,0.0,0.45,0.5,0.57,1.0,ok,ok,9,,A,0.8235294117647058,0.5098039215686274,0.49019607843137253,0.9215686274509803,0.5098039215686274,0.5098039215686274,0.7254901960784313,1.0
002628.SZ,成都路桥,基础建设,20260814,5.56,10.099,547835.18,7.2678,,2.15,,1.0,U,5.56,4.55,0.0,31730263.0,14:22:00,15:00:00,0.0,62.588235,62.588235,62.588235,0.732796,2.138273,64.726508,1,ok,,20260814,intraday_refine_v2,002628.SZ,1,0.63455,0.078633,0,0.09,0.0,0.606835,0.0,0.0,0.4737623762376238,0.5,0.45,1.0,ok,ok,9,,A,0.9803921568627451,0.5098039215686274,0.6078431372549019,0.7058823529411765,0.5098039215686274,0.11764705882352941,0.7254901960784313,1.0
600829.SH,人民同泰,医药商业,20260814,11.83,10.0465,509592.89,8.7878,,1.08,68557502.0,1.0,U,11.83,9.68,0.0,62722660.0,144204,144204,0.0,64.470588,64.470588,64.470588,0.675802,0.0,64.470588,0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.40534883720930215,0.5,0.5,0.0,missing_stock,ok,9,,A,0.9215686274509803,0.5098039215686274,0.7254901960784313,0.22549019607843138,0.5098039215686274,0.45098039215686275,0.7254901960784313,1.0
