rank,ts_code,name,intraday_available,intraday_status,intraday_missing_reason,limitup_quality_score,intraday_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_risk_score,late_withdraw_score,reseal_score,open_board_count,auction_strength_score,intraday_confidence_score,risk_level,risk_label,raw_final_score,intraday_bonus,intraday_soft_risk_penalty,intraday_hard_risk_penalty,intraday_total_penalty,final_score_v2
1,002396.SZ,星网锐捷,1,ok,,0.759725,0.748467,0.130383,0,0.14955000000000002,0.0,0.598085,1.0,0.5395522388059704,1.0,低,健康涨停,0.4125799695763883,0.028711675,0.009867235,0.0,0.009867235,0.40749940957638836
2,600577.SH,精达股份,1,ok,,0.796793,0.784349,0.086471,0,0.094875,0.0,0.8176439999999999,1.0,0.4118805590851336,1.0,低,健康涨停,0.3392159086381345,0.029608725000000002,0.007891195,0.0,0.007891195,0.3370084386381345
3,600110.SH,诺德股份,1,ok,,0.613478,0.67753,0.138481,0,0.22807499999999997,0.0,0.5575950000000001,1.0,0.4131147540983604,1.0,低,健康涨停,0.3571222322741755,0.026938249999999997,0.010231645,0.0,0.010231645,0.3499038372741755
4,002491.SZ,通鼎互联,1,ok,,0.685325,0.763211,0.128783,0,0.14475,0.12,0.786085,1.0,0.6959782044628952,1.0,低,健康涨停,0.39139011000562496,0.029080275000000003,0.013995235000000002,0.0,0.013995235000000002,0.397650150005625
5,603330.SH,天洋新材,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.6375,0.0,0,0.0,0.0,0.5,0.0,0.15,0.0,中,分时缺失|低置信,0.31170646237014366,0.0,0.0,0.0,0.0,0.2877814623701437
6,000017.SZ,深中华A,1,ok,,0.7604529999999999,0.801437,0.146698,0,0.1466984,0.0,0.516508,1.0,1.0,1.0,低,健康涨停,0.31359205566392767,0.030035924999999998,0.010601409999999999,0.0,0.010601409999999999,0.32420157066392774
7,603079.SH,圣达生物,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.700853,0.0,0,0.0,0.0,0.5,0.0,0.5723529411764698,0.0,中,分时缺失|低置信,0.3417239253071511,0.0,0.0,0.0,0.0,0.31779892530715115
8,601212.SH,白银有色,1,ok,,0.817143,0.795384,0.103504,0,0.10965,0.0,0.732478,1.0,0.5583032490974731,1.0,低,健康涨停,0.2803094535633071,0.029884600000000004,0.008657680000000001,0.0,0.008657680000000001,0.2776113735633071
9,002536.SZ,飞龙股份,1,ok,,0.732791,0.794093,0.088139,0,0.0881392,0.0,0.559304,0.0,0.749297423887587,1.0,低,健康涨停,0.2885340780105027,0.029852325000000006,0.003966254999999999,0.0,0.003966254999999999,0.29049514801050275
10,600460.SH,士兰微,1,ok,,0.718373,0.723952,0.097751,0,0.0977514,0.0,0.511243,0.0,0.3746092552865455,1.0,低,健康涨停,0.2670496491099723,0.0280988,0.004398795,0.0,0.004398795,0.2668246541099723
11,603958.SH,哈森股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.746097,0.0,0,0.0,0.0,0.5,0.0,0.8739828693790156,0.0,中,分时缺失|低置信,0.2525144341440017,0.0,0.0,0.0,0.0,0.2436894341440017
12,603045.SH,福达合金,1,ok,,0.748454,0.723691,0.136097,0,0.15585000000000002,0.0,0.569514,1.0,0.4350115295926209,1.0,低,健康涨停,0.24726687412501577,0.028092275,0.010124365,0.0,0.010124365,0.24130978412501577
13,600397.SH,江钨装备,1,ok,,0.7800790000000001,0.73436,0.130614,0,0.1306142,0.0,0.596929,1.0,0.40633717404487646,1.0,低,健康涨停,0.31683755513060763,0.028359000000000002,0.00987763,0.0,0.00987763,0.31139392513060765
14,603333.SH,福华尚纬,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.743841,0.0,0,0.0,0.0,0.5,0.0,0.8589385474860347,0.0,中,分时缺失|低置信,0.24913582077176463,0.0,0.0,0.0,0.0,0.22521082077176463
15,600353.SH,旭光电子,1,ok,,0.690244,0.662469,0.202104,0,0.202104,0.0,0.48948,2.0,0.45,1.0,低,健康涨停,0.26188841424400633,0.026561725,0.01709468,0.0,0.01709468,0.24743045924400628
16,002192.SZ,融捷股份,1,ok,,0.7166440000000001,0.732389,0.120104,0,0.16417500000000002,0.0,0.649481,1.0,0.45,1.0,低,健康涨停,0.26034348892559095,0.028309725,0.00940468,0.0,0.00940468,0.255323533925591
17,002045.SZ,国光电器,1,ok,,0.639597,0.735197,0.075269,0,0.09,0.0,0.623655,0.0,0.4572463768115942,1.0,低,健康涨停,0.30344303193246247,0.028379925,0.003387105,0.0,0.003387105,0.30451085193246247
18,002412.SZ,汉森制药,1,ok,,0.76,0.858,0.07,0,0.07,0.0,0.65,0.0,1.0,1.0,低,健康涨停,0.26872666616800245,0.03145,0.00315,0.0,0.00315,0.30702666616800245
19,603626.SH,科森科技,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.711704,0.0,0,0.0,0.0,0.5,0.0,0.6446902654867265,0.0,中,分时缺失|低置信,0.2843820792764788,0.0,0.0,0.0,0.0,0.2755570792764788
20,603318.SH,水发燃气,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.68769,0.0,0,0.0,0.0,0.5,0.0,0.4846020761245684,0.0,中,分时缺失|低置信,0.2529371312569138,0.0,0.0,0.0,0.0,0.2290121312569138
21,003040.SZ,楚天龙,1,ok,,0.7163720000000001,0.799105,0.099085,0,0.09908520000000001,0.0,0.504574,0.0,0.8885210662080822,1.0,低,健康涨停,0.30565892095009256,0.029977625,0.0044588250000000005,0.0,0.0044588250000000005,0.3072527209500926
22,000603.SZ,盛达资源,1,ok,,0.634225,0.755149,0.07885,0,0.09,0.0,0.60575,0.0,0.6248798076923074,1.0,低,健康涨停,0.2560684208426219,0.028878725,0.00354825,0.0,0.00354825,0.2574738958426219
23,002903.SZ,宇环数控,1,ok,,0.621359,0.746705,0.087427,0,0.09,0.0,0.562863,0.0,0.6514998369742415,1.0,低,健康涨停,0.27431973843905477,0.028667625000000002,0.0039342150000000005,0.0,0.0039342150000000005,0.29022814843905476
