rank,ts_code,name,intraday_available,intraday_status,intraday_missing_reason,limitup_quality_score,intraday_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_risk_score,late_withdraw_score,reseal_score,open_board_count,auction_strength_score,intraday_confidence_score,risk_level,risk_label,raw_final_score,intraday_bonus,intraday_soft_risk_penalty,intraday_hard_risk_penalty,intraday_total_penalty,final_score_v2
1,002767.SZ,先锋电子,1,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.6697410717216952,0.028125,0.0045,0.0,0.0045,0.6845410717216952
2,600791.SH,京能置业,1,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.630389673932472,0.028125,0.0045,0.0,0.0045,0.6300896739324721
3,603155.SH,新亚强,1,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.6209020699084448,0.028125,0.0045,0.0,0.0045,0.6206020699084448
4,603722.SH,阿科力,1,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.609630541183961,0.028125,0.0045,0.0,0.0045,0.624430541183961
5,603757.SH,大元泵业,1,ok,,1.0,0.795,0.15,0,1.0,0.0,0.5,1.0,0.5,0.75,低,分时高风险,0.5945186894958052,0.027375000000000003,0.01075,0.0,0.01075,0.5872186894958052
6,301317.SZ,鑫磊股份,1,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.5703177274735873,0.028125,0.0045,0.0,0.0045,0.5700177274735874
7,603269.SH,海鸥股份,1,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.6103683583965136,0.028125,0.0045,0.0,0.0045,0.6100683583965136
8,605060.SH,XD联德股,1,ok,,1.0,0.795,0.15,0,1.0,0.0,0.5,1.0,0.5,0.75,低,分时高风险,0.6003817796364798,0.027375000000000003,0.01075,0.0,0.01075,0.5930817796364798
9,603020.SH,爱普股份,1,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.5916410572001428,0.028125,0.0045,0.0,0.0045,0.5913410572001429
10,002910.SZ,庄园牧场,1,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.5487959875708777,0.028125,0.0045,0.0,0.0045,0.5484959875708777
11,600246.SH,万通发展,1,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.5580456663578972,0.028125,0.0045,0.0,0.0045,0.5577456663578972
12,002042.SZ,华孚时尚,1,ok,,1.0,0.795,0.15,0,1.0,0.0,0.5,1.0,0.5,0.75,低,分时高风险,0.5792542982824866,0.027375000000000003,0.01075,0.0,0.01075,0.5719542982824867
13,600241.SH,时代万恒,1,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.5701100393181738,0.028125,0.0045,0.0,0.0045,0.5698100393181739
14,002828.SZ,贝肯能源,1,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.5461854827391607,0.028125,0.0045,0.0,0.0045,0.5458854827391607
15,000892.SZ,欢瑞世纪,1,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.5555419230573608,0.028125,0.0045,0.0,0.0045,0.5552419230573609
16,002403.SZ,爱仕达,1,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.5672465070374734,0.028125,0.0045,0.0,0.0045,0.5669465070374734
17,603118.SH,共进股份,1,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.5457169159208339,0.028125,0.0045,0.0,0.0045,0.545416915920834
18,600172.SH,黄河旋风,1,ok,,1.0,0.795,0.15,0,1.0,0.0,0.5,1.0,0.5,0.75,低,分时高风险,0.5548137579324036,0.027375000000000003,0.01075,0.0,0.01075,0.5475137579324036
