ts_code,name,industry,trade_date,close,pct_chg,vol,turnover_rate,circ_mv,volume_ratio,lhb_net_amount,is_limit_up_pool,limit_type,up_limit,down_limit,open_times,seal_amount,first_limit_time,last_limit_time,limit_open_count,limit_strength_raw,StrengthScore,base_strength_score,intraday_quality_score,intraday_strength_adjustment,strength_plus_score,intraday_available,intraday_status,intraday_missing_reason,intraday_source_date,intraday_feature_version,intraday_matched_key,auction_available,limitup_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_risk_score,late_withdraw_score,reseal_score,open_board_count,open_board_risk_score,auction_strength_score,auction_real_volume_score,seal_stability_score,intraday_confidence_score,intraday_data_status,auction_data_status,strength_feature_count,strength_missing_fields,strength_quality_flag,_f_momo,_f_amt,_f_turn,_f_vr,_f_cap,_f_seal,_f_open_penalty,_strength_quality_adj
000802.SZ,北京文化,影视院线,20260812,5.69,10.058,1164972.15,16.2833,,1.31,,1.0,U,5.69,4.65,1.0,243463634.0,09:30:00,15:00:00,1.0,73.755814,73.755814,73.755814,0.818246,1.613757,75.369571,1,ok,,20260812,intraday_refine_v2,000802.SZ,1,0.718875,0.097417,0,0.097417,0.0,0.512917,0.0,0.0,1.0,0.5,0.7,1.0,ok,ok,9,,A,0.8953488372093024,0.5058139534883721,0.9651162790697675,0.3953488372093023,0.5058139534883721,0.9069767441860465,0.36627906976744184,1.0
600881.SH,亚泰集团,综合Ⅱ,20260812,2.06,10.1604,3846964.3,11.9022,,4.18,35419446.650000006,1.0,U,2.06,1.68,0.0,53301855.0,130545,130545.0,0.0,73.232558,73.232558,73.232558,0.696939,0.0,73.232558,0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.5462566844919777,0.5,0.5,0.0,missing_stock,ok,9,,A,0.9883720930232558,0.5058139534883721,0.872093023255814,0.9534883720930233,0.5058139534883721,0.38372093023255816,0.7558139534883721,1.0
002248.SZ,华东数控,通用设备,20260812,12.17,10.0362,714413.2,23.2333,,3.98,,1.0,U,12.17,9.95,7.0,87100677.0,09:31:00,15:00:00,7.0,70.55814,70.55814,70.55814,0.744533,0.779032,71.337172,1,ok,,20260812,intraday_refine_v2,002248.SZ,1,0.735317,0.186455,0,0.18645520000000002,0.0,0.567724,2.0,0.4,0.8026220614828218,0.5,0.7,1.0,ok,ok,9,,A,0.8197674418604651,0.5058139534883721,0.8953488372093024,0.9418604651162791,0.5058139534883721,0.6976744186046512,0.029069767441860496,1.0
600105.SH,永鼎股份,通信设备,20260812,41.21,10.0107,2038451.69,13.9429,,1.13,,1.0,U,41.21,33.71,7.0,355914286.0,104439,133312.0,7.0,67.430233,67.430233,67.430233,0.680818,0.0,67.430233,0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.43878804057661497,0.5,0.5,0.0,missing_stock,ok,9,,A,0.6395348837209303,0.5058139534883721,0.9418604651162791,0.3430232558139535,0.5058139534883721,0.9883720930232558,0.029069767441860496,1.0
000720.SZ,新能泰山,电网设备,20260812,4.04,10.0817,1331706.4,10.5983,,1.87,,1.0,U,4.04,3.3,1.0,64794166.0,13:29:00,15:00:00,1.0,67.662791,67.662791,67.662791,0.652906,-0.474438,67.188353,1,ok,,20260812,intraday_refine_v2,000720.SZ,1,0.592429,0.152514,0,0.22807499999999997,0.0,0.487431,1.0,0.2,0.3846049046321523,0.5,0.436,1.0,ok,ok,9,,A,0.9302325581395349,0.5058139534883721,0.8488372093023255,0.5697674418604651,0.5058139534883721,0.47674418604651164,0.36627906976744184,1.0
002146.SZ,荣盛发展,房地产开发,20260812,1.27,10.4348,4015652.31,10.2662,,4.73,,1.0,U,1.27,1.04,2.0,32939565.0,09:39:00,15:00:00,2.0,66.860465,66.860465,66.860465,0.665894,-0.054213,66.806252,1,ok,,20260812,intraday_refine_v2,002146.SZ,1,0.646614,0.145591,0,0.145591,0.0,0.272047,0.0,0.0,0.45,0.5,0.7,1.0,ok,ok,9,,A,1.0,0.5058139534883721,0.8255813953488372,0.9883720930232558,0.5058139534883721,0.19767441860465115,0.18604651162790695,1.0
603232.SH,格尔软件,软件开发,20260812,18.0,10.0244,207366.27,8.9653,,1.73,,1.0,U,18.0,14.72,0.0,71476200.0,93910,93910.0,0.0,66.0,66.0,66.0,0.739163,0.0,66.0,0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.8277506112469445,0.5,0.5,0.0,missing_stock,ok,9,,A,0.7906976744186046,0.5058139534883721,0.7325581395348837,0.5232558139534884,0.5058139534883721,0.5465116279069767,0.7558139534883721,1.0
600379.SH,宝光股份,电网设备,20260812,14.8,10.0372,288481.55,8.7365,,1.16,23371680.32,1.0,U,14.8,12.11,1.0,89004240.0,101234,103022.0,1.0,64.639535,64.639535,64.639535,0.677816,0.0,64.639535,0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.41877323420074447,0.5,0.5,0.0,missing_stock,ok,9,,A,0.8372093023255814,0.5058139534883721,0.686046511627907,0.36046511627906974,0.5058139534883721,0.7093023255813954,0.36627906976744184,1.0
603269.SH,海鸥股份,通用设备,20260812,17.56,10.0251,404463.05,9.3638,,1.27,,1.0,U,17.56,14.36,1.0,73029335.0,132242,140145.0,1.0,64.267442,64.267442,64.267442,0.684756,0.0,64.267442,0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.4650375939849621,0.5,0.5,0.0,missing_stock,ok,9,,A,0.8023255813953488,0.5058139534883721,0.7674418604651163,0.37209302325581395,0.5058139534883721,0.6162790697674418,0.36627906976744184,1.0
002552.SZ,宝鼎科技,元件,20260812,60.07,9.9982,364254.14,9.8847,,1.52,26482652.02,1.0,U,60.07,49.15,0.0,110966470.0,104715,104715.0,0.0,64.209302,64.209302,64.209302,0.68283,0.0,64.209302,0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.4521973997436376,0.5,0.5,0.0,missing_stock,ok,9,,A,0.46511627906976744,0.5058139534883721,0.813953488372093,0.4418604651162791,0.5058139534883721,0.7790697674418605,0.7558139534883721,1.0
