ts_code,name,industry,board,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,seal_amount
002265.SZ,建设工业,专用机械,专用机械,20260324,U,22.19,22.19,18.15,1,58584040.0,100654,102218,58584040.0
002309.SZ,中利集团,电气设备,电气设备,20260324,U,4.61,4.61,3.77,0,473453407.0,92500,92500,473453407.0
002316.SZ,亚联发展,软件服务,软件服务,20260324,U,5.2,5.2,4.26,2,17437680.0,93045,143136,17437680.0
002323.SZ,雅博股份,建筑工程,建筑工程,20260324,U,2.62,2.62,2.14,0,151479274.0,93712,93712,151479274.0
002350.SZ,北京科锐,电气设备,电气设备,20260324,U,15.04,15.04,12.3,0,150310181.0,93018,93018,150310181.0
002428.SZ,云南锗业,小金属,小金属,20260324,U,44.66,44.66,36.54,0,214559278.0,140954,140954,214559278.0
002445.SZ,中南文化,钢加工,钢加工,20260324,U,4.08,4.08,3.34,1,112708225.0,93512,94651,112708225.0
002491.SZ,通鼎互联,通信设备,通信设备,20260324,U,10.36,10.36,8.48,4,71935550.0,94803,140057,71935550.0
002498.SZ,汉缆股份,电气设备,电气设备,20260324,U,8.8,8.8,7.2,3,163024162.0,93724,102136,163024162.0
002519.SZ,银河电子,通信设备,通信设备,20260324,U,7.92,7.92,6.48,0,69515265.0,133915,133915,69515265.0
002631.SZ,德尔未来,家居用品,家居用品,20260324,U,6.89,6.89,5.63,0,81431731.0,141445,141445,81431731.0
002636.SZ,金安国纪,元器件,元器件,20260324,U,30.99,30.99,25.35,2,20297923.0,143106,144024,20297923.0
002645.SZ,华宏科技,专用机械,专用机械,20260324,U,16.45,16.45,13.46,0,152405960.0,135412,135412,152405960.0
002663.SZ,普邦股份,建筑工程,建筑工程,20260324,U,2.26,2.26,1.85,0,24261778.0,141118,141118,24261778.0
002685.SZ,华东重机,机床制造,机床制造,20260324,U,6.96,6.96,5.7,2,68088984.0,111657,111948,68088984.0
002771.SZ,真视通,软件服务,软件服务,20260324,U,15.39,15.39,12.59,0,80066167.0,102803,102803,80066167.0
002795.SZ,永和智控,机械基件,机械基件,20260324,U,7.35,7.35,6.01,0,101673814.0,102624,102624,101673814.0
002887.SZ,绿茵生态,环境保护,环境保护,20260324,U,11.3,11.3,9.24,0,14943583.0,131618,131618,14943583.0
300335.SZ,迪森股份,供气供热,供气供热,20260324,U,8.4,8.4,5.6,0,102136171.0,103930,103930,102136171.0
300385.SZ,雪浪环境,环境保护,环境保护,20260324,U,18.73,18.73,12.49,0,81420883.0,93042,93042,81420883.0
300497.SZ,富祥药业,化学制药,化学制药,20260324,U,17.0,17.0,11.34,5,41401800.0,93151,95142,41401800.0
301226.SZ,祥明智能,电气设备,电气设备,20260324,U,42.96,42.96,28.64,0,106826913.0,102439,102439,106826913.0
600026.SH,中远海能,水运,水运,20260324,U,25.87,25.87,21.17,1,20827160.0,110645,150000,20827160.0
600032.SH,浙江新能,新型电力,新型电力,20260324,U,11.84,11.84,9.68,1,9580241.0,144745,144830,9580241.0
600076.SH,康欣新材,广告包装,广告包装,20260324,U,3.45,3.45,2.83,0,23062215.0,130521,130521,23062215.0
600137.SH,浪莎股份,服饰,服饰,20260324,U,21.69,21.69,17.75,0,39671010.0,134046,134046,39671010.0
600184.SH,光电股份,专用机械,专用机械,20260324,U,15.86,15.86,12.98,0,33751666.0,144235,144235,33751666.0
600186.SH,莲花控股,食品,食品,20260324,U,6.77,6.77,5.54,2,65699789.0,103844,104114,65699789.0
600192.SH,长城电工,电气设备,电气设备,20260324,U,9.04,9.04,7.4,1,23870110.0,93616,144328,23870110.0
600234.SH,科新发展,装修装饰,装修装饰,20260324,U,14.19,14.19,11.61,8,9382428.0,142238,144708,9382428.0
600396.SH,华电辽能,火力发电,火力发电,20260324,U,7.58,7.58,6.2,3,140548193.0,93815,100336,140548193.0
600475.SH,华光环能,电气设备,电气设备,20260324,U,18.76,18.76,15.35,1,41246730.0,93549,110325,41246730.0
600510.SH,黑牡丹,全国地产,全国地产,20260324,U,8.42,8.42,6.89,0,47487116.0,144438,144438,47487116.0
600527.SH,江南高纤,化纤,化纤,20260324,U,2.31,2.31,1.89,1,23816284.0,105657,134100,23816284.0
600537.SH,亿晶光电,电气设备,电气设备,20260324,U,3.65,3.65,2.99,2,21509085.0,140159,141429,21509085.0
600539.SH,狮头股份,互联网,互联网,20260324,U,11.74,11.74,9.6,1,57898158.0,94854,95230,57898158.0
600666.SH,奥瑞德,元器件,元器件,20260324,U,4.8,4.8,3.92,0,160447680.0,102239,102239,160447680.0
600698.SH,湖南天雁,汽车配件,汽车配件,20260324,U,7.44,7.44,6.08,0,53389484.0,100355,100355,53389484.0
600744.SH,华银电力,火力发电,火力发电,20260324,U,8.77,8.77,7.17,1,192055659.0,93815,112336,192055659.0
600758.SH,辽宁能源,煤炭开采,煤炭开采,20260324,U,5.2,5.2,4.26,0,231621899.0,93114,93114,231621899.0
600773.SH,西藏城投,区域地产,区域地产,20260324,U,18.08,18.08,14.8,3,19417739.0,142304,143119,19417739.0
600821.SH,金开新能,新型电力,新型电力,20260324,U,11.07,11.07,9.05,3,295796256.0,103918,133130,295796256.0
600868.SH,梅雁吉祥,水力发电,水力发电,20260324,U,3.78,3.78,3.1,2,32244912.0,141259,143617,32244912.0
600982.SH,宁波能源,供气供热,供气供热,20260324,U,6.27,6.27,5.13,2,28857048.0,133634,134534,28857048.0
601016.SH,节能风电,新型电力,新型电力,20260324,U,4.91,4.91,4.01,4,162892146.0,112553,135211,162892146.0
601226.SH,华电科工,建筑工程,建筑工程,20260324,U,9.76,9.76,7.98,2,61510448.0,93400,93945,61510448.0
601606.SH,长城军工,专用机械,专用机械,20260324,U,39.34,39.34,32.18,0,289168906.0,95308,95308,289168906.0
601858.SH,中国科传,出版业,出版业,20260324,U,24.27,24.27,19.85,1,102701029.0,95739,101021,102701029.0
601869.SH,长飞光纤,通信设备,通信设备,20260324,U,233.31,233.31,190.89,0,154824516.0,143145,143145,154824516.0
601975.SH,招商南油,水运,水运,20260324,U,4.83,4.83,3.95,1,146908077.0,105245,132430,146908077.0
603017.SH,中衡设计,建筑工程,建筑工程,20260324,U,13.93,13.93,11.39,0,125824118.0,103254,103254,125824118.0
603115.SH,海星股份,铝,铝,20260324,U,35.21,35.21,28.81,0,73109938.0,104159,104159,73109938.0
603165.SH,荣晟环保,造纸,造纸,20260324,U,15.32,15.32,12.54,1,42663166.0,93717,93957,42663166.0
603421.SH,鼎信通讯,通信设备,通信设备,20260324,U,10.57,10.57,8.65,1,47559503.0,95409,95627,47559503.0
603527.SH,众源新材,铜,铜,20260324,U,10.41,10.41,8.51,0,98511120.0,141335,141335,98511120.0
603538.SH,美诺华,化学制药,化学制药,20260324,U,29.44,29.44,24.08,0,105932627.0,94006,94006,105932627.0
603759.SH,海天股份,水务,水务,20260324,U,10.13,10.13,8.29,0,45959536.0,92502,92502,45959536.0
603808.SH,歌力思,服饰,服饰,20260324,U,9.47,9.47,7.75,1,28855610.0,142042,142403,28855610.0
603922.SH,金鸿顺,汽车配件,汽车配件,20260324,U,20.9,20.9,17.1,5,8044410.0,110306,141724,8044410.0
603929.SH,亚翔集成,装修装饰,装修装饰,20260324,U,191.18,191.18,156.42,0,135801654.0,95233,95233,135801654.0
603937.SH,丽岛新材,铝,铝,20260324,U,12.31,12.31,10.07,0,35998133.0,135909,135909,35998133.0
605056.SH,咸亨国际,电器仪表,电器仪表,20260324,U,23.64,23.64,19.34,2,10470156.0,142803,144857,10470156.0
605196.SH,华通线缆,电气设备,电气设备,20260324,U,44.33,44.33,36.27,0,25135110.0,142945,142945,25135110.0
605299.SH,舒华体育,文教休闲,文教休闲,20260324,U,16.13,16.13,13.19,1,10426432.0,102326,131511,10426432.0
605366.SH,宏柏新材,化工原料,化工原料,20260324,U,10.19,10.19,8.33,1,25630988.0,133728,141749,25630988.0
688551.SH,科威尔,专用机械,专用机械,20260324,U,47.34,47.34,31.56,0,44313695.0,93631,93631,44313695.0
