ts_code,name,industry,board,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,seal_amount
000020.SZ,深华发Ａ,元器件,元器件,20260316,U,15.94,15.94,13.04,0,62424228.0,94939,94939,62424228.0
000533.SZ,顺钠股份,电气设备,电气设备,20260316,U,18.66,18.66,15.26,4,115752607.0,100118,101324,115752607.0
000617.SZ,中油资本,多元金融,多元金融,20260316,U,9.77,9.77,7.99,5,226347686.0,92500,110933,226347686.0
000620.SZ,盈新发展,全国地产,全国地产,20260316,U,3.31,3.31,2.71,0,153539626.0,112024,112024,153539626.0
000639.SZ,西王食品,食品,食品,20260316,U,3.14,3.14,2.57,0,88731790.0,95930,95930,88731790.0
000890.SZ,法尔胜,环境保护,环境保护,20260316,U,12.2,12.2,9.98,4,2543700.0,140833,145554,2543700.0
001278.SZ,一彬科技,汽车配件,汽车配件,20260316,U,25.32,25.32,20.72,0,133995136.0,94424,94424,133995136.0
001309.SZ,德明利,半导体,半导体,20260316,U,352.06,352.06,288.05,14,,134048,,
002086.SZ,东方海洋,渔业,渔业,20260316,U,2.5,2.5,2.04,0,127430167.0,92500,92500,127430167.0
002235.SZ,安妮股份,造纸,造纸,20260316,U,11.56,11.56,9.46,0,128256708.0,142139,142139,128256708.0
002278.SZ,神开股份,化工机械,化工机械,20260316,U,13.75,13.75,11.25,0,112314152.0,93509,93509,112314152.0
002310.SZ,东方新能,环境保护,环境保护,20260316,U,2.99,2.99,2.45,8,14955367.0,93236,141151,14955367.0
002426.SZ,胜利精密,元器件,元器件,20260316,U,4.47,4.47,3.65,0,159464568.0,105427,105427,159464568.0
002427.SZ,尤夫股份,化纤,化纤,20260316,U,7.69,7.69,6.29,0,100360267.0,93409,93409,100360267.0
002467.SZ,二六三,互联网,互联网,20260316,U,7.52,7.52,6.16,1,131113275.0,100030,100909,131113275.0
002636.SZ,金安国纪,元器件,元器件,20260316,U,31.96,31.96,26.15,0,149885368.0,105606,105606,149885368.0
002724.SZ,海洋王,元器件,元器件,20260316,U,8.21,8.21,6.71,0,122649469.0,93612,93612,122649469.0
002831.SZ,裕同科技,广告包装,广告包装,20260316,U,38.02,38.02,31.1,0,18511709.0,145509,145509,18511709.0
002980.SZ,华盛昌,电器仪表,电器仪表,20260316,U,38.65,38.65,31.63,0,109725804.0,131739,131739,109725804.0
002990.SZ,盛视科技,软件服务,软件服务,20260316,U,28.95,28.95,23.69,0,110032581.0,100924,100924,110032581.0
002995.SZ,天地在线,互联网,互联网,20260316,U,24.77,24.77,20.27,0,174543291.0,130851,130851,174543291.0
300042.SZ,朗科科技,IT设备,IT设备,20260316,U,45.6,45.6,30.4,2,43231353.0,101657,102924,43231353.0
300051.SZ,琏升科技,综合类,综合类,20260316,U,11.12,11.12,7.42,0,108483384.0,144339,144339,108483384.0
300209.SZ,行云科技,互联网,互联网,20260316,U,11.14,11.14,7.42,5,,142312,,
300606.SZ,金太阳,机械基件,机械基件,20260316,U,40.73,40.73,27.15,0,153805888.0,132803,132803,153805888.0
301099.SZ,雅创电子,元器件,元器件,20260316,U,50.94,50.94,33.96,2,,135924,,
600152.SH,维科技术,电气设备,电气设备,20260316,U,10.75,10.75,8.79,0,81377199.0,100459,100459,81377199.0
600227.SH,赤天化,农药化肥,农药化肥,20260316,U,4.81,4.81,3.93,5,28707494.0,93130,144354,28707494.0
600302.SH,标准股份,纺织机械,纺织机械,20260316,U,11.29,11.29,9.23,1,51887711.0,93130,93206,51887711.0
600313.SH,农发种业,种植业,种植业,20260316,U,9.08,9.08,7.43,9,75630952.0,93913,104925,75630952.0
600370.SH,三房巷,化工原料,化工原料,20260316,U,3.0,3.0,2.46,1,54804750.0,93002,93008,54804750.0
600396.SH,华电辽能,火力发电,火力发电,20260316,U,4.27,4.27,3.49,0,194499422.0,92500,92500,194499422.0
600545.SH,卓郎智能,纺织机械,纺织机械,20260316,U,4.21,4.21,3.45,2,58643952.0,95636,103327,58643952.0
600667.SH,太极实业,半导体,半导体,20260316,U,11.26,11.26,9.22,0,184813679.0,112407,112407,184813679.0
600683.SH,京投发展,区域地产,区域地产,20260316,U,9.64,9.64,7.88,0,124793521.0,93454,93454,124793521.0
600751.SH,海航科技,水运,水运,20260316,U,4.32,4.32,3.54,0,54692496.0,103227,103227,54692496.0
601975.SH,招商南油,水运,水运,20260316,U,4.81,4.81,3.93,7,30642874.0,130532,133044,30642874.0
603052.SH,可川科技,元器件,元器件,20260316,U,64.13,64.13,52.47,0,107101973.0,135714,135714,107101973.0
603175.SH,超颖电子,元器件,元器件,20260316,U,88.19,88.19,72.15,0,59007047.0,141347,141347,59007047.0
603248.SH,锡华科技,机械基件,机械基件,20260316,U,31.02,31.02,25.38,1,54907664.0,144621,144715,54907664.0
603421.SH,鼎信通讯,通信设备,通信设备,20260316,U,10.32,10.32,8.44,1,31639943.0,95820,110150,31639943.0
603738.SH,泰晶科技,元器件,元器件,20260316,U,25.31,25.31,20.71,1,90398208.0,94809,131845,90398208.0
603778.SH,国晟科技,电气设备,电气设备,20260316,U,22.54,22.54,18.44,1,102674208.0,102018,102618,102674208.0
603929.SH,亚翔集成,装修装饰,装修装饰,20260316,U,154.91,154.91,126.75,1,181178553.0,94908,101502,181178553.0
603986.SH,兆易创新,半导体,半导体,20260316,U,306.16,306.16,250.5,1,747202461.0,132534,133601,747202461.0
605299.SH,舒华体育,文教休闲,文教休闲,20260316,U,13.9,13.9,11.38,0,111041470.0,100157,100157,111041470.0
605366.SH,宏柏新材,化工原料,化工原料,20260316,U,10.79,10.79,8.83,0,118186549.0,130149,130149,118186549.0
