ts_code,name,industry,trade_date,close,pct_chg,amount,vol,turnover_rate,circ_mv,total_mv,volume_ratio,lhb_net_amount,is_limit_up_pool,limit_type,up_limit,down_limit,open_times,seal_amount,first_limit_time,last_limit_time,limit_open_count,limit_strength_raw,StrengthScore,strength_feature_count,strength_missing_fields,strength_quality_flag,_f_momo,_f_amt,_f_turn,_f_vr,_f_cap,_f_seal,_f_open_penalty,_strength_quality_adj
000631.SZ,顺发恒能,综合类,20260611,3.34,9.8684,54824.8976,164146.4,0.7137,,768200.0284,0.61,,1.0,U,3.34,2.74,0.0,105121824.0,92500,92500.0,0.0,81.557143,81.557143,9,,A,1.0,1.0,0.9857142857142858,0.9285714285714286,0.5071428571428571,0.32857142857142857,0.2785714285714286,1.0
603355.SH,莱克电气,家用电器,20260611,27.05,10.0041,93985.297,36114.8,0.6298,,1551038.2304,1.55,,1.0,U,27.05,22.13,0.0,34245300.0,134000,134000.0,0.0,75.0,75.0,9,,A,0.4928571428571429,0.9428571428571428,1.0,0.4857142857142857,0.5071428571428571,0.8285714285714286,0.2785714285714286,1.0
605069.SH,正和生态,环境保护,20260611,11.55,10.0,95655.968,85356.8,4.032,,244510.9336,1.06,,1.0,U,11.55,9.45,0.0,37654386.0,93729,93729.0,0.0,74.5,74.5,9,,A,0.6285714285714286,0.9285714285714286,0.7428571428571429,0.7571428571428571,0.5071428571428571,0.8142857142857143,0.2785714285714286,1.0
603992.SH,松霖科技,家居用品,20260611,31.91,9.9966,228207.9,73345.44,1.6555,,1413746.4476,1.17,,1.0,U,31.91,26.11,0.0,43037304.0,104318,104318.0,0.0,74.014286,74.014286,9,,A,0.7285714285714285,0.7857142857142857,0.9142857142857143,0.5928571428571429,0.5071428571428571,0.7285714285714285,0.2785714285714286,1.0
002913.SZ,奥士康,元器件,20260611,55.01,9.998,418225.63235,79183.02,2.6247,,1745800.1325,1.02,,1.0,U,55.01,45.01,0.0,28916831.0,110048,110048.0,0.0,73.928571,73.928571,9,,A,0.7,0.6571428571428571,0.8571428571428571,0.7714285714285715,0.5071428571428571,0.9142857142857143,0.2785714285714286,1.0
603065.SH,XD宿迁联,化工原料,20260611,12.36,9.9644,158853.501,128522.25,3.0676,,517843.919,0.59,,1.0,U,12.36,10.12,0.0,170619281.0,92502,92502.0,0.0,73.528571,73.528571,9,,A,0.9571428571428572,0.8857142857142857,0.8142857142857143,0.9428571428571428,0.5071428571428571,0.18571428571428572,0.2785714285714286,1.0
002469.SZ,三维化学,化工原料,20260611,6.93,10.0,194467.88997,285780.66,4.5477,,449661.8026,3.07,,1.0,U,6.93,5.67,2.0,15156998.0,101357,101930.0,2.0,71.714286,71.714286,9,,A,0.6285714285714286,0.8428571428571429,0.6571428571428571,0.11428571428571428,0.5071428571428571,0.9857142857142858,0.8142857142857143,1.0
603014.SH,威高血净,医疗保健,20260611,33.21,10.0033,82766.371,25244.32,2.4875,,1387361.2532,2.01,,1.0,U,33.21,27.17,0.0,55877120.0,93613,93613.0,0.0,70.185714,70.185714,9,,A,0.5428571428571428,0.9714285714285714,0.8714285714285714,0.3142857142857143,0.5071428571428571,0.6428571428571429,0.2785714285714286,1.0
600665.SH,天地源,全国地产,20260611,4.07,10.0,143918.137,356764.75,4.1286,,351697.866,1.25,-3416872.12,1.0,U,4.07,3.33,0.0,47622520.0,93025,93025.0,0.0,70.014286,70.014286,9,,A,0.6285714285714286,0.9,0.7285714285714285,0.55,0.5071428571428571,0.6714285714285714,0.2785714285714286,1.0
600470.SH,六国化工,农药化肥,20260611,5.67,10.0971,85129.711,150478.81,2.8849,,295747.2,0.86,9185677.0,1.0,U,5.67,4.64,0.0,40719331.0,93009,93009.0,0.0,69.042857,69.042857,9,,A,0.22857142857142856,0.9571428571428572,0.8285714285714286,0.8357142857142857,0.5071428571428571,0.7428571428571429,0.2785714285714286,1.0
000032.SZ,深桑达Ａ,建筑工程,20260611,17.2,9.9744,611785.98364,364210.92,3.2006,,2090108.4149,1.64,,1.0,U,17.2,14.08,0.0,61856360.0,94506,94506.0,0.0,68.957143,68.957143,9,,A,0.9428571428571428,0.5714285714285714,0.8,0.4714285714285714,0.5071428571428571,0.6142857142857143,0.2785714285714286,1.0
600322.SH,津投城开,区域地产,20260611,2.86,10.0,194493.222,690813.22,6.2477,,316230.2,2.04,,1.0,U,2.86,2.34,1.0,27584391.0,94003,94909.0,1.0,68.942857,68.942857,9,,A,0.6285714285714286,0.8285714285714286,0.5285714285714286,0.2857142857142857,0.5071428571428571,0.9428571428571428,0.6571428571428571,1.0
600979.SH,广安爱众,水力发电,20260611,4.99,9.9119,331790.022,684481.8,5.5125,,629566.84,0.91,,1.0,U,4.99,4.09,0.0,97000659.0,95950,95950.0,0.0,68.357143,68.357143,9,,A,0.9857142857142858,0.6857142857142857,0.6,0.8142857142857143,0.5071428571428571,0.4142857142857143,0.2785714285714286,1.0
001268.SZ,联合精密,机械基件,20260611,41.82,9.9947,158976.758,39099.0,5.7982,,451377.2028,1.75,,1.0,U,41.82,34.22,0.0,44931408.0,131933,131933.0,0.0,68.157143,68.157143,9,,A,0.7428571428571429,0.8714285714285714,0.5571428571428572,0.44285714285714284,0.5071428571428571,0.7142857142857143,0.2785714285714286,1.0
603657.SH,春光科技,家用电器,20260611,25.48,10.0173,63926.18,26044.4,1.9265,,344464.2474,1.33,,1.0,U,25.48,20.84,0.0,67720744.0,95008,95008.0,0.0,67.785714,67.785714,9,,A,0.34285714285714286,0.9857142857142858,0.9,0.5142857142857142,0.5071428571428571,0.5571428571428572,0.2785714285714286,1.0
000921.SZ,海信家电,家用电器,20260611,29.3,9.985,929068.69051,323247.77,3.5207,,4057643.231,2.47,,1.0,U,29.3,23.98,2.0,40654658.0,105033,140630.0,2.0,67.771429,67.771429,9,,A,0.8714285714285714,0.44285714285714284,0.7857142857142857,0.18571428571428572,0.5071428571428571,0.7571428571428571,0.8142857142857143,1.0
000048.SZ,京基智农,农业综合,20260611,19.61,9.9832,560492.85532,291413.68,5.5056,,1039727.5928,1.26,,1.0,U,19.61,16.05,1.0,73293179.0,93118,93227.0,1.0,67.714286,67.714286,9,,A,0.9,0.6285714285714286,0.6142857142857143,0.5285714285714286,0.5071428571428571,0.5428571428571428,0.6571428571428571,1.0
600067.SH,冠城新材,电气设备,20260611,3.16,10.1045,123630.707,396368.87,2.8482,,439767.3215,1.82,11580614.1,1.0,U,3.16,2.58,1.0,39344212.0,93936,94045.0,1.0,67.428571,67.428571,9,,A,0.21428571428571427,0.9142857142857143,0.8428571428571429,0.40714285714285714,0.5071428571428571,0.7714285714285715,0.6571428571428571,1.0
600178.SH,东安动力,汽车配件,20260611,10.57,9.9896,207046.853,203201.77,4.3561,,493065.3022,3.48,37046440.0,1.0,U,10.57,8.65,0.0,45998526.0,95054,95054.0,0.0,66.871429,66.871429,9,,A,0.8,0.8,0.6857142857142857,0.09285714285714286,0.5071428571428571,0.6857142857142857,0.2785714285714286,1.0
603324.SH,盛剑科技,环境保护,20260611,33.83,10.0163,176876.61,53790.2,3.6424,,499600.0191,0.71,,1.0,U,33.83,27.68,0.0,75463227.0,94532,94532.0,0.0,66.157143,66.157143,9,,A,0.37142857142857144,0.8571428571428571,0.7714285714285715,0.9071428571428571,0.5071428571428571,0.5285714285714286,0.2785714285714286,1.0
000510.SZ,新金路,化工原料,20260611,17.61,9.9938,583250.56226,340416.86,5.6118,,1142085.2602,0.71,,1.0,U,17.61,14.41,1.0,92763668.0,94536,94751.0,1.0,65.942857,65.942857,9,,A,0.7714285714285715,0.6,0.5857142857142857,0.9071428571428571,0.5071428571428571,0.44285714285714284,0.6571428571428571,1.0
603315.SH,福鞍股份,环境保护,20260611,16.5,10.0,241789.339,148765.72,4.6436,,528604.3356,1.12,,1.0,U,16.5,13.5,0.0,98393262.0,95221,95221.0,0.0,63.3,63.3,9,,A,0.6285714285714286,0.7714285714285715,0.6428571428571429,0.7,0.5071428571428571,0.4,0.2785714285714286,1.0
600459.SH,贵研铂业,小金属,20260611,25.11,9.9869,822988.583,336187.17,4.4252,,2067251.3568,0.53,,1.0,U,25.11,20.55,0.0,122124996.0,93951,93951.0,0.0,63.228571,63.228571,9,,A,0.85,0.5142857142857142,0.6714285714285714,0.9714285714285714,0.5071428571428571,0.2857142857142857,0.2785714285714286,1.0
002965.SZ,祥鑫科技,汽车配件,20260611,38.54,9.9886,588486.45836,154169.33,8.0965,,1022775.9036,1.15,,1.0,U,38.54,31.54,1.0,87265351.0,93703,94233.0,1.0,62.571429,62.571429,9,,A,0.8142857142857143,0.5857142857142857,0.4714285714285714,0.6571428571428571,0.5071428571428571,0.45714285714285713,0.6571428571428571,1.0
601137.SH,博威合金,小金属,20260611,24.71,10.0178,513238.981,211832.2,2.3079,,2269718.4582,0.37,,1.0,U,24.71,20.21,1.0,138297718.0,93401,93425.0,1.0,62.057143,62.057143,9,,A,0.32857142857142857,0.6428571428571429,0.8857142857142857,0.9857142857142858,0.5071428571428571,0.24285714285714285,0.6571428571428571,1.0
