ts_code,name,industry,trade_date,close,pct_chg,amount,vol,turnover_rate,circ_mv,total_mv,volume_ratio,lhb_net_amount,is_limit_up_pool,limit_type,up_limit,down_limit,open_times,seal_amount,first_limit_time,last_limit_time,limit_open_count,limit_strength_raw,StrengthScore,strength_feature_count,strength_missing_fields,strength_quality_flag,_f_momo,_f_amt,_f_turn,_f_vr,_f_cap,_f_seal,_f_open_penalty,_strength_quality_adj
001396.SZ,誉帆科技,建筑工程,20260304,54.81,9.994,132510.899,25114.05,11.309,,585932.1421,0.46,,1.0,U,54.81,44.85,0.0,29125924.0,101642,101642,0.0,75.704545,75.704545,9,,A,0.7272727272727273,0.9772727272727273,0.5454545454545454,1.0,0.5113636363636364,0.8409090909090909,0.2159090909090909,1.0
600545.SH,卓郎智能,纺织机械,20260304,3.43,9.9359,590900.414,1744618.44,9.7579,,613253.8921,1.05,,1.0,U,3.43,2.81,4.0,41683075.0,93526,131556,4.0,75.636364,75.636364,9,,A,1.0,0.5909090909090909,0.6363636363636364,0.7954545454545454,0.5113636363636364,0.75,0.8863636363636364,1.0
603316.SH,诚邦股份,建筑工程,20260304,14.53,9.9924,224423.913,159984.8,6.054,,383975.592,1.83,,1.0,U,14.53,11.89,0.0,108368663.0,133637,133637,0.0,70.159091,70.159091,9,,A,0.7954545454545454,0.9318181818181818,0.9090909090909091,0.36363636363636365,0.5113636363636364,0.3181818181818182,0.2159090909090909,1.0
605196.SH,华通线缆,电气设备,20260304,54.34,10.0,1288273.748,240739.28,4.7675,,2776789.112,1.75,,1.0,U,54.34,44.46,4.0,16182452.0,100041,143508,4.0,69.795455,69.795455,9,,A,0.625,0.38636363636363635,0.9318181818181818,0.3977272727272727,0.5113636363636364,0.9545454545454546,0.8863636363636364,1.0
605268.SH,王力安防,家居用品,20260304,11.52,10.0287,103976.968,91804.16,2.0974,,514140.48,1.88,27100685.32,1.0,U,11.52,9.42,0.0,66132864.0,95406,95406,0.0,69.568182,69.568182,9,,A,0.36363636363636365,1.0,0.9772727272727273,0.3409090909090909,0.5113636363636364,0.6590909090909091,0.2159090909090909,1.0
600236.SH,桂冠电力,水力发电,20260304,10.85,10.0406,441314.202,424644.21,0.5387,,8552379.9152,2.52,-56557820.66,1.0,U,10.85,8.87,1.0,17105784.0,141236,144739,1.0,69.0,69.0,9,,A,0.3181818181818182,0.7727272727272727,1.0,0.18181818181818182,0.5113636363636364,0.9318181818181818,0.5227272727272727,1.0
002339.SZ,积成电子,电气设备,20260304,11.54,10.0095,353268.748,312295.32,6.5225,,581722.4842,0.72,,1.0,U,11.54,9.44,0.0,105424870.0,93618,93618,0.0,68.068182,68.068182,9,,A,0.5227272727272727,0.8409090909090909,0.8863636363636364,0.9545454545454546,0.5113636363636364,0.3409090909090909,0.2159090909090909,1.0
002357.SZ,富临运业,公共交通,20260304,16.04,10.0137,353682.194,226246.37,7.2173,,502836.4137,1.18,,1.0,U,16.04,13.12,0.0,71210221.0,105357,105357,0.0,67.295455,67.295455,9,,A,0.45454545454545453,0.8181818181818182,0.8181818181818182,0.7045454545454546,0.5113636363636364,0.6363636363636364,0.2159090909090909,1.0
000010.SZ,美丽生态,建筑工程,20260304,4.42,9.9502,590454.991,1369664.24,16.1511,,508146.3131,1.45,,1.0,U,4.42,3.62,5.0,36423792.0,101054,111000,5.0,66.954545,66.954545,9,,A,0.9318181818181818,0.6136363636363636,0.29545454545454547,0.5,0.5113636363636364,0.7727272727272727,0.9318181818181818,1.0
601096.SH,宏盛华源,钢加工,20260304,6.28,9.9825,1012872.527,1646252.42,10.0199,,1679997.3953,1.26,,1.0,U,6.28,5.14,1.0,61816011.0,100806,134830,1.0,66.318182,66.318182,9,,A,0.8863636363636364,0.45454545454545453,0.6136363636363636,0.6704545454545454,0.5113636363636364,0.6818181818181818,0.5227272727272727,1.0
002162.SZ,悦心健康,陶瓷,20260304,6.08,9.9458,516090.339,879159.56,9.5717,,559178.1867,1.11,,1.0,U,6.08,4.98,0.0,131864438.0,102545,102545,0.0,64.386364,64.386364,9,,A,0.9545454545454546,0.6818181818181818,0.6590909090909091,0.75,0.5113636363636364,0.1590909090909091,0.2159090909090909,1.0
603175.SH,超颖电子,元器件,20260304,79.64,10.0,492309.854,63235.11,14.3718,,3480501.5124,1.16,,1.0,U,79.64,65.16,0.0,19390269.0,100822,100822,0.0,64.318182,64.318182,9,,A,0.625,0.7045454545454546,0.38636363636363635,0.7272727272727273,0.5113636363636364,0.9090909090909091,0.2159090909090909,1.0
002877.SZ,智能自控,机械基件,20260304,9.9,10.0,306883.796,318945.05,13.2609,,352285.2581,2.84,,1.0,U,9.9,8.1,2.0,81296523.0,130324,131000,2.0,62.340909,62.340909,9,,A,0.625,0.8863636363636364,0.45454545454545453,0.1590909090909091,0.5113636363636364,0.5454545454545454,0.6818181818181818,1.0
000525.SZ,红太阳,农药化肥,20260304,6.83,9.9839,600194.408,909810.42,8.1835,,890057.2835,1.3,,1.0,U,6.83,5.59,1.0,156220103.0,130300,132339,1.0,62.227273,62.227273,9,,A,0.8636363636363636,0.5681818181818182,0.75,0.6136363636363636,0.5113636363636364,0.11363636363636363,0.5227272727272727,1.0
603045.SH,福达合金,小金属,20260304,32.41,10.0136,305802.841,98740.75,7.2901,,438977.7474,1.43,22426654.05,1.0,U,32.41,26.51,0.0,120643632.0,144207,144207,0.0,61.795455,61.795455,9,,A,0.4772727272727273,0.9090909090909091,0.7954545454545454,0.5454545454545454,0.5113636363636364,0.20454545454545456,0.2159090909090909,1.0
603530.SH,神马电力,电气设备,20260304,67.21,10.0,1018691.975,155128.22,3.629,,2901352.0286,1.34,,1.0,U,67.21,54.99,1.0,113920950.0,95749,131902,1.0,61.25,61.25,9,,A,0.625,0.4318181818181818,0.9545454545454546,0.5909090909090909,0.5113636363636364,0.29545454545454547,0.5227272727272727,1.0
600149.SH,廊坊发展,综合类,20260304,6.97,9.9369,452098.325,698264.76,18.3677,,264971.52,2.17,,1.0,U,6.97,5.71,0.0,71757544.0,144906,144906,0.0,60.75,60.75,9,,A,0.9772727272727273,0.75,0.22727272727272727,0.25,0.5113636363636364,0.6136363636363636,0.2159090909090909,1.0
