ts_code,name,industry,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,seal_amount_x,pct_chg,amount,vol,turnover_rate_f,turnover_rate,circ_mv,total_mv,volume_ratio,lhb_net_amount,limit_up_flag,seal_amount_y,seal_amount,_f_momo,_f_amt,_f_turn,_f_vr,_f_cap,_f_small,_bonus,_penalty,StrengthScore
002678.SZ,珠江钢琴,文教休闲,20260129,U,5.63,5.63,4.61,0.0,37720549.0,105757,105757,37720549.0,9.9609,203072.945,372304.3,16.5609,16.5609,,764734.3418,3.09,,1,37720549.0,37720549.0,0.9285714285714286,0.9166666666666666,0.44047619047619047,0.27380952380952384,0.5059523809523809,0.5059523809523809,0.05,0.0,70.714286
603876.SH,鼎胜新材,铝,20260129,U,17.23,17.23,14.09,1.0,93110144.0,93258,93346,93110144.0,10.0255,403789.753,235966.27,4.645,4.645,,1601127.408,0.8,,1,93110144.0,93110144.0,0.25,0.7738095238095238,0.9523809523809523,0.8928571428571429,0.5059523809523809,0.5059523809523809,0.05,0.0,69.97619
601155.SH,新城控股,区域地产,20260129,U,17.85,17.85,14.61,5.0,51990713.0,105428,112628,51990713.0,9.9815,811725.241,464576.35,6.2796,6.2796,,4026286.798,2.82,,1,51990713.0,51990713.0,0.8095238095238095,0.5714285714285714,0.8571428571428571,0.3333333333333333,0.5059523809523809,0.5059523809523809,0.05,0.0,68.404762
603172.SH,万丰股份,染料涂料,20260129,U,23.39,23.39,19.13,1.0,93972038.0,100648,100706,93972038.0,10.0188,119639.124,53402.53,12.3104,12.3104,,311975.82,1.77,,1,93972038.0,93972038.0,0.2857142857142857,0.9880952380952381,0.6547619047619048,0.5714285714285714,0.5059523809523809,0.5059523809523809,0.05,0.0,67.666667
600916.SH,中国黄金,服饰,20260129,U,13.5,13.5,11.04,0.0,698474380.0,92501,92501,698474380.0,10.0244,651598.641,482665.66,5.9986,5.9986,,2268000.0,0.38,,1,698474380.0,698474380.0,0.2619047619047619,0.6666666666666666,0.8690476190476191,0.9880952380952381,0.5059523809523809,0.5059523809523809,0.05,0.0,66.5
000863.SZ,三湘印象,区域地产,20260129,U,6.7,6.7,5.48,7.0,24031560.0,94706,100703,24031560.0,10.0164,373939.383,570581.07,9.2018,9.2018,,791068.7052,1.34,,1,24031560.0,24031560.0,0.30952380952380953,0.7976190476190477,0.75,0.7380952380952381,0.5059523809523809,0.5059523809523809,0.05,0.0,66.380952
000031.SZ,大悦城,全国地产,20260129,U,3.73,3.73,3.05,1.0,48402956.0,94109,94503,48402956.0,10.0295,328627.994,908978.29,8.5751,8.5751,,1598794.8754,1.43,,1,48402956.0,48402956.0,0.2261904761904762,0.8333333333333334,0.7738095238095238,0.7261904761904762,0.5059523809523809,0.5059523809523809,0.05,0.0,66.190476
600197.SH,伊力特,白酒,20260129,U,14.77,14.77,12.09,0.0,8277447.0,145339,145339,8277447.0,9.9777,493911.567,346612.11,12.9213,12.9213,,698879.057,8.04,,1,8277447.0,8277447.0,0.8214285714285714,0.75,0.6190476190476191,0.011904761904761904,0.5059523809523809,0.5059523809523809,0.05,0.0,65.928571
600785.SH,新华百货,百货,20260129,U,22.99,22.99,18.81,0.0,124393763.0,131431,131431,124393763.0,10.0,499417.456,230360.24,17.6397,17.6397,,518726.3127,0.64,,1,124393763.0,124393763.0,0.625,0.7380952380952381,0.4166666666666667,0.9523809523809523,0.5059523809523809,0.5059523809523809,0.05,0.0,65.559524
002259.SZ,升达林业,供气供热,20260129,U,5.69,5.69,4.65,0.0,62391566.0,130206,130206,62391566.0,10.058,279938.427,506206.9,9.3879,9.3879,,428074.7839,0.77,,1,62391566.0,62391566.0,0.13690476190476192,0.8452380952380952,0.7261904761904762,0.9166666666666666,0.5059523809523809,0.5059523809523809,0.05,0.0,65.464286
002948.SZ,青岛银行,银行,20260129,U,5.09,5.09,4.17,0.0,92379407.0,105027,105027,92379407.0,9.9352,990244.938,1986221.71,10.6684,10.6684,,2962560.5545,2.73,,1,92379407.0,92379407.0,0.9642857142857143,0.4642857142857143,0.6904761904761905,0.36904761904761907,0.5059523809523809,0.5059523809523809,0.05,0.0,65.357143
603919.SH,金徽酒,白酒,20260129,U,21.54,21.54,17.62,2.0,46779710.0,135338,135541,46779710.0,10.0102,332155.029,159996.63,7.933,7.933,,1092638.0335,4.22,,1,46779710.0,46779710.0,0.38095238095238093,0.8214285714285714,0.8214285714285714,0.11904761904761904,0.5059523809523809,0.5059523809523809,0.05,0.0,64.761905
002995.SZ,天地在线,互联网,20260129,U,31.37,31.37,25.67,1.0,123051711.0,93127,93230,123051711.0,9.993,577990.572,187830.25,22.541,22.541,,556674.7038,0.48,,1,123051711.0,123051711.0,0.7142857142857143,0.6904761904761905,0.32142857142857145,0.9761904761904762,0.5059523809523809,0.5059523809523809,0.05,0.0,64.214286
603103.SH,横店影视,影视音像,20260129,U,23.18,23.18,18.96,1.0,28320906.0,100205,100247,28320906.0,10.0142,268534.628,120057.18,16.1802,16.1802,,1470075.6,1.21,,1,28320906.0,28320906.0,0.3333333333333333,0.8571428571428571,0.4523809523809524,0.8095238095238095,0.5059523809523809,0.5059523809523809,0.05,0.0,62.97619
600499.SH,科达制造,专用机械,20260129,U,16.26,16.26,13.3,3.0,212555598.0,92504,93810,212555598.0,10.0135,908864.221,562122.88,5.1066,5.1066,,3118434.4918,1.51,,1,212555598.0,212555598.0,0.34523809523809523,0.5,0.9285714285714286,0.6726190476190477,0.5059523809523809,0.5059523809523809,0.05,0.0,62.333333
002646.SZ,天佑德酒,白酒,20260129,U,9.81,9.81,8.03,0.0,42034888.0,145315,145315,42034888.0,9.9776,471810.55,499867.86,18.0453,18.0453,,470004.9225,7.02,,1,42034888.0,42034888.0,0.8333333333333334,0.7619047619047619,0.40476190476190477,0.023809523809523808,0.5059523809523809,0.5059523809523809,0.05,0.0,62.261905
603916.SH,苏博特,化工原料,20260129,U,14.31,14.31,11.71,0.0,50769933.0,110356,110356,50769933.0,9.9923,700076.607,509495.08,23.2239,23.2239,,610028.6788,1.03,,1,50769933.0,50769933.0,0.7380952380952381,0.6428571428571429,0.30952380952380953,0.8571428571428571,0.5059523809523809,0.5059523809523809,0.05,0.0,62.214286
603369.SH,今世缘,白酒,20260129,U,35.44,35.44,29.0,0.0,39320786.0,144656,144656,39320786.0,9.9938,1135699.399,334247.92,4.9646,4.9646,,4418659.3311,3.36,,1,39320786.0,39320786.0,0.7023809523809523,0.38095238095238093,0.9404761904761905,0.20238095238095238,0.5059523809523809,0.5059523809523809,0.05,0.0,62.142857
603589.SH,口子窖,白酒,20260129,U,31.34,31.34,25.64,1.0,18052435.0,144706,145009,18052435.0,10.0035,780721.07,258324.06,7.0744,7.0744,,1874506.4252,5.07,,1,18052435.0,18052435.0,0.5357142857142857,0.5952380952380952,0.8452380952380952,0.08333333333333333,0.5059523809523809,0.5059523809523809,0.05,0.0,61.857143
001376.SZ,百通能源,供气供热,20260129,U,24.52,24.52,20.06,2.0,29921756.0,93024,104733,29921756.0,10.0045,723787.581,299949.21,14.0325,14.0325,,1130126.8,1.29,-41299823.0,1,29921756.0,29921756.0,0.47619047619047616,0.6190476190476191,0.5833333333333334,0.7916666666666666,0.5059523809523809,0.5059523809523809,0.05,0.0,61.833333
605080.SH,浙江自然,文教休闲,20260129,U,26.9,26.9,22.01,0.0,50564548.0,101940,101940,50564548.0,10.0204,198146.513,75417.77,15.9557,15.9557,,380744.8596,3.26,,1,50564548.0,50564548.0,0.27380952380952384,0.9404761904761905,0.4880952380952381,0.23214285714285715,0.5059523809523809,0.5059523809523809,0.05,0.0,60.166667
000560.SZ,我爱我家,房产服务,20260129,U,3.33,3.33,2.73,1.0,55602112.0,102236,112536,55602112.0,9.901,1094876.675,3395115.53,20.332,20.332,,784381.7834,2.01,,1,55602112.0,55602112.0,0.9821428571428571,0.40476190476190477,0.38095238095238093,0.48214285714285715,0.5059523809523809,0.5059523809523809,0.05,0.0,58.845238
601118.SH,海南橡胶,橡胶,20260129,U,7.84,7.84,6.42,6.0,3397581.0,105410,141549,3397581.0,9.9579,1772126.563,2348118.82,15.3933,15.3933,,3355071.3928,1.62,,1,3397581.0,3397581.0,0.9404761904761905,0.27380952380952384,0.5119047619047619,0.625,0.5059523809523809,0.5059523809523809,0.05,0.0,58.452381
600779.SH,水井坊,白酒,20260129,U,41.99,41.99,34.35,0.0,97637205.0,140121,140121,97637205.0,10.0079,753363.988,185463.73,10.359,10.359,,2047025.9284,4.2,,1,97637205.0,97637205.0,0.40476190476190477,0.6071428571428571,0.7023809523809523,0.13095238095238096,0.5059523809523809,0.5059523809523809,0.05,0.0,57.333333
600059.SH,古越龙山,红黄酒,20260129,U,10.89,10.89,8.91,4.0,19524833.0,144805,145402,19524833.0,10.0,863181.979,830616.16,14.8203,14.8203,,992669.6878,3.16,,1,19524833.0,19524833.0,0.625,0.5476190476190477,0.5238095238095238,0.2619047619047619,0.5059523809523809,0.5059523809523809,0.05,0.0,57.22619
600339.SH,中油工程,石油开采,20260129,U,4.3,4.3,3.52,1.0,55579125.0,134052,134322,55579125.0,9.9744,1105194.195,2698769.39,17.387,17.387,,2400753.4125,2.48,,1,55579125.0,55579125.0,0.8690476190476191,0.39285714285714285,0.42857142857142855,0.38095238095238093,0.5059523809523809,0.5059523809523809,0.05,0.0,56.642857
600649.SH,城投控股,区域地产,20260129,U,5.61,5.61,4.59,5.0,1063751.0,110904,145613,1063751.0,10.0,1032142.031,1889861.97,16.0317,16.0317,,1405024.9308,1.46,,1,1063751.0,1063751.0,0.625,0.42857142857142855,0.4642857142857143,0.7023809523809523,0.5059523809523809,0.5059523809523809,0.05,0.0,56.464286
600273.SH,嘉化能源,化工原料,20260129,U,12.16,12.16,9.95,0.0,115964046.0,131001,131001,115964046.0,10.0452,834157.289,695832.55,8.4731,8.4731,,1649965.4988,2.3,78736263.06,1,115964046.0,115964046.0,0.16666666666666666,0.5595238095238095,0.7976190476190477,0.42857142857142855,0.5059523809523809,0.5059523809523809,0.05,0.0,56.095238
601579.SH,会稽山,红黄酒,20260129,U,22.98,22.98,18.8,2.0,44208924.0,140945,141648,44208924.0,10.0048,699352.681,316856.31,15.9782,15.9782,,1101806.9139,3.63,,1,44208924.0,44208924.0,0.4642857142857143,0.6547619047619048,0.47619047619047616,0.19047619047619047,0.5059523809523809,0.5059523809523809,0.05,0.0,55.595238
000596.SZ,古井贡酒,白酒,20260129,U,138.58,138.58,113.38,2.0,100741008.0,142633,143636,100741008.0,10.0016,1601254.216,120143.49,8.7571,8.7571,,7325338.8,2.78,,1,100741008.0,100741008.0,0.5476190476190477,0.30952380952380953,0.7619047619047619,0.35119047619047616,0.5059523809523809,0.5059523809523809,0.05,0.0,55.119048
603162.SH,海通发展,水运,20260129,U,14.36,14.36,11.75,4.0,32628763.0,130741,132411,32628763.0,10.0383,565863.466,407646.99,14.5994,14.5994,,1332461.2523,2.96,,1,32628763.0,32628763.0,0.20238095238095238,0.7023809523809523,0.5714285714285714,0.32142857142857145,0.5059523809523809,0.5059523809523809,0.05,0.0,55.071429
000568.SZ,泸州老窖,白酒,20260129,U,124.23,124.23,101.65,0.0,196909270.0,140457,140457,196909270.0,9.9965,4658942.931,389362.89,5.4089,5.4089,,18285935.0063,3.32,410703244.03,1,196909270.0,196909270.0,0.6904761904761905,0.11904761904761904,0.9166666666666666,0.21428571428571427,0.5059523809523809,0.5059523809523809,0.05,0.0,54.738095
600684.SH,珠江股份,区域地产,20260129,U,4.92,4.92,4.02,2.0,24581623.0,101750,103311,24581623.0,10.0671,398057.106,824510.73,14.0211,14.0211,,544188.5472,3.9,12260102.96,1,24581623.0,24581623.0,0.10714285714285714,0.7857142857142857,0.5952380952380952,0.15476190476190477,0.5059523809523809,0.5059523809523809,0.05,0.0,54.666667
002181.SZ,粤 传 媒,出版业,20260129,U,11.81,11.81,9.67,3.0,78352323.0,100700,101333,78352323.0,9.9628,1337657.061,1161110.49,31.3782,31.3782,,1371209.7035,1.05,,1,78352323.0,78352323.0,0.8928571428571429,0.3333333333333333,0.19047619047619047,0.8452380952380952,0.5059523809523809,0.5059523809523809,0.05,0.0,54.47619
600722.SH,金牛化工,化工原料,20260129,U,8.61,8.61,7.05,3.0,2941124.0,143810,145310,2941124.0,9.9617,951791.492,1167673.33,39.0452,39.0452,,585755.241,1.88,,1,2941124.0,2941124.0,0.9166666666666666,0.4880952380952381,0.08333333333333333,0.5357142857142857,0.5059523809523809,0.5059523809523809,0.05,0.0,54.309524
603198.SH,迎驾贡酒,白酒,20260129,U,42.63,42.63,34.88,2.0,21199899.0,144615,145021,21199899.0,10.0129,878279.985,213962.04,9.6278,9.6278,,3410400.0,6.63,,1,21199899.0,21199899.0,0.35714285714285715,0.5357142857142857,0.7142857142857143,0.047619047619047616,0.5059523809523809,0.5059523809523809,0.05,0.0,54.190476
600199.SH,金种子酒,白酒,20260129,U,10.3,10.3,8.42,0.0,96083447.0,140652,140652,96083447.0,10.0427,582789.569,584502.55,12.1888,12.1888,,677530.7287,6.35,,1,96083447.0,96083447.0,0.17857142857142858,0.6785714285714286,0.6785714285714286,0.05952380952380952,0.5059523809523809,0.5059523809523809,0.05,0.0,54.071429
002304.SZ,洋河股份,白酒,20260129,U,59.82,59.82,48.94,0.0,14870235.0,145503,145503,14870235.0,10.0037,2534404.067,446367.09,7.6847,7.6847,,9011554.4327,2.32,,1,14870235.0,14870235.0,0.5119047619047619,0.21428571428571427,0.8333333333333334,0.4166666666666667,0.5059523809523809,0.5059523809523809,0.05,0.0,53.952381
603958.SH,哈森股份,服饰,20260129,U,17.38,17.38,14.22,13.0,9623306.0,93125,145219,9623306.0,10.0,548059.747,320071.89,39.9784,39.9784,,381247.68,2.78,55739320.6,1,9623306.0,9623306.0,0.625,0.7261904761904762,0.07142857142857142,0.35119047619047616,0.5059523809523809,0.5059523809523809,0.05,0.0,53.535714
600809.SH,山西汾酒,白酒,20260129,U,177.42,177.42,145.16,4.0,79816112.0,143424,144209,79816112.0,10.0006,4156914.714,243711.74,5.963,5.963,,21644605.2267,2.98,,1,79816112.0,79816112.0,0.5595238095238095,0.15476190476190477,0.8809523809523809,0.30952380952380953,0.5059523809523809,0.5059523809523809,0.05,0.0,53.357143
603619.SH,中曼石油,石油开采,20260129,U,37.27,37.27,30.49,8.0,27918957.0,130357,143142,27918957.0,10.0059,1680975.06,466088.05,12.4477,12.4477,,1723135.4441,1.51,-140466993.82,1,27918957.0,27918957.0,0.44047619047619047,0.2857142857142857,0.6428571428571429,0.6726190476190477,0.5059523809523809,0.5059523809523809,0.05,0.0,52.761905
000554.SZ,泰山石油,石油贸易,20260129,U,8.93,8.93,7.31,7.0,5347417.0,131303,144824,5347417.0,9.9754,1012257.844,1197218.81,33.0128,33.0128,,429348.433,2.21,,1,5347417.0,5347417.0,0.8571428571428571,0.44047619047619047,0.15476190476190477,0.44047619047619047,0.5059523809523809,0.5059523809523809,0.05,0.0,52.666667
000995.SZ,皇台酒业,白酒,20260129,U,14.48,14.48,11.84,0.0,124355557.0,132630,132630,124355557.0,10.0304,364809.835,263668.33,21.972,21.972,,256886.784,3.73,,1,124355557.0,124355557.0,0.21428571428571427,0.8095238095238095,0.3333333333333333,0.16666666666666666,0.5059523809523809,0.5059523809523809,0.05,0.0,52.071429
600559.SH,老白干酒,白酒,20260129,U,17.16,17.16,14.04,1.0,37106046.0,144505,144947,37106046.0,10.0,1440513.073,869548.13,12.7966,12.7966,,1569706.6139,6.68,,1,37106046.0,37106046.0,0.625,0.32142857142857145,0.6309523809523809,0.03571428571428571,0.5059523809523809,0.5059523809523809,0.05,0.0,51.678571
000858.SZ,五 粮 液,白酒,20260129,U,110.77,110.77,90.63,0.0,224410936.0,144439,144439,224410936.0,10.0,10450873.886,986603.93,5.6591,5.6591,,42996571.8714,4.09,288562641.29,1,224410936.0,224410936.0,0.625,0.023809523809523808,0.8928571428571429,0.14285714285714285,0.5059523809523809,0.5059523809523809,0.05,0.0,50.035714
600871.SH,石化油服,石油开采,20260129,U,3.23,3.23,2.65,2.0,140238563.0,92501,130325,140238563.0,9.8639,2799706.533,8980430.31,31.8555,31.8555,,6123125.8041,2.06,-16676631.35,1,140238563.0,140238563.0,1.0,0.20238095238095238,0.17857142857142858,0.4642857142857143,0.5059523809523809,0.5059523809523809,0.05,0.0,49.714286
603599.SH,广信股份,农药化肥,20260129,U,15.5,15.5,12.68,13.0,6191692.0,132351,142442,6191692.0,10.0071,1155933.146,779424.64,14.67,14.67,,1410917.4848,3.0,53783503.99,1,6191692.0,6191692.0,0.4166666666666667,0.36904761904761907,0.5476190476190477,0.2976190476190476,0.5059523809523809,0.5059523809523809,0.05,0.0,49.595238
002455.SZ,百川股份,化工原料,20260129,U,8.72,8.72,7.14,5.0,37201560.0,93000,142148,37201560.0,9.9622,1297254.496,1496788.81,29.6923,29.6923,,518193.3431,4.35,167861198.68,1,37201560.0,37201560.0,0.9047619047619048,0.34523809523809523,0.20238095238095238,0.10714285714285714,0.5059523809523809,0.5059523809523809,0.05,0.0,49.333333
000799.SZ,酒鬼酒,白酒,20260129,U,56.85,56.85,46.51,3.0,162340860.0,133409,134500,162340860.0,10.0039,1619632.916,295011.22,13.16,13.16,,1847221.2513,3.69,,1,162340860.0,162340860.0,0.4880952380952381,0.2976190476190476,0.6071428571428571,0.17857142857142858,0.5059523809523809,0.5059523809523809,0.05,0.0,49.261905
001386.SZ,马可波罗,家居用品,20260129,U,25.7,25.7,21.02,0.0,87642576.0,130242,130242,87642576.0,10.0171,717123.054,290007.64,29.6346,29.6346,,3070944.4,2.35,,1,87642576.0,87642576.0,0.2976190476190476,0.6309523809523809,0.21428571428571427,0.39285714285714285,0.5059523809523809,0.5059523809523809,0.05,0.0,48.357143
002970.SZ,锐明技术,IT设备,20260129,U,60.91,60.91,49.83,13.0,19850569.0,93033,144436,19850569.0,10.0054,1043977.588,171760.3,20.4145,20.4145,,1100261.7943,3.05,,1,19850569.0,19850569.0,0.4523809523809524,0.4166666666666667,0.36904761904761907,0.2857142857142857,0.5059523809523809,0.5059523809523809,0.05,0.0,47.809524
000506.SZ,招金黄金,黄金,20260129,U,28.52,28.52,23.34,9.0,9588424.0,92500,145012,9588424.0,9.9884,4610036.252,1664648.98,26.7585,26.7585,,2649558.6544,1.57,-224391998.15,1,9588424.0,9588424.0,0.7738095238095238,0.14285714285714285,0.2619047619047619,0.6547619047619048,0.5059523809523809,0.5059523809523809,0.05,0.0,47.285714
600702.SH,舍得酒业,白酒,20260129,U,59.49,59.49,48.67,3.0,62306970.0,140101,141810,62306970.0,10.0037,1956945.339,338926.77,14.6138,14.6138,,1979582.5712,5.08,,1,62306970.0,62306970.0,0.5119047619047619,0.25,0.5595238095238095,0.07142857142857142,0.5059523809523809,0.5059523809523809,0.05,0.0,46.642857
600986.SH,浙文互联,互联网,20260129,U,13.78,13.78,11.28,2.0,153459950.0,93959,142223,153459950.0,9.9761,5710610.709,4257894.04,33.0331,33.0331,,2049601.4574,0.93,198604189.11,1,153459950.0,153459950.0,0.8452380952380952,0.08333333333333333,0.14285714285714285,0.8690476190476191,0.5059523809523809,0.5059523809523809,0.05,0.0,46.357143
000901.SZ,航天科技,汽车配件,20260129,U,28.09,28.09,22.99,4.0,121880796.0,105727,135654,121880796.0,9.9843,3836473.048,1397690.54,26.9004,26.9004,,2242147.7495,2.12,,1,121880796.0,121880796.0,0.7857142857142857,0.16666666666666666,0.25,0.4523809523809524,0.5059523809523809,0.5059523809523809,0.05,0.0,46.261905
600392.SH,盛和资源,小金属,20260129,U,30.03,30.03,24.57,0.0,184006392.0,110317,110317,184006392.0,10.0,5960865.45,2050744.64,15.8618,15.8618,,5263738.1897,2.01,,1,184006392.0,184006392.0,0.625,0.05952380952380952,0.5,0.48214285714285715,0.5059523809523809,0.5059523809523809,0.05,0.0,45.821429
601212.SH,白银有色,铜,20260129,U,15.19,15.19,12.43,4.0,275802824.0,93251,130115,275802824.0,9.9928,9405853.523,6340010.63,23.5658,23.5658,,11247852.4822,1.18,-718879359.35,1,275802824.0,275802824.0,0.7261904761904762,0.03571428571428571,0.2857142857142857,0.8214285714285714,0.5059523809523809,0.5059523809523809,0.05,0.0,45.452381
600531.SH,豫光金铅,铅锌,20260129,U,24.79,24.79,20.29,2.0,3722491.0,93445,145633,3722491.0,9.9823,5957954.846,2489452.96,28.083,28.083,,2997762.2283,1.61,,1,3722491.0,3722491.0,0.7976190476190477,0.07142857142857142,0.23809523809523808,0.6428571428571429,0.5059523809523809,0.5059523809523809,0.05,0.0,45.285714
601388.SH,怡球资源,铝,20260129,U,4.37,4.37,3.57,2.0,132432850.0,92503,95153,132432850.0,10.0756,1002029.592,2312836.13,19.6043,19.6043,,961934.2832,1.99,184076808.39,1,132432850.0,132432850.0,0.09523809523809523,0.4523809523809524,0.39285714285714285,0.5,0.5059523809523809,0.5059523809523809,0.05,0.0,44.5
002207.SZ,准油股份,石油开采,20260129,U,11.18,11.18,9.14,0.0,38769981.0,130254,130254,38769981.0,10.0394,802549.651,755228.11,41.4515,41.4515,,292977.9126,1.48,-11439578.73,1,38769981.0,38769981.0,0.19047619047619047,0.5833333333333334,0.05952380952380952,0.6904761904761905,0.5059523809523809,0.5059523809523809,0.05,0.0,44.47619
600678.SH,四川金顶,水泥,20260129,U,13.2,13.2,10.8,7.0,24750000.0,110033,141550,24750000.0,10.0,1187009.518,916772.59,33.0444,33.0444,,460666.8,3.25,189243332.2,1,24750000.0,24750000.0,0.625,0.35714285714285715,0.13095238095238096,0.25,0.5059523809523809,0.5059523809523809,0.05,0.0,44.321429
300780.SZ,德恩精工,机械基件,20260129,U,32.71,32.71,21.81,0.0,152788410.0,134521,134521,152788410.0,19.9927,906368.357,307496.31,32.4406,32.4406,,479757.57,0.87,,1,152788410.0,152788410.0,0.05952380952380952,0.5119047619047619,0.16666666666666666,0.8809523809523809,0.5059523809523809,0.5059523809523809,0.05,0.0,43.928571
601069.SH,西部黄金,黄金,20260129,U,48.69,48.69,39.83,4.0,146780971.0,92501,105025,146780971.0,10.009,3255980.516,677966.27,25.4226,25.4226,,4435654.7299,1.3,,1,146780971.0,146780971.0,0.39285714285714285,0.19047619047619047,0.27380952380952384,0.7678571428571429,0.5059523809523809,0.5059523809523809,0.05,0.0,42.809524
000737.SZ,北方铜业,铜,20260129,U,20.57,20.57,16.83,0.0,222279605.0,111224,111224,222279605.0,10.0,5375327.493,2760164.82,29.5649,29.5649,,3918001.7068,1.62,440048320.79999995,1,222279605.0,222279605.0,0.625,0.09523809523809523,0.2261904761904762,0.625,0.5059523809523809,0.5059523809523809,0.05,0.0,42.416667
000878.SZ,云南铜业,铜,20260129,U,29.47,29.47,24.11,2.0,129346777.0,130006,140206,129346777.0,10.0037,7650102.027,2723099.53,20.5302,20.5302,,6659641.4037,1.97,654607615.27,1,129346777.0,129346777.0,0.5119047619047619,0.047619047619047616,0.35714285714285715,0.5178571428571429,0.5059523809523809,0.5059523809523809,0.05,0.0,40.904762
600759.SH,洲际油气,石油开采,20260129,U,5.69,5.69,4.65,0.0,140529275.0,134348,134348,140529275.0,10.058,4635298.721,8556937.69,23.5382,23.5382,,2360786.2803,1.07,-393915686.02,1,140529275.0,140529275.0,0.13690476190476192,0.13095238095238096,0.2976190476190476,0.8333333333333334,0.5059523809523809,0.5059523809523809,0.05,0.0,37.654762
920088.BJ,科力股份,石油开采,20260129,U,60.51,60.51,32.59,1.0,,145600,,,29.9893,898260.464,174466.61,58.6175,58.6175,,532920.6465,1.82,3465652.9699999997,1,0.0,0.0,0.011904761904761904,0.5238095238095238,0.011904761904761904,0.5476190476190477,0.5059523809523809,0.5059523809523809,0.05,0.0,37.619048
