ts_code,name,industry,board,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,seal_amount
000055.SZ,方大集团,其他建材,其他建材,20260602,U,4.19,4.19,3.43,0,96207314.0,93336,93336,96207314.0
000062.SZ,深圳华强,元器件,元器件,20260602,U,33.52,33.52,27.42,14,49856642.0,112433,142312,49856642.0
000586.SZ,汇源通信,通信设备,通信设备,20260602,U,16.74,16.74,13.7,0,39251952.0,105806,105806,39251952.0
000601.SZ,韶能股份,水力发电,水力发电,20260602,U,8.99,8.99,7.35,0,109617128.0,101957,101957,109617128.0
000700.SZ,模塑科技,汽车配件,汽车配件,20260602,U,15.07,15.07,12.33,4,24495516.0,93657,112951,24495516.0
000960.SZ,锡业股份,小金属,小金属,20260602,U,43.19,43.19,35.33,0,286920239.0,130642,130642,286920239.0
001210.SZ,金房能源,供气供热,供气供热,20260602,U,36.86,36.86,30.16,1,29800204.0,93054,94548,29800204.0
002137.SZ,实益达,元器件,元器件,20260602,U,9.45,9.45,7.73,0,116915107.0,104833,104833,116915107.0
002314.SZ,南山控股,区域地产,区域地产,20260602,U,2.62,2.62,2.14,0,54654297.0,102233,102233,54654297.0
002384.SZ,东山精密,元器件,元器件,20260602,U,210.93,210.93,172.58,14,241132222.0,131257,134212,241132222.0
002404.SZ,嘉欣丝绸,纺织,纺织,20260602,U,7.4,7.4,6.06,0,60816160.0,93203,93203,60816160.0
002421.SZ,达实智能,软件服务,软件服务,20260602,U,4.97,4.97,4.07,3,100404437.0,100442,103124,100404437.0
002515.SZ,金字火腿,食品,食品,20260602,U,6.85,6.85,5.61,11,18623560.0,131009,141239,18623560.0
002575.SZ,群兴玩具,文教休闲,文教休闲,20260602,U,6.23,6.23,5.09,3,45642849.0,102306,104424,45642849.0
002579.SZ,中京电子,元器件,元器件,20260602,U,20.76,20.76,16.98,3,178552089.0,93933,95100,178552089.0
002806.SZ,华锋股份,汽车配件,汽车配件,20260602,U,20.33,20.33,16.63,1,3978581.0,144839,145224,3978581.0
002851.SZ,麦格米特,电气设备,电气设备,20260602,U,147.95,147.95,121.05,1,482960878.0,93542,100957,482960878.0
002876.SZ,三利谱,元器件,元器件,20260602,U,30.4,30.4,24.88,0,36084496.0,102245,102245,36084496.0
002896.SZ,中大力德,机械基件,机械基件,20260602,U,81.7,81.7,66.84,1,120490343.0,93057,94930,120490343.0
002897.SZ,意华股份,元器件,元器件,20260602,U,88.2,88.2,72.16,0,284555161.0,93218,93218,284555161.0
002903.SZ,宇环数控,机床制造,机床制造,20260602,U,43.29,43.29,35.42,0,115947936.0,131457,131457,115947936.0
002951.SZ,金时科技,广告包装,广告包装,20260602,U,21.34,21.34,17.46,1,24035242.0,142042,142248,24035242.0
002957.SZ,科瑞技术,专用机械,专用机械,20260602,U,66.69,66.69,54.57,1,61793220.0,93800,132606,61793220.0
002962.SZ,五方光电,元器件,元器件,20260602,U,20.9,20.9,17.1,1,62087630.0,94436,94733,62087630.0
