rank,ts_code,name,intraday_available,intraday_status,intraday_missing_reason,limitup_quality_score,intraday_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_risk_score,late_withdraw_score,reseal_score,open_board_count,auction_strength_score,intraday_confidence_score,risk_level,risk_label,raw_final_score,intraday_bonus,intraday_soft_risk_penalty,intraday_hard_risk_penalty,intraday_total_penalty,final_score_v2
1,002015.SZ,协鑫能科,1,ok,,0.76,0.858,0.07,0,0.07,0.0,0.65,0.0,1.0,1.0,低,健康涨停,0.4804304391753119,0.03145,0.00315,0.0,0.00315,0.48480543917531194
2,601212.SH,白银有色,1,ok,,0.727761,0.80936,0.091493,0,0.091493,0.0,0.542537,0.0,0.8834975369458136,1.0,低,健康涨停,0.37115830065835675,0.030234000000000004,0.004117185,0.0,0.004117185,0.38845011565835674
3,002412.SZ,汉森制药,1,ok,,0.758394,0.836656,0.07107,0,0.0710704,0.0,0.644648,0.0,0.8680569185475957,1.0,低,健康涨停,0.4010642374348782,0.030916400000000004,0.0031981499999999994,0.0,0.0031981499999999994,0.43850748743487816
4,002445.SZ,中南文化,1,ok,,0.76,0.858,0.07,0,0.07,0.0,0.65,0.0,1.0,1.0,低,健康涨停,0.35369858704726703,0.03145,0.00315,0.0,0.00315,0.35807358704726705
5,000620.SZ,盈新发展,1,ok,,0.787065,0.77052,0.125957,0,0.125957,0.0,0.620216,1.0,0.6023809523809532,1.0,低,健康涨停,0.35888065111385115,0.029263000000000004,0.009668065,0.0,0.009668065,0.35455058611385115
6,600610.SH,中毅达,1,ok,,0.63295,0.711675,0.0797,0,0.09,0.0,0.6015010000000001,0.0,0.3432655654383737,1.0,低,健康涨停,0.3230976283788646,0.027791875,0.0035864999999999994,0.0,0.0035864999999999994,0.32337800337886463
7,002084.SZ,海鸥住工,1,ok,,0.76,0.858,0.07,0,0.07,0.0,0.65,0.0,1.0,1.0,低,健康涨停,0.2877477891608077,0.03145,0.00315,0.0,0.00315,0.2921227891608077
8,600367.SH,红星发展,1,ok,,0.7634439999999999,0.770836,0.102704,0,0.115875,0.0,0.7364809999999999,1.0,0.49671280276816643,1.0,低,健康涨停,0.3018229490749678,0.029270900000000002,0.00862168,0.0,0.00862168,0.2985471690749678
9,000065.SZ,北方国际,1,ok,,0.25,0.425,0.45,1,0.485625,0.0,0.0,10.0,1.0,1.0,高,多次炸板,0.2816821361671892,0.020625,0.04025,0.08,0.12025,0.15813213616718916
10,600508.SH,上海能源,1,ok,,0.750891,0.788743,0.076073,0,0.076073,0.0,0.619636,0.0,0.5969933184855222,1.0,低,健康涨停,0.28435220855790094,0.029718575000000004,0.003423285,0.0,0.003423285,0.286722498557901
