ts_code,name,industry,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,seal_amount_x,pct_chg,amount,vol,turnover_rate_f,turnover_rate,circ_mv,total_mv,volume_ratio,lhb_net_amount,limit_up_flag,seal_amount_y,seal_amount,_f_momo,_f_amt,_f_turn,_f_vr,_f_cap,_f_small,_bonus,_penalty,StrengthScore
688583.SH,思看科技,电器仪表,20260130,U,128.68,128.68,85.78,0.0,190353879.0,92503,92503,190353879.0,20.0037,158019.426,12280.03,3.9866,3.9866,,1137531.2,0.65,508936214.8,1,190353879.0,190353879.0,0.020833333333333332,0.875,0.9583333333333334,0.9791666666666666,0.5104166666666666,0.5104166666666666,0.05,0.0,69.416667
603863.SH,松炀资源,造纸,20260130,U,21.56,21.56,17.64,0.0,123313498.0,132438,132438,123313498.0,10.0,336069.978,160582.13,11.0325,11.0325,,441225.4,1.98,,1,123313498.0,123313498.0,0.5625,0.7291666666666666,0.8125,0.3958333333333333,0.5104166666666666,0.5104166666666666,0.05,0.0,67.791667
603861.SH,白云电器,电气设备,20260130,U,16.62,16.62,13.6,0.0,87217089.0,110759,110759,87217089.0,9.9934,593141.664,367579.83,15.2794,15.2794,,898357.4612,1.24,,1,87217089.0,87217089.0,0.6875,0.625,0.625,0.6875,0.5104166666666666,0.5104166666666666,0.05,0.0,65.916667
603887.SH,城地香江,软件服务,20260130,U,15.62,15.62,12.78,1.0,43095580.0,94137,94822,43095580.0,10.0,696290.38,452195.55,8.9586,8.9586,,940369.9556,1.96,,1,43095580.0,43095580.0,0.5625,0.5625,0.875,0.4166666666666667,0.5104166666666666,0.5104166666666666,0.05,0.0,64.875
603331.SH,百达精工,专用机械,20260130,U,15.63,15.63,12.79,0.0,70749507.0,131043,131043,70749507.0,9.993,474508.516,316932.9,22.1454,22.1454,,316000.5191,0.95,,1,70749507.0,70749507.0,0.7083333333333334,0.6666666666666666,0.3958333333333333,0.9166666666666666,0.5104166666666666,0.5104166666666666,0.05,0.0,64.625
603103.SH,横店影视,影视音像,20260130,U,25.5,25.5,20.86,0.0,91388430.0,93745,93745,91388430.0,10.0086,310104.737,124756.5,16.8135,16.8135,,1617210.0,1.15,-6634155.13,1,91388430.0,91388430.0,0.3541666666666667,0.7708333333333334,0.5625,0.75,0.5104166666666666,0.5104166666666666,0.05,0.0,62.958333
603391.SH,力聚热能,专用机械,20260130,U,69.71,69.71,57.03,0.0,77308390.0,135542,135542,77308390.0,10.0047,231531.167,34461.0,15.1477,15.1477,,634361.0,3.03,,1,77308390.0,77308390.0,0.375,0.8333333333333334,0.6458333333333334,0.16666666666666666,0.5104166666666666,0.5104166666666666,0.05,0.0,61.958333
600828.SH,茂业商业,百货,20260130,U,6.58,6.58,5.38,0.0,67466858.0,94423,94423,67466858.0,10.0334,278650.994,435903.84,16.8242,16.8242,,1139644.5153,0.99,57091946.0,1,67466858.0,67466858.0,0.22916666666666666,0.7916666666666666,0.5416666666666666,0.875,0.5104166666666666,0.5104166666666666,0.05,0.0,61.833333
601231.SH,环旭电子,元器件,20260130,U,33.88,33.88,27.72,0.0,107697744.0,130246,130246,107697744.0,10.0,1805689.0,555602.75,8.0843,8.0843,,8094288.0043,1.07,,1,107697744.0,107697744.0,0.5625,0.25,0.9166666666666666,0.8125,0.5104166666666666,0.5104166666666666,0.05,0.0,60.75
600330.SH,天通股份,专用机械,20260130,U,13.56,13.56,11.1,2.0,84995666.0,130915,132903,84995666.0,9.9757,1829205.129,1408793.99,14.0829,14.0829,,1672537.0681,1.43,,1,84995666.0,84995666.0,0.90625,0.22916666666666666,0.6666666666666666,0.5833333333333334,0.5104166666666666,0.5104166666666666,0.05,0.0,59.5625
002952.SZ,亚世光电,元器件,20260130,U,23.75,23.75,19.43,0.0,47331375.0,132948,132948,47331375.0,10.0046,233432.614,102867.75,19.5318,19.5318,,390307.5,2.89,,1,47331375.0,47331375.0,0.3958333333333333,0.8125,0.4791666666666667,0.22916666666666666,0.5104166666666666,0.5104166666666666,0.05,0.0,58.958333
601208.SH,东材科技,化工原料,20260130,U,28.42,28.42,23.26,0.0,154998218.0,130133,130133,154998218.0,9.9845,2408364.251,879583.7,11.3226,11.3226,,2870939.924,1.38,,1,154998218.0,154998218.0,0.8125,0.14583333333333334,0.7916666666666666,0.6354166666666666,0.5104166666666666,0.5104166666666666,0.05,0.0,58.625
600487.SH,亨通光电,通信设备,20260130,U,35.01,35.01,28.65,0.0,161572305.0,133905,133905,161572305.0,9.9906,5917296.931,1762706.73,10.0375,10.0375,,8636038.0342,0.96,,1,161572305.0,161572305.0,0.75,0.041666666666666664,0.8333333333333334,0.8958333333333334,0.5104166666666666,0.5104166666666666,0.05,0.0,57.708333
002455.SZ,百川股份,化工原料,20260130,U,9.59,9.59,7.85,2.0,93953230.0,93139,101048,93953230.0,9.9771,1119076.263,1182376.85,23.4552,23.4552,,569893.8257,2.01,,1,93953230.0,93953230.0,0.875,0.375,0.375,0.375,0.5104166666666666,0.5104166666666666,0.05,0.0,55.291667
002491.SZ,通鼎互联,通信设备,20260130,U,7.85,7.85,6.43,0.0,194732869.0,110018,110018,194732869.0,9.944,1535078.257,2122551.52,27.3895,27.3895,,965545.6825,1.63,536624708.02,1,194732869.0,194732869.0,1.0,0.2916666666666667,0.25,0.5416666666666666,0.5104166666666666,0.5104166666666666,0.05,0.0,54.208333
600345.SH,长江通信,通信设备,20260130,U,35.93,35.93,29.39,0.0,163592703.0,104045,104045,163592703.0,10.0122,816095.598,236928.28,17.2525,17.2525,,1184296.3903,1.14,108820377.87,1,163592703.0,163592703.0,0.2916666666666667,0.5,0.5208333333333334,0.7708333333333334,0.5104166666666666,0.5104166666666666,0.05,0.0,54.125
605289.SH,罗曼股份,建筑工程,20260130,U,80.41,80.41,65.79,6.0,16821772.0,134226,143217,16821772.0,10.0,894784.209,114117.44,21.2353,21.2353,,876529.3075,2.11,,1,16821772.0,16821772.0,0.5625,0.4583333333333333,0.4375,0.3333333333333333,0.5104166666666666,0.5104166666666666,0.05,0.0,52.75
603629.SH,利通电子,元器件,20260130,U,37.4,37.4,30.6,0.0,143551073.0,130010,130010,143551073.0,10.0,1211200.054,337348.32,25.6274,25.6274,,981301.2,0.9,,1,143551073.0,143551073.0,0.5625,0.3333333333333333,0.3125,0.9375,0.5104166666666666,0.5104166666666666,0.05,0.0,51.833333
000798.SZ,中水渔业,渔业,20260130,U,11.55,11.55,9.45,0.0,131269203.0,103303,103303,131269203.0,10.0,588166.608,521796.12,30.058,30.058,,422566.8124,4.04,,1,131269203.0,131269203.0,0.5625,0.6458333333333334,0.22916666666666666,0.0625,0.5104166666666666,0.5104166666666666,0.05,0.0,51.291667
688280.SH,精进电动-UW,汽车配件,20260130,U,11.17,11.17,7.45,1.0,14467272.0,134028,141246,14467272.0,19.9785,814597.654,767554.78,17.9256,17.9256,,659277.602,3.0,-439148.06,1,14467272.0,14467272.0,0.125,0.5208333333333334,0.5,0.20833333333333334,0.5104166666666666,0.5104166666666666,0.05,0.0,46.75
688025.SH,杰普特,专用机械,20260130,U,161.7,161.7,107.8,1.0,42819453.0,130113,133807,42819453.0,20.0,1114579.366,72738.97,11.7746,11.7746,,1536949.1699,3.18,75383162.12,1,42819453.0,42819453.0,0.041666666666666664,0.3958333333333333,0.75,0.14583333333333334,0.5104166666666666,0.5104166666666666,0.05,0.0,46.5
600313.SH,农发种业,种植业,20260130,U,8.83,8.83,7.23,7.0,56578225.0,94047,141429,56578225.0,9.9626,2258730.285,2606896.03,40.0035,40.0035,,955581.4194,2.23,-34419115.44,1,56578225.0,56578225.0,0.9791666666666666,0.16666666666666666,0.125,0.3125,0.5104166666666666,0.5104166666666666,0.05,0.0,46.25
601869.SH,长飞光纤,通信设备,20260130,U,149.12,149.12,122.0,0.0,136292846.0,111529,111529,136292846.0,10.003,3157220.794,220992.74,20.5243,20.5243,,12345720.9705,1.02,,1,136292846.0,136292846.0,0.4375,0.10416666666666667,0.4583333333333333,0.8541666666666666,0.5104166666666666,0.5104166666666666,0.05,0.0,45.875
301486.SZ,致尚科技,元器件,20260130,U,198.37,198.37,132.25,1.0,29500792.0,112724,112809,29500792.0,19.9988,1586025.225,88367.38,15.8242,15.8242,,2552644.8978,1.38,-5795775.44,1,29500792.0,29500792.0,0.0625,0.2708333333333333,0.5833333333333334,0.6354166666666666,0.5104166666666666,0.5104166666666666,0.05,0.0,44.208333
601133.SH,柏诚股份,建筑工程,20260130,U,18.55,18.55,15.17,4.0,30490635.0,93913,104304,30490635.0,10.0237,874351.465,477858.93,31.988,31.988,,979474.1765,1.81,127777098.23,1,30490635.0,30490635.0,0.25,0.4791666666666667,0.20833333333333334,0.4583333333333333,0.5104166666666666,0.5104166666666666,0.05,0.0,44.083333
000995.SZ,皇台酒业,白酒,20260130,U,15.93,15.93,13.03,2.0,31224393.0,93006,93918,31224393.0,10.0138,672906.31,422885.69,35.24,35.24,,282610.944,3.74,28550330.98,1,31224393.0,31224393.0,0.2708333333333333,0.5833333333333334,0.16666666666666666,0.10416666666666667,0.5104166666666666,0.5104166666666666,0.05,0.0,43.5
002009.SZ,天奇股份,工程机械,20260130,U,28.38,28.38,23.22,2.0,120455561.0,130618,131336,120455561.0,10.0,2581394.828,949131.48,32.4704,32.4704,,1141537.8415,1.13,168076956.43,1,120455561.0,120455561.0,0.5625,0.125,0.1875,0.7916666666666666,0.5104166666666666,0.5104166666666666,0.05,0.0,42.75
300805.SZ,电声股份,广告包装,20260130,U,15.67,15.67,10.45,1.0,56983955.0,101115,144427,56983955.0,19.9847,763414.022,518999.56,26.3453,26.3453,,665100.8522,2.84,33663658.01,1,56983955.0,56983955.0,0.10416666666666667,0.5416666666666666,0.2708333333333333,0.25,0.5104166666666666,0.5104166666666666,0.05,0.0,42.666667
002165.SZ,红 宝 丽,化工原料,20260130,U,12.77,12.77,10.45,0.0,233538934.0,142148,142148,233538934.0,9.9914,3187536.043,2640156.94,45.3098,45.3098,,938939.5818,1.06,-24581524.27,1,233538934.0,233538934.0,0.7291666666666666,0.08333333333333333,0.0625,0.8333333333333334,0.5104166666666666,0.5104166666666666,0.05,0.0,42.5
600354.SH,敦煌种业,种植业,20260130,U,7.92,7.92,6.48,6.0,31120040.0,94152,140407,31120040.0,10.0,1184421.063,1522306.46,40.3716,40.3716,,418019.2474,3.02,55542149.84,1,31120040.0,31120040.0,0.5625,0.3541666666666667,0.10416666666666667,0.1875,0.5104166666666666,0.5104166666666666,0.05,0.0,42.208333
002562.SZ,兄弟科技,化学制药,20260130,U,7.44,7.44,6.08,0.0,77144169.0,140527,140527,77144169.0,10.0592,986923.927,1372009.89,21.8939,21.8939,,850259.5062,4.01,,1,77144169.0,77144169.0,0.16666666666666666,0.4166666666666667,0.4166666666666667,0.08333333333333333,0.5104166666666666,0.5104166666666666,0.05,0.0,42.125
002041.SZ,登海种业,种植业,20260130,U,11.29,11.29,9.23,1.0,57706204.0,95557,102703,57706204.0,10.039,983479.94,888556.42,25.6009,25.6009,,993520.0,3.37,,1,57706204.0,57706204.0,0.20833333333333334,0.4375,0.3333333333333333,0.125,0.5104166666666666,0.5104166666666666,0.05,0.0,42.083333
600667.SH,太极实业,半导体,20260130,U,11.22,11.22,9.18,1.0,204435603.0,94826,133238,204435603.0,10.0,3910427.538,3568080.83,25.6601,25.6601,,2346710.3237,1.64,,1,204435603.0,204435603.0,0.5625,0.0625,0.2916666666666667,0.5208333333333334,0.5104166666666666,0.5104166666666666,0.05,0.0,41.041667
600371.SH,万向德农,种植业,20260130,U,10.29,10.29,8.42,13.0,27014110.0,95724,112948,27014110.0,10.0535,618444.915,611944.15,40.8159,40.8159,,301062.762,6.86,-8141690.85,1,27014110.0,27014110.0,0.1875,0.6041666666666666,0.08333333333333333,0.041666666666666664,0.5104166666666666,0.5104166666666666,0.05,0.0,40.375
603598.SH,引力传媒,互联网,20260130,U,29.37,29.37,24.03,4.0,89029222.0,93941,103647,89029222.0,10.0,2024845.009,707743.04,52.419,52.419,,791706.2373,1.5,71262173.0,1,89029222.0,89029222.0,0.5625,0.1875,0.041666666666666664,0.5625,0.5104166666666666,0.5104166666666666,0.05,0.0,39.625
300731.SZ,科创新源,橡胶,20260130,U,69.92,69.92,46.62,0.0,123288537.0,131621,131621,123288537.0,19.9931,1513584.667,230100.0,23.9693,23.9693,,884011.1736,2.06,111287384.0,1,123288537.0,123288537.0,0.08333333333333333,0.3125,0.3541666666666667,0.3541666666666667,0.5104166666666666,0.5104166666666666,0.05,0.0,38.833333
002155.SZ,湖南黄金,黄金,20260130,U,37.0,37.0,30.28,9.0,22329981.0,92500,144703,22329981.0,9.9881,13414327.743,3644098.08,35.9151,35.9151,,5781809.8692,22.04,948928146.03,1,22329981.0,22329981.0,0.7916666666666666,0.020833333333333332,0.14583333333333334,0.020833333333333332,0.5104166666666666,0.5104166666666666,0.05,0.0,37.166667
002995.SZ,天地在线,互联网,20260130,U,34.51,34.51,28.23,7.0,38313416.0,93939,145530,38313416.0,10.0096,1914924.014,572215.17,68.6701,68.6701,,612395.4105,1.69,-318483144.58000004,1,38313416.0,38313416.0,0.3333333333333333,0.20833333333333334,0.020833333333333332,0.5,0.5104166666666666,0.5104166666666666,0.05,0.0,35.125
