ts_code,name,industry,trade_date,close,pct_chg,amount,vol,turnover_rate,circ_mv,total_mv,volume_ratio,lhb_net_amount,is_limit_up_pool,limit_type,up_limit,down_limit,open_times,seal_amount,first_limit_time,last_limit_time,limit_open_count,limit_strength_raw,StrengthScore,strength_feature_count,strength_missing_fields,strength_quality_flag,_f_momo,_f_amt,_f_turn,_f_vr,_f_cap,_f_seal,_f_open_penalty,_strength_quality_adj
603489.SH,八方股份,电气设备,20260318,36.67,9.988,271071.68,75463.18,3.2164,,860344.129,1.27,,1.0,U,36.67,30.01,1.0,70678344.0,93931,95622,1.0,78.22807,78.22807,9,,A,0.8421052631578947,0.8421052631578947,0.8771929824561403,0.49122807017543857,0.5087719298245614,0.7368421052631579,0.6754385964912281,1.0
603016.SH,新宏泰,电气设备,20260318,34.63,10.0064,162804.909,48689.62,3.2863,,513078.08,2.49,,1.0,U,34.63,28.33,3.0,23745791.0,135226,141502,3.0,74.561404,74.561404,9,,A,0.42105263157894735,0.9298245614035088,0.8596491228070176,0.21052631578947367,0.5087719298245614,0.9649122807017544,0.9298245614035088,1.0
603311.SH,金海高科,家用电器,20260318,17.42,9.9747,190513.619,112619.0,4.7743,,410909.766,2.7,,1.0,U,17.42,14.26,0.0,67101840.0,131416,131416,0.0,74.368421,74.368421,9,,A,0.8947368421052632,0.8947368421052632,0.7894736842105263,0.14035087719298245,0.5087719298245614,0.7894736842105263,0.30701754385964913,1.0
000020.SZ,深华发Ａ,元器件,20260318,19.28,9.9829,55759.302,28920.8,1.5964,,545934.8457,0.68,,1.0,U,19.28,15.78,0.0,531035209.0,92500,92500,0.0,74.263158,74.263158,9,,A,0.8596491228070176,1.0,0.9824561403508771,0.8596491228070176,0.5087719298245614,0.017543859649122806,0.30701754385964913,1.0
000539.SZ,粤电力Ａ,火力发电,20260318,5.61,10.0,147132.948,262269.07,1.0263,,2945409.3161,0.47,,1.0,U,5.61,4.59,0.0,121819915.0,92500,92500,0.0,73.508772,73.508772,9,,A,0.5877192982456141,0.9473684210526315,1.0,0.9473684210526315,0.5087719298245614,0.3157894736842105,0.30701754385964913,1.0
000601.SZ,韶能股份,水力发电,20260318,6.73,9.9673,210594.554,312919.1,2.9815,,716303.0571,0.18,,1.0,U,6.73,5.51,0.0,351132298.0,92500,92500,0.0,73.175439,73.175439,9,,A,0.9473684210526315,0.8771929824561403,0.8947368421052632,1.0,0.5087719298245614,0.03508771929824561,0.30701754385964913,1.0
605286.SH,同力天启,运输设备,20260318,51.4,9.9936,178336.821,35584.0,2.1181,,863520.0,0.49,,1.0,U,51.4,42.06,0.0,150422100.0,94134,94134,0.0,73.175439,73.175439,9,,A,0.7543859649122807,0.9122807017543859,0.9649122807017544,0.9122807017543859,0.5087719298245614,0.19298245614035087,0.30701754385964913,1.0
000037.SZ,深南电A,火力发电,20260318,10.54,10.0209,137688.316,131235.0,3.8723,,635311.7762,0.91,,1.0,U,10.54,8.62,0.0,48484000.0,93018,93018,0.0,71.561404,71.561404,9,,A,0.3157894736842105,0.9649122807017544,0.8421052631578947,0.7368421052631579,0.5087719298245614,0.8245614035087719,0.30701754385964913,1.0
603615.SH,茶花股份,家居用品,20260318,20.85,10.0264,134958.217,67183.83,2.7783,,504194.7,1.48,20169962.66,1.0,U,20.85,17.06,0.0,25858170.0,132350,132350,0.0,71.263158,71.263158,9,,A,0.23684210526315788,0.9824561403508771,0.9298245614035088,0.42105263157894735,0.5087719298245614,0.9473684210526315,0.30701754385964913,1.0
603387.SH,基蛋生物,医疗保健,20260318,10.38,9.9576,343269.931,334854.75,6.6026,,526425.3506,2.61,88233107.49,1.0,U,10.38,8.5,1.0,75511240.0,93048,93209,1.0,69.526316,69.526316,9,,A,0.9824561403508771,0.7017543859649122,0.631578947368421,0.17543859649122806,0.5087719298245614,0.631578947368421,0.6754385964912281,1.0
603316.SH,诚邦股份,建筑工程,20260318,16.39,10.0,306905.812,191608.3,7.2506,,433128.696,1.01,,1.0,U,16.39,13.41,1.0,53110156.0,94942,95727,1.0,69.263158,69.263158,9,,A,0.5877192982456141,0.7894736842105263,0.5789473684210527,0.6228070175438597,0.5087719298245614,0.8070175438596491,0.6754385964912281,1.0
