ts_code,name,industry,trade_date,close,pct_chg,vol,turnover_rate,circ_mv,volume_ratio,lhb_net_amount,is_limit_up_pool,limit_type,up_limit,down_limit,open_times,seal_amount,first_limit_time,last_limit_time,limit_open_count,limit_strength_raw,StrengthScore,base_strength_score,intraday_quality_score,intraday_strength_adjustment,strength_plus_score,intraday_available,intraday_status,intraday_missing_reason,intraday_source_date,intraday_feature_version,intraday_matched_key,auction_available,limitup_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_risk_score,late_withdraw_score,reseal_score,open_board_count,open_board_risk_score,auction_strength_score,auction_real_volume_score,seal_stability_score,intraday_confidence_score,intraday_data_status,auction_data_status,strength_feature_count,strength_missing_fields,strength_quality_flag,_f_momo,_f_amt,_f_turn,_f_vr,_f_cap,_f_seal,_f_open_penalty,_strength_quality_adj
600613.SH,神奇制药,化学制药,20260820,8.56,10.0257,601592.18,12.551,,0.97,134023116.52,1.0,U,8.56,7.0,0.0,339477461.0,93004,93004.0,0.0,75.050847,75.050847,75.050847,0.765,0.0,75.050847,0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,1.0,0.5,0.5,0.0,missing_stock,ok,9,,A,0.8813559322033898,0.5084745762711864,0.8983050847457628,0.2542372881355932,0.5084745762711864,1.0,0.7796610169491525,1.0
001277.SZ,速达股份,专用设备,20260820,36.27,10.0091,61775.36,13.5623,,5.01,477343.95,1.0,U,36.27,29.67,3.0,223202388.0,93000,93727.0,3.0,72.762712,72.762712,72.762712,0.765,0.0,72.762712,0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,1.0,0.5,0.5,0.0,missing_stock,ok,9,,A,0.652542372881356,0.5084745762711864,0.9491525423728814,0.9322033898305084,0.5084745762711864,0.9322033898305084,0.1864406779661017,1.0
002437.SZ,誉衡药业,化学制药,20260820,4.73,10.0,4821302.66,22.9569,,0.67,430870388.01,1.0,U,4.73,3.87,0.0,254354288.0,94818,94818.0,0.0,67.288136,67.288136,67.288136,0.749477,0.0,67.288136,0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.8965116279069767,0.5,0.5,0.0,missing_stock,ok,9,,A,0.4915254237288136,0.5084745762711864,0.9152542372881356,0.15254237288135594,0.5084745762711864,0.9830508474576272,0.7796610169491525,1.0
600539.SH,狮头股份,互联网电,20260820,15.36,10.0287,287189.01,12.4865,,2.17,53424817.0,1.0,U,15.36,12.56,2.0,38572032.0,95747,102626.0,2.0,65.881356,65.881356,65.881356,0.6825,0.0,65.881356,0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.45,0.5,0.5,0.0,missing_stock,ok,9,,A,0.8983050847457628,0.5084745762711864,0.8813559322033898,0.7457627118644068,0.5084745762711864,0.2711864406779661,0.29661016949152547,1.0
603958.SH,哈森股份,服装家纺,20260820,18.68,10.0118,168792.35,7.6948,,1.98,,1.0,U,18.68,15.28,0.0,66361914.0,94250,94250.0,0.0,65.830508,65.830508,65.830508,0.6825,0.0,65.830508,0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.45,0.5,0.5,0.0,missing_stock,ok,9,,A,0.6949152542372882,0.5084745762711864,0.6949152542372882,0.6610169491525424,0.5084745762711864,0.6101694915254238,0.7796610169491525,1.0
002903.SZ,宇环数控,通用设备,20260820,30.67,10.0072,215996.92,20.0804,,1.46,,1.0,U,30.67,25.09,2.0,65649135.0,130021,130306.0,2.0,65.169492,65.169492,65.169492,0.6825,0.0,65.169492,0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.45,0.5,0.5,0.0,missing_stock,ok,9,,A,0.6271186440677966,0.5084745762711864,0.9830508474576272,0.4745762711864407,0.5084745762711864,0.5932203389830508,0.29661016949152547,1.0
600683.SH,京投发展,房地产开发,20260820,10.65,10.0207,770123.47,10.3961,,1.25,,1.0,U,10.65,8.71,5.0,64654020.0,130555,144452.0,5.0,63.915254,63.915254,63.915254,0.700165,0.0,63.915254,0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.5677685950413214,0.5,0.5,0.0,missing_stock,ok,9,,A,0.8305084745762712,0.5084745762711864,0.8305084745762712,0.4152542372881356,0.5084745762711864,0.559322033898305,0.09322033898305086,1.0
001360.SZ,南矿集团,专用设备,20260820,18.11,10.0243,60084.0,4.7882,,0.96,,1.0,U,18.11,14.81,0.0,66385827.0,101327,101327.0,0.0,61.457627,61.457627,61.457627,0.701091,0.0,61.457627,0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.573936816524909,0.5,0.5,0.0,missing_stock,ok,9,,A,0.847457627118644,0.5084745762711864,0.4745762711864407,0.23728813559322035,0.5084745762711864,0.6271186440677966,0.7796610169491525,1.0
002940.SZ,昂利康,化学制药,20260820,28.41,9.9884,185416.88,10.0077,,2.09,,1.0,U,28.41,23.25,1.0,110562628.0,93003,100018.0,1.0,61.20339,61.20339,61.20339,0.760549,0.0,61.20339,0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.9703252032520328,0.5,0.5,0.0,missing_stock,ok,9,,A,0.2542372881355932,0.5084745762711864,0.7966101694915254,0.6949152542372882,0.5084745762711864,0.8305084745762712,0.46610169491525427,1.0
603801.SH,志邦家居,家居用品,20260820,7.23,10.0457,206581.16,4.7561,,3.11,9347266.0,1.0,U,7.23,5.91,1.0,41086557.0,93125,93319.0,1.0,60.898305,60.898305,60.898305,0.722226,0.0,60.898305,0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.7148401826484022,0.5,0.5,0.0,missing_stock,ok,9,,A,0.9152542372881356,0.5084745762711864,0.4576271186440678,0.8813559322033898,0.5084745762711864,0.288135593220339,0.46610169491525427,1.0
