ts_code,name,industry,board,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,seal_amount
300690.SZ,双一科技,电气设备,电气设备,20260312,U,37.4,37.4,24.94,4,23872420.0,132639,141824,23872420.0
301068.SZ,大地海洋,环境保护,环境保护,20260312,U,35.16,35.16,23.44,2,3612303.0,135406,145633,3612303.0
301396.SZ,宏景科技,软件服务,软件服务,20260312,U,149.98,149.98,99.98,0,51053192.0,143848,143848,51053192.0
301667.SZ,纳百川,汽车配件,汽车配件,20260312,U,79.98,79.98,53.32,2,68638756.0,101512,101730,68638756.0
600121.SH,郑州煤电,煤炭开采,煤炭开采,20260312,U,5.14,5.14,4.2,0,190812112.0,110459,110459,190812112.0
600188.SH,兖矿能源,煤炭开采,煤炭开采,20260312,U,22.17,22.17,18.14,2,84326787.0,102658,132846,84326787.0
600370.SH,三房巷,化工原料,化工原料,20260312,U,2.48,2.48,2.03,1,83785312.0,92502,93444,83785312.0
600691.SH,潞化科技,农药化肥,农药化肥,20260312,U,4.03,4.03,3.29,1,48788485.0,93031,93125,48788485.0
600703.SH,三安光电,半导体,半导体,20260312,U,18.74,18.74,15.34,1,352746037.0,94929,135626,352746037.0
600714.SH,金瑞矿业,化工原料,化工原料,20260312,U,23.79,23.79,19.47,8,12125763.0,130030,143251,12125763.0
600722.SH,金牛化工,化工原料,化工原料,20260312,U,15.4,15.4,12.6,3,48526016.0,102923,134120,48526016.0
600726.SH,华电能源,火力发电,火力发电,20260312,U,3.88,3.88,3.18,0,107597374.0,93507,93507,107597374.0
600821.SH,金开新能,新型电力,新型电力,20260312,U,10.87,10.87,8.89,0,231912656.0,131046,131046,231912656.0
600844.SH,金煤科技,化工原料,化工原料,20260312,U,3.94,3.94,3.22,4,19815048.0,100908,141220,19815048.0
600868.SH,梅雁吉祥,水力发电,水力发电,20260312,U,4.33,4.33,3.55,0,99084714.0,94149,94149,99084714.0
600935.SH,华塑股份,化工原料,化工原料,20260312,U,3.31,3.31,2.71,1,14985032.0,100225,131022,14985032.0
600956.SH,新天绿能,供气供热,供气供热,20260312,U,9.46,9.46,7.74,2,12290432.0,134557,145633,12290432.0
601015.SH,陕西黑猫,焦炭加工,焦炭加工,20260312,U,5.17,5.17,4.23,0,251853091.0,130220,130220,251853091.0
601016.SH,节能风电,新型电力,新型电力,20260312,U,4.43,4.43,3.63,6,217451290.0,93829,130232,217451290.0
601038.SH,一拖股份,农用机械,农用机械,20260312,U,15.82,15.82,12.94,0,130931841.0,130211,130211,130931841.0
601330.SH,绿色动力,环境保护,环境保护,20260312,U,9.21,9.21,7.53,14,18208869.0,93335,131820,18208869.0
601868.SH,中国能建,建筑工程,建筑工程,20260312,U,3.8,3.8,3.11,6,30659844.0,133322,145443,30659844.0
601969.SH,海南矿业,普钢,普钢,20260312,U,13.42,13.42,10.98,2,16103261.0,95627,145343,16103261.0
601991.SH,大唐发电,火力发电,火力发电,20260312,U,4.58,4.58,3.74,0,209172644.0,93533,93533,209172644.0
603077.SH,和邦生物,化工原料,化工原料,20260312,U,3.33,3.33,2.73,3,80983062.0,95308,134702,80983062.0
603092.SH,德力佳,机械基件,机械基件,20260312,U,73.82,73.82,60.4,4,19370368.0,130955,144149,19370368.0
603281.SH,江瀚新材,化工原料,化工原料,20260312,U,32.81,32.81,26.85,0,41729070.0,130441,130441,41729070.0
603507.SH,振江股份,电气设备,电气设备,20260312,U,38.87,38.87,31.81,0,50267461.0,131221,131221,50267461.0
603527.SH,众源新材,铜,铜,20260312,U,12.39,12.39,10.13,4,18100798.0,110350,140305,18100798.0
603626.SH,科森科技,元器件,元器件,20260312,U,24.37,24.37,19.94,1,132296419.0,93407,93631,132296419.0
603693.SH,江苏新能,新型电力,新型电力,20260312,U,15.42,15.42,12.62,0,46339705.0,131740,131740,46339705.0
603978.SH,深圳新星,小金属,小金属,20260312,U,27.52,27.52,22.52,0,215405011.0,93440,93440,215405011.0
603992.SH,松霖科技,家居用品,家居用品,20260312,U,32.18,32.18,26.33,0,78792923.0,144419,144419,78792923.0
605305.SH,中际联合,工程机械,工程机械,20260312,U,42.58,42.58,34.84,0,112462083.0,140907,140907,112462083.0
688295.SH,中复神鹰,化纤,化纤,20260312,U,43.25,43.25,28.83,2,141733969.0,92503,94039,141733969.0
