rank,ts_code,name,intraday_available,intraday_status,intraday_missing_reason,limitup_quality_score,intraday_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_risk_score,late_withdraw_score,reseal_score,open_board_count,auction_strength_score,intraday_confidence_score,risk_level,risk_label,raw_final_score,intraday_bonus,intraday_soft_risk_penalty,intraday_hard_risk_penalty,intraday_total_penalty,final_score_v2
1,000566.SZ,海南海药,1.0,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.6551910292457428,0.028125,0.0045,0.0,0.0045,0.6788160292457428
2,002437.SZ,誉衡药业,1.0,ok,,1.0,0.795,0.15,0,1.0,0.0,0.5,1.0,0.5,0.75,低,分时高风险,0.6539358954544019,0.027375000000000003,0.01075,0.0,0.01075,0.6705608954544019
3,600867.SH,通化东宝,1.0,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.6408707481611164,0.028125,0.0045,0.0,0.0045,0.6644957481611165
4,603928.SH,兴业股份,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.6349810956895666,0.0,0.0,0.0,0.0,0.6349810956895666
5,920367.BJ,新赣江,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.6243787366466187,0.0,0.0,0.0,0.0,0.6243787366466187
6,002370.SZ,亚太药业,1.0,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.6164170720688222,0.028125,0.0045,0.0,0.0045,0.6400420720688222
7,000756.SZ,新华制药,1.0,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.62483514181856,0.028125,0.0045,0.0,0.0045,0.64846014181856
8,600488.SH,津药药业,1.0,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.6110208085436613,0.028125,0.0045,0.0,0.0045,0.6346458085436613
9,605300.SH,佳禾食品,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.6161513114832333,0.0,0.0,0.0,0.0,0.6161513114832333
10,002038.SZ,双鹭药业,1.0,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.6064911114094944,0.028125,0.0045,0.0,0.0045,0.6301161114094944
11,600468.SH,百利电气,1.0,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.6148487044413511,0.028125,0.0045,0.0,0.0045,0.6384737044413511
12,688796.SH,百奥赛图,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.5850011328352183,0.0,0.0,0.0,0.0,0.5850011328352183
13,002687.SZ,乔治白,1.0,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.5862761657043405,0.028125,0.0045,0.0,0.0045,0.6099011657043405
14,002628.SZ,成都路桥,1.0,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.608920621103945,0.028125,0.0045,0.0,0.0045,0.632545621103945
15,002521.SZ,齐峰新材,1.0,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.6146802230378217,0.028125,0.0045,0.0,0.0045,0.6383052230378217
16,000959.SZ,首钢股份,1.0,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.6080918094841754,0.028125,0.0045,0.0,0.0045,0.6317168094841754
17,603032.SH,德新科技,1.0,ok,,1.0,0.795,0.15,0,1.0,0.0,0.5,1.0,0.5,0.75,低,分时高风险,0.5812847692718776,0.027375000000000003,0.01075,0.0,0.01075,0.5979097692718776
18,000759.SZ,中百集团,1.0,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.570151203098423,0.028125,0.0045,0.0,0.0045,0.593776203098423
19,688336.SH,三生国健,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.5949149733339409,0.0,0.0,0.0,0.0,0.5949149733339409
20,002422.SZ,科伦药业,1.0,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.6128939883900512,0.028125,0.0045,0.0,0.0045,0.6365189883900512
21,300434.SZ,金石亚药,1.0,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.5683645832607519,0.028125,0.0045,0.0,0.0045,0.5919895832607519
22,600222.SH,太龙药业,1.0,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.5981089915254847,0.028125,0.0045,0.0,0.0045,0.6217339915254847
23,600557.SH,康缘药业,1.0,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.5977921102925037,0.028125,0.0045,0.0,0.0045,0.6214171102925037
24,002653.SZ,海思科,1.0,ok,,1.0,0.795,0.15,0,1.0,0.0,0.5,1.0,0.5,0.75,低,分时高风险,0.6105925557114393,0.027375000000000003,0.01075,0.0,0.01075,0.6272175557114393
25,603222.SH,济民健康,1.0,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.5963108984412901,0.028125,0.0045,0.0,0.0045,0.6199358984412902
26,002828.SZ,贝肯能源,1.0,ok,,1.0,0.795,0.15,0,1.0,0.0,0.5,1.0,0.5,0.75,低,分时高风险,0.5910122025740577,0.027375000000000003,0.01075,0.0,0.01075,0.6076372025740577
27,603155.SH,新亚强,1.0,ok,,1.0,0.625,0.4,1,1.0,1.0,0.5,0.0,0.5,0.75,高,分时高风险|尾盘撤退,0.5680653109682271,0.023125,0.053000000000000005,0.08,0.133,0.458190310968227
28,002693.SZ,双成药业,1.0,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.5825813412300292,0.028125,0.0045,0.0,0.0045,0.6062063412300293
29,603033.SH,三维股份,1.0,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.5933868936234993,0.028125,0.0045,0.0,0.0045,0.6170118936234993
30,002728.SZ,特一药业,1.0,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.5957664052713572,0.028125,0.0045,0.0,0.0045,0.6193914052713572
31,688689.SH,银河微电,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.5896077207132737,0.0,0.0,0.0,0.0,0.5896077207132737
32,002366.SZ,融发核电,1.0,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.5802197152028981,0.028125,0.0045,0.0,0.0045,0.6038447152028981
33,003006.SZ,百亚股份,1.0,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.5878396099314592,0.028125,0.0045,0.0,0.0045,0.6114646099314592
34,688765.SH,禾元生物-U,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.5867766295444419,0.0,0.0,0.0,0.0,0.5867766295444419
35,003019.SZ,宸展光电,1.0,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.5775754210440353,0.028125,0.0045,0.0,0.0045,0.6012004210440353
36,603435.SH,嘉德利,1.0,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.5764049525147555,0.028125,0.0045,0.0,0.0045,0.6000299525147555
37,603956.SH,威派格,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.5972934411872728,0.0,0.0,0.0,0.0,0.5972934411872728
38,003043.SZ,华亚智能,1.0,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.5718067177023486,0.028125,0.0045,0.0,0.0045,0.5954317177023486
39,002639.SZ,雪人集团,1.0,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.5729711549782452,0.028125,0.0045,0.0,0.0045,0.5965961549782453
40,603880.SH,南卫股份,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.5820925558004318,0.0,0.0,0.0,0.0,0.5820925558004318
