ts_code,name,industry,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,seal_amount_x,pct_chg,amount,vol,turnover_rate_f,turnover_rate,circ_mv,total_mv,volume_ratio,lhb_net_amount,limit_up_flag,seal_amount_y,seal_amount,_f_momo,_f_amt,_f_turn,_f_vr,_f_cap,_f_small,_bonus,_penalty,StrengthScore
003018.SZ,金富科技,塑料,20260206,U,20.54,20.54,16.8,0.0,208463951.0,92500,92500,208463951.0,10.0161,47133.754,22947.3,3.0417,3.0417,,534040.0,0.35,53374741.2,1,208463951.0,208463951.0,0.3684210526315789,1.0,0.9824561403508771,1.0,0.5087719298245614,0.5087719298245614,0.05,0.0,79.526316
002921.SZ,联诚精密,汽车配件,20260206,U,25.73,25.73,21.05,0.0,78501406.0,94003,94003,78501406.0,10.0043,136975.145,54438.54,5.4886,5.4886,,383300.1368,0.88,,1,78501406.0,78501406.0,0.5,0.9473684210526315,0.9473684210526315,0.8333333333333334,0.5087719298245614,0.5087719298245614,0.05,0.0,78.491228
603823.SH,百合花,染料涂料,20260206,U,18.48,18.48,15.12,0.0,68608071.0,102322,102322,68608071.0,10.0,183898.702,103099.62,7.7837,7.7837,,769447.517,1.33,,1,68608071.0,68608071.0,0.6140350877192983,0.9122807017543859,0.9122807017543859,0.631578947368421,0.5087719298245614,0.5087719298245614,0.05,0.0,77.315789
002772.SZ,众兴菌业,种植业,20260206,U,18.39,18.39,15.05,0.0,77781718.0,102924,102924,77781718.0,9.988,421445.863,235935.46,9.481,9.481,,723170.8592,1.11,,1,77781718.0,77781718.0,0.7894736842105263,0.8245614035087719,0.7894736842105263,0.7017543859649122,0.5087719298245614,0.5087719298245614,0.05,0.0,76.298246
002345.SZ,潮宏基,服饰,20260206,U,13.56,13.56,11.1,0.0,98330882.0,103430,103430,98330882.0,9.9757,538312.525,407882.6,7.5705,7.5705,,1204823.2307,1.72,,1,98330882.0,98330882.0,0.8245614035087719,0.7368421052631579,0.9298245614035088,0.38596491228070173,0.5087719298245614,0.5087719298245614,0.05,0.0,74.929825
002634.SZ,棒杰股份,服饰,20260206,U,6.9,6.9,5.64,0.0,35136007.0,93324,93324,35136007.0,10.0478,98841.699,144619.25,4.2176,4.2176,,316953.234,0.56,8990660.2,1,35136007.0,35136007.0,0.14035087719298245,0.9649122807017544,0.9649122807017544,0.956140350877193,0.5087719298245614,0.5087719298245614,0.05,0.0,73.807018
300912.SZ,凯龙高科,汽车配件,20260206,U,34.3,34.3,22.86,0.0,380557368.0,92500,92500,380557368.0,20.014,59895.792,17462.33,2.7631,2.7631,,394045.26,0.44,29463700.0,1,380557368.0,380557368.0,0.017543859649122806,0.9824561403508771,1.0,0.9824561403508771,0.5087719298245614,0.5087719298245614,0.05,0.0,72.964912
600987.SH,航民股份,纺织,20260206,U,8.29,8.29,6.79,4.0,15711208.0,130312,133857,15711208.0,9.9469,466331.761,574390.41,12.1016,12.1016,,846258.8457,2.64,,1,15711208.0,15711208.0,0.9736842105263158,0.8070175438596491,0.6842105263157895,0.17543859649122806,0.5087719298245614,0.5087719298245614,0.05,0.0,72.842105
001360.SZ,南矿集团,工程机械,20260206,U,25.52,25.52,20.88,0.0,15186952.0,93830,93830,15186952.0,10.0,244133.157,97259.61,12.284,12.284,,520608.0,1.21,,1,15186952.0,15186952.0,0.6140350877192983,0.8947368421052632,0.6666666666666666,0.6666666666666666,0.5087719298245614,0.5087719298245614,0.05,0.0,72.22807
603959.SH,百利科技,建筑工程,20260206,U,6.41,6.41,5.25,1.0,35799298.0,95939,101757,35799298.0,9.9485,305128.003,483660.95,12.9254,12.9254,,314281.6539,5.9,,1,35799298.0,35799298.0,0.9298245614035088,0.8771929824561403,0.6491228070175439,0.03508771929824561,0.5087719298245614,0.5087719298245614,0.05,0.0,72.052632
603663.SH,三祥新材,小金属,20260206,U,42.93,42.93,35.13,0.0,42414840.0,134534,134534,42414840.0,9.9923,637719.563,155090.18,8.6193,8.6193,,1817225.8268,1.44,,1,42414840.0,42414840.0,0.7192982456140351,0.6666666666666666,0.8421052631578947,0.5614035087719298,0.5087719298245614,0.5087719298245614,0.05,0.0,70.859649
002072.SZ,凯瑞德,商贸代理,20260206,U,8.4,8.4,6.88,1.0,175633080.0,142200,142736,175633080.0,9.9476,180846.459,222629.01,18.5693,18.5693,,308851.2,3.83,,1,175633080.0,175633080.0,0.9473684210526315,0.9298245614035088,0.47368421052631576,0.10526315789473684,0.5087719298245614,0.5087719298245614,0.05,0.0,70.789474
603331.SH,百达精工,专用机械,20260206,U,17.75,17.75,14.53,0.0,18846009.0,102859,102859,18846009.0,9.9752,510939.438,298625.64,20.8662,20.8662,,358861.7539,0.85,,1,18846009.0,18846009.0,0.8421052631578947,0.7894736842105263,0.40350877192982454,0.8596491228070176,0.5087719298245614,0.5087719298245614,0.05,0.0,69.877193
600063.SH,皖维高新,化纤,20260206,U,7.3,7.3,5.98,0.0,72325480.0,110822,110822,72325480.0,9.9398,774447.005,1090341.16,7.8929,7.8929,,1510447.7078,1.95,,1,72325480.0,72325480.0,1.0,0.45614035087719296,0.8947368421052632,0.2807017543859649,0.5087719298245614,0.5087719298245614,0.05,0.0,69.245614
002150.SZ,正泰电源,机械基件,20260206,U,25.73,25.73,21.05,0.0,130942543.0,110236,110236,130942543.0,10.0043,514673.988,207012.57,11.4357,11.4357,,928515.4301,0.95,,1,130942543.0,130942543.0,0.5,0.7719298245614035,0.7192982456140351,0.7543859649122807,0.5087719298245614,0.5087719298245614,0.05,0.0,68.736842
002099.SZ,海翔药业,化学制药,20260206,U,7.51,7.51,6.15,3.0,40017035.0,110351,110712,40017035.0,9.9561,736110.808,1011342.88,10.395,10.395,,1215655.155,1.7,,1,40017035.0,40017035.0,0.9122807017543859,0.5263157894736842,0.7719298245614035,0.41228070175438597,0.5087719298245614,0.5087719298245614,0.05,0.0,68.087719
603626.SH,科森科技,元器件,20260206,U,24.23,24.23,19.83,3.0,50233660.0,130200,130539,50233660.0,9.9864,1012993.434,435418.52,11.1442,11.1442,,1344473.4889,1.4,,1,50233660.0,50233660.0,0.8070175438596491,0.40350877192982454,0.7368421052631579,0.5964912280701754,0.5087719298245614,0.5087719298245614,0.05,0.0,63.77193
603876.SH,鼎胜新材,铝,20260206,U,17.77,17.77,14.54,0.0,145644856.0,130851,130851,145644856.0,10.031,687980.836,401409.07,7.9018,7.9018,,1651307.8375,0.9,114434894.07,1,145644856.0,145644856.0,0.22807017543859648,0.5964912280701754,0.8771929824561403,0.8070175438596491,0.5087719298245614,0.5087719298245614,0.05,0.0,62.859649
002440.SZ,闰土股份,染料涂料,20260206,U,13.21,13.21,10.81,2.0,68373269.0,94851,100042,68373269.0,9.9917,1113101.892,864504.15,13.6885,13.6885,,1484803.8745,0.56,,1,68373269.0,68373269.0,0.7543859649122807,0.3684210526315789,0.631578947368421,0.956140350877193,0.5087719298245614,0.5087719298245614,0.05,0.0,62.684211
