ts_code,name,industry,trade_date,close,pct_chg,vol,turnover_rate,circ_mv,volume_ratio,lhb_net_amount,is_limit_up_pool,limit_type,up_limit,down_limit,open_times,seal_amount,first_limit_time,last_limit_time,limit_open_count,limit_strength_raw,StrengthScore,base_strength_score,intraday_quality_score,intraday_strength_adjustment,strength_plus_score,intraday_available,intraday_status,intraday_missing_reason,intraday_source_date,intraday_feature_version,intraday_matched_key,auction_available,limitup_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_risk_score,late_withdraw_score,reseal_score,open_board_count,open_board_risk_score,auction_strength_score,auction_real_volume_score,seal_stability_score,intraday_confidence_score,intraday_data_status,auction_data_status,strength_feature_count,strength_missing_fields,strength_quality_flag,_f_momo,_f_amt,_f_turn,_f_vr,_f_cap,_f_seal,_f_open_penalty,_strength_quality_adj
002403.SZ,爱仕达,小家电,20260907,12.41,10.0177,400273.35,13.4699,,6.94,,1.0,U,12.41,10.15,0.0,93805949.0,10:08:00,15:00:00,0.0,74.290698,74.290698,74.290698,0.739784,-0.06246,74.228238,1,ok,,20260907,intraday_refine_v2,002403.SZ,1,0.598519,0.138654,0,0.1386544,0.0,0.306728,0.0,0.0,0.9925531914893619,0.5,0.57,1.0,ok,ok,9,,A,0.7093023255813954,0.5058139534883721,0.9186046511627907,1.0,0.5058139534883721,0.7093023255813954,0.8081395348837209,1.0
001330.SZ,博纳影业,影视院线,20260907,6.35,10.052,2222884.65,19.1159,,1.02,,1.0,U,6.35,5.19,0.0,63619189.0,14:04:00,15:00:00,0.0,71.848837,71.848837,71.848837,0.710681,-0.156147,71.69269,1,ok,,20260907,intraday_refine_v2,001330.SZ,1,0.576634,0.117244,0,0.117244,0.0,0.41378,0.0,0.0,0.6995667244367424,0.5,0.45,1.0,ok,ok,9,,A,0.9302325581395349,0.5058139534883721,0.9883720930232558,0.32558139534883723,0.5058139534883721,0.5465116279069767,0.8081395348837209,1.0
000759.SZ,中百集团,一般零售,20260907,7.0,10.0629,1249240.62,19.0518,,1.48,,1.0,U,7.0,5.72,4.0,54912200.0,09:45:00,15:00:00,4.0,69.244186,69.244186,69.244186,0.775601,1.663183,70.907369,1,ok,,20260907,intraday_refine_v2,000759.SZ,1,0.8262139999999999,0.099857,0,0.10125,0.0,0.750714,1.0,0.2,0.38396226415094303,0.5,0.78,1.0,ok,ok,9,,A,0.9534883720930233,0.5058139534883721,1.0,0.5348837209302325,0.5058139534883721,0.46511627906976744,0.18023255813953484,1.0
002579.SZ,中京电子,元件,20260907,15.51,10.0,947675.81,16.2429,,1.73,,1.0,U,15.51,12.69,1.0,161398611.0,09:39:00,15:00:00,1.0,67.767442,67.767442,67.767442,0.774107,1.928652,69.696094,1,ok,,20260907,intraday_refine_v2,002579.SZ,1,0.7321469999999999,0.088569,0,0.088569,0.0,0.557157,0.0,0.0,0.6202127659574471,0.5,0.7,1.0,ok,ok,9,,A,0.436046511627907,0.5058139534883721,0.9767441860465116,0.6976744186046512,0.5058139534883721,0.8372093023255814,0.4709302325581396,1.0
600103.SH,青山纸业,造纸,20260907,3.91,10.1408,4927476.14,22.2728,,0.91,199388622.14,1.0,U,3.91,3.2,4.0,113986818.0,10:17:00,15:00:00,4.0,70.104651,70.104651,70.104651,0.678655,-0.44783,69.656821,1,ok,,20260907,intraday_refine_v2,600103.SH,1,0.6547709999999999,0.187952,0,0.210075,0.0,0.560238,2.0,0.4,0.534507042253521,0.5,0.526,1.0,ok,ok,9,,A,0.9883720930232558,0.5058139534883721,0.9302325581395349,0.23255813953488372,0.5058139534883721,0.7441860465116279,0.18023255813953484,1.0
601086.SH,国芳集团,一般零售,20260907,13.92,10.0395,591306.24,8.8785,,1.18,35441215.45,1.0,U,13.92,11.39,2.0,139620704.0,09:32:00,15:00:00,2.0,67.325581,67.325581,67.325581,0.724171,1.018304,68.343885,1,ok,,20260907,intraday_refine_v2,601086.SH,1,0.686293,0.119138,0,0.11913800000000002,0.0,0.40430999999999995,0.0,0.0,0.5828063241106711,0.5,0.7,1.0,ok,ok,9,,A,0.8604651162790697,0.5058139534883721,0.7441860465116279,0.4069767441860465,0.5058139534883721,0.8023255813953488,0.2906976744186047,1.0
600127.SH,金健米业,农产品加,20260907,13.53,10.0,1379519.02,21.4951,,0.55,,1.0,U,13.53,11.07,1.0,279299992.0,09:35:00,15:00:00,1.0,63.930233,63.930233,63.930233,0.830688,3.827713,67.757946,1,ok,,20260907,intraday_refine_v2,600127.SH,1,0.746696,0.078869,0,0.07886920000000003,0.0,0.6056539999999999,0.0,0.0,0.9036585365853662,0.5,0.7,1.0,ok,ok,9,,A,0.436046511627907,0.5058139534883721,0.9418604651162791,0.09302325581395349,0.5058139534883721,0.9534883720930233,0.4709302325581396,1.0
600354.SH,敦煌种业,种植业,20260907,9.53,10.0462,607362.17,11.5074,,0.41,122803718.29,1.0,U,9.53,7.79,2.0,91690588.0,09:32:00,15:00:00,2.0,65.627907,65.627907,65.627907,0.757352,2.021459,67.649366,1,ok,,20260907,intraday_refine_v2,600354.SH,1,0.7014480000000001,0.109035,0,0.109035,0.0,0.45482700000000004,0.0,0.0,0.70635103926097,0.5,0.7,1.0,ok,ok,9,,A,0.9069767441860465,0.5058139534883721,0.8488372093023255,0.05813953488372093,0.5058139534883721,0.686046511627907,0.2906976744186047,1.0
600865.SH,百大集团,一般零售,20260907,12.49,10.0441,176234.5,4.6841,,0.66,58706907.0,1.0,U,12.49,10.22,0.0,368563038.0,09:31:00,15:00:00,0.0,62.918605,62.918605,62.918605,0.858,4.576279,67.494884,1,ok,,20260907,intraday_refine_v2,600865.SH,1,0.76,0.07,0,0.07,0.0,0.65,0.0,0.0,1.0,0.5,0.7,1.0,ok,ok,9,,A,0.8837209302325582,0.5058139534883721,0.3023255813953488,0.10465116279069768,0.5058139534883721,0.9767441860465116,0.8081395348837209,1.0
000823.SZ,超声电子,元件,20260907,15.94,10.0069,530944.47,8.9245,,1.61,,1.0,U,15.94,13.04,3.0,170453130.0,09:35:00,15:00:00,3.0,64.94186,64.94186,64.94186,0.770137,2.414368,67.356228,1,ok,,20260907,intraday_refine_v2,000823.SZ,1,0.7396739999999999,0.083551,0,0.083551,0.0,0.582246,0.0,0.0,0.5452380952380949,0.5,0.7,1.0,ok,ok,9,,A,0.6046511627906976,0.5058139534883721,0.7558139534883721,0.6046511627906976,0.5058139534883721,0.8604651162790697,0.22674418604651167,1.0
