ts_code,name,industry,trade_date,close,pct_chg,amount,vol,turnover_rate,circ_mv,total_mv,volume_ratio,lhb_net_amount,is_limit_up_pool,limit_type,up_limit,down_limit,open_times,seal_amount,first_limit_time,last_limit_time,limit_open_count,limit_strength_raw,StrengthScore,strength_feature_count,strength_missing_fields,strength_quality_flag,_f_momo,_f_amt,_f_turn,_f_vr,_f_cap,_f_seal,_f_open_penalty,_strength_quality_adj
002588.SZ,史丹利,农药化肥,20260422,11.68,9.9812,480213.884,413287.83,4.8133,,1345409.8326,2.76,,1.0,U,11.68,9.56,2.0,17382176.0,93200,140618,2.0,72.872727,72.872727,9,,A,0.8545454545454545,0.6545454545454545,0.7454545454545455,0.18181818181818182,0.509090909090909,0.8909090909090909,0.8181818181818182,1.0
603115.SH,海星股份,铝,20260422,53.56,10.0021,179601.26,33872.01,1.4003,,1295564.9824,0.35,32609583.6,1.0,U,53.56,43.82,0.0,111458360.0,93101,93101,0.0,72.618182,72.618182,9,,A,0.5636363636363636,0.9090909090909091,0.9818181818181818,1.0,0.509090909090909,0.34545454545454546,0.2727272727272727,1.0
605588.SH,冠石科技,元器件,20260422,62.7,10.0,159188.403,26515.49,3.6273,,459437.2659,1.86,,1.0,U,62.7,51.3,0.0,76807562.0,110449,110449,0.0,71.181818,71.181818,9,,A,0.6636363636363637,0.9636363636363636,0.8181818181818182,0.38181818181818183,0.509090909090909,0.6,0.2727272727272727,1.0
002443.SZ,金洲管道,钢加工,20260422,10.48,9.9685,390654.845,387242.62,7.4552,,545521.225,1.47,,1.0,U,10.48,8.58,0.0,49732431.0,111745,111745,0.0,69.054545,69.054545,9,,A,0.9454545454545454,0.7636363636363637,0.509090909090909,0.45454545454545453,0.509090909090909,0.7272727272727273,0.2727272727272727,1.0
605376.SH,博迁新材,小金属,20260422,117.66,10.0037,835758.012,71450.12,2.7313,,3077985.6,0.75,,1.0,U,117.66,96.26,1.0,80750058.0,93743,93819,1.0,68.672727,68.672727,9,,A,0.509090909090909,0.6181818181818182,0.8909090909090909,0.9181818181818182,0.509090909090909,0.5454545454545454,0.6636363636363637,1.0
603903.SH,中持股份,环境保护,20260422,12.9,9.9744,158976.081,127315.43,4.9865,,329362.1292,3.92,,1.0,U,12.9,10.56,0.0,112350228.0,103751,103751,0.0,67.272727,67.272727,9,,A,0.9090909090909091,0.9818181818181818,0.6909090909090909,0.09090909090909091,0.509090909090909,0.3090909090909091,0.2727272727272727,1.0
601061.SH,中信金属,商贸代理,20260422,14.28,10.0154,303915.483,214981.33,0.4387,,6997200.0,1.12,,1.0,U,14.28,11.68,0.0,91230636.0,93425,93425,0.0,67.2,67.2,9,,A,0.36363636363636365,0.8181818181818182,1.0,0.6727272727272727,0.509090909090909,0.509090909090909,0.2727272727272727,1.0
600683.SH,京投发展,区域地产,20260422,13.15,10.0418,439842.344,345608.91,4.6655,,974122.5401,0.86,17564658.13,1.0,U,13.15,10.76,1.0,57714298.0,100118,100715,1.0,65.254545,65.254545,9,,A,0.2,0.7454545454545455,0.7818181818181819,0.8272727272727273,0.509090909090909,0.7090909090909091,0.6636363636363637,1.0
600052.SH,东望时代,供气供热,20260422,4.16,10.0529,162337.087,399329.9,4.7303,,351185.0123,3.65,-8516828.2,1.0,U,4.16,3.4,1.0,34988096.0,95745,100057,1.0,63.8,63.8,9,,A,0.16363636363636364,0.9454545454545454,0.7636363636363637,0.10909090909090909,0.509090909090909,0.8,0.6636363636363637,1.0
600234.SH,科新发展,装修装饰,20260422,24.37,10.0226,319532.12,139703.3,5.3216,,639763.6112,1.21,16178054.49,1.0,U,24.37,19.94,0.0,10585718.0,104717,104717,0.0,63.563636,63.563636,9,,A,0.21818181818181817,0.7818181818181819,0.6545454545454545,0.6181818181818182,0.509090909090909,0.9636363636363636,0.2727272727272727,1.0
