ts_code,name,industry,board,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,seal_amount
000533.SZ,顺钠股份,电气设备,电气设备,20260513,U,14.77,14.77,12.09,2,146229572.0,95648,95924,146229572.0
000601.SZ,韶能股份,水力发电,水力发电,20260513,U,8.9,8.9,7.28,0,269956099.0,93018,93018,269956099.0
000720.SZ,新能泰山,电气设备,电气设备,20260513,U,6.26,6.26,5.12,0,92232586.0,93506,93506,92232586.0
000767.SZ,晋控电力,火力发电,火力发电,20260513,U,5.12,5.12,4.19,0,188257909.0,93300,93300,188257909.0
000811.SZ,冰轮环境,工程机械,工程机械,20260513,U,31.8,31.8,26.02,0,69140005.0,143051,143051,69140005.0
000880.SZ,潍柴重机,专用机械,专用机械,20260513,U,32.03,32.03,26.21,0,117975042.0,95251,95251,117975042.0
000889.SZ,中嘉博创,通信设备,通信设备,20260513,U,5.57,5.57,4.55,0,138921080.0,104336,104336,138921080.0
000925.SZ,众合科技,运输设备,运输设备,20260513,U,11.84,11.84,9.68,2,43667340.0,101021,102530,43667340.0
000936.SZ,华西股份,化纤,化纤,20260513,U,8.28,8.28,6.78,2,33264072.0,93106,131918,33264072.0
000993.SZ,闽东电力,水力发电,水力发电,20260513,U,14.61,14.61,11.95,0,98811476.0,95206,95206,98811476.0
001210.SZ,金房能源,供气供热,供气供热,20260513,U,26.73,26.73,21.87,2,57511172.0,93003,93315,57511172.0
001223.SZ,欧克科技,专用机械,专用机械,20260513,U,64.34,64.34,52.64,7,26098298.0,130748,132221,26098298.0
001259.SZ,利仁科技,家用电器,家用电器,20260513,U,50.0,50.0,40.91,0,187875000.0,92500,92500,187875000.0
001309.SZ,德明利,半导体,半导体,20260513,U,679.8,679.8,556.2,3,303689093.0,132633,135124,303689093.0
001313.SZ,粤海饲料,饲料,饲料,20260513,U,9.5,9.5,7.78,1,57550050.0,104433,110039,57550050.0
002008.SZ,大族激光,专用机械,专用机械,20260513,U,148.13,148.13,121.19,6,205797009.0,94015,102412,205797009.0
002015.SZ,协鑫能科,新型电力,新型电力,20260513,U,23.39,23.39,19.13,0,377477760.0,94418,94418,377477760.0
002034.SZ,旺能环境,环境保护,环境保护,20260513,U,21.47,21.47,17.57,6,43989560.0,131324,135239,43989560.0
002114.SZ,罗平锌电,铅锌,铅锌,20260513,U,10.16,10.16,8.32,0,81064547.0,94751,94751,81064547.0
002183.SZ,怡 亚 通,仓储物流,仓储物流,20260513,U,7.62,7.62,6.24,0,173690721.0,142621,142621,173690721.0
002208.SZ,合肥城建,区域地产,区域地产,20260513,U,18.0,18.0,14.72,1,156140316.0,111921,130348,156140316.0
002283.SZ,天润工业,汽车配件,汽车配件,20260513,U,12.52,12.52,10.24,0,59024375.0,93227,93227,59024375.0
002290.SZ,禾盛新材,家用电器,家用电器,20260513,U,99.01,99.01,81.01,0,317851307.0,130000,130000,317851307.0
002310.SZ,东方新能,新型电力,新型电力,20260513,U,3.44,3.44,2.82,0,136208915.0,93209,93209,136208915.0
002364.SZ,中恒电气,电气设备,电气设备,20260513,U,48.4,48.4,39.6,4,36389249.0,101351,143357,36389249.0
002375.SZ,亚厦股份,装修装饰,装修装饰,20260513,U,4.96,4.96,4.06,1,35567242.0,100630,100657,35567242.0
002409.SZ,雅克科技,半导体,半导体,20260513,U,103.25,103.25,84.47,0,134627675.0,130200,130200,134627675.0
002454.SZ,松芝股份,汽车配件,汽车配件,20260513,U,10.37,10.37,8.49,0,80625184.0,102639,102639,80625184.0
002498.SZ,汉缆股份,电气设备,电气设备,20260513,U,11.01,11.01,9.01,0,236283088.0,93442,93442,236283088.0
002518.SZ,科士达,电气设备,电气设备,20260513,U,53.85,53.85,44.06,0,129280010.0,112724,112724,129280010.0
002560.SZ,通达股份,电气设备,电气设备,20260513,U,12.9,12.9,10.56,3,117305221.0,93030,101327,117305221.0
002628.SZ,成都路桥,建筑工程,建筑工程,20260513,U,6.47,6.47,5.29,1,40647775.0,93518,93712,40647775.0
002629.SZ,仁智股份,石油开采,石油开采,20260513,U,7.66,7.66,6.26,1,19213731.0,130245,131406,19213731.0
002654.SZ,万润科技,互联网,互联网,20260513,U,16.98,16.98,13.9,2,77201268.0,130545,132106,77201268.0
002658.SZ,雪迪龙,环境保护,环境保护,20260513,U,9.89,9.89,8.09,1,34635363.0,94757,95636,34635363.0
002703.SZ,浙江世宝,汽车配件,汽车配件,20260513,U,20.05,20.05,16.41,0,61589449.0,131724,131724,61589449.0
002760.SZ,凤形股份,机械基件,机械基件,20260513,U,25.36,25.36,20.75,2,5141232.0,143554,145630,5141232.0
002777.SZ,久远银海,软件服务,软件服务,20260513,U,17.56,17.56,14.36,1,52831016.0,92500,101715,52831016.0
002782.SZ,可立克,元器件,元器件,20260513,U,24.33,24.33,19.91,0,81638098.0,93951,93951,81638098.0
002805.SZ,丰元股份,电气设备,电气设备,20260513,U,27.3,27.3,22.34,0,130431210.0,93954,93954,130431210.0
002825.SZ,纳尔股份,化工原料,化工原料,20260513,U,11.01,11.01,9.01,0,100684809.0,95424,95424,100684809.0
002842.SZ,翔鹭钨业,小金属,小金属,20260513,U,39.91,39.91,32.65,0,139474514.0,95930,95930,139474514.0
002843.SZ,泰嘉股份,钢加工,钢加工,20260513,U,29.93,29.93,24.49,0,130244794.0,103412,103412,130244794.0
002851.SZ,麦格米特,电气设备,电气设备,20260513,U,137.86,137.86,112.8,1,155291294.0,131527,132906,155291294.0
002868.SZ,绿康生化,农业综合,农业综合,20260513,U,40.56,40.56,33.18,0,66154171.0,93030,93030,66154171.0
002885.SZ,京泉华,元器件,元器件,20260513,U,42.54,42.54,34.8,0,189037167.0,95403,95403,189037167.0
002918.SZ,蒙娜丽莎,陶瓷,陶瓷,20260513,U,15.4,15.4,12.6,0,35280183.0,140924,140924,35280183.0
002922.SZ,伊戈尔,电气设备,电气设备,20260513,U,45.53,45.53,37.25,0,298368561.0,143609,143609,298368561.0
002929.SZ,润建股份,通信设备,通信设备,20260513,U,87.78,87.78,71.82,1,115261460.0,93651,101627,115261460.0
002938.SZ,鹏鼎控股,元器件,元器件,20260513,U,87.23,87.23,71.37,0,113779758.0,112918,112918,113779758.0
002940.SZ,昂利康,化学制药,化学制药,20260513,U,36.43,36.43,29.81,0,43195051.0,104703,104703,43195051.0
002993.SZ,奥海科技,元器件,元器件,20260513,U,58.63,58.63,47.97,1,111193553.0,130000,130033,111193553.0
003001.SZ,中岩大地,建筑工程,建筑工程,20260513,U,19.71,19.71,16.13,0,70737258.0,102521,102521,70737258.0
003007.SZ,直真科技,软件服务,软件服务,20260513,U,53.77,53.77,43.99,0,105558629.0,135712,135712,105558629.0
300210.SZ,森远股份,专用机械,专用机械,20260513,U,12.05,12.05,8.03,12,21435022.0,103603,140215,21435022.0
300959.SZ,线上线下,电信运营,电信运营,20260513,U,133.79,133.79,89.19,5,140603121.0,93609,100118,140603121.0
300965.SZ,恒宇信通,航空,航空,20260513,U,79.2,79.2,52.8,0,240673435.0,92500,92500,240673435.0
600156.SH,华升股份,纺织,纺织,20260513,U,12.9,12.9,10.56,0,65701325.0,92503,92503,65701325.0
600172.SH,黄河旋风,矿物制品,矿物制品,20260513,U,11.84,11.84,9.68,7,97979054.0,110609,133733,97979054.0
600183.SH,生益科技,元器件,元器件,20260513,U,94.18,94.18,77.06,2,233356849.0,104057,111242,233356849.0
600379.SH,宝光股份,电气设备,电气设备,20260513,U,18.91,18.91,15.47,0,100721448.0,94128,94128,100721448.0
600396.SH,华电辽能,火力发电,火力发电,20260513,U,16.56,16.56,13.55,1,163733671.0,94246,95040,163733671.0
600475.SH,华光环能,电气设备,电气设备,20260513,U,19.01,19.01,15.55,0,129994752.0,100433,100433,129994752.0
600482.SH,中国动力,船舶,船舶,20260513,U,41.39,41.39,33.87,0,162070202.0,103724,103724,162070202.0
