trade_date,target_trade_date,jq_code,target_weight,risk_budget,regime,reason
20260817,20260818,002156.XSHE,0.3333333333333333,1.0,NEUTRAL,a_top10_probability_rank_1_3
20260817,20260818,600206.XSHG,0.3333333333333333,1.0,NEUTRAL,a_top10_probability_rank_1_3
20260817,20260818,601700.XSHG,0.3333333333333333,1.0,NEUTRAL,a_top10_probability_rank_1_3
