ts_code,name,industry,trade_date,close,pct_chg,vol,turnover_rate,circ_mv,volume_ratio,lhb_net_amount,is_limit_up_pool,limit_type,up_limit,down_limit,open_times,seal_amount,first_limit_time,last_limit_time,limit_open_count,limit_strength_raw,StrengthScore,base_strength_score,intraday_quality_score,intraday_strength_adjustment,strength_plus_score,intraday_available,intraday_status,intraday_missing_reason,intraday_source_date,intraday_feature_version,intraday_matched_key,auction_available,limitup_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_risk_score,late_withdraw_score,reseal_score,open_board_count,open_board_risk_score,auction_strength_score,auction_real_volume_score,seal_stability_score,intraday_confidence_score,intraday_data_status,auction_data_status,strength_feature_count,strength_missing_fields,strength_quality_flag,_f_momo,_f_amt,_f_turn,_f_vr,_f_cap,_f_seal,_f_open_penalty,_strength_quality_adj
002131.SZ,利欧股份,通用设备,20260803,5.13,10.0858,14052712.02,24.002,,2.73,339621078.29,1.0,U,5.13,4.19,22.0,198366029.0,100857,134248,22.0,77.15942,77.15942,77.15942,0.748165,0.0,77.15942,0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.8877682403433471,0.5,0.5,0.0,missing_stock,ok,9,,A,0.9710144927536232,0.5072463768115942,0.927536231884058,0.9565217391304348,0.5072463768115942,0.927536231884058,0.014492753623188406,1.0
000037.SZ,深南电A,电力,20260803,10.08,10.0437,374837.33,11.0601,,1.5,,1.0,U,10.08,8.24,0.0,79876944.0,09:53:00,15:00:00,0.0,72.202899,72.202899,72.202899,0.793276,1.42494,73.627839,1,ok,,20260803,intraday_refine_v2,000037.SZ,1,0.8098569999999999,0.110762,0,0.11076200000000001,0.0,0.69619,1.0,0.2,0.6072052401746728,0.5,0.78,1.0,ok,ok,9,,A,0.855072463768116,0.5072463768115942,0.8985507246376812,0.6811594202898551,0.5072463768115942,0.6376811594202898,0.6666666666666666,1.0
002879.SZ,长缆科技,电网设备,20260803,17.88,10.0308,252219.2,18.3915,,0.58,,1.0,U,17.88,14.63,0.0,84690408.0,95336,95336,0.0,68.927536,68.927536,68.927536,0.6969,0.0,68.927536,0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.546,0.5,0.5,0.0,missing_stock,ok,9,,A,0.7971014492753623,0.5072463768115942,1.0,0.12318840579710146,0.5072463768115942,0.6666666666666666,0.6666666666666666,1.0
600396.SH,华电辽能,电力,20260803,15.51,10.0,2300416.6,15.6203,,0.79,,1.0,U,15.51,12.69,0.0,313030575.0,102023,102023,0.0,67.956522,67.956522,67.956522,0.701011,0.0,67.956522,0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.5734042553191488,0.5,0.5,0.0,missing_stock,ok,9,,A,0.47101449275362317,0.5072463768115942,0.9710144927536232,0.21739130434782608,0.5072463768115942,1.0,0.6666666666666666,1.0
002792.SZ,通宇通讯,通信设备,20260803,26.14,10.0168,205202.58,6.0742,,1.36,,1.0,U,26.14,21.38,0.0,102458344.0,103612,103612,0.0,67.826087,67.826087,67.826087,0.678333,0.0,67.826087,0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.42222222222222144,0.5,0.5,0.0,missing_stock,ok,9,,A,0.7101449275362319,0.5072463768115942,0.7246376811594203,0.572463768115942,0.5072463768115942,0.7971014492753623,0.6666666666666666,1.0
600468.SH,百利电气,电网设备,20260803,6.22,10.0885,501275.63,4.6084,,1.38,54929767.86,1.0,U,6.22,5.09,1.0,95821196.0,94903,95033,1.0,67.217391,67.217391,67.217391,0.700022,0.0,67.217391,0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.5668141592920353,0.5,0.5,0.0,missing_stock,ok,9,,A,0.9855072463768116,0.5072463768115942,0.5942028985507246,0.6231884057971014,0.5072463768115942,0.7246376811594203,0.23188405797101447,1.0
002361.SZ,神剑股份,塑料,20260803,10.09,10.0327,566278.52,6.9996,,0.95,,1.0,U,10.09,8.25,0.0,97058192.0,100536,100536,0.0,66.956522,66.956522,66.956522,0.68937,0.0,66.956522,0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.49580152671755795,0.5,0.5,0.0,missing_stock,ok,9,,A,0.8115942028985508,0.5072463768115942,0.7391304347826086,0.30434782608695654,0.5072463768115942,0.7391304347826086,0.6666666666666666,1.0
601611.SH,中国核建,基础建设,20260803,11.61,10.0474,761983.42,2.5283,,2.49,,1.0,U,11.61,9.5,0.0,274584499.0,94434,94434,0.0,66.782609,66.782609,66.782609,0.712358,0.0,66.782609,0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6490521327014218,0.5,0.5,0.0,missing_stock,ok,9,,A,0.8695652173913043,0.5072463768115942,0.2028985507246377,0.927536231884058,0.5072463768115942,0.9855072463768116,0.6666666666666666,1.0
600644.SH,乐山电力,电力,20260803,10.29,10.0535,599295.03,10.3627,,1.14,45395796.99,1.0,U,10.29,8.42,0.0,44447655.0,140611,140611,0.0,66.173913,66.173913,66.173913,0.689238,0.0,66.173913,0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.4949197860962571,0.5,0.5,0.0,missing_stock,ok,9,,A,0.8840579710144928,0.5072463768115942,0.8840579710144928,0.37681159420289856,0.5072463768115942,0.36231884057971014,0.6666666666666666,1.0
000533.SZ,顺钠股份,电网设备,20260803,11.45,9.9904,1155995.85,16.8783,,0.76,43789908.22,1.0,U,11.45,9.37,0.0,109482976.0,10:08:00,15:00:00,0.0,62.405797,62.405797,62.405797,0.786427,3.247381,65.653178,1,ok,,20260803,intraday_refine_v2,000533.SZ,1,0.688924,0.078384,0,0.07838420000000001,0.0,0.6080789999999999,0.0,0.0,0.7208933717579249,0.5,0.57,1.0,ok,ok,9,,A,0.2898550724637681,0.5072463768115942,0.9855072463768116,0.2028985507246377,0.5072463768115942,0.8260869565217391,0.6666666666666666,1.0
000815.SZ,美利云,IT服务Ⅱ,20260803,16.7,10.0132,926707.8,13.3289,,0.92,18001352.47,1.0,U,16.7,13.66,6.0,93840723.0,09:34:00,15:00:00,6.0,63.826087,63.826087,63.826087,0.726253,1.759843,65.58593,1,ok,,20260803,intraday_refine_v2,000815.SZ,1,0.718275,0.189417,0,0.189417,0.0,0.5529160000000001,2.0,0.4,0.7345849802371538,0.5,0.672,1.0,ok,ok,9,,A,0.6521739130434783,0.5072463768115942,0.9565217391304348,0.2898550724637681,0.5072463768115942,0.7101449275362319,0.057971014492753596,1.0
600793.SH,宜宾纸业,造纸,20260803,14.18,10.0078,153445.4,8.6739,,1.37,,1.0,U,14.18,11.6,0.0,66127012.0,135914,135914,0.0,65.449275,65.449275,65.449275,0.684595,0.0,65.449275,0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.463964313421257,0.5,0.5,0.0,missing_stock,ok,9,,A,0.6231884057971014,0.5072463768115942,0.855072463768116,0.6086956521739131,0.5072463768115942,0.5507246376811594,0.6666666666666666,1.0
605179.SH,一鸣食品,饮料乳品,20260803,21.31,10.0155,385827.96,9.6216,,4.44,17986687.01,1.0,U,21.31,17.43,0.0,34652169.0,144419,144419,0.0,65.304348,65.304348,65.304348,0.6825,0.0,65.304348,0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.45,0.5,0.5,0.0,missing_stock,ok,9,,A,0.6811594202898551,0.5072463768115942,0.8695652173913043,0.9855072463768116,0.5072463768115942,0.2318840579710145,0.6666666666666666,1.0
600192.SH,长城电工,电网设备,20260803,7.22,10.061,231115.94,5.2319,,1.99,9947497.32,1.0,U,7.22,5.9,0.0,37546888.0,131819,131819,0.0,64.84058,64.84058,64.84058,0.678384,0.0,64.84058,0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.4225609756097564,0.5,0.5,0.0,missing_stock,ok,9,,A,0.927536231884058,0.5072463768115942,0.6521739130434783,0.8115942028985508,0.5072463768115942,0.2608695652173913,0.6666666666666666,1.0
000571.SZ,新大洲A,煤炭开采,20260803,6.45,10.0683,437316.93,5.3725,,1.83,,1.0,U,6.45,5.27,1.0,37667703.0,13:07:00,15:00:00,1.0,63.130435,63.130435,63.130435,0.705184,1.477593,64.608028,1,ok,,20260803,intraday_refine_v2,000571.SZ,1,0.6223839999999999,0.086744,0,0.09,0.0,0.566279,0.0,0.0,0.3680887372013653,0.5,0.45,1.0,ok,ok,9,,A,0.9565217391304348,0.5072463768115942,0.6811594202898551,0.7681159420289855,0.5072463768115942,0.2753623188405797,0.23188405797101447,1.0
000967.SZ,盈峰环境,环保设备,20260803,8.64,10.0637,854175.42,2.544,,1.03,5088674.72,1.0,U,8.64,7.07,0.0,98553369.0,09:33:00,15:00:00,0.0,60.550725,60.550725,60.550725,0.7949,3.787855,64.33858,1,ok,,20260803,intraday_refine_v2,000967.SZ,1,0.735,0.086667,0,0.086667,0.0,0.566667,0.0,0.0,0.7404458598726127,0.5,0.7,1.0,ok,ok,9,,A,0.9420289855072463,0.5072463768115942,0.2318840579710145,0.32608695652173914,0.5072463768115942,0.7536231884057971,0.6666666666666666,1.0
001223.SZ,欧克科技,自动化设,20260803,36.17,10.0061,34145.68,4.8895,,1.52,,1.0,U,36.17,29.59,0.0,56006206.0,13:01:00,15:00:00,0.0,60.753623,60.753623,60.753623,0.760861,3.066495,63.820118,1,ok,,20260803,intraday_refine_v2,001223.SZ,1,0.635556,0.077962,0,0.09,0.0,0.610188,0.0,0.0,0.6543795620437953,0.5,0.45,1.0,ok,ok,9,,A,0.5942028985507246,0.5072463768115942,0.6231884057971014,0.7101449275362319,0.5072463768115942,0.4927536231884058,0.6666666666666666,1.0
600438.SH,通威股份,光伏设备,20260803,12.85,10.0171,1245658.16,2.7669,,2.36,,1.0,U,12.85,10.51,0.0,114113564.0,135226,135226,0.0,63.217391,63.217391,63.217391,0.699452,0.0,63.217391,0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.5630136986301377,0.5,0.5,0.0,missing_stock,ok,9,,A,0.7246376811594203,0.5072463768115942,0.2608695652173913,0.9057971014492754,0.5072463768115942,0.855072463768116,0.6666666666666666,1.0
002902.SZ,铭普光磁,通信设备,20260803,22.88,10.0,203548.63,11.459,,1.71,,1.0,U,22.88,18.72,0.0,47698782.0,112421,112421,0.0,62.681159,62.681159,62.681159,0.6825,0.0,62.681159,0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.45,0.5,0.5,0.0,missing_stock,ok,9,,A,0.47101449275362317,0.5072463768115942,0.9130434782608695,0.7536231884057971,0.5072463768115942,0.391304347826087,0.6666666666666666,1.0
002421.SZ,达实智能,IT服务Ⅱ,20260803,3.16,10.1045,788362.38,3.9352,,0.52,,1.0,U,3.16,2.58,1.0,109407757.0,93115,93124,1.0,62.376812,62.376812,62.376812,0.704451,0.0,62.376812,0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.5963414634146342,0.5,0.5,0.0,missing_stock,ok,9,,A,1.0,0.5072463768115942,0.4782608695652174,0.09420289855072464,0.5072463768115942,0.8115942028985508,0.23188405797101447,1.0
002438.SZ,江苏神通,通用设备,20260803,13.97,10.0,134656.44,2.8719,,2.34,,1.0,U,13.97,11.43,0.0,116919609.0,93918,93918,0.0,59.086957,59.086957,59.086957,0.763996,0.0,59.086957,0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.9933070866141737,0.5,0.5,0.0,missing_stock,ok,9,,A,0.47101449275362317,0.5072463768115942,0.2898550724637681,0.8695652173913043,0.5072463768115942,0.8695652173913043,0.6666666666666666,1.0
