rank,ts_code,name,intraday_available,intraday_status,intraday_missing_reason,limitup_quality_score,intraday_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_risk_score,late_withdraw_score,reseal_score,open_board_count,auction_strength_score,intraday_confidence_score,risk_level,risk_label,raw_final_score,intraday_bonus,intraday_soft_risk_penalty,intraday_hard_risk_penalty,intraday_total_penalty,final_score_v2
1,002298.SZ,中电鑫龙,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.700521,0.0,0,0.0,0.0,0.5,0.0,0.5701413427561832,0.0,中,分时缺失|低置信,0.40969162650297797,0.0,0.0,0.0,0.0,0.385766626502978
2,600326.SH,西藏天路,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.676579,0.0,0,0.0,0.0,0.5,0.0,0.4105263157894739,0.0,中,分时缺失|低置信,0.27926637074194627,0.0,0.0,0.0,0.0,0.2553413707419463
3,002329.SZ,皇氏集团,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.6825,0.0,0,0.0,0.0,0.5,0.0,0.45,0.0,中,分时缺失|低置信,0.28684634157627875,0.0,0.0,0.0,0.0,0.2629213415762788
4,600664.SH,哈药股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.765,0.0,0,0.0,0.0,0.5,0.0,1.0,0.0,中,分时缺失|低置信,0.2858612123949753,0.0,0.0,0.0,0.0,0.27703621239497533
5,600984.SH,建设机械,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.708971,0.0,0,0.0,0.0,0.5,0.0,0.6264705882352949,0.0,中,分时缺失|低置信,0.2707371542749536,0.0,0.0,0.0,0.0,0.2468121542749536
6,001388.SZ,信通电子,1,ok,,0.82489,0.860727,0.10674,0,0.10674020000000001,0.0,0.716299,1.0,1.0,1.0,低,健康涨停,0.32098437990271733,0.031518175,0.0088033,0.0,0.0088033,0.3197742549027173
7,603269.SH,海鸥股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.683775,0.0,0,0.0,0.0,0.5,0.0,0.4584985835694056,0.0,中,分时缺失|低置信,0.23457210630011216,0.0,0.0,0.0,0.0,0.21064710630011216
8,600815.SH,厦工股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.679756,0.0,0,0.0,0.0,0.5,0.0,0.4317073170731714,0.0,中,分时缺失|低置信,0.26392723195636786,0.0,0.0,0.0,0.0,0.24000223195636786
9,002783.SZ,凯龙股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.687326,0.0,0,0.0,0.0,0.5,0.0,0.482171581769437,0.0,中,分时缺失|低置信,0.32808157940564675,0.0,0.0,0.0,0.0,0.3041565794056468
10,600186.SH,莲花控股,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.71799,0.0,0,0.0,0.0,0.5,0.0,0.6866026289180985,0.0,中,分时缺失|低置信,0.28037174664160147,0.0,0.0,0.0,0.0,0.2564467466416015
11,000537.SZ,绿发电力,1,ok,,0.744504,0.742387,0.135131,0,0.16845000000000002,0.0,0.574346,1.0,0.5611111111111116,1.0,低,健康涨停,0.2822947733200334,0.028559675,0.010080895,0.0,0.010080895,0.27684855332003344
12,601606.SH,长城军工,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.671828,0.0,0,0.0,0.0,0.5,0.0,0.3788537549407112,0.0,中,分时缺失|低置信,0.2521896689310986,0.0,0.0,0.0,0.0,0.22826466893109862
13,600227.SH,赤天化,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.669027,0.0,0,0.0,0.0,0.5,0.0,0.3601796407185631,0.0,中,分时缺失|低置信,0.2350362655109902,0.0,0.0,0.0,0.0,0.2111112655109902
14,002112.SZ,三变科技,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.700959,0.0,0,0.0,0.0,0.5,0.0,0.5730577998757,0.0,中,分时缺失|低置信,0.3187237514561756,0.0,0.0,0.0,0.0,0.2947987514561756
15,600721.SH,百花医药,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.765,0.0,0,0.0,0.0,0.5,0.0,1.0,0.0,中,分时缺失|低置信,0.24801120138901184,0.0,0.0,0.0,0.0,0.24553620138901183
16,000802.SZ,北京文化,1,ok,,0.683404,0.783957,0.121064,0,0.121064,0.0,0.394681,0.0,1.0,1.0,低,健康涨停,0.2726231227392497,0.029598925000000005,0.00544788,0.0,0.00544788,0.2728491677392497
17,002141.SZ,贤丰控股,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.683973,0.0,0,0.0,0.0,0.5,0.0,0.4598199672667749,0.0,中,分时缺失|低置信,0.24144466189151018,0.0,0.0,0.0,0.0,0.21751966189151017
18,002885.SZ,京泉华,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.765,0.0,0,0.0,0.0,0.5,0.0,1.0,0.0,中,分时缺失|低置信,0.23021249578488248,0.0,0.0,0.0,0.0,0.20628749578488248
19,605162.SH,新中港,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.685684,0.0,0,0.0,0.0,0.5,0.0,0.4712264150943389,0.0,中,分时缺失|低置信,0.25874950459548884,0.0,0.0,0.0,0.0,0.23482450459548884
20,002739.SZ,儒意电影,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.745291,0.0,0,0.0,0.0,0.5,0.0,0.8686046511627914,0.0,中,分时缺失|低置信,0.24952526970041383,0.0,0.0,0.0,0.0,0.22560026970041383
21,000656.SZ,金科股份,1,ok,,0.681983,0.718083,0.124012,0,0.124012,0.0,0.629942,1.0,0.45,1.0,低,健康涨停,0.2532513864936262,0.027952075,0.009580539999999999,0.0,0.009580539999999999,0.2476979214936262
22,002437.SZ,誉衡药业,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.731538,0.0,0,0.0,0.0,0.5,0.0,0.776923076923077,0.0,中,分时缺失|低置信,0.2603640235725814,0.0,0.0,0.0,0.0,0.25153902357258145
23,002552.SZ,宝鼎科技,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.765,0.0,0,0.0,0.0,0.5,0.0,1.0,0.0,中,分时缺失|低置信,0.23611206708030866,0.0,0.0,0.0,0.0,0.23363706708030865
24,002388.SZ,新亚制程,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.689397,0.0,0,0.0,0.0,0.5,0.0,0.4959770114942533,0.0,中,分时缺失|低置信,0.22100863929485817,0.0,0.0,0.0,0.0,0.19708363929485817
25,002589.SZ,瑞康医药,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.720987,0.0,0,0.0,0.0,0.5,0.0,0.7065789473684204,0.0,中,分时缺失|低置信,0.2519421443706562,0.0,0.0,0.0,0.0,0.2431171443706562
26,600936.SH,北投科技,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.6825,0.0,0,0.0,0.0,0.5,0.0,0.45,0.0,中,分时缺失|低置信,0.22093476689848365,0.0,0.0,0.0,0.0,0.19700976689848365
27,000428.SZ,华天酒店,1,ok,,0.639,0.688373,0.111667,0,0.111667,0.0,0.441667,0.0,0.3889312977099238,1.0,低,健康涨停,0.21246539988895158,0.027209325,0.005025015,0.0,0.005025015,0.2107247098889516
28,600793.SH,宜宾纸业,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.6825,0.0,0,0.0,0.0,0.5,0.0,0.45,0.0,中,分时缺失|低置信,0.21346177665510233,0.0,0.0,0.0,0.0,0.18953677665510232
29,000973.SZ,佛塑科技,1,ok,,0.483605,0.666936,0.111263,0,0.14400000000000002,0.12,0.623684,0.0,0.47411575562701036,1.0,低,健康涨停,0.24516033752542646,0.0266734,0.009206835,0.0,0.009206835,0.23870190252542642
30,000710.SZ,贝瑞基因,1,ok,,0.725766,0.754301,0.092823,0,0.092823,0.0,0.535886,0.0,0.5292951541850214,1.0,低,健康涨停,0.27312099485271985,0.028857525000000002,0.004177035,0.0,0.004177035,0.27387648485271987
31,002474.SZ,榕基软件,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.681094,0.0,0,0.0,0.0,0.5,0.0,0.4406249999999992,0.0,中,分时缺失|低置信,0.22660920975821902,0.0,0.0,0.0,0.0,0.20268420975821902
32,603065.SH,宿迁联盛,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.707593,0.0,0,0.0,0.0,0.5,0.0,0.6172862453531593,0.0,中,分时缺失|低置信,0.2601345862168868,0.0,0.0,0.0,0.0,0.23620958621688679
33,600722.SH,金牛化工,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.6825,0.0,0,0.0,0.0,0.5,0.0,0.45,0.0,中,分时缺失|低置信,0.24021709203112315,0.0,0.0,0.0,0.0,0.21629209203112315
34,600192.SH,长城电工,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.677479,0.0,0,0.0,0.0,0.5,0.0,0.4165271966527196,0.0,中,分时缺失|低置信,0.2912488690432863,0.0,0.0,0.0,0.0,0.2673238690432863
35,002370.SZ,亚太药业,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.684205,0.0,0,0.0,0.0,0.5,0.0,0.4613636363636367,0.0,中,分时缺失|低置信,0.2664922451083426,0.0,0.0,0.0,0.0,0.24256724510834257
36,001376.SZ,百通能源,1,ok,,0.628209,0.723102,0.082861,0,0.09,0.0,0.585697,0.0,0.45,1.0,低,健康涨停,0.250744766071867,0.02807755,0.003728745,0.0,0.003728745,0.2511685710718671
37,605286.SH,同力天启,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.707242,0.0,0,0.0,0.0,0.5,0.0,0.6149484536082482,0.0,中,分时缺失|低置信,0.22734517651642888,0.0,0.0,0.0,0.0,0.20342017651642888
38,000506.SZ,招金黄金,1,ok,,0.632154,0.733865,0.080231,0,0.09,0.0,0.598847,0.0,0.49633204633204625,1.0,低,健康涨停,0.22780885274344043,0.028346625,0.0036103949999999998,0.0,0.0036103949999999998,0.24372008274344045
39,002696.SZ,百洋股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.685785,0.0,0,0.0,0.0,0.5,0.0,0.4718978102189777,0.0,中,分时缺失|低置信,0.22786648000397217,0.0,0.0,0.0,0.0,0.20394148000397216
