ts_code,name,industry,trade_date,close,pct_chg,amount,vol,turnover_rate,circ_mv,total_mv,volume_ratio,lhb_net_amount,is_limit_up_pool,limit_type,up_limit,down_limit,open_times,seal_amount,first_limit_time,last_limit_time,limit_open_count,limit_strength_raw,StrengthScore,strength_feature_count,strength_missing_fields,strength_quality_flag,_f_momo,_f_amt,_f_turn,_f_vr,_f_cap,_f_seal,_f_open_penalty,_strength_quality_adj
603060.SH,国检集团,建筑工程,20260423,6.63,9.9502,135169.32,211275.84,2.6279,,533026.1357,3.67,,1.0,U,6.63,5.43,0.0,80454817.0,101920,101920,0.0,76.2,76.2,9,,A,0.96,0.98,0.92,0.24,0.51,0.5,0.28,1.0
601512.SH,中新集团,园区开发,20260423,11.35,9.9806,423761.893,382168.94,2.5497,,1701240.15,3.17,-13516179.05,1.0,U,11.35,9.29,1.0,43457254.0,93439,95127,1.0,74.92,74.92,9,,A,0.84,0.66,0.96,0.32,0.51,0.76,0.66,1.0
603318.SH,水发燃气,供气供热,20260423,10.35,9.9894,136479.095,131863.86,2.8724,,574086.7806,0.25,,1.0,U,10.35,8.47,0.0,160476894.0,92502,92502,0.0,73.84,73.84,9,,A,0.72,0.96,0.9,1.0,0.51,0.26,0.28,1.0
002793.SZ,罗欣药业,化学制药,20260423,5.63,9.9609,275835.73,502293.02,4.6254,,612312.3176,2.65,,1.0,U,5.63,4.61,0.0,78633129.0,95018,95018,0.0,71.68,71.68,9,,A,0.92,0.84,0.76,0.44,0.51,0.52,0.28,1.0
002606.SZ,大连电瓷,电气设备,20260423,13.34,9.9753,305371.343,228914.05,5.4356,,585723.6755,0.73,,1.0,U,13.34,10.92,0.0,104664239.0,92500,92500,0.0,70.6,70.6,9,,A,0.86,0.82,0.7,0.94,0.51,0.34,0.28,1.0
600736.SH,苏州高新,园区开发,20260423,8.37,9.9869,252220.048,301338.17,2.6174,,963632.1632,0.67,,1.0,U,8.37,6.85,0.0,238108780.0,92502,92502,0.0,70.56,70.56,9,,A,0.76,0.88,0.94,0.96,0.51,0.06,0.28,1.0
601101.SH,昊华能源,煤炭开采,20260423,9.36,9.9882,527597.532,567605.11,3.9417,,1347838.0587,4.2,,1.0,U,9.36,7.66,1.0,34544624.0,93340,100355,1.0,68.48,68.48,9,,A,0.74,0.58,0.8,0.16,0.51,0.84,0.66,1.0
000715.SZ,中兴商业,百货,20260423,6.61,9.9834,398527.773,620139.43,12.7592,,357227.2851,3.18,,1.0,U,6.61,5.41,2.0,23900438.0,95903,100242,2.0,67.5,67.5,9,,A,0.78,0.7,0.42,0.3,0.51,0.9,0.79,1.0
603390.SH,通达电气,汽车配件,20260423,13.27,10.0332,116085.96,87480.0,2.4958,,466642.1828,2.93,54625955.0,1.0,U,13.27,10.85,0.0,66975017.0,92503,92503,0.0,67.04,67.04,9,,A,0.2,1.0,0.98,0.34,0.51,0.66,0.28,1.0
603198.SH,迎驾贡酒,白酒,20260423,39.02,10.0085,661652.366,170894.53,2.1362,,3121600.0,4.79,,1.0,U,39.02,31.92,0.0,31118450.0,94511,94511,0.0,63.92,63.92,9,,A,0.48,0.5,1.0,0.14,0.51,0.88,0.28,1.0
002301.SZ,齐心集团,文教休闲,20260423,7.45,10.0443,185660.249,252946.84,3.523,,537374.4101,2.71,,1.0,U,7.45,6.09,0.0,54191530.0,93918,93918,0.0,63.84,63.84,9,,A,0.18,0.92,0.84,0.36,0.51,0.74,0.28,1.0
603315.SH,福鞍股份,环境保护,20260423,19.53,10.0282,257376.203,131785.05,4.1136,,625675.3136,0.28,,1.0,U,19.53,15.98,0.0,88763752.0,92501,92501,0.0,63.76,63.76,9,,A,0.26,0.86,0.78,0.98,0.51,0.44,0.28,1.0
603709.SH,中源家居,家居用品,20260423,19.09,10.0288,148095.089,81233.4,6.493,,240681.3748,4.96,3349932.0,1.0,U,19.09,15.62,0.0,6705935.0,112612,112612,0.0,63.44,63.44,9,,A,0.24,0.94,0.64,0.12,0.51,1.0,0.28,1.0
603912.SH,佳力图,专用机械,20260423,11.46,9.9808,775158.638,694947.11,12.8254,,620960.9549,1.27,,1.0,U,11.46,9.38,0.0,40781785.0,100131,100131,0.0,62.64,62.64,9,,A,0.82,0.48,0.4,0.79,0.51,0.78,0.28,1.0
002787.SZ,华源控股,广告包装,20260423,19.44,10.017,609312.289,317710.73,12.6649,,651583.3085,0.94,,1.0,U,19.44,15.9,12.0,34923960.0,93709,130142,12.0,62.32,62.32,9,,A,0.38,0.54,0.44,0.92,0.51,0.82,0.96,1.0
002971.SZ,和远气体,化工原料,20260423,33.88,10.0,511738.088,155909.1,9.9685,,717425.94,3.75,,1.0,U,33.88,27.72,0.0,21086912.0,134930,134930,0.0,60.74,60.74,9,,A,0.61,0.6,0.52,0.21,0.51,0.92,0.28,1.0
603308.SH,应流股份,机械基件,20260423,83.0,10.0066,3407925.578,413136.48,6.0841,,5636044.0433,1.89,,1.0,U,83.0,67.91,15.0,16509613.0,94144,143405,15.0,60.04,60.04,9,,A,0.5,0.16,0.66,0.56,0.51,0.96,0.98,1.0
600770.SH,综艺股份,综合类,20260423,6.34,10.0694,310128.775,503661.91,3.8743,,824200.0,1.78,71559066.91,1.0,U,6.34,5.18,0.0,76658899.0,95105,95105,0.0,59.84,59.84,9,,A,0.16,0.8,0.82,0.6,0.51,0.54,0.28,1.0
002429.SZ,兆驰股份,家用电器,20260423,13.1,9.9916,4864522.626,3735537.9,8.2565,,5930292.1952,2.58,265800940.66,1.0,U,13.1,10.72,44.0,12476440.0,93557,145506,44.0,59.6,59.6,9,,A,0.68,0.06,0.58,0.48,0.51,0.98,1.0,1.0
000593.SZ,德龙汇能,供气供热,20260423,19.64,10.028,596914.204,313730.29,8.7516,,704351.3017,1.11,,1.0,U,19.64,16.07,1.0,65150515.0,100427,101215,1.0,58.48,58.48,9,,A,0.28,0.56,0.54,0.86,0.51,0.68,0.66,1.0
000890.SZ,法尔胜,环境保护,20260423,16.76,9.9738,1918437.057,1161557.59,27.6897,,703088.6504,1.41,-16403777.47,1.0,U,16.76,13.72,7.0,21027096.0,93718,145100,7.0,58.36,58.36,9,,A,0.88,0.26,0.04,0.72,0.51,0.94,0.92,1.0
002242.SZ,九阳股份,家用电器,20260423,11.41,10.0289,419485.448,383789.35,5.0387,,870602.397,1.56,,1.0,U,11.41,9.33,0.0,72724008.0,103103,103103,0.0,57.6,57.6,9,,A,0.22,0.68,0.72,0.64,0.51,0.58,0.28,1.0
003022.SZ,联泓新科,化工原料,20260423,24.77,9.9911,946184.65,389657.94,2.92,,3308201.936,2.67,,1.0,U,24.77,20.27,0.0,105337174.0,102942,102942,0.0,57.56,57.56,9,,A,0.7,0.38,0.88,0.4,0.51,0.32,0.28,1.0
001215.SZ,千味央厨,食品,20260423,43.4,10.0127,345948.043,82387.77,8.5126,,421676.3356,3.29,,1.0,U,43.4,35.51,0.0,67395860.0,134718,134718,0.0,57.2,57.2,9,,A,0.42,0.74,0.56,0.28,0.51,0.62,0.28,1.0
000925.SZ,众合科技,运输设备,20260423,8.36,10.0,811260.081,987208.46,14.6635,,565445.2013,6.41,,1.0,U,8.36,6.84,5.0,38482752.0,101145,111342,5.0,54.74,54.74,9,,A,0.61,0.42,0.34,0.06,0.51,0.8,0.9,1.0
002081.SZ,金 螳 螂,装修装饰,20260423,5.43,9.919,1792060.293,3306621.08,12.5033,,1441840.7631,3.55,144024844.99,1.0,U,5.43,4.45,3.0,179601105.0,93033,101548,3.0,53.74,53.74,9,,A,1.0,0.28,0.46,0.26,0.51,0.18,0.85,1.0
300067.SZ,安诺其,染料涂料,20260423,7.27,19.967,235304.419,323664.95,3.4525,,839230.3153,1.79,53451184.65,1.0,U,7.27,4.85,0.0,539730652.0,92500,92500,0.0,53.68,53.68,9,,A,0.08,0.9,0.86,0.58,0.51,0.02,0.28,1.0
603017.SH,中衡设计,建筑工程,20260423,16.46,10.0267,636803.082,406713.03,14.7258,,454609.2223,1.71,,1.0,U,16.46,13.46,1.0,62521631.0,100601,100749,1.0,52.44,52.44,9,,A,0.3,0.52,0.32,0.62,0.51,0.7,0.66,1.0
001234.SZ,泰慕士,服饰,20260423,32.52,10.0135,313554.185,99224.0,10.8459,,355813.3524,2.69,-16645566.0,1.0,U,32.52,26.6,1.0,197939484.0,93945,94006,1.0,52.36,52.36,9,,A,0.4,0.78,0.5,0.38,0.51,0.1,0.66,1.0
002448.SZ,中原内配,汽车配件,20260423,17.52,9.9812,1226812.293,717720.71,15.7555,,1030893.6998,4.04,,1.0,U,17.52,14.34,1.0,67508940.0,140736,141009,1.0,51.84,51.84,9,,A,0.8,0.34,0.26,0.18,0.51,0.6,0.66,1.0
600310.SH,广西能源,水力发电,20260423,5.28,10.0,1222016.963,2442177.54,16.6621,,773895.2612,1.93,,1.0,U,5.28,4.32,2.0,73952244.0,134259,142450,2.0,50.84,50.84,9,,A,0.61,0.36,0.2,0.54,0.51,0.56,0.79,1.0
300061.SZ,旗天科技,互联网,20260423,9.8,19.951,333729.553,345181.79,5.548,,645813.8035,3.75,58874202.51,1.0,U,9.8,6.54,0.0,94985588.0,93551,93551,0.0,50.36,50.36,9,,A,0.1,0.76,0.68,0.21,0.51,0.4,0.28,1.0
000537.SZ,绿发电力,新型电力,20260423,11.65,10.0094,1614221.557,1415796.1,6.8871,,2394911.3523,2.65,,1.0,U,11.65,9.53,1.0,97962345.0,93706,134200,1.0,50.16,50.16,9,,A,0.46,0.32,0.6,0.44,0.51,0.36,0.66,1.0
001314.SZ,亿道信息,元器件,20260423,48.5,10.0023,478823.46,99845.05,19.2755,,691774.9,6.9,,1.0,U,48.5,39.68,1.0,67239139.0,93051,101815,1.0,50.04,50.04,9,,A,0.52,0.62,0.16,0.04,0.51,0.64,0.66,1.0
