rank,ts_code,name,intraday_available,intraday_status,intraday_missing_reason,limitup_quality_score,intraday_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_risk_score,late_withdraw_score,reseal_score,open_board_count,auction_strength_score,intraday_confidence_score,risk_level,risk_label,raw_final_score,intraday_bonus,intraday_soft_risk_penalty,intraday_hard_risk_penalty,intraday_total_penalty,final_score_v2
1,002790.SZ,瑞尔特,1,ok,,0.76,0.858,0.07,0,0.07,0.0,0.65,0.0,1.0,1.0,低,健康涨停,0.3656377833040268,0.03145,0.00315,0.0,0.00315,0.4036627833040268
2,002815.SZ,崇达技术,1,ok,,0.630468,0.717395,0.081355,0,0.09,0.0,0.593227,0.0,0.3973972602739724,1.0,低,健康涨停,0.3851040141412444,0.027934874999999998,0.003660975,0.0,0.003660975,0.38545291414124444
3,002585.SZ,双星新材,1,ok,,0.7847320000000001,0.730474,0.130512,0,0.13051200000000002,0.0,0.59744,1.0,0.37044198895027547,1.0,低,健康涨停,0.3222200654112375,0.028261849999999998,0.00987304,0.0,0.00987304,0.3166838754112375
4,002848.SZ,高斯贝尔,1,ok,,0.7346299999999999,0.680578,0.166913,0,0.16691340000000002,0.0,0.415433,1.0,0.38068592057761697,1.0,低,健康涨停,0.32556448821890915,0.027014450000000002,0.011511085,0.0,0.011511085,0.3171428532189092
5,603466.SH,风语筑,1,ok,,0.711168,0.712624,0.102555,0,0.102555,0.0,0.487227,0.0,0.345522388059701,1.0,低,健康涨停,0.310797126713605,0.027815600000000003,0.0046149749999999995,0.0,0.0046149749999999995,0.310072751713605
6,002161.SZ,远 望 谷,1,ok,,0.76,0.858,0.07,0,0.07,0.0,0.65,0.0,1.0,1.0,低,健康涨停,0.2880034448856128,0.03145,0.00315,0.0,0.00315,0.2923784448856128
7,001232.SZ,嘉立创,1,ok,,0.623432,0.703347,0.086046,0,0.09,0.0,0.5697720000000001,0.0,0.34908975827355493,1.0,低,健康涨停,0.3765143072166922,0.027583675000000002,0.0038720699999999996,0.0,0.0038720699999999996,0.37630091221669226
8,002560.SZ,通达股份,1,ok,,0.7786279999999999,0.732307,0.131581,0,0.13158140000000002,0.0,0.592093,1.0,0.402,1.0,低,健康涨停,0.30334354094174787,0.028307675000000004,0.009921145,0.0,0.009921145,0.29780507094174785
9,000993.SZ,闽东电力,1,ok,,0.6977519999999999,0.797827,0.111499,0,0.111499,0.0,0.44250700000000004,0.0,1.0,1.0,低,健康涨停,0.33112618448606634,0.029945674999999998,0.005017455,0.0,0.005017455,0.36605440448606635
10,000823.SZ,超声电子,1,ok,,0.598497,0.691011,0.102669,0,0.102669,0.0,0.486655,0.0,0.4275401069518714,1.0,低,健康涨停,0.3348924590657182,0.027275275,0.004620104999999999,0.0,0.004620104999999999,0.3487226290657182
11,603421.SH,鼎信通讯,1,ok,,0.429514,0.44303,0.310324,1,0.35775,0.12,0.128379,2.0,0.15,1.0,高,回封偏弱,0.30154939771139005,0.02107575,0.02616458,0.08,0.10616458000000001,0.22646056771139006
12,600207.SH,安彩高科,1,ok,,0.698057,0.684582,0.111296,0,0.111296,0.0,0.443522,0.0,0.243073025883108,1.0,低,健康涨停,0.2614083686293264,0.02711455,0.00500832,0.0,0.00500832,0.25958959862932646
13,600184.SH,光电股份,1,ok,,0.5694319999999999,0.566399,0.249045,0,0.31725,0.0,0.254775,2.0,0.3640969162995592,1.0,低,回封偏弱,0.30786785147673146,0.024159975,0.019207025,0.0,0.019207025,0.2888958014767315
14,002912.SZ,中新赛克,1,ok,,0.76,0.858,0.07,0,0.07,0.0,0.65,0.0,1.0,1.0,低,健康涨停,0.26251862662282116,0.03145,0.00315,0.0,0.00315,0.2819936266228212
15,603336.SH,宏辉果蔬,1,ok,,0.617173,0.700656,0.090218,0,0.090218,0.0,0.54891,0.0,0.3714830970556165,1.0,低,健康涨停,0.2667226821152526,0.027516399999999996,0.0040598100000000005,0.0,0.0040598100000000005,0.2662542721152526
