rank,ts_code,name,intraday_available,intraday_status,intraday_missing_reason,limitup_quality_score,intraday_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_risk_score,late_withdraw_score,reseal_score,open_board_count,auction_strength_score,intraday_confidence_score,risk_level,risk_label,raw_final_score,intraday_bonus,intraday_soft_risk_penalty,intraday_hard_risk_penalty,intraday_total_penalty,final_score_v2
1,603082.SH,北自科技,1,ok,,0.823037,0.829509,0.107975,0,0.107975,0.0,0.710125,1.0,0.8038205980066454,1.0,低,健康涨停,0.3241295016995683,0.030737725,0.008858874999999999,0.0,0.008858874999999999,0.3371833516995683
2,002396.SZ,星网锐捷,1,ok,,0.440494,0.532334,0.268804,0,0.36495,0.12,0.33598,2.0,0.44660056657223884,1.0,低,回封偏弱,0.3981670924073951,0.02330835,0.02429618,0.0,0.02429618,0.3732542624073951
3,600105.SH,永鼎股份,1,ok,,0.6796070000000001,0.733722,0.084595,0,0.08459539999999999,0.0,0.5770230000000001,0.0,0.42956701532473845,1.0,低,健康涨停,0.3944477886710702,0.02834305,0.003806775,0.0,0.003806775,0.39505906367107024
4,003031.SZ,中瓷电子,1,ok,,0.753726,0.782375,0.074182,0,0.07418240000000001,0.0,0.629088,0.0,0.5362619808306703,1.0,低,健康涨停,0.36234771344515626,0.029559375000000006,0.00333819,0.0,0.00333819,0.36464389844515627
5,601208.SH,东材科技,1,ok,,0.625957,0.752645,0.084362,0,0.09,0.0,0.57819,0.0,0.6614644520964152,1.0,低,健康涨停,0.3393099400736811,0.028816125000000005,0.0037962900000000003,0.0,0.0037962900000000003,0.34040477507368117
6,002491.SZ,通鼎互联,1,ok,,0.751193,0.790489,0.080871,0,0.108375,0.0,0.8456440000000001,1.0,0.5066801619433197,1.0,低,健康涨停,0.37617928787301425,0.029762225000000003,0.007639195,0.0,0.007639195,0.3894773178730143
7,002584.SZ,西陇科学,1,ok,,0.701571,0.773972,0.108953,0,0.108953,0.0,0.45523600000000003,0.0,0.8163594470046085,1.0,低,健康涨停,0.33345296315889805,0.029349300000000002,0.004902884999999999,0.0,0.004902884999999999,0.3490743781588981
8,603248.SH,锡华科技,1,ok,,0.75291,0.843727,0.074727,0,0.074727,0.0,0.626366,0.0,0.9505417118093176,1.0,低,健康涨停,0.3225108746543402,0.031093175,0.003362715,0.0,0.003362715,0.34141633465434024
9,000592.SZ,平潭发展,1,ok,,0.666368,0.73308,0.093421,0,0.09342140000000002,0.0,0.532893,0.0,0.510606060606061,1.0,低,健康涨停,0.307931009468486,0.028326999999999998,0.004203945,0.0,0.004203945,0.30812906446848604
10,000993.SZ,闽东电力,1,ok,,0.28735,0.376205,0.45,1,0.45,0.0,0.0,8.0,0.5999999999999994,1.0,高,多次炸板,0.27963650861011624,0.019405125000000002,0.04025,0.08,0.12025,0.16156663361011625
11,603230.SH,内蒙新华,1,ok,,0.674363,0.689163,0.127092,0,0.127092,0.0,0.364542,0.0,0.42630799605133235,1.0,低,健康涨停,0.25671367704786563,0.027229075,0.00571914,0.0,0.00571914,0.25429861204786564
12,601579.SH,会稽山,1,ok,,0.7530110000000001,0.774336,0.074659,0,0.0746594,0.0,0.626703,0.0,0.48728155339805856,1.0,低,健康涨停,0.28400278166099296,0.0293584,0.003359655,0.0,0.003359655,0.301176526660993
13,600103.SH,青山纸业,1,ok,,0.647841,0.687274,0.105772,0,0.10577239999999999,0.0,0.471138,0.0,0.3246268656716411,1.0,低,健康涨停,0.310168103299259,0.02718185,0.00475974,0.0,0.00475974,0.308665213299259
14,001378.SZ,德冠新材,1,ok,,0.622069,0.665128,0.178554,0,0.206775,0.0,0.6072310000000001,2.0,0.44707317073170655,1.0,低,健康涨停,0.2909970435028437,0.026628200000000005,0.01603493,0.0,0.01603493,0.27766531350284374
15,603052.SH,可川科技,1,ok,,0.670424,0.733827,0.090717,0,0.09071720000000001,0.0,0.546414,0.0,0.48944485025566103,1.0,低,健康涨停,0.26788748506597826,0.028345675,0.004082265,0.0,0.004082265,0.2682258950659783
16,003026.SZ,中晶科技,1,ok,,0.7450180000000001,0.79604,0.079988,0,0.07998820000000001,0.0,0.600059,0.0,0.6834859385219104,1.0,低,健康涨停,0.3317287941372072,0.029901000000000004,0.00359946,0.0,0.00359946,0.3492053341372072
17,002963.SZ,豪尔赛,1,ok,,0.7443550000000001,0.75034,0.08043,0,0.08043,0.0,0.597851,0.0,0.3830855018587372,1.0,低,健康涨停,0.25373056676272965,0.0287585,0.00361935,0.0,0.00361935,0.2549447167627297
18,605058.SH,澳弘电子,1,ok,,0.725486,0.746603,0.093009,0,0.09300920000000001,0.0,0.5349539999999999,0.0,0.4797766749379655,1.0,低,健康涨停,0.2994051209630687,0.028665074999999998,0.004185405,0.0,0.004185405,0.3336097909630687
19,000720.SZ,新能泰山,1,ok,,0.725468,0.742119,0.093022,0,0.093022,0.0,0.5348919999999999,0.0,0.45,1.0,低,健康涨停,0.27055792488043534,0.028552975,0.00418599,0.0,0.00418599,0.2709999098804354
20,002655.SZ,共达电声,1,ok,,0.653265,0.690056,0.163157,0,0.18787500000000001,0.0,0.6842159999999999,2.0,0.44821905609973306,1.0,低,健康涨停,0.266730004608502,0.027251400000000002,0.015342064999999998,0.0,0.015342064999999998,0.254714339608502
21,600059.SH,古越龙山,1,ok,,0.795234,0.792613,0.087511,0,0.094875,0.0,0.812446,1.0,0.4770270270270267,1.0,低,健康涨停,0.26886504831520847,0.029815325000000004,0.007937995,0.0,0.007937995,0.2668173783152085
22,002730.SZ,电光科技,1,ok,,0.66671,0.72432,0.093193,0,0.0931932,0.0,0.534034,0.0,0.45,1.0,低,健康涨停,0.2582909331151984,0.028108,0.004193685,0.0,0.004193685,0.25828024811519845
23,605358.SH,立昂微,1,ok,,0.649087,0.685622,0.165942,0,0.18787500000000001,0.0,0.670291,2.0,0.4455871537141454,1.0,低,健康涨停,0.3120597632377242,0.02714055,0.015467390000000001,0.0,0.015467390000000001,0.2998079232377242
24,603155.SH,新亚强,1,ok,,0.7448779999999999,0.693382,0.178581,0,0.1785812,0.0,0.607094,2.0,0.3899999999999999,1.0,低,健康涨停,0.30572141839674805,0.02733455,0.016036145,0.0,0.016036145,0.2930948233967481
25,603956.SH,威派格,1,ok,,0.611448,0.7069,0.094034,0,0.09403440000000002,0.0,0.529828,0.0,0.45,1.0,低,健康涨停,0.28629119859407326,0.027672500000000003,0.00423153,0.0,0.00423153,0.2858071685940733
26,002957.SZ,科瑞技术,1,ok,,0.633151,0.718129,0.079566,0,0.09,0.0,0.6021690000000001,0.0,0.385001289656951,1.0,低,健康涨停,0.26073779268219294,0.027953224999999998,0.0035804699999999997,0.0,0.0035804699999999997,0.261185547682193
27,000753.SZ,漳州发展,1,ok,,0.616409,0.675696,0.126727,0,0.1267272,0.0,0.366364,0.0,0.45,1.0,低,健康涨停,0.2550106694325364,0.026892399999999997,0.005702715,0.0,0.005702715,0.2522753544325364
28,603607.SH,京华激光,1,ok,,0.629065,0.726363,0.08229,0,0.09,0.0,0.58855,0.0,0.4662235241099595,1.0,低,健康涨停,0.28724803915111724,0.028159075,0.00370305,0.0,0.00370305,0.28777906415111726
29,605378.SH,野马电池,1,ok,,0.5643119999999999,0.627286,0.161459,1,0.161459,0.0,0.19270700000000002,0.0,0.4630057803468211,1.0,高,回封偏弱,0.2274277462099561,0.02568215,0.007265654999999999,0.08,0.087265655,0.1419192412099561
30,002388.SZ,新亚制程,1,ok,,0.680261,0.740341,0.084159,0,0.08415919999999999,0.0,0.579204,0.0,0.46948051948051966,1.0,低,健康涨停,0.280406691064335,0.028508525,0.003787155,0.0,0.003787155,0.28120306106433507
31,002961.SZ,瑞达期货,1,ok,,0.7427809999999999,0.746688,0.116479,0,0.11647919999999999,0.0,0.6676040000000001,1.0,0.4688877229800632,1.0,低,健康涨停,0.2615118870791057,0.028667200000000004,0.009241555,0.0,0.009241555,0.25701253207910574
32,001326.SZ,联域股份,1,ok,,0.401813,0.453913,0.389231,1,0.389231,0.0,0.303845,5.0,0.48400309119010815,1.0,高,多次炸板|回封偏弱,0.2426706070601801,0.021347825,0.037515395,0.08,0.117515395,0.12257803706018008
33,001216.SZ,华瓷股份,1,ok,,0.76,0.858,0.07,0,0.07,0.0,0.65,0.0,1.0,1.0,低,健康涨停,0.25856806280321804,0.03145,0.00315,0.0,0.00315,0.27804306280321806
34,603328.SH,依顿电子,1,ok,,0.392279,0.511836,0.269477,0,0.2694771,0.502799,0.406813,0.0,0.42232897770945443,1.0,低,健康涨停,0.28352494855860466,0.0227959,0.029724430000000003,0.0,0.029724430000000003,0.25267141855860464
35,603900.SH,莱绅通灵,1,ok,,0.591725,0.686439,0.107183,0,0.10718300000000001,0.0,0.46408499999999997,0.0,0.4406976744186049,1.0,低,健康涨停,0.26971685078894664,0.027160975000000004,0.0048232349999999995,0.0,0.0048232349999999995,0.26812959078894666
36,002976.SZ,瑞玛精密,1,ok,,0.7559560000000001,0.746827,0.113696,0,0.113696,0.0,0.681521,1.0,0.42490589711417776,1.0,低,健康涨停,0.2614952260883254,0.028670675,0.00911632,0.0,0.00911632,0.2571245810883254
37,002631.SZ,德尔未来,1,ok,,0.767149,0.766529,0.100234,0,0.115875,0.0,0.7488290000000001,1.0,0.4441234084231139,1.0,低,健康涨停,0.2565809413498463,0.029163225,0.008510529999999999,0.0,0.008510529999999999,0.26840863634984635
38,605100.SH,华丰股份,1,ok,,0.7417149999999999,0.727948,0.08419,0,0.11887500000000001,0.0,0.8290489999999999,1.0,0.13082341916372345,1.0,低,健康涨停,0.254234827740483,0.0281987,0.00778855,0.0,0.00778855,0.25071997774048305
39,600371.SH,万向德农,1,ok,,0.706835,0.722019,0.105443,0,0.10544300000000001,0.0,0.472785,0.0,0.4360788863109051,1.0,低,健康涨停,0.25910339013362166,0.028050475,0.004744935,0.0,0.004744935,0.2584839301336217
40,002383.SZ,合众思壮,1,ok,,0.711471,0.729801,0.102353,0,0.10235300000000001,0.0,0.48823500000000003,0.0,0.4580862533692727,1.0,低,健康涨停,0.24086516563520508,0.028245025,0.004605885,0.0,0.004605885,0.2405793056352051
41,600135.SH,乐凯胶片,1,ok,,0.722176,0.74261,0.095216,0,0.0952164,0.0,0.523918,0.0,0.4744897959183676,1.0,低,健康涨停,0.2618206222737707,0.02856525,0.00428472,0.0,0.00428472,0.26217615227377067
42,002617.SZ,露笑科技,1,ok,,0.7497440000000001,0.77405,0.076838,0,0.076838,0.0,0.615812,0.0,0.5064263322884023,1.0,低,健康涨停,0.27063956836192316,0.029351250000000002,0.00345771,0.0,0.00345771,0.2726081083619232
43,605566.SH,福莱蒽特,1,ok,,0.721494,0.738995,0.095671,0,0.095671,0.0,0.521646,0.0,0.4547865975269241,1.0,低,健康涨停,0.29659544877999655,0.028474874999999997,0.004305195,0.0,0.004305195,0.2968401287799966
44,002913.SZ,奥士康,1,ok,,0.628008,0.741968,0.082995,0,0.09,0.0,0.585026,0.0,0.577068166776969,1.0,低,健康涨停,0.2806446308883274,0.028549199999999997,0.0037347749999999996,0.0,0.0037347749999999996,0.2815340558883274
45,001209.SZ,洪兴股份,1,ok,,0.497734,0.596976,0.169844,1,0.169844,0.0,0.15078,0.0,0.45,1.0,高,回封偏弱,0.23941449151605923,0.0249244,0.00764298,0.08,0.08764298,0.15277091151605918
46,603122.SH,合富中国,1,ok,,0.828278,0.786784,0.101482,0,0.101482,0.0,0.742592,1.0,0.4652155536770913,1.0,低,健康涨停,0.24019031583588732,0.029669600000000004,0.00856669,0.0,0.00856669,0.23736822583588732
47,003001.SZ,中岩大地,1,ok,,0.7590250000000001,0.857058,0.07065,0,0.07065,0.0,0.646751,0.0,1.0,1.0,低,健康涨停,0.25753006395626316,0.03142645,0.0031792500000000002,0.0,0.0031792500000000002,0.26185226395626315
48,600644.SH,乐山电力,1,ok,,0.7166469999999999,0.727872,0.098902,0,0.098902,0.0,0.505491,0.0,0.41186440677966174,1.0,低,健康涨停,0.23296861407741035,0.0281968,0.00445059,0.0,0.00445059,0.23278982407741036
49,002806.SZ,华锋股份,1,ok,,0.6415770000000001,0.657681,0.109949,0,0.109949,0.0,0.450256,0.0,0.16771390576575348,1.0,低,健康涨停,0.24467044042990108,0.026442025,0.004947705,0.0,0.004947705,0.24223976042990106
50,600500.SH,中化国际,1,ok,,0.7270749999999999,0.766315,0.09095,0,0.129375,0.0,0.795249,1.0,0.4609489051094882,1.0,低,健康涨停,0.29943117562354754,0.029157875,0.00809275,0.0,0.00809275,0.2965713006235476
51,002300.SZ,太阳电缆,1,ok,,0.723484,0.74965,0.094344,0,0.094344,0.0,0.528282,0.0,0.5129921259842523,1.0,低,健康涨停,0.2372583703210239,0.028741250000000003,0.004245479999999999,0.0,0.004245479999999999,0.2378291403210239
52,603255.SH,鼎际得,1,ok,,0.6238750000000001,0.709631,0.08575,0,0.09,0.0,0.57125,0.0,0.38812306634582283,1.0,低,健康涨停,0.2782711393812811,0.027740775000000002,0.00385875,0.0,0.00385875,0.2782281643812811
53,002780.SZ,三夫户外,1,ok,,0.738205,0.765011,0.08453,0,0.08453,0.0,0.57735,0.0,0.5205329153605021,1.0,低,健康涨停,0.25756040969273236,0.029125275,0.0038038499999999997,0.0,0.0038038499999999997,0.2589568346927324
54,002679.SZ,福建金森,1,ok,,0.6743720000000001,0.729092,0.088085,0,0.0880852,0.0,0.559574,0.0,0.4324390243902445,1.0,低,健康涨停,0.25060035742232367,0.028227299999999997,0.003963825,0.0,0.003963825,0.25093883242232373
55,002303.SZ,美盈森,1,ok,,0.73663,0.76962,0.09058,0,0.108375,0.0,0.797098,1.0,0.461406844106463,1.0,低,健康涨停,0.27996728924805336,0.029240500000000003,0.0080761,0.0,0.0080761,0.2772066892480534
56,002095.SZ,生 意 宝,1,ok,,0.5420929999999999,0.651259,0.141821,0,0.141821,0.026559,0.330734,0.0,0.5186406460296092,1.0,低,回封偏弱,0.25345798206954273,0.026281475,0.00731151,0.0,0.00731151,0.2485029470695427
57,002281.SZ,光迅科技,1,ok,,0.696155,0.75615,0.073564,0,0.0765,0.0,0.632182,0.0,0.4724505553245828,1.0,低,健康涨停,0.31223939087782904,0.02890375,0.00331038,0.0,0.00331038,0.31390776087782907
58,002956.SZ,西麦食品,1,ok,,0.637823,0.737717,0.076452,0,0.09,0.0,0.617742,0.0,0.48547963206307443,1.0,低,健康涨停,0.22639637031932916,0.028442925,0.00344034,0.0,0.00344034,0.22747395531932915
59,002824.SZ,和胜股份,1,ok,,0.644296,0.738653,0.072136,0,0.09,0.0,0.63932,0.0,0.45,1.0,低,健康涨停,0.24319548337846797,0.028466325,0.0032461200000000003,0.0,0.0032461200000000003,0.24449068837846796
60,000670.SZ,盈方微,1,ok,,0.746432,0.757412,0.079045,0,0.0790452,0.0,0.604774,0.0,0.41685082872928175,1.0,低,健康涨停,0.2628936850855609,0.028935300000000004,0.003557025,0.0,0.003557025,0.2643469600855609
61,002442.SZ,龙星科技,1,ok,,0.76,0.858,0.07,0,0.07,0.0,0.65,0.0,1.0,1.0,低,健康涨停,0.24884008607981237,0.03145,0.00315,0.0,0.00315,0.2532150860798124
62,002787.SZ,华源控股,1,ok,,0.751579,0.783139,0.080614,0,0.108375,0.0,0.8469289999999999,1.0,0.4551970550021658,1.0,低,健康涨停,0.2608518070729189,0.029578475,0.00762763,0.0,0.00762763,0.2588776520729189
63,002846.SZ,英联股份,1,ok,,0.728941,0.827976,0.090706,0,0.090706,0.0,0.546471,0.0,1.0,1.0,低,健康涨停,0.27548368734756135,0.0306994,0.004081769999999999,0.0,0.004081769999999999,0.2932763173475614
