rank,ts_code,name,intraday_available,intraday_status,intraday_missing_reason,limitup_quality_score,intraday_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_risk_score,late_withdraw_score,reseal_score,open_board_count,auction_strength_score,intraday_confidence_score,risk_level,risk_label,raw_final_score,intraday_bonus,intraday_soft_risk_penalty,intraday_hard_risk_penalty,intraday_total_penalty,final_score_v2
1,002364.SZ,中恒电气,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.696114,0.0,0,0.0,0.0,0.5,0.0,0.5407590759075898,0.0,中,分时缺失|低置信,0.32832825361797385,0.0,0.0,0.0,0.0,0.3044032536179739
2,002173.SZ,创新医疗,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.71695,0.0,0,0.0,0.0,0.5,0.0,0.6796650717703361,0.0,中,分时缺失|低置信,0.30293980885644334,0.0,0.0,0.0,0.0,0.27901480885644336
3,603459.SH,红板科技,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.664305,0.0,0,0.0,0.0,0.5,0.0,0.3287013913663928,0.0,中,分时缺失|低置信,0.37498531383466427,0.0,0.0,0.0,0.0,0.3510603138346643
4,002388.SZ,新亚制程,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.707271,0.0,0,0.0,0.0,0.5,0.0,0.6151376146788994,0.0,中,分时缺失|低置信,0.3222611481092396,0.0,0.0,0.0,0.0,0.31343614810923964
5,600667.SH,太极实业,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.709572,0.0,0,0.0,0.0,0.5,0.0,0.6304788213627994,0.0,中,分时缺失|低置信,0.30403916540821474,0.0,0.0,0.0,0.0,0.28011416540821477
6,600176.SH,中国巨石,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.679126,0.0,0,0.0,0.0,0.5,0.0,0.42750401713979663,0.0,中,分时缺失|低置信,0.3239538012357054,0.0,0.0,0.0,0.0,0.3000288012357054
7,000636.SZ,风华高科,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.698611,0.0,0,0.0,0.0,0.5,0.0,0.5574092491297862,0.0,中,分时缺失|低置信,0.34642035622946227,0.0,0.0,0.0,0.0,0.3224953562294623
8,002409.SZ,雅克科技,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.683962,0.0,0,0.0,0.0,0.5,0.0,0.45974342318934786,0.0,中,分时缺失|低置信,0.29532845421207526,0.0,0.0,0.0,0.0,0.2714034542120753
9,601606.SH,长城军工,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.688397,0.0,0,0.0,0.0,0.5,0.0,0.4893135725429019,0.0,中,分时缺失|低置信,0.28978251787230636,0.0,0.0,0.0,0.0,0.29978251787230636
10,603988.SH,中电电机,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.642988,0.0,0,0.0,0.0,0.5,0.0,0.1865853658536589,0.0,中,分时缺失|低置信,0.2709126373109079,0.0,0.0,0.0,0.0,0.24698763731090792
11,603228.SH,景旺电子,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.6825,0.0,0,0.0,0.0,0.5,0.0,0.45,0.0,中,分时缺失|低置信,0.3370748131399486,0.0,0.0,0.0,0.0,0.3131498131399486
12,002309.SZ,中利集团,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.6825,0.0,0,0.0,0.0,0.5,0.0,0.45,0.0,中,分时缺失|低置信,0.30324617788069785,0.0,0.0,0.0,0.0,0.2793211778806979
13,000533.SZ,顺钠股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.73339,0.0,0,0.0,0.0,0.5,0.0,0.7892670157068052,0.0,中,分时缺失|低置信,0.2978486017216313,0.0,0.0,0.0,0.0,0.3078486017216313
14,002353.SZ,杰瑞股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.694824,0.0,0,0.0,0.0,0.5,0.0,0.5321618471847905,0.0,中,分时缺失|低置信,0.24718779870275606,0.0,0.0,0.0,0.0,0.22326279870275606
15,603690.SH,至纯科技,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.727858,0.0,0,0.0,0.0,0.5,0.0,0.7523872679045087,0.0,中,分时缺失|低置信,0.24444431464462665,0.0,0.0,0.0,0.0,0.23561931464462665
16,600617.SH,国新能源,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.711704,0.0,0,0.0,0.0,0.5,0.0,0.644690265486725,0.0,中,分时缺失|低置信,0.25100039338507596,0.0,0.0,0.0,0.0,0.24217539338507596
17,301526.SZ,国际复材,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.697558,0.0,0,0.0,0.0,0.5,0.0,0.5503891050583654,0.0,中,分时缺失|低置信,0.3172488930203129,0.0,0.0,0.0,0.0,0.2933238930203129
18,001258.SZ,立新能源,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.681809,0.0,0,0.0,0.0,0.5,0.0,0.445395241749808,0.0,中,分时缺失|低置信,0.22987420787473659,0.0,0.0,0.0,0.0,0.20594920787473658
19,603358.SH,华达科技,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.711288,0.0,0,0.0,0.0,0.5,0.0,0.6419224555735056,0.0,中,分时缺失|低置信,0.22489701202967002,0.0,0.0,0.0,0.0,0.20097201202967002
20,600775.SH,南京熊猫,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.657237,0.0,0,0.0,0.0,0.5,0.0,0.2815789473684212,0.0,中,分时缺失|低置信,0.24587960455486857,0.0,0.0,0.0,0.0,0.22195460455486857
21,603402.SH,陕西旅游,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.678774,0.0,0,0.0,0.0,0.5,0.0,0.4251573368665121,0.0,中,分时缺失|低置信,0.2383840993020438,0.0,0.0,0.0,0.0,0.2144590993020438
22,002292.SZ,奥飞娱乐,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.683777,0.0,0,0.0,0.0,0.5,0.0,0.45851063829787164,0.0,中,分时缺失|低置信,0.23826971592329632,0.0,0.0,0.0,0.0,0.21434471592329632
23,603906.SH,龙蟠科技,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.699727,0.0,0,0.0,0.0,0.5,0.0,0.5648491879350351,0.0,中,分时缺失|低置信,0.2103270707048715,0.0,0.0,0.0,0.0,0.1864020707048715
24,603115.SH,海星股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.684644,0.0,0,0.0,0.0,0.5,0.0,0.464292094685127,0.0,中,分时缺失|低置信,0.28708453511737464,0.0,0.0,0.0,0.0,0.26315953511737467
25,002900.SZ,哈三联,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.641447,0.0,0,0.0,0.0,0.5,0.0,0.17631578947368468,0.0,中,分时缺失|低置信,0.260486468529247,0.0,0.0,0.0,0.0,0.236561468529247
26,002636.SZ,金安国纪,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.679391,0.0,0,0.0,0.0,0.5,0.0,0.42927461139896406,0.0,中,分时缺失|低置信,0.28891704286513403,0.0,0.0,0.0,0.0,0.26499204286513406
27,002951.SZ,金时科技,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.6825,0.0,0,0.0,0.0,0.5,0.0,0.45,0.0,中,分时缺失|低置信,0.20593060686549688,0.0,0.0,0.0,0.0,0.18200560686549688
28,603989.SH,艾华集团,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.686273,0.0,0,0.0,0.0,0.5,0.0,0.47515243902439136,0.0,中,分时缺失|低置信,0.2709841826065973,0.0,0.0,0.0,0.0,0.2470591826065973
29,002640.SZ,跨境通,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.685394,0.0,0,0.0,0.0,0.5,0.0,0.46929260450160754,0.0,中,分时缺失|低置信,0.21500955647124373,0.0,0.0,0.0,0.0,0.19108455647124373
30,605068.SH,明新旭腾,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.689541,0.0,0,0.0,0.0,0.5,0.0,0.49694167852062626,0.0,中,分时缺失|低置信,0.22019678905422282,0.0,0.0,0.0,0.0,0.19627178905422282
31,688171.SH,纬德信息,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.720032,0.0,0,0.0,0.0,0.5,0.0,0.7002127659574475,0.0,中,分时缺失|低置信,0.2174540324276685,0.0,0.0,0.0,0.0,0.1935290324276685
32,000676.SZ,智度股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.676936,0.0,0,0.0,0.0,0.5,0.0,0.4129057187017003,0.0,中,分时缺失|低置信,0.23879440291062892,0.0,0.0,0.0,0.0,0.21486940291062892
33,002879.SZ,长缆科技,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.666544,0.0,0,0.0,0.0,0.5,0.0,0.3436288088642659,0.0,中,分时缺失|低置信,0.23078612385507027,0.0,0.0,0.0,0.0,0.22831112385507027
34,603389.SH,亚振家居,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.690448,0.0,0,0.0,0.0,0.5,0.0,0.5029870129870132,0.0,中,分时缺失|低置信,0.20440975899383898,0.0,0.0,0.0,0.0,0.18048475899383898
35,001248.SZ,华润新能,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.681083,0.0,0,0.0,0.0,0.5,0.0,0.44055118110236263,0.0,中,分时缺失|低置信,0.24760993250920027,0.0,0.0,0.0,0.0,0.22368493250920027
36,603082.SH,北自科技,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.66604,0.0,0,0.0,0.0,0.5,0.0,0.34026548672566437,0.0,中,分时缺失|低置信,0.22080216382306186,0.0,0.0,0.0,0.0,0.19687716382306186
37,002612.SZ,朗姿股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.67857,0.0,0,0.0,0.0,0.5,0.0,0.4237991266375552,0.0,中,分时缺失|低置信,0.21806751089094273,0.0,0.0,0.0,0.0,0.19414251089094273
38,002484.SZ,江海股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.680943,0.0,0,0.0,0.0,0.5,0.0,0.4396210095927027,0.0,中,分时缺失|低置信,0.28206979558234496,0.0,0.0,0.0,0.0,0.258144795582345
39,002918.SZ,蒙娜丽莎,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.680377,0.0,0,0.0,0.0,0.5,0.0,0.4358490566037741,0.0,中,分时缺失|低置信,0.23935461111292808,0.0,0.0,0.0,0.0,0.21542961111292808
40,601218.SH,吉鑫科技,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.6825,0.0,0,0.0,0.0,0.5,0.0,0.45,0.0,中,分时缺失|低置信,0.2042264283513606,0.0,0.0,0.0,0.0,0.1803014283513606
41,002925.SZ,盈趣科技,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.689006,0.0,0,0.0,0.0,0.5,0.0,0.4933734939759036,0.0,中,分时缺失|低置信,0.1964575296345471,0.0,0.0,0.0,0.0,0.1725325296345471
42,300802.SZ,矩子科技,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.680598,0.0,0,0.0,0.0,0.5,0.0,0.4373217115689388,0.0,中,分时缺失|低置信,0.24153268884361193,0.0,0.0,0.0,0.0,0.21760768884361192
43,300753.SZ,爱朋医疗,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.694329,0.0,0,0.0,0.0,0.5,0.0,0.5288608981380064,0.0,中,分时缺失|低置信,0.22977955003785674,0.0,0.0,0.0,0.0,0.20585455003785674
44,002141.SZ,贤丰控股,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.698047,0.0,0,0.0,0.0,0.5,0.0,0.5536468330134359,0.0,中,分时缺失|低置信,0.27359960648518133,0.0,0.0,0.0,0.0,0.24967460648518133
45,300534.SZ,陇神戎发,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.641445,0.0,0,0.0,0.0,0.5,0.0,0.1762969588550983,0.0,中,分时缺失|低置信,0.23070581023430814,0.0,0.0,0.0,0.0,0.20678081023430814
46,002310.SZ,东方新能,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.674281,0.0,0,0.0,0.0,0.5,0.0,0.3952054794520548,0.0,中,分时缺失|低置信,0.20777725550913512,0.0,0.0,0.0,0.0,0.18385225550913512
47,603435.SH,嘉德利,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.661589,0.0,0,0.0,0.0,0.5,0.0,0.3105910218813442,0.0,中,分时缺失|低置信,0.2036474936507057,0.0,0.0,0.0,0.0,0.1797224936507057
48,002270.SZ,华明装备,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.694965,0.0,0,0.0,0.0,0.5,0.0,0.5331024930747928,0.0,中,分时缺失|低置信,0.2386172727023911,0.0,0.0,0.0,0.0,0.2146922727023911
49,002242.SZ,九阳股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.6825,0.0,0,0.0,0.0,0.5,0.0,0.45,0.0,中,分时缺失|低置信,0.20762777462570084,0.0,0.0,0.0,0.0,0.18370277462570084
50,000566.SZ,海南海药,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.691836,0.0,0,0.0,0.0,0.5,0.0,0.5122406639004147,0.0,中,分时缺失|低置信,0.23483931147716727,0.0,0.0,0.0,0.0,0.21091431147716727
51,600962.SH,国投中鲁,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.67956,0.0,0,0.0,0.0,0.5,0.0,0.4304013065795614,0.0,中,分时缺失|低置信,0.1824449036876348,0.0,0.0,0.0,0.0,0.1585199036876348
52,002235.SZ,安妮股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.683872,0.0,0,0.0,0.0,0.5,0.0,0.4591463414634156,0.0,中,分时缺失|低置信,0.21863425680940432,0.0,0.0,0.0,0.0,0.19470925680940432
53,002051.SZ,中工国际,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.733897,0.0,0,0.0,0.0,0.5,0.0,0.7926488456865124,0.0,中,分时缺失|低置信,0.17366571036059736,0.0,0.0,0.0,0.0,0.14974071036059736
54,603256.SH,宏和科技,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.694231,0.0,0,0.0,0.0,0.5,0.0,0.5282053920559772,0.0,中,分时缺失|低置信,0.23153160621301921,0.0,0.0,0.0,0.0,0.2076066062130192
55,603608.SH,天创时尚,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.699766,0.0,0,0.0,0.0,0.5,0.0,0.5651079136690654,0.0,中,分时缺失|低置信,0.18888841088050926,0.0,0.0,0.0,0.0,0.16496341088050925
56,000862.SZ,银星能源,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.656601,0.0,0,0.0,0.0,0.5,0.0,0.27733812949640396,0.0,中,分时缺失|低置信,0.22157511521330156,0.0,0.0,0.0,0.0,0.19765011521330156
57,603221.SH,爱丽家居,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.765,0.0,0,0.0,0.0,0.5,0.0,1.0,0.0,中,分时缺失|低置信,0.20474245487233161,0.0,0.0,0.0,0.0,0.2022674548723316
58,003020.SZ,立方制药,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.6825,0.0,0,0.0,0.0,0.5,0.0,0.45,0.0,中,分时缺失|低置信,0.2401118152510122,0.0,0.0,0.0,0.0,0.2161868152510122
59,603716.SH,塞力医疗,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.659304,0.0,0,0.0,0.0,0.5,0.0,0.29536082474226794,0.0,中,分时缺失|低置信,0.20166325951549754,0.0,0.0,0.0,0.0,0.17773825951549754
