ts_code,name,industry,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,seal_amount_x,pct_chg,amount,vol,turnover_rate_f,turnover_rate,circ_mv,total_mv,volume_ratio,lhb_net_amount,limit_up_flag,seal_amount_y,seal_amount,_f_momo,_f_amt,_f_turn,_f_vr,_f_cap,_f_small,_bonus,_penalty,StrengthScore
600470.SH,六国化工,农药化肥,20260225,U,7.84,7.84,6.42,0.0,72514512.0,93059,93059,72514512.0,9.9579,149530.79,194326.02,5.0003,5.0003,,408934.4,0.98,,1,72514512.0,72514512.0,0.88,0.9866666666666667,0.9733333333333334,0.9133333333333333,0.5066666666666667,0.5066666666666667,0.05,0.0,87.453333
002470.SZ,金正大,农药化肥,20260225,U,2.56,2.56,2.1,0.0,173282209.0,93015,93015,173282209.0,9.8712,247089.53,978786.37,4.2497,4.2497,,841223.102,0.43,,1,173282209.0,173282209.0,1.0,0.8266666666666667,1.0,1.0,0.5066666666666667,0.5066666666666667,0.05,0.0,86.68
002725.SZ,跃岭股份,汽车配件,20260225,U,17.5,17.5,14.32,0.0,114823975.0,92500,92500,114823975.0,9.9937,141769.775,81011.3,5.4319,5.4319,,448000.0,0.87,,1,114823975.0,114823975.0,0.64,1.0,0.9466666666666667,0.9733333333333334,0.5066666666666667,0.5066666666666667,0.05,0.0,83.426667
600569.SH,安阳钢铁,普钢,20260225,U,2.66,2.66,2.18,2.0,14445497.0,95425,95540,14445497.0,9.9174,187935.248,721315.16,7.8122,7.8122,,764064.0887,2.33,,1,14445497.0,14445497.0,0.9733333333333334,0.92,0.8133333333333334,0.38666666666666666,0.5066666666666667,0.5066666666666667,0.05,0.0,79.986667
600078.SH,澄星股份,化工原料,20260225,U,13.46,13.46,11.02,0.0,214243143.0,92501,92501,214243143.0,9.9673,282113.201,209593.76,5.435,5.435,,910990.1109,0.94,,1,214243143.0,214243143.0,0.8133333333333334,0.76,0.9333333333333333,0.9466666666666667,0.5066666666666667,0.5066666666666667,0.05,0.0,79.826667
002538.SZ,司尔特,农药化肥,20260225,U,7.96,7.96,6.52,0.0,102938536.0,101027,101027,102938536.0,9.9448,321149.195,413262.54,7.1738,7.1738,,679430.3873,2.16,,1,102938536.0,102938536.0,0.94,0.72,0.84,0.44,0.5066666666666667,0.5066666666666667,0.05,0.0,75.146667
002998.SZ,优彩资源,化纤,20260225,U,9.5,9.5,7.78,0.0,88058844.0,111227,111227,88058844.0,9.9537,183686.833,199465.09,11.3778,11.3778,,334487.743,2.69,,1,88058844.0,88058844.0,0.9066666666666666,0.9466666666666667,0.5866666666666667,0.26,0.5066666666666667,0.5066666666666667,0.05,0.0,73.933333
002021.SZ,中捷资源,纺织机械,20260225,U,3.58,3.58,2.93,0.0,90277049.0,94303,94303,90277049.0,10.1538,162135.249,465779.81,4.8511,4.8511,,427980.8816,1.22,,1,90277049.0,90277049.0,0.13333333333333333,0.9733333333333334,0.9866666666666667,0.7733333333333333,0.5066666666666667,0.5066666666666667,0.05,0.0,72.813333
002989.SZ,中天精装,装修装饰,20260225,U,30.28,30.28,24.78,0.0,31129656.0,140718,140718,31129656.0,9.9891,206318.399,70518.6,7.9,7.9,,610467.0316,2.5,,1,31129656.0,31129656.0,0.6933333333333334,0.8933333333333333,0.7733333333333333,0.30666666666666664,0.5066666666666667,0.5066666666666667,0.05,0.0,72.813333
603826.SH,坤彩科技,染料涂料,20260225,U,20.57,20.57,16.83,0.0,91171176.0,111831,111831,91171176.0,10.0,266877.398,134806.76,7.5965,7.5965,,1347746.4,1.43,,1,91171176.0,91171176.0,0.58,0.8,0.8266666666666667,0.6866666666666666,0.5066666666666667,0.5066666666666667,0.05,0.0,72.453333
000758.SZ,中色股份,铅锌,20260225,U,8.49,8.49,6.95,0.0,187280604.0,93706,93706,187280604.0,9.9741,642818.78,773967.64,6.0861,6.0861,,1689883.5006,1.13,,1,187280604.0,187280604.0,0.76,0.49333333333333335,0.88,0.84,0.5066666666666667,0.5066666666666667,0.05,0.0,70.013333
