ts_code,name,industry,trade_date,close,pct_chg,vol,turnover_rate,circ_mv,volume_ratio,lhb_net_amount,is_limit_up_pool,limit_type,up_limit,down_limit,open_times,seal_amount,first_limit_time,last_limit_time,limit_open_count,limit_strength_raw,StrengthScore,base_strength_score,intraday_quality_score,intraday_strength_adjustment,strength_plus_score,intraday_available,intraday_status,intraday_missing_reason,intraday_source_date,intraday_feature_version,intraday_matched_key,auction_available,limitup_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_risk_score,late_withdraw_score,reseal_score,open_board_count,open_board_risk_score,auction_strength_score,auction_real_volume_score,seal_stability_score,intraday_confidence_score,intraday_data_status,auction_data_status,strength_feature_count,strength_missing_fields,strength_quality_flag,_f_momo,_f_amt,_f_turn,_f_vr,_f_cap,_f_seal,_f_open_penalty,_strength_quality_adj
603813.SH,原尚股份,物流,20260709,36.42,9.997,9635.66,0.9176,,1.11,,1.0,U,36.42,29.8,2.0,28218216.0,93940,94210,2.0,75.432432,75.432432,75.432432,0.69,0.0,75.432432,0.0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,missing_stock,ok,9,,A,0.8243243243243243,0.5067567567567568,0.972972972972973,0.5,0.5067567567567568,0.8783783783783784,0.7567567567567568,1.0
002346.SZ,柘中股份,电网设备,20260709,19.83,9.9834,30734.85,0.7838,,0.58,,1.0,U,19.83,16.23,1.0,98466162.0,93303,93312,1.0,74.445946,74.445946,74.445946,0.69,0.0,74.445946,0.0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,missing_stock,ok,9,,A,0.9459459459459459,0.5067567567567568,0.9864864864864865,0.8851351351351351,0.5067567567567568,0.4864864864864865,0.5878378378378378,1.0
002829.SZ,星网宇达,航天装备,20260709,17.73,9.9876,36527.0,2.5009,,0.55,,1.0,U,17.73,14.51,0.0,62641863.0,93000,93000,0.0,72.851351,72.851351,72.851351,0.69,0.0,72.851351,0.0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,missing_stock,ok,9,,A,0.8918918918918919,0.5067567567567568,0.8918918918918919,0.918918918918919,0.5067567567567568,0.6891891891891891,0.25,1.0
002916.SZ,深南电路,元件,20260709,442.56,9.9993,154991.21,2.3314,,1.01,,1.0,U,442.56,362.1,14.0,76641213.0,140627,143924,14.0,71.702703,71.702703,71.702703,0.69,0.0,71.702703,0.0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,missing_stock,ok,9,,A,0.7432432432432432,0.5067567567567568,0.9054054054054054,0.668918918918919,0.5067567567567568,0.6081081081081081,0.9864864864864865,1.0
603329.SH,上海雅仕,物流,20260709,10.16,9.9567,53765.2,2.6051,,1.5,,1.0,U,10.16,8.32,0.0,27177796.0,92503,92503,0.0,71.391892,71.391892,71.391892,0.69,0.0,71.391892,0.0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,missing_stock,ok,9,,A,0.972972972972973,0.5067567567567568,0.8783783783783784,0.22972972972972974,0.5067567567567568,0.8918918918918919,0.25,1.0
603898.SH,好莱客,家居用品,20260709,13.88,9.9842,79104.0,2.6348,,0.98,,1.0,U,13.88,11.36,0.0,67852380.0,102507,102507,0.0,70.878378,70.878378,70.878378,0.69,0.0,70.878378,0.0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,missing_stock,ok,9,,A,0.9324324324324325,0.5067567567567568,0.8513513513513513,0.7432432432432432,0.5067567567567568,0.6486486486486487,0.25,1.0
600992.SH,贵绳股份,通用设备,20260709,9.68,10.0,48032.65,1.9598,,0.64,,1.0,U,9.68,7.92,0.0,36495874.0,93016,93016,0.0,70.743243,70.743243,70.743243,0.69,0.0,70.743243,0.0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,missing_stock,ok,9,,A,0.6621621621621622,0.5067567567567568,0.918918918918919,0.8513513513513513,0.5067567567567568,0.8378378378378378,0.25,1.0
002274.SZ,华昌化工,化学原料,20260709,5.43,9.919,383419.99,4.0883,,3.15,,1.0,U,5.43,4.45,4.0,33338571.0,93003,95027,4.0,70.459459,70.459459,70.459459,0.69,0.0,70.459459,0.0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,missing_stock,ok,9,,A,1.0,0.5067567567567568,0.6756756756756757,0.05405405405405406,0.5067567567567568,0.8648648648648649,0.918918918918919,1.0
002632.SZ,道明光学,塑料,20260709,9.15,9.976,159897.0,2.7836,,1.4,,1.0,U,9.15,7.49,0.0,34946595.0,93000,93000,0.0,69.797297,69.797297,69.797297,0.69,0.0,69.797297,0.0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,missing_stock,ok,9,,A,0.9594594594594594,0.5067567567567568,0.8108108108108109,0.28378378378378377,0.5067567567567568,0.8513513513513513,0.25,1.0
603156.SH,养元饮品,饮料乳品,20260709,48.71,10.0045,183526.09,1.4562,,2.07,,1.0,U,48.71,39.85,2.0,26817777.0,141521,142718,2.0,66.594595,66.594595,66.594595,0.69,0.0,66.594595,0.0,missing_stock,stock not covered by intraday_features.csv,,,,1,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,missing_stock,ok,9,,A,0.5135135135135135,0.5067567567567568,0.9459459459459459,0.10810810810810811,0.5067567567567568,0.9054054054054054,0.7567567567567568,1.0
