ts_code,name,industry,board,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,seal_amount
000025.SZ,特  力Ａ,综合类,综合类,20260610,U,15.64,15.64,12.8,1,25580784.0,104145,104500,25580784.0
000029.SZ,深深房Ａ,区域地产,区域地产,20260610,U,26.99,26.99,22.09,0,60035476.0,93112,93112,60035476.0
000048.SZ,京基智农,农业综合,农业综合,20260610,U,17.83,17.83,14.59,2,43731106.0,93030,101339,43731106.0
000558.SZ,天府文旅,旅游景点,旅游景点,20260610,U,3.89,3.89,3.19,0,33183983.0,102342,102342,33183983.0
000815.SZ,美利云,通信设备,通信设备,20260610,U,16.87,16.87,13.81,0,108515920.0,95221,95221,108515920.0
000970.SZ,中科三环,矿物制品,矿物制品,20260610,U,14.52,14.52,11.88,0,136201317.0,101945,101945,136201317.0
001210.SZ,金房能源,供气供热,供气供热,20260610,U,25.45,25.45,20.83,2,41246178.0,102030,110121,41246178.0
001316.SZ,润贝航科,批发业,批发业,20260610,U,36.86,36.86,30.16,0,36608762.0,135548,135548,36608762.0
001332.SZ,锡装股份,专用机械,专用机械,20260610,U,47.48,47.48,38.84,0,34843720.0,140003,140003,34843720.0
002081.SZ,金 螳 螂,装修装饰,装修装饰,20260610,U,5.94,5.94,4.86,0,138452549.0,93718,93718,138452549.0
002119.SZ,康强电子,半导体,半导体,20260610,U,28.36,28.36,23.2,2,103879248.0,93415,131512,103879248.0
002125.SZ,湘潭电化,化工原料,化工原料,20260610,U,18.78,18.78,15.36,0,66718579.0,131245,131245,66718579.0
002165.SZ,红 宝 丽,化工原料,化工原料,20260610,U,7.3,7.3,5.98,0,158646520.0,93509,93509,158646520.0
002208.SZ,合肥城建,区域地产,区域地产,20260610,U,16.74,16.74,13.7,0,80636580.0,100127,100127,80636580.0
002256.SZ,兆新股份,新型电力,新型电力,20260610,U,4.37,4.37,3.57,0,93486833.0,93530,93530,93486833.0
002261.SZ,拓维信息,软件服务,软件服务,20260610,U,30.91,30.91,25.29,0,287461609.0,95003,95003,287461609.0
002354.SZ,天娱数科,互联网,互联网,20260610,U,8.87,8.87,7.25,5,171274378.0,93333,135457,171274378.0
002409.SZ,雅克科技,半导体,半导体,20260610,U,122.55,122.55,100.27,4,150577185.0,110051,135100,150577185.0
002430.SZ,杭氧股份,化工机械,化工机械,20260610,U,26.94,26.94,22.04,0,79750616.0,104618,104618,79750616.0
002459.SZ,晶澳科技,电气设备,电气设备,20260610,U,9.15,9.15,7.49,0,158690746.0,144903,144903,158690746.0
002585.SZ,双星新材,塑料,塑料,20260610,U,13.42,13.42,10.98,7,60168570.0,93127,135157,60168570.0
002636.SZ,金安国纪,元器件,元器件,20260610,U,77.42,77.42,63.34,8,160106727.0,93118,135118,160106727.0
002657.SZ,中科金财,软件服务,软件服务,20260610,U,20.68,20.68,16.92,0,54191940.0,100409,100409,54191940.0
002669.SZ,康达新材,化工原料,化工原料,20260610,U,19.13,19.13,15.65,0,95648546.0,105806,105806,95648546.0
002757.SZ,南兴股份,专用机械,专用机械,20260610,U,23.13,23.13,18.93,0,65501847.0,92500,92500,65501847.0
002830.SZ,名雕股份,装修装饰,装修装饰,20260610,U,15.97,15.97,13.07,0,20845321.0,93121,93121,20845321.0
002960.SZ,青鸟智控,专用机械,专用机械,20260610,U,9.28,9.28,7.6,1,28771869.0,101345,105733,28771869.0
002971.SZ,和远气体,化工原料,化工原料,20260610,U,47.95,47.95,39.23,0,288734185.0,93000,93000,288734185.0
003026.SZ,中晶科技,半导体,半导体,20260610,U,36.14,36.14,29.57,0,145750596.0,93400,93400,145750596.0
003030.SZ,祖名股份,食品,食品,20260610,U,23.42,23.42,19.16,0,91958630.0,130115,130115,91958630.0
003043.SZ,华亚智能,半导体,半导体,20260610,U,80.62,80.62,65.96,0,66236182.0,141257,141257,66236182.0
300264.SZ,佳创视讯,软件服务,软件服务,20260610,U,9.34,9.34,6.22,0,95373616.0,145603,145603,95373616.0
300721.SZ,怡达股份,化工原料,化工原料,20260610,U,35.83,35.83,23.89,0,73185103.0,111945,111945,73185103.0
600058.SH,五矿发展,商贸代理,商贸代理,20260610,U,10.34,10.34,8.46,1,105691861.0,93321,93421,105691861.0
600088.SH,中视传媒,影视音像,影视音像,20260610,U,15.26,15.26,12.48,1,30127604.0,94146,100258,30127604.0
600178.SH,东安动力,汽车配件,汽车配件,20260610,U,9.61,9.61,7.87,0,50206964.0,101539,101539,50206964.0
600206.SH,有研新材,半导体,半导体,20260610,U,32.24,32.24,26.38,0,72474036.0,141342,141342,72474036.0
600229.SH,城市传媒,出版业,出版业,20260610,U,6.13,6.13,5.01,3,24749862.0,93102,93629,24749862.0
600378.SH,昊华科技,化工原料,化工原料,20260610,U,58.08,58.08,47.52,4,268492224.0,93714,95150,268492224.0
600500.SH,中化国际,塑料,塑料,20260610,U,6.55,6.55,5.36,0,212263623.0,92501,92501,212263623.0
600573.SH,惠泉啤酒,啤酒,啤酒,20260610,U,13.01,13.01,10.65,0,78814775.0,95105,95105,78814775.0
600593.SH,大连圣亚,旅游景点,旅游景点,20260610,U,39.35,39.35,32.19,0,80144145.0,103417,103417,80144145.0
600665.SH,天地源,全国地产,全国地产,20260610,U,3.7,3.7,3.02,2,18870666.0,100717,111644,18870666.0
600698.SH,湖南天雁,汽车配件,汽车配件,20260610,U,6.86,6.86,5.62,0,46481302.0,93721,93721,46481302.0
600732.SH,爱旭股份,电气设备,电气设备,20260610,U,12.07,12.07,9.87,0,69060194.0,143257,143257,69060194.0
600843.SH,上工申贝,纺织机械,纺织机械,20260610,U,8.45,8.45,6.91,0,95889155.0,93931,93931,95889155.0
600881.SH,亚泰集团,综合类,综合类,20260610,U,1.77,1.77,1.45,0,44009984.0,135316,135316,44009984.0
600981.SH,苏豪汇鸿,商贸代理,商贸代理,20260610,U,2.71,2.71,2.21,1,20265648.0,104806,104921,20265648.0
601678.SH,滨化股份,化工原料,化工原料,20260610,U,5.65,5.65,4.63,2,94338688.0,100311,102453,94338688.0
603002.SH,宏昌电子,化工原料,化工原料,20260610,U,18.25,18.25,14.93,32,15812712.0,93932,145314,15812712.0
603011.SH,合锻智能,专用机械,专用机械,20260610,U,31.9,31.9,26.1,0,89617499.0,130604,130604,89617499.0
603065.SH,宿迁联盛,化工原料,化工原料,20260610,U,11.44,11.44,9.36,0,252532566.0,92503,92503,252532566.0
603155.SH,新亚强,化工原料,化工原料,20260610,U,22.84,22.84,18.68,0,67339172.0,94513,94513,67339172.0
603160.SH,汇顶科技,半导体,半导体,20260610,U,59.98,59.98,49.08,3,76576466.0,93643,94113,76576466.0
603220.SH,中贝通信,通信设备,通信设备,20260610,U,24.53,24.53,20.07,0,156118216.0,93107,93107,156118216.0
603276.SH,XD恒兴新,化工原料,化工原料,20260610,U,17.25,17.25,14.11,7,4643010.0,93036,112618,4643010.0
603375.SH,盛景微,半导体,半导体,20260610,U,50.01,50.01,40.91,0,98904777.0,144943,144943,98904777.0
603636.SH,南威软件,软件服务,软件服务,20260610,U,9.66,9.66,7.9,1,93956260.0,93038,93605,93956260.0
603661.SH,恒林股份,家居用品,家居用品,20260610,U,36.75,36.75,30.07,1,47446455.0,93524,135124,47446455.0
603687.SH,大胜达,广告包装,广告包装,20260610,U,19.18,19.18,15.7,1,111401276.0,140051,145257,111401276.0
603823.SH,百合花,染料涂料,染料涂料,20260610,U,38.81,38.81,31.75,3,31202580.0,95624,104821,31202580.0
603886.SH,元祖股份,食品,食品,20260610,U,12.25,12.25,10.03,0,31198300.0,93601,93601,31198300.0
603938.SH,三孚股份,化工原料,化工原料,20260610,U,59.98,59.98,49.08,3,77693473.0,94627,135151,77693473.0
605006.SH,山东玻纤,玻璃,玻璃,20260610,U,21.07,21.07,17.24,1,65046903.0,103528,131704,65046903.0
605318.SH,法狮龙,其他建材,其他建材,20260610,U,116.56,116.56,95.36,6,51064936.0,93640,94322,51064936.0
605589.SH,圣泉集团,化工原料,化工原料,20260610,U,60.1,60.1,49.18,0,360230324.0,92502,92502,360230324.0
688216.SH,气派科技,半导体,半导体,20260610,U,38.32,38.32,25.54,4,13666023.0,94156,105138,13666023.0
688456.SH,有研粉材,铜,铜,20260610,U,115.98,115.98,77.32,1,61681991.0,135651,141533,61681991.0
688485.SH,九州一轨,运输设备,运输设备,20260610,U,56.83,56.83,37.89,0,72612486.0,141816,141816,72612486.0
