ts_code,name,industry,trade_date,close,pct_chg,vol,turnover_rate,circ_mv,volume_ratio,lhb_net_amount,is_limit_up_pool,limit_type,up_limit,down_limit,open_times,seal_amount,first_limit_time,last_limit_time,limit_open_count,limit_strength_raw,StrengthScore,base_strength_score,intraday_quality_score,intraday_strength_adjustment,strength_plus_score,intraday_available,intraday_status,intraday_missing_reason,intraday_source_date,intraday_feature_version,intraday_matched_key,auction_available,limitup_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_risk_score,late_withdraw_score,reseal_score,open_board_count,open_board_risk_score,auction_strength_score,auction_real_volume_score,seal_stability_score,intraday_confidence_score,intraday_data_status,auction_data_status,strength_feature_count,strength_missing_fields,strength_quality_flag,_f_momo,_f_amt,_f_turn,_f_vr,_f_cap,_f_seal,_f_open_penalty,_strength_quality_adj
002585.SZ,双星新材,塑料,20260921,12.71,10.0433,1270721.7,14.3327,,0.7,87703973.74,1.0,U,12.71,10.4,0.0,142586766.0,09:40:00,15:00:00,0.0,73.968085,73.968085,73.968085,0.770907,0.624523,74.592608,1,ok,,20260921,intraday_refine_v2,002585.SZ,1,0.7302599999999999,0.089827,0,0.089827,0.0,0.550865,0.0,0.0,0.6110389610389599,0.5,0.7,1.0,ok,ok,9,,A,0.9148936170212766,0.5053191489361702,0.9148936170212766,0.1276595744680851,0.5053191489361702,0.9468085106382979,0.7606382978723404,1.0
002589.SZ,瑞康医药,医药商业,20260921,3.6,10.0917,1943170.94,14.2295,,2.93,,1.0,U,3.6,2.94,2.0,80446183.0,09:36:00,15:00:00,2.0,73.93617,73.93617,73.93617,0.769954,0.611846,74.548016,1,ok,,20260921,intraday_refine_v2,002589.SZ,1,0.7845,0.127667,0,0.127667,0.0,0.611667,1.0,0.2,0.6151376146788994,0.5,0.78,1.0,ok,ok,9,,A,0.9680851063829787,0.5053191489361702,0.9042553191489362,0.7127659574468085,0.5053191489361702,0.7446808510638298,0.3191489361702127,1.0
002285.SZ,世联行,房地产服务,20260921,3.18,10.0346,2914620.22,14.7277,,2.34,26230098.72,1.0,U,3.18,2.6,0.0,42228174.0,13:18:00,15:00:00,0.0,71.095745,71.095745,71.095745,0.724578,0.272411,71.368156,1,ok,,20260921,intraday_refine_v2,002285.SZ,1,0.6361789999999999,0.077547,0,0.09,0.0,0.612264,0.0,0.0,0.40847750865051907,0.5,0.45,1.0,ok,ok,9,,A,0.8617021276595744,0.5053191489361702,0.925531914893617,0.6276595744680851,0.5053191489361702,0.5106382978723404,0.7606382978723404,1.0
601123.SH,马矿股份,冶钢原料,20260921,19.56,10.0112,151980.08,15.8596,,0.6,,1.0,U,19.56,16.0,0.0,90631885.0,09:31:00,15:00:00,0.0,67.819149,67.819149,67.819149,0.852947,3.49511,71.314259,1,ok,,20260921,intraday_refine_v2,601123.SH,1,0.76,0.07,0,0.07,0.0,0.65,0.0,0.0,0.9663104611923496,0.5,0.7,1.0,ok,ok,9,,A,0.6702127659574468,0.5053191489361702,0.9574468085106383,0.07446808510638298,0.5053191489361702,0.7978723404255319,0.7606382978723404,1.0
001376.SZ,百通能源,电力,20260921,13.93,10.0316,165853.05,7.7144,,1.26,,1.0,U,13.93,11.39,0.0,119804686.0,09:33:00,15:00:00,0.0,67.819149,67.819149,67.819149,0.850505,3.44627,71.265419,1,ok,,20260921,intraday_refine_v2,001376.SZ,1,0.752247,0.075169,0,0.075169,0.0,0.6241559999999999,0.0,0.0,1.0,0.5,0.7,1.0,ok,ok,9,,A,0.8404255319148937,0.5053191489361702,0.6170212765957447,0.30851063829787234,0.5053191489361702,0.8829787234042553,0.7606382978723404,1.0
002172.SZ,澳洋健康,医疗服务,20260921,5.81,10.0379,1153410.13,15.0745,,0.52,,1.0,U,5.81,4.75,2.0,78997408.0,09:30:00,15:00:00,2.0,67.255319,67.255319,67.255319,0.853659,3.622116,70.877435,1,ok,,20260921,intraday_refine_v2,002172.SZ,1,0.8306270000000001,0.102916,0,0.102916,0.0,0.7354219999999999,1.0,0.2,0.9159090909090908,0.5,0.8,1.0,ok,ok,9,,A,0.8829787234042553,0.5053191489361702,0.9361702127659575,0.05319148936170213,0.5053191489361702,0.7127659574468085,0.3191489361702127,1.0
002900.SZ,哈三联,化学制药,20260921,13.04,10.0422,247329.5,12.495,,3.15,,1.0,U,13.04,10.67,1.0,38878108.0,10:38:00,15:00:00,1.0,69.106383,69.106383,69.106383,0.776229,1.703303,70.809686,1,ok,,20260921,intraday_refine_v2,002900.SZ,1,0.773914,0.095724,0,0.115875,0.0,0.7713800000000001,1.0,0.2,0.4651898734177216,0.5,0.65,1.0,ok,ok,9,,A,0.9042553191489362,0.5053191489361702,0.8617021276595744,0.7553191489361702,0.5053191489361702,0.4574468085106383,0.4468085106382979,1.0
000532.SZ,华金资本,多元金融,20260921,14.26,10.0309,562807.29,16.3821,,2.61,,1.0,U,14.26,11.66,0.0,79140105.0,14:38:00,15:00:00,0.0,74.510638,74.510638,74.510638,0.554588,-3.810368,70.70027,1,ok,,20260921,intraday_refine_v2,000532.SZ,1,0.398871,0.170064,0,0.1700645,0.159635,0.38913,0.0,0.0,0.26018518518518535,0.5,0.160091,1.0,ok,ok,9,,A,0.824468085106383,0.5053191489361702,0.9680851063829787,0.6702127659574468,0.5053191489361702,0.723404255319149,0.7606382978723404,1.0
603230.SH,内蒙新华,出版,20260921,14.83,10.0148,375729.2,10.6281,,1.71,,1.0,U,14.83,12.13,3.0,86492326.0,09:30:00,15:00:00,3.0,65.946809,65.946809,65.946809,0.888254,4.575718,70.522527,1,ok,,20260921,intraday_refine_v2,603230.SH,1,0.8533660000000001,0.087756,0,0.087756,0.0,0.81122,1.0,0.2,1.0,0.5,0.8,1.0,ok,ok,9,,A,0.7340425531914894,0.5053191489361702,0.8085106382978723,0.46808510638297873,0.5053191489361702,0.776595744680851,0.22872340425531915,1.0
600630.SH,龙头股份,服装家纺,20260921,9.12,10.0121,458726.69,10.7971,,2.15,,1.0,U,9.12,7.46,1.0,69662208.0,09:30:00,15:00:00,1.0,66.340426,66.340426,66.340426,0.823658,3.205075,69.545501,1,ok,,20260921,intraday_refine_v2,600630.SH,1,0.7244740000000001,0.093684,0,0.0936842,0.0,0.531579,0.0,0.0,1.0,0.5,0.7,1.0,ok,ok,9,,A,0.7021276595744681,0.5053191489361702,0.8297872340425532,0.5638297872340425,0.5053191489361702,0.6702127659574468,0.4468085106382979,1.0
600721.SH,百花医药,医疗服务,20260921,13.15,10.0418,1116047.65,29.0224,,1.19,393765962.25,1.0,U,13.15,10.76,0.0,81965883.0,10:03:00,15:00:00,0.0,64.882979,64.882979,64.882979,0.749237,2.008144,66.891123,1,ok,,20260921,intraday_refine_v2,600721.SH,1,0.687812,0.079125,0,0.0791254,0.0,0.604373,0.0,0.0,0.48012552301255285,0.5,0.57,1.0,ok,ok,9,,A,0.8936170212765957,0.5053191489361702,0.5212765957446809,0.26063829787234044,0.5053191489361702,0.7553191489361702,0.7606382978723404,1.0
