ts_code,name,industry,board,晋阶,limit_times,advance_stage,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,up_stat,turnover_ratio,amount,float_mv,total_mv,seal_amount,stage_quality_weight,stage_risk_weight,stage_prior,stage_source,trade_date_intraday,minute_freq,minute_rows,has_minute_data,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,reseal_speed_score,reseal_acceptance_score,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,limitup_path_score,limitup_quality_score,intraday_risk_score,intraday_tag,intraday_available,_matched_key,limitup_quality_is_default,limitup_quality_score_raw,intraday_risk_is_default,intraday_risk_score_raw,late_withdraw_is_default,late_withdraw_score_raw,reseal_is_default,reseal_score_raw,reseal_score,open_board_count_is_default,open_board_count_raw,seal_stability_score,auction_strength_is_default,auction_strength_score_raw,auction_strength_score,auction_real_volume_score,volatility_risk_score,open_board_risk_score,weak_reseal_risk_score,auction_fake_strength_score,intraday_source_date,intraday_feature_version,intraday_matched_key,intraday_status,intraday_data_status,intraday_missing_reason,auction_available,auction_data_status,intraday_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_confidence_score,intraday_bonus,intraday_risk_penalty,intraday_soft_risk_penalty,intraday_hard_risk_penalty,intraday_total_penalty,risk_level,risk_label,risk_tags
000757.SZ,浩物股份,汽车服务,汽车服务,1进2,1.0,1进2,20260701,U,3.75,3.75,3.07,2,42696375.0,105657,130000,1/1,5.05,97731273.0,1997685356.25,1997685360.0,42696375.0,0.78,0.035,0.16,limit_list_d,20260701,1min,241,1,10:57:00,15:00:00,3,2.0,1.6,2,58.0,20.0,38.4,0.052187,0.0,31,0.0,41.0,1.0,1.0,weak_limitup,1.0,000757.SZ,0,54.97,0,44.25,0,0.0,1,,0.5,0,2.0,0.5,1,,0.5,0.5,0.0,0.4,0.5,0.0,20260701,intraday_refine_v2,000757.SZ,ok,ok,,1.0,ok,0.765,0.2,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
000795.SZ,英洛华,金属新材,金属新材,1进2,1.0,1进2,20260701,U,9.52,9.52,7.79,1,75691273.0,93636,95142,1/1,3.13,327937008.0,10626690737.04,10626706854.4,75691273.0,0.78,0.035,0.16,limit_list_d,20260701,1min,241,1,09:37:00,15:00:00,1,0.0,2.6261,0,,0.0,49.2437,0.014494,0.0,31,0.0,70.0,1.0,1.0,neutral_limitup,1.0,000795.SZ,0,71.2731,0,8.25,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260701,intraday_refine_v2,000795.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
000863.SZ,三湘印象,房地产开发,房地产开发,1进2,1.0,1进2,20260701,U,4.62,4.62,3.78,0,26530017.0,95539,95539,1/1,2.62,138295055.0,5374056848.16,5454832004.16,26530017.0,0.78,0.035,0.16,limit_list_d,20260701,1min,241,1,09:56:00,15:00:00,1,0.0,0.8658,0,,0.0,59.8052,0.008361,0.0,31,0.0,70.0,1.0,1.0,neutral_limitup,1.0,000863.SZ,0,74.4416,0,8.25,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260701,intraday_refine_v2,000863.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
000876.SZ,新 希 望,养殖业,养殖业,1进2,1.0,1进2,20260701,U,6.9,6.9,5.64,1,28590150.0,104051,104606,1/1,1.82,547718064.0,31050045098.4,31069149542.4,28590150.0,0.78,0.035,0.16,limit_list_d,20260701,1min,241,1,10:41:00,15:00:00,2,1.0,1.1594,1,4.0,90.0,77.5435,0.023141,0.0,31,0.0,65.0,1.0,1.0,healthy_limitup,1.0,000876.SZ,0,77.513,0,15.45,0,0.0,1,,0.5,0,1.0,0.5,1,,0.5,0.5,0.0,0.2,0.5,0.0,20260701,intraday_refine_v2,000876.SZ,ok,ok,,1.0,ok,0.795,0.15000000000000002,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
000925.SZ,众合科技,轨交设备,轨交设备,1进2,1.0,1进2,20260701,U,10.27,10.27,8.41,3,20364177.0,135936,142027,1/1,16.71,1101633984.0,6892735538.26,6946318421.12,20364177.0,0.78,0.035,0.16,limit_list_d,20260701,1min,241,1,13:59:00,15:00:00,1,1.0,2.3369,1,1.0,100.0,73.9786,0.022282,0.0,31,0.0,55.0,1.0,1.0,neutral_limitup,1.0,000925.SZ,0,71.9436,0,14.45,0,0.0,1,,0.5,0,1.0,0.5,1,,0.5,0.5,0.0,0.2,0.5,0.0,20260701,intraday_refine_v2,000925.SZ,ok,ok,,1.0,ok,0.795,0.15000000000000002,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
001256.SZ,炜冈科技,专用设备,专用设备,1进2,1.0,1进2,20260701,U,30.02,30.02,24.56,0,149013276.0,93533,93533,1/1,3.1,96809929.0,3209514991.16,4281228991.16,149013276.0,0.78,0.035,0.16,limit_list_d,20260701,1min,241,1,09:36:00,15:00:00,1,0.0,0.7328,0,,0.0,60.6029,0.018144,0.0,31,0.0,70.0,1.0,1.0,neutral_limitup,1.0,001256.SZ,0,74.6809,0,8.25,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260701,intraday_refine_v2,001256.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
001269.SZ,欧晶科技,光伏设备,光伏设备,1进2,1.0,1进2,20260701,U,22.86,22.86,18.7,1,18873216.0,100306,101200,1/1,4.6,194903396.0,4398538068.54,4398538068.54,18873216.0,0.78,0.035,0.16,limit_list_d,20260701,1min,241,1,10:04:00,15:00:00,2,1.0,3.1496,1,4.0,90.0,65.6024,0.012495,0.0,31,0.0,65.0,1.0,1.0,neutral_limitup,1.0,001269.SZ,0,73.9307,0,15.45,0,0.0,1,,0.5,0,1.0,0.5,1,,0.5,0.5,0.0,0.2,0.5,0.0,20260701,intraday_refine_v2,001269.SZ,ok,ok,,1.0,ok,0.795,0.15000000000000002,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
001313.SZ,粤海饲料,饲料,饲料,1进2,1.0,1进2,20260701,U,7.8,7.8,6.38,21,2916420.0,130409,141030,1/1,3.65,192517191.0,5453395357.8,5460000000.0,2916420.0,0.78,0.035,0.16,limit_list_d,20260701,1min,241,1,13:04:00,15:00:00,4,11.0,0.8974,11,2.5455,92.2727,0.0,0.019136,0.0,31,0.0,0.0,1.0,1.0,high_open_board_risk,1.0,001313.SZ,0,25.0,0,51.9318,0,0.0,1,,0.5,0,11.0,0.5,1,,0.5,0.5,0.0,1.0,0.5,0.0,20260701,intraday_refine_v2,001313.SZ,ok,ok,,1.0,ok,0.675,0.35,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
001331.SZ,胜通能源,燃气Ⅱ,燃气Ⅱ,2进3,2.0,2进3,20260701,U,62.02,62.02,50.74,8,25210199.0,110809,135927,3/5,5.04,861061296.0,17727433983.0,25381560960.0,25210199.0,0.92,0.015,0.35,limit_list_d,20260701,1min,241,1,11:09:00,15:00:00,4,5.0,0.3225,5,21.0,44.0,18.4651,0.002242,0.0,31,0.0,3.8,1.0,1.0,high_open_board_risk,1.0,001331.SZ,0,32.2495,0,63.43,0,0.0,1,,0.5,0,5.0,0.5,1,,0.5,0.5,0.0,1.0,0.5,0.0,20260701,intraday_refine_v2,001331.SZ,ok,ok,,1.0,ok,0.675,0.35,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
001365.SZ,天海电子,汽车零部件,汽车零部件,1进2,1.0,1进2,20260701,U,43.23,43.23,35.37,0,48176938.0,94221,94221,1/1,10.73,260156773.0,2485969076.58,22695750000.0,48176938.0,0.78,0.035,0.16,limit_list_d,20260701,1min,241,1,09:43:00,15:00:00,1,0.0,1.5036,0,,0.0,55.9785,0.014101,0.0,31,0.0,70.0,1.0,1.0,neutral_limitup,1.0,001365.SZ,0,73.2935,0,8.25,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260701,intraday_refine_v2,001365.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002052.SZ,同洲电子,黑色家电,黑色家电,1进2,1.0,1进2,20260701,U,8.55,8.55,6.99,7,20968875.0,104730,105642,1/1,4.46,253527779.0,5894260175.25,6433359400.8,20968875.0,0.78,0.035,0.16,limit_list_d,20260701,1min,241,1,10:46:00,15:00:00,1,1.0,1.2865,1,1.0,100.0,80.2807,0.00673,0.0,31,0.0,67.0,1.0,1.0,healthy_limitup,1.0,002052.SZ,0,79.2342,0,12.65,0,0.0,1,,0.5,0,1.0,0.5,1,,0.5,0.5,0.0,0.2,0.5,0.0,20260701,intraday_refine_v2,002052.SZ,ok,ok,,1.0,ok,0.795,0.15000000000000002,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002053.SZ,云南能投,电力,电力,2进3,2.0,2进3,20260701,U,10.81,10.81,8.85,5,42177312.0,93515,94312,2/2,2.43,237735035.0,9953014970.59,9953085592.32,42177312.0,0.92,0.015,0.35,limit_list_d,20260701,1min,241,1,09:34:00,15:00:00,2,2.0,2.6827,2,1.0,100.0,59.9038,0.004189,0.0,31,0.0,70.0,1.0,1.0,neutral_limitup,1.0,002053.SZ,0,74.4711,0,19.9,0,0.0,1,,0.5,0,2.0,0.5,1,,0.5,0.5,0.0,0.4,0.5,0.0,20260701,intraday_refine_v2,002053.SZ,ok,ok,,1.0,ok,0.765,0.2,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002123.SZ,梦网科技,通信服务,通信服务,1进2,1.0,1进2,20260701,U,7.91,7.91,6.47,0,8983387.0,132933,132933,1/1,5.02,276871456.0,5699408586.69,6370892702.72,8983387.0,0.78,0.035,0.16,limit_list_d,20260701,1min,241,1,13:30:00,15:00:00,1,0.0,0.3793,0,,0.0,62.7244,0.024928,0.0,31,0.0,45.0,1.0,1.0,neutral_limitup,1.0,002123.SZ,0,64.0673,0,12.0,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260701,intraday_refine_v2,002123.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002124.SZ,天邦食品,养殖业,养殖业,1进2,1.0,1进2,20260701,U,2.32,2.32,1.9,3,23347041.0,101733,102745,1/1,6.84,304650816.0,4575431228.56,5154886508.8,23347041.0,0.78,0.035,0.16,limit_list_d,20260701,1min,241,1,10:18:00,15:00:00,1,1.0,0.431,1,2.0,95.0,83.6638,0.01184,0.0,31,0.0,66.0,1.0,1.0,healthy_limitup,1.0,002124.SZ,0,79.7991,0,14.05,0,0.0,1,,0.5,0,1.0,0.5,1,,0.5,0.5,0.0,0.2,0.5,0.0,20260701,intraday_refine_v2,002124.SZ,ok,ok,,1.0,ok,0.795,0.15000000000000002,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002161.SZ,远 望 谷,其他电子,其他电子,1进2,1.0,1进2,20260701,U,5.92,5.92,4.84,0,51812432.0,94121,94121,1/1,3.6,155019089.0,4378487352.0,4379363855.36,51812432.0,0.78,0.035,0.16,limit_list_d,20260701,1min,241,1,09:42:00,15:00:00,1,0.0,0.6757,0,,0.0,60.9459,0.028532,0.0,31,0.0,70.0,1.0,1.0,neutral_limitup,1.0,002161.SZ,0,74.7838,0,8.25,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260701,intraday_refine_v2,002161.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002167.SZ,东方锆业,小金属,小金属,2进3,2.0,2进3,20260701,U,24.28,24.28,19.86,20,54888509.0,93215,144518,6/9,21.82,3966088336.0,18421550741.64,18809067626.88,54888509.0,0.92,0.015,0.35,limit_list_d,20260701,1min,241,1,09:33:00,15:00:00,3,6.0,4.4069,6,4.6667,87.3333,0.0,0.051054,0.0,30,1.0,24.4667,1.0,1.0,high_open_board_risk,1.0,002167.SZ,0,33.01,0,52.4967,0,12.0,1,,0.5,0,6.0,0.5,1,,0.5,0.5,0.0,1.0,0.5,0.0,20260701,intraday_refine_v2,002167.SZ,ok,ok,,1.0,ok,0.47500000000000003,0.65,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002184.SZ,海得控制,自动化设,自动化设,1进2,1.0,1进2,20260701,U,10.08,10.08,8.24,0,107506879.0,93203,93203,1/1,2.47,58650421.0,2422933642.08,3547236349.44,107506879.0,0.78,0.035,0.16,limit_list_d,20260701,1min,241,1,09:33:00,15:00:00,1,0.0,0.0,0,,0.0,65.0,0.014985,0.0,31,0.0,70.0,1.0,1.0,healthy_limitup,1.0,002184.SZ,0,76.0,0,8.25,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260701,intraday_refine_v2,002184.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002200.SZ,交投生态,基础建设,基础建设,1进2,1.0,1进2,20260701,U,6.6,6.6,5.4,0,4118393.0,105806,105806,1/1,3.16,39205771.0,1291791402.0,2977428854.4,4118393.0,0.78,0.035,0.16,limit_list_d,20260701,1min,241,1,10:59:00,15:00:00,1,0.0,0.4545,0,,0.0,62.2727,0.019675,0.0,31,0.0,57.0,1.0,1.0,neutral_limitup,1.0,002200.SZ,0,69.3318,0,10.2,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260701,intraday_refine_v2,002200.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002232.SZ,启明信息,IT服务Ⅱ,IT服务Ⅱ,1进2,1.0,1进2,20260701,U,14.92,14.92,12.2,0,49401313.0,93406,93406,1/1,0.93,55610996.0,6095542948.6,6095542844.16,49401313.0,0.78,0.035,0.16,limit_list_d,20260701,1min,241,1,09:35:00,15:00:00,1,0.0,1.4745,0,,0.0,56.1528,0.010787,0.0,31,0.0,70.0,1.0,1.0,neutral_limitup,1.0,002232.SZ,0,73.3458,0,8.25,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260701,intraday_refine_v2,002232.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002268.SZ,电科网安,计算机设,计算机设,1进2,1.0,1进2,20260701,U,14.19,14.19,11.61,1,38825259.0,93721,93818,1/1,2.0,235162883.0,11994161113.77,11999575975.2,38825259.0,0.78,0.035,0.16,limit_list_d,20260701,1min,241,1,09:38:00,15:00:00,1,0.0,1.0571,0,,0.0,58.6575,0.064199,0.0,31,0.0,70.0,1.0,1.0,neutral_limitup,1.0,002268.SZ,0,74.0973,0,8.25,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260701,intraday_refine_v2,002268.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002273.SZ,水晶光电,光学光电,光学光电,2进3,2.0,2进3,20260701,U,39.03,39.03,31.93,0,569820553.0,92500,92500,2/2,1.08,572810016.0,53161919132.37,54276375702.72,569820553.0,0.92,0.015,0.35,limit_list_d,20260701,1min,241,1,09:30:00,15:00:00,1,0.0,0.0,0,,0.0,65.0,0.072331,0.0,31,0.0,70.0,1.0,1.0,healthy_limitup,1.0,002273.SZ,0,76.0,0,8.25,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260701,intraday_refine_v2,002273.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002277.SZ,友阿股份,一般零售,一般零售,1进2,1.0,1进2,20260701,U,6.48,6.48,5.3,2,24850210.0,95715,95930,2/3,3.09,271782480.0,9034239744.0,9034239744.0,24850210.0,0.78,0.035,0.16,limit_list_d,20260701,1min,241,1,09:58:00,15:00:00,1,0.0,0.3086,0,,0.0,63.1481,0.032145,0.0,31,0.0,70.0,1.0,1.0,healthy_limitup,1.0,002277.SZ,0,75.4444,0,8.25,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260701,intraday_refine_v2,002277.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002313.SZ,日海智能,通信设备,通信设备,1进2,1.0,1进2,20260701,U,8.05,8.05,6.59,0,33674760.0,93018,93018,1/1,1.44,42994072.0,3013708083.75,3013920000.0,33674760.0,0.78,0.035,0.16,limit_list_d,20260701,1min,241,1,09:31:00,15:00:00,1,0.0,1.2422,0,,0.0,57.5466,0.022787,0.0,31,0.0,70.0,1.0,1.0,neutral_limitup,1.0,002313.SZ,0,73.764,0,8.25,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260701,intraday_refine_v2,002313.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002326.SZ,永太科技,化学制品,化学制品,1进2,1.0,1进2,20260701,U,26.02,26.02,21.29,0,271790452.0,93942,93942,1/1,7.22,1493090000.0,21028298272.84,24071820984.64,271790452.0,0.78,0.035,0.16,limit_list_d,20260701,1min,241,1,09:40:00,15:00:00,1,0.0,0.4228,0,,0.0,62.4635,0.007707,0.0,31,0.0,70.0,1.0,1.0,healthy_limitup,1.0,002326.SZ,0,75.239,0,8.25,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260701,intraday_refine_v2,002326.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
