ts_code,name,industry,trade_date,close,pct_chg,amount,vol,turnover_rate,circ_mv,total_mv,volume_ratio,lhb_net_amount,is_limit_up_pool,limit_type,up_limit,down_limit,open_times,seal_amount,first_limit_time,last_limit_time,limit_open_count,limit_strength_raw,StrengthScore,strength_feature_count,strength_missing_fields,strength_quality_flag,_f_momo,_f_amt,_f_turn,_f_vr,_f_cap,_f_seal,_f_open_penalty,_strength_quality_adj
600615.SH,鑫源智造,铝,20260520,12.25,9.9641,102021.452,86158.0,3.8247,,276390.1473,2.34,,1.0,U,12.25,10.03,1.0,7904435.0,131319,131343,1.0,83.327869,83.327869,9,,A,1.0,0.9508196721311475,0.819672131147541,0.21311475409836064,0.5081967213114754,0.9672131147540983,0.6967213114754098,1.0
603790.SH,雅运股份,染料涂料,20260520,32.14,9.9932,190968.573,60671.4,3.1705,,615031.04,0.96,,1.0,U,32.14,26.3,0.0,1850942.0,101527,101527,0.0,83.016393,83.016393,9,,A,0.8360655737704918,0.9016393442622951,0.8852459016393442,0.7622950819672131,0.5081967213114754,1.0,0.29508196721311475,1.0
600604.SH,市北高新,园区开发,20260520,5.4,9.9796,110704.153,205007.69,1.4566,,1011584.5942,1.25,,1.0,U,5.4,4.42,0.0,96759527.0,92504,92504,0.0,77.704918,77.704918,9,,A,0.9836065573770492,0.9344262295081968,0.9836065573770492,0.5245901639344263,0.5081967213114754,0.39344262295081966,0.29508196721311475,1.0
603316.SH,诚邦股份,建筑工程,20260520,24.77,9.9911,358398.265,146219.47,5.5331,,654581.928,0.6,,1.0,U,24.77,20.27,1.0,41557941.0,93118,93154,1.0,75.983607,75.983607,9,,A,0.9180327868852459,0.639344262295082,0.6721311475409836,0.9344262295081968,0.5081967213114754,0.7704918032786885,0.6967213114754098,1.0
603353.SH,和顺石油,石油贸易,20260520,53.06,9.9917,424992.92,83195.2,4.8818,,912133.236,1.02,,1.0,U,53.06,43.42,1.0,40279968.0,101354,102036,1.0,73.655738,73.655738,9,,A,0.8852459016393442,0.5901639344262295,0.7049180327868853,0.7377049180327869,0.5081967213114754,0.7868852459016393,0.6967213114754098,1.0
003004.SZ,声迅股份,IT设备,20260520,45.13,9.9927,210390.513,49604.7,7.2161,,369445.9815,2.32,,1.0,U,45.13,36.93,2.0,24216758.0,102430,112600,2.0,73.04918,73.04918,9,,A,0.8524590163934426,0.8360655737704918,0.5245901639344263,0.23770491803278687,0.5081967213114754,0.8852459016393442,0.8524590163934426,1.0
600962.SH,国投中鲁,软饮料,20260520,27.65,9.9841,271355.687,101087.11,3.8552,,725010.65,1.08,,1.0,U,27.65,22.63,0.0,105540879.0,130115,130115,0.0,70.786885,70.786885,9,,A,0.9508196721311475,0.7377049180327869,0.8032786885245902,0.6885245901639344,0.5081967213114754,0.36065573770491804,0.29508196721311475,1.0
000518.SZ,四环生物,生物制药,20260520,3.41,10.0,226237.869,681588.32,6.6203,,351078.6717,3.05,,1.0,U,3.41,2.79,2.0,28036638.0,93612,94751,2.0,68.754098,68.754098,9,,A,0.6721311475409836,0.819672131147541,0.5573770491803278,0.13114754098360656,0.5081967213114754,0.8524590163934426,0.8524590163934426,1.0
001313.SZ,粤海饲料,饲料,20260520,9.79,10.0,260759.528,280834.1,4.0168,,685300.0,0.96,,1.0,U,9.79,8.01,0.0,82786100.0,132733,132733,0.0,68.52459,68.52459,9,,A,0.6721311475409836,0.7868852459016393,0.7540983606557377,0.7622950819672131,0.5081967213114754,0.5081967213114754,0.29508196721311475,1.0
603779.SH,威龙股份,红黄酒,20260520,13.2,10.0,67347.852,51021.1,1.5364,,438349.2353,1.2,29277540.0,1.0,U,13.2,10.8,0.0,551150028.0,92501,92501,0.0,68.065574,68.065574,9,,A,0.6721311475409836,0.9836065573770492,0.9672131147540983,0.5655737704918032,0.5081967213114754,0.03278688524590164,0.29508196721311475,1.0
