ts_code,name,industry,trade_date,close,pct_chg,amount,vol,turnover_rate,circ_mv,total_mv,volume_ratio,lhb_net_amount,is_limit_up_pool,limit_type,up_limit,down_limit,open_times,seal_amount,first_limit_time,last_limit_time,limit_open_count,limit_strength_raw,StrengthScore,strength_feature_count,strength_missing_fields,strength_quality_flag,_f_momo,_f_amt,_f_turn,_f_vr,_f_cap,_f_seal,_f_open_penalty,_strength_quality_adj
605288.SH,凯迪股份,电气设备,20260602,94.96,9.9965,132606.805,14570.21,2.0756,,671110.922,0.85,,1.0,U,94.96,77.7,0.0,77817820.0,105141,105141,0.0,78.30303,78.30303,9,,A,0.7727272727272727,0.9696969696969697,0.9696969696969697,0.8333333333333334,0.5075757575757576,0.5151515151515151,0.25757575757575757,1.0
002876.SZ,三利谱,元器件,20260602,30.4,9.9855,249479.31912,84598.1,5.68,,528610.1933,1.45,,1.0,U,30.4,24.88,0.0,36084496.0,102245,102245,0.0,75.090909,75.090909,9,,A,0.8939393939393939,0.8787878787878788,0.7727272727272727,0.3787878787878788,0.5075757575757576,0.7727272727272727,0.25757575757575757,1.0
603373.SH,安邦护卫,仓储物流,20260602,48.65,9.9932,115018.393,24345.37,5.3589,,523118.2809,0.81,,1.0,U,48.65,39.81,0.0,118054090.0,95416,95416,0.0,73.545455,73.545455,9,,A,0.8181818181818182,0.9848484848484849,0.8181818181818182,0.8636363636363636,0.5075757575757576,0.2727272727272727,0.25757575757575757,1.0
603997.SH,继峰股份,汽车配件,20260602,15.08,9.9927,602250.27,409515.88,3.2188,,1918575.4149,1.97,,1.0,U,15.08,12.34,0.0,23608916.0,105645,105645,0.0,73.515152,73.515152,9,,A,0.8333333333333334,0.6818181818181818,0.9242424242424242,0.20454545454545456,0.5075757575757576,0.9242424242424242,0.25757575757575757,1.0
002515.SZ,金字火腿,食品,20260602,6.85,9.9518,648800.98386,981811.85,8.9106,,829270.7023,1.83,,1.0,U,6.85,5.61,11.0,18623560.0,131009,141239,11.0,73.060606,73.060606,9,,A,0.9545454545454546,0.6515151515151515,0.5151515151515151,0.29545454545454547,0.5075757575757576,0.9545454545454546,0.9545454545454546,1.0
002404.SZ,嘉欣丝绸,纺织,20260602,7.4,9.9554,205322.5618,280924.6,6.1668,,414438.1403,2.32,1154535.76,1.0,U,7.4,6.06,0.0,60816160.0,93203,93203,0.0,72.666667,72.666667,9,,A,0.9393939393939394,0.9242424242424242,0.7424242424242424,0.16666666666666666,0.5075757575757576,0.6363636363636364,0.25757575757575757,1.0
600162.SH,香江控股,全国地产,20260602,3.21,9.9315,560450.741,1789151.7,5.474,,1049168.6372,0.82,,1.0,U,3.21,2.63,0.0,97505284.0,93159,93159,0.0,72.636364,72.636364,9,,A,0.9848484848484849,0.7272727272727273,0.7878787878787878,0.8484848484848485,0.5075757575757576,0.4090909090909091,0.25757575757575757,1.0
603890.SH,春秋电子,元器件,20260602,30.02,10.0037,114503.845,38142.52,0.8537,,1341318.8198,0.09,,1.0,U,30.02,24.56,0.0,618293360.0,92502,92502,0.0,68.545455,68.545455,9,,A,0.4696969696969697,1.0,1.0,1.0,0.5075757575757576,0.030303030303030304,0.25757575757575757,1.0
001210.SZ,金房能源,供气供热,20260602,36.86,9.997,383448.66697,104920.98,11.0096,,578011.5237,1.25,49998941.62,1.0,U,36.86,30.16,1.0,29800204.0,93054,94548,1.0,68.060606,68.060606,9,,A,0.7575757575757576,0.803030303030303,0.3787878787878788,0.5151515151515151,0.5075757575757576,0.8333333333333334,0.6060606060606061,1.0
000055.SZ,方大集团,其他建材,20260602,4.19,9.9738,196290.29595,476494.27,7.0503,,449953.3011,3.31,27231538.47,1.0,U,4.19,3.43,0.0,96207314.0,93336,93336,0.0,67.909091,67.909091,9,,A,0.9090909090909091,0.9393939393939394,0.696969696969697,0.07575757575757576,0.5075757575757576,0.42424242424242425,0.25757575757575757,1.0
603311.SH,金海高科,家用电器,20260602,34.1,10.0,663937.977,209368.0,8.8759,,804364.1229,1.35,46665659.5,1.0,U,34.1,27.9,5.0,25609100.0,142638,143408,5.0,66.621212,66.621212,9,,A,0.6136363636363636,0.6363636363636364,0.5303030303030303,0.45454545454545453,0.5075757575757576,0.8636363636363636,0.9090909090909091,1.0
