ts_code,name,industry,trade_date,close,pct_chg,amount,vol,turnover_rate,circ_mv,total_mv,volume_ratio,lhb_net_amount,is_limit_up_pool,limit_type,up_limit,down_limit,open_times,seal_amount,first_limit_time,last_limit_time,limit_open_count,limit_strength_raw,StrengthScore,base_strength_score,intraday_quality_score,intraday_strength_adjustment,strength_plus_score,intraday_available,intraday_status,intraday_missing_reason,intraday_source_date,intraday_feature_version,intraday_matched_key,auction_available,limitup_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_risk_score,late_withdraw_score,reseal_score,open_board_count,open_board_risk_score,auction_strength_score,auction_real_volume_score,seal_stability_score,intraday_confidence_score,intraday_data_status,auction_data_status,strength_feature_count,strength_missing_fields,strength_quality_flag,_f_momo,_f_amt,_f_turn,_f_vr,_f_cap,_f_seal,_f_open_penalty,_strength_quality_adj
603210.SH,泰鸿万立,汽车配件,20260623,14.3,10.0,74828.034,53904.03,2.3167,,486772.0,1.18,,1.0,U,14.3,11.7,0.0,59907190.0,09:52:00,15:00:00,0.0,68.773196,68.773196,68.773196,0.825,2.745361,71.518557,1.0,ok,,20260623,intraday_refine_v2,603210.SH,1.0,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.5051546391752577,0.9484536082474226,0.9072164948453608,0.7422680412371134,0.5051546391752577,0.35051546391752575,0.2422680412371134,1.0
605369.SH,拱东医疗,医疗保健,20260623,16.94,10.0,49702.546,30391.95,1.3784,,373514.9726,1.48,,1.0,U,16.94,13.86,0.0,38895002.0,102956,102956.0,0.0,71.185567,71.185567,71.185567,0.69,0.0,71.185567,0.0,missing_stock,stock not covered by intraday_features.csv,,,,1.0,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,missing_stock,ok,9,,A,0.5051546391752577,0.9896907216494846,0.9484536082474226,0.5773195876288659,0.5051546391752577,0.5051546391752577,0.2422680412371134,1.0
600743.SH,华远控股,区域地产,20260623,2.43,9.9548,203798.738,860504.16,3.6678,,570102.5187,1.42,,1.0,U,2.43,1.99,1.0,36288378.0,10:13:00,15:00:00,1.0,68.360825,68.360825,68.360825,0.795,2.227835,70.58866,1.0,ok,,20260623,intraday_refine_v2,600743.SH,1.0,1.0,0.15,0,1.0,0.0,0.5,1.0,0.2,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.9020618556701031,0.5876288659793815,0.6701030927835051,0.634020618556701,0.5051546391752577,0.5360824742268041,0.6082474226804123,1.0
002674.SZ,兴业科技,纺织,20260623,21.66,10.0051,19273.068,8898.0,0.3041,,640163.466,0.06,,1.0,U,21.66,17.72,0.0,443076960.0,09:30:00,15:00:00,0.0,66.876289,66.876289,66.876289,0.825,3.124742,70.001031,1.0,ok,,20260623,intraday_refine_v2,002674.SZ,1.0,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.3917525773195876,1.0,1.0,1.0,0.5051546391752577,0.020618556701030927,0.2422680412371134,1.0
002728.SZ,特一药业,中成药,20260623,8.82,9.9751,129289.89582,150210.07,2.9964,,452739.2436,1.97,,1.0,U,8.82,7.22,0.0,57998529.0,09:40:00,15:00:00,0.0,66.690722,66.690722,66.690722,0.825,3.161856,69.852578,1.0,ok,,20260623,intraday_refine_v2,002728.SZ,1.0,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.8144329896907216,0.7835051546391752,0.8247422680412371,0.32989690721649484,0.5051546391752577,0.38144329896907214,0.2422680412371134,1.0
002420.SZ,毅昌科技,家用电器,20260623,6.08,9.9458,141908.78984,240475.48,5.942,,250064.32,2.02,,1.0,U,6.08,4.98,0.0,23180608.0,10:46:00,15:00:00,0.0,66.680412,66.680412,66.680412,0.825,3.163918,69.84433,1.0,ok,,20260623,intraday_refine_v2,002420.SZ,1.0,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.9329896907216495,0.7525773195876289,0.5154639175257731,0.29381443298969073,0.5051546391752577,0.6907216494845361,0.2422680412371134,1.0
000756.SZ,新华制药,化学制药,20260623,13.44,9.9836,141000.67432,106100.6,2.1267,,936342.4896,2.41,,1.0,U,13.44,11.0,1.0,74124865.0,09:33:00,15:00:00,1.0,65.979381,65.979381,65.979381,0.825,3.304124,69.283505,1.0,ok,,20260623,intraday_refine_v2,000756.SZ,1.0,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.7422680412371134,0.7628865979381443,0.9278350515463918,0.16494845360824742,0.5051546391752577,0.25773195876288657,0.6082474226804123,1.0
002014.SZ,永新股份,塑料,20260623,11.46,9.9808,176738.3491,156636.72,2.5989,,701915.6028,6.27,,1.0,U,11.46,9.38,6.0,2229669.0,11:12:00,15:00:00,6.0,74.690722,74.690722,74.690722,0.475,-5.438144,69.252578,1.0,ok,,20260623,intraday_refine_v2,002014.SZ,1.0,1.0,0.65,0,1.0,1.0,0.5,5.0,1.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.7628865979381443,0.6804123711340206,0.8865979381443299,0.030927835051546393,0.5051546391752577,0.979381443298969,0.8917525773195877,1.0
605069.SH,正和生态,环境保护,20260623,13.4,10.0164,87851.514,66205.1,3.1273,,283675.052,0.41,47145142.4,1.0,U,13.4,10.96,1.0,43949320.0,92502,93253.0,1.0,68.42268,68.42268,68.42268,0.69,0.0,68.42268,0.0,missing_stock,stock not covered by intraday_features.csv,,,,1.0,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,missing_stock,ok,9,,A,0.30412371134020616,0.9278350515463918,0.8041237113402062,0.979381443298969,0.5051546391752577,0.4536082474226804,0.6082474226804123,1.0
601011.SH,宝泰隆,焦炭加工,20260623,2.96,10.0372,178360.979,613163.99,3.2008,,567036.692,1.39,,1.0,U,2.96,2.42,1.0,4652528.0,09:41:00,15:00:00,1.0,65.42268,65.42268,65.42268,0.795,2.815464,68.238144,1.0,ok,,20260623,intraday_refine_v2,601011.SH,1.0,1.0,0.15,0,1.0,0.0,0.5,1.0,0.2,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.18556701030927836,0.6701030927835051,0.7835051546391752,0.6597938144329897,0.5051546391752577,0.9690721649484536,0.6082474226804123,1.0
002921.SZ,联诚精密,汽车配件,20260623,25.8,10.0213,114383.4196,45389.0,3.5338,,384342.858,0.89,,1.0,U,25.8,21.11,1.0,43787760.0,09:34:00,15:00:00,1.0,64.123711,64.123711,64.123711,0.825,3.675258,67.798969,1.0,ok,,20260623,intraday_refine_v2,002921.SZ,1.0,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.27835051546391754,0.845360824742268,0.711340206185567,0.8969072164948454,0.5051546391752577,0.4639175257731959,0.6082474226804123,1.0
603116.SH,红蜻蜓,服饰,20260623,6.7,10.0164,128359.497,195917.11,3.4002,,386054.536,2.05,,1.0,U,6.7,5.48,1.0,11620480.0,10:38:00,15:00:00,1.0,64.587629,64.587629,64.587629,0.795,2.982474,67.570103,1.0,ok,,20260623,intraday_refine_v2,603116.SH,1.0,1.0,0.15,0,1.0,0.0,0.5,1.0,0.2,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.30412371134020616,0.7938144329896907,0.7216494845360825,0.26288659793814434,0.5051546391752577,0.8865979381443299,0.6082474226804123,1.0
605118.SH,力鼎光电,元器件,20260623,34.3,10.0064,73162.477,22061.0,0.5396,,1410638.95,0.71,,1.0,U,34.3,28.06,0.0,113196860.0,94346,94346.0,0.0,66.958763,66.958763,66.958763,0.69,0.0,66.958763,0.0,missing_stock,stock not covered by intraday_features.csv,,,,1.0,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,missing_stock,ok,9,,A,0.38144329896907214,0.9690721649484536,0.9896907216494846,0.9536082474226805,0.5051546391752577,0.12371134020618557,0.2422680412371134,1.0
603015.SH,弘讯科技,电气设备,20260623,12.98,10.0,242593.445,192335.13,4.7582,,524676.262,1.06,,1.0,U,12.98,10.62,0.0,15350148.0,11:13:00,15:00:00,0.0,62.773196,62.773196,62.773196,0.825,3.945361,66.718557,1.0,ok,,20260623,intraday_refine_v2,603015.SH,1.0,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.5051546391752577,0.5567010309278351,0.6082474226804123,0.8144329896907216,0.5051546391752577,0.8247422680412371,0.2422680412371134,1.0
000813.SZ,德展健康,化学制药,20260623,3.19,10.0,189104.71661,604601.55,2.8835,,668976.6545,2.15,,1.0,U,3.19,2.61,1.0,30145500.0,09:48:00,15:00:00,1.0,63.670103,63.670103,63.670103,0.765,2.565979,66.236082,1.0,ok,,20260623,intraday_refine_v2,000813.SZ,1.0,1.0,0.2,0,1.0,0.0,0.5,2.0,0.4,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.5051546391752577,0.6391752577319587,0.845360824742268,0.23711340206185566,0.5051546391752577,0.6391752577319587,0.6082474226804123,1.0
001279.SZ,强邦新材,广告包装,20260623,28.56,10.0154,74058.93388,26767.0,6.6918,,456960.0,2.02,,1.0,U,28.56,23.36,0.0,17520703.0,13:56:00,15:00:00,0.0,61.164948,61.164948,61.164948,0.825,4.26701,65.431958,1.0,ok,,20260623,intraday_refine_v2,001279.SZ,1.0,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.35051546391752575,0.9587628865979382,0.4742268041237113,0.29381443298969073,0.5051546391752577,0.8041237113402062,0.2422680412371134,1.0
600506.SH,统一股份,石油加工,20260623,16.41,9.9866,193412.432,118241.3,4.7368,,409633.9686,1.96,,1.0,U,16.41,13.43,0.0,11415452.0,09:32:00,15:00:00,0.0,65.57732,65.57732,65.57732,0.625,-0.615464,64.961856,1.0,ok,,20260623,intraday_refine_v2,600506.SH,1.0,1.0,0.4,0,1.0,1.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.7319587628865979,0.6185567010309279,0.6185567010309279,0.35051546391752575,0.5051546391752577,0.8969072164948454,0.2422680412371134,1.0
001225.SZ,和泰机电,专用机械,20260623,45.78,9.9952,66350.788,14981.0,7.1207,,300183.1224,1.23,,1.0,U,45.78,37.46,0.0,91120512.0,10:12:00,15:00:00,0.0,60.463918,60.463918,60.463918,0.825,4.407216,64.871134,1.0,ok,,20260623,intraday_refine_v2,001225.SZ,1.0,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.6082474226804123,0.979381443298969,0.4536082474226804,0.7216494845360825,0.5051546391752577,0.17525773195876287,0.2422680412371134,1.0
603725.SH,天安新材,塑料,20260623,12.24,9.973,313799.583,260276.61,8.5376,,373145.8248,1.73,,1.0,U,12.24,10.02,3.0,11117592.0,94254,145033.0,3.0,64.690722,64.690722,64.690722,0.69,0.0,64.690722,0.0,missing_stock,stock not covered by intraday_features.csv,,,,1.0,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,missing_stock,ok,9,,A,0.8298969072164949,0.4639175257731959,0.3917525773195876,0.4536082474226804,0.5051546391752577,0.9072164948453608,0.8350515463917526,1.0
605366.SH,宏柏新材,化工原料,20260623,10.8,9.9796,244292.025,233442.44,3.0206,,834653.916,0.83,,1.0,U,10.8,8.84,0.0,66631442.0,94221,94221.0,0.0,64.43299,64.43299,64.43299,0.69,0.0,64.43299,0.0,missing_stock,stock not covered by intraday_features.csv,,,,1.0,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,missing_stock,ok,9,,A,0.7783505154639175,0.5463917525773195,0.8144329896907216,0.9072164948453608,0.5051546391752577,0.28865979381443296,0.2422680412371134,1.0
603122.SH,合富中国,医药商业,20260623,12.77,9.9914,179278.568,144314.0,3.6255,,508313.1702,1.76,,1.0,U,12.77,10.45,0.0,62311215.0,09:53:00,15:00:00,0.0,59.587629,59.587629,59.587629,0.825,4.582474,64.170103,1.0,ok,,20260623,intraday_refine_v2,603122.SH,1.0,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.6855670103092784,0.6597938144329897,0.6907216494845361,0.4329896907216495,0.5051546391752577,0.32989690721649484,0.2422680412371134,1.0
600777.SH,新潮能源,石油开采,20260623,5.4,9.9796,368337.709,686208.14,1.0779,,3672267.732,2.62,,1.0,U,5.4,4.42,5.0,68268965.0,09:30:00,15:00:00,5.0,62.505155,62.505155,62.505155,0.675,0.998969,63.504124,1.0,ok,,20260623,intraday_refine_v2,600777.SH,0.0,1.0,0.35,0,1.0,0.0,0.5,6.0,1.0,0.5,0.5,0.5,0.75,ok,missing_stock,9,,A,0.7783505154639175,0.4329896907216495,0.9690721649484536,0.14432989690721648,0.5051546391752577,0.27835051546391754,0.8762886597938144,1.0
600708.SH,光明地产,全国地产,20260623,3.29,10.0334,146977.099,463134.39,2.0812,,733221.5072,1.51,,1.0,U,3.29,2.69,0.0,58347179.0,13:25:00,15:00:00,0.0,58.134021,58.134021,58.134021,0.825,4.873196,63.007217,1.0,ok,,20260623,intraday_refine_v2,600708.SH,1.0,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.20618556701030927,0.7216494845360825,0.9381443298969072,0.5463917525773195,0.5051546391752577,0.3711340206185567,0.2422680412371134,1.0
603106.SH,恒银科技,IT设备,20260623,8.09,10.068,117685.773,147635.61,2.8363,,421100.68,1.95,26608957.0,1.0,U,8.09,6.62,1.0,61375666.0,09:39:00,15:00:00,1.0,58.536082,58.536082,58.536082,0.795,4.192784,62.728866,1.0,ok,,20260623,intraday_refine_v2,603106.SH,1.0,1.0,0.15,0,1.0,0.0,0.5,1.0,0.2,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.15463917525773196,0.8350515463917526,0.865979381443299,0.3711340206185567,0.5051546391752577,0.3402061855670103,0.6082474226804123,1.0
603863.SH,松炀资源,造纸,20260623,14.92,10.0295,108669.826,74712.0,3.6507,,305337.8,1.52,,1.0,U,14.92,12.2,0.0,19707828.0,102201,102201.0,0.0,62.340206,62.340206,62.340206,0.69,0.0,62.340206,0.0,missing_stock,stock not covered by intraday_features.csv,,,,1.0,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,missing_stock,ok,9,,A,0.25773195876288657,0.8762886597938144,0.6804123711340206,0.5360824742268041,0.5051546391752577,0.7216494845360825,0.2422680412371134,1.0
603466.SH,风语筑,文教休闲,20260623,10.69,9.9794,478133.284,458433.92,7.7071,,635862.2593,0.71,,1.0,U,10.69,8.75,0.0,46138275.0,09:55:00,15:00:00,0.0,57.28866,57.28866,57.28866,0.825,5.042268,62.330928,1.0,ok,,20260623,intraday_refine_v2,603466.SH,1.0,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.7938144329896907,0.3917525773195876,0.4329896907216495,0.9536082474226805,0.5051546391752577,0.44329896907216493,0.2422680412371134,1.0
002687.SZ,乔治白,服饰,20260623,4.61,10.0239,120109.85412,266882.33,6.4559,,232703.3495,1.88,,1.0,U,4.61,3.77,0.0,24104763.0,10:35:00,15:00:00,0.0,56.319588,56.319588,56.319588,0.825,5.236082,61.55567,1.0,ok,,20260623,intraday_refine_v2,002687.SZ,1.0,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.26804123711340205,0.8247422680412371,0.4845360824742268,0.4020618556701031,0.5051546391752577,0.6804123711340206,0.2422680412371134,1.0
605377.SH,华旺科技,造纸,20260623,9.24,10.0,144211.381,159249.35,2.8607,,514363.3572,2.33,14222703.06,1.0,U,9.24,7.56,0.0,42172875.0,110014,110014.0,0.0,61.453608,61.453608,61.453608,0.69,0.0,61.453608,0.0,missing_stock,stock not covered by intraday_features.csv,,,,1.0,0.55,0.0,0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,missing_stock,ok,9,,A,0.5051546391752577,0.7422680412371134,0.8556701030927835,0.20618556701030927,0.5051546391752577,0.4948453608247423,0.2422680412371134,1.0
600851.SH,海欣股份,化学制药,20260623,9.72,9.9548,434858.565,456619.55,6.1855,,1173259.1124,2.7,-30352225.0,1.0,U,9.72,7.96,2.0,53865897.0,09:33:00,15:00:00,2.0,56.659794,56.659794,56.659794,0.795,4.568041,61.227835,1.0,ok,,20260623,intraday_refine_v2,600851.SH,1.0,1.0,0.15,0,1.0,0.0,0.5,1.0,0.2,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.9020618556701031,0.4020618556701031,0.5051546391752577,0.1134020618556701,0.5051546391752577,0.4020618556701031,0.7783505154639175,1.0
001206.SZ,依依股份,造纸,20260623,18.54,10.0297,120475.03076,66763.04,6.2475,,342793.2906,1.13,,1.0,U,18.54,15.17,0.0,46370319.0,10:05:00,15:00:00,0.0,55.391753,55.391753,55.391753,0.825,5.421649,60.813402,1.0,ok,,20260623,intraday_refine_v2,001206.SZ,1.0,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.24742268041237114,0.8144329896907216,0.4948453608247423,0.7680412371134021,0.5051546391752577,0.4329896907216495,0.2422680412371134,1.0
000551.SZ,创元科技,专用机械,20260623,16.84,9.9935,287179.41988,175475.22,3.6214,,816290.372,0.8,,1.0,U,16.84,13.78,0.0,275657967.0,09:41:00,15:00:00,0.0,55.195876,55.195876,55.195876,0.825,5.460825,60.656701,1.0,ok,,20260623,intraday_refine_v2,000551.SZ,1.0,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.654639175257732,0.4742268041237113,0.7010309278350515,0.9175257731958762,0.5051546391752577,0.030927835051546393,0.2422680412371134,1.0
600793.SH,宜宾纸业,造纸,20260623,13.95,10.0158,131516.243,97043.0,5.4856,,246781.08,2.91,,1.0,U,13.95,11.41,1.0,42960420.0,13:05:00,15:00:00,1.0,54.876289,54.876289,54.876289,0.825,5.524742,60.401031,1.0,ok,,20260623,intraday_refine_v2,600793.SH,1.0,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.33505154639175255,0.7731958762886598,0.5670103092783505,0.08247422680412371,0.5051546391752577,0.4845360824742268,0.6082474226804123,1.0
002374.SZ,中锐股份,广告包装,20260623,3.52,10.0,282378.11192,821900.65,7.5737,,381993.6736,3.64,,1.0,U,3.52,2.88,1.0,14625181.0,10:06:00,15:00:00,1.0,55.257732,55.257732,55.257732,0.795,4.848454,60.106186,1.0,ok,,20260623,intraday_refine_v2,002374.SZ,1.0,1.0,0.15,0,1.0,0.0,0.5,1.0,0.2,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.5051546391752577,0.4948453608247423,0.44329896907216493,0.07216494845360824,0.5051546391752577,0.8556701030927835,0.6082474226804123,1.0
000691.SZ,亚太实业,化工原料,20260623,12.77,9.9914,273334.2958,221727.1,6.8589,,619223.685,0.79,,1.0,U,12.77,10.45,0.0,98732532.0,10:09:00,15:00:00,0.0,54.020619,54.020619,54.020619,0.825,5.695876,59.716495,1.0,ok,,20260623,intraday_refine_v2,000691.SZ,1.0,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.6855670103092784,0.5154639175257731,0.4639175257731959,0.9329896907216495,0.5051546391752577,0.14432989690721648,0.2422680412371134,1.0
002031.SZ,巨轮智能,汽车配件,20260623,6.08,9.9458,646341.02688,1098008.43,5.7379,,1337232.5856,1.06,,1.0,U,6.08,4.98,0.0,132748610.0,10:04:00,15:00:00,0.0,53.298969,53.298969,53.298969,0.825,5.840206,59.139175,1.0,ok,,20260623,intraday_refine_v2,002031.SZ,1.0,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.9329896907216495,0.26804123711340205,0.5360824742268041,0.8144329896907216,0.5051546391752577,0.10309278350515463,0.2422680412371134,1.0
002648.SZ,卫星化学,化工原料,20260623,25.18,10.0044,628600.64594,249642.83,0.7416,,8482249.8726,0.4,,1.0,U,25.18,20.6,0.0,662968702.0,09:30:00,15:00:00,0.0,52.835052,52.835052,52.835052,0.825,5.93299,58.768042,1.0,ok,,20260623,intraday_refine_v2,002648.SZ,1.0,1.0,0.1,0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,ok,ok,9,,A,0.41237113402061853,0.30927835051546393,0.979381443298969,0.9896907216494846,0.5051546391752577,0.010309278350515464,0.2422680412371134,1.0
