rank,ts_code,name,intraday_available,intraday_status,intraday_missing_reason,limitup_quality_score,intraday_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_risk_score,late_withdraw_score,reseal_score,open_board_count,auction_strength_score,intraday_confidence_score,risk_level,risk_label,raw_final_score,intraday_bonus,intraday_soft_risk_penalty,intraday_hard_risk_penalty,intraday_total_penalty,final_score_v2
1,000993.SZ,闽东电力,1,ok,,0.6501739999999999,0.692875,0.143217,0,0.14321720000000002,0.0,0.283914,0.0,0.6069311246730595,1.0,低,回封偏弱,0.43918270778817803,0.027321875000000002,0.006444765,0.0,0.006444765,0.45123481778817803
2,603105.SH,芯能科技,1,ok,,0.6912649999999999,0.706694,0.115823,0,0.11582340000000002,0.0,0.42088299999999995,0.0,0.4342519685039366,1.0,低,健康涨停,0.39065643866626787,0.02766735,0.005212034999999999,0.0,0.005212034999999999,0.38918675366626787
3,600744.SH,华银电力,1,ok,,0.680929,0.729574,0.083714,0,0.08371420000000002,0.0,0.581429,0.0,0.39339622641509364,1.0,低,健康涨停,0.44021798962164194,0.028239349999999996,0.0037671299999999996,0.0,0.0037671299999999996,0.44076520962164195
4,002174.SZ,游族网络,1,ok,,0.745664,0.773739,0.084557,0,0.108375,0.0,0.827214,1.0,0.4306451612903222,1.0,低,健康涨停,0.3118408606123984,0.029343475,0.007805065,0.0,0.007805065,0.30945427061239844
5,000978.SZ,桂林旅游,1,ok,,0.734875,0.784513,0.15595,0,0.15595,0.0,0.47025100000000003,1.0,1.0,1.0,低,健康涨停,0.297668720192422,0.029612825000000002,0.01101775,0.0,0.01101775,0.325988795192422
6,000722.SZ,湖南发展,1,ok,,0.747788,0.760337,0.078141,0,0.07814120000000001,0.0,0.609294,0.0,0.4276119402985071,1.0,低,健康涨停,0.3444312377178911,0.029008425000000004,0.003516345,0.0,0.003516345,0.34599831771789114
7,600644.SH,乐山电力,1,ok,,0.642164,0.732679,0.073557,0,0.09,0.0,0.632213,0.0,0.4239130434782617,1.0,低,健康涨停,0.36242196966743145,0.028316975,0.0033100649999999996,0.0,0.0033100649999999996,0.36350387966743153
8,002204.SZ,大连重工,1,ok,,0.646492,0.703093,0.106672,0,0.1066724,0.0,0.466638,0.0,0.4387850467289725,1.0,低,健康涨停,0.3099339366628494,0.027577325,0.00480024,0.0,0.00480024,0.3087860216628494
9,000823.SZ,超声电子,1,ok,,0.63117,0.654176,0.162087,0,0.216675,0.0,0.439567,1.0,0.3794117647058826,1.0,低,健康涨停,0.3250489208906464,0.0263544,0.011293915,0.0,0.011293915,0.31618440589064645
10,002377.SZ,国创高新,1,ok,,0.734063,0.827571,0.087291,0,0.08729100000000001,0.0,0.563545,0.0,0.9642857142857136,1.0,低,健康涨停,0.2945656098457178,0.030689275000000002,0.0039280949999999995,0.0,0.0039280949999999995,0.3125017898457178
11,603421.SH,鼎信通讯,1,ok,,0.692689,0.754533,0.173274,0,0.17327400000000004,0.0,0.38362999999999997,1.0,1.0,1.0,低,健康涨停,0.26637931307504137,0.028863325000000002,0.01179733,0.0,0.01179733,0.2746203080750414
12,002790.SZ,瑞尔特,1,ok,,0.76,0.858,0.07,0,0.07,0.0,0.65,0.0,1.0,1.0,低,健康涨停,0.2732577827319097,0.03145,0.00315,0.0,0.00315,0.3115577827319097
13,600359.SH,新农开发,1,ok,,0.7282569999999999,0.827315,0.091162,0,0.091162,0.0,0.544191,0.0,1.0,1.0,低,健康涨停,0.28020302164304733,0.030682875000000005,0.00410229,0.0,0.00410229,0.29795860664304735
