rank,ts_code,name,intraday_available,intraday_status,intraday_missing_reason,limitup_quality_score,intraday_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_risk_score,late_withdraw_score,reseal_score,open_board_count,auction_strength_score,intraday_confidence_score,risk_level,risk_label,raw_final_score,intraday_bonus,intraday_soft_risk_penalty,intraday_hard_risk_penalty,intraday_total_penalty,final_score_v2
1,002432.SZ,九安医疗,1,ok,,0.7162000000000001,0.78806,0.1468,0,0.19365,0.0,0.516,1.0,1.0,1.0,低,健康涨停,0.31469768506475093,0.0297015,0.010606,0.0,0.010606,0.30986818506475095
2,603118.SH,共进股份,1,ok,,0.719064,0.717385,0.097291,0,0.097291,0.0,0.513545,0.0,0.3263796909492278,1.0,低,健康涨停,0.29718870464867325,0.027934625000000005,0.004378095,0.0,0.004378095,0.29682023464867324
3,300577.SZ,开润股份,1,ok,,0.82093,0.859899,0.10638,0,0.1063802,0.0,0.718099,1.0,1.0,1.0,低,健康涨停,0.29471104631334305,0.031497475000000004,0.008787099999999999,0.0,0.008787099999999999,0.2934964213133431
4,600722.SH,金牛化工,1,ok,,0.7346779999999999,0.768441,0.086882,0,0.086882,0.0,0.565592,0.0,0.5661290322580641,1.0,低,健康涨停,0.2604905398559348,0.029211025,0.0039096899999999995,0.0,0.0039096899999999995,0.2618668748559348
5,002677.SZ,浙江美大,1,ok,,0.76,0.783,0.07,0,0.07,0.0,0.65,0.0,0.5,0.75,低,健康涨停,0.22671504688602406,0.027075000000000002,0.00315,0.0,0.00315,0.2606400468860241
6,001258.SZ,立新能源,1,ok,,0.701233,0.706724,0.109178,0,0.109178,0.0,0.454111,0.0,0.3702127659574473,1.0,低,健康涨停,0.2957903832356662,0.0276681,0.00491301,0.0,0.00491301,0.3097204732356662
7,600644.SH,乐山电力,1,ok,,0.738024,0.739971,0.08465,0,0.08465040000000001,0.0,0.5767479999999999,0.0,0.35476190476190583,1.0,低,健康涨停,0.3005118822019752,0.028499275000000004,0.00380925,0.0,0.00380925,0.30127690720197525
8,000676.SZ,智度股份,1,ok,,0.44799999999999995,0.524119,0.35,1,0.38625,0.0,0.0,3.0,0.8647909967845664,1.0,高,多次炸板,0.23220809776484466,0.023102975,0.02775,0.08,0.10775,0.15756107276484466
9,605011.SH,杭州热电,1,ok,,0.760945,0.758413,0.10737,0,0.10737020000000003,0.0,0.7131489999999999,1.0,0.45,1.0,低,健康涨停,0.2708697692306493,0.028960325000000002,0.00883165,0.0,0.00883165,0.2670734442306493
10,600992.SH,贵绳股份,1,ok,,0.8161039999999999,0.775734,0.106597,0,0.1065972,0.0,0.717014,1.0,0.45,1.0,低,健康涨停,0.21709278577839478,0.029393350000000006,0.008796865000000001,0.0,0.008796865000000001,0.2137642707783948
11,600236.SH,桂冠电力,1,ok,,0.684551,0.741566,0.081299,0,0.08129940000000001,0.0,0.593503,0.0,0.45,1.0,低,健康涨停,0.27858011221744805,0.02853915,0.0036584549999999997,0.0,0.0036584549999999997,0.2795358072174481
12,003001.SZ,中岩大地,1,ok,,0.76,0.858,0.07,0,0.07,0.0,0.65,0.0,1.0,1.0,低,健康涨停,0.24831022251261997,0.03145,0.00315,0.0,0.00315,0.25268522251262
13,002829.SZ,星网宇达,1,ok,,0.596245,0.678828,0.10417,0,0.10417,0.0,0.47915100000000005,0.0,0.3608280254777064,1.0,低,健康涨停,0.20957633029314668,0.0269707,0.00468765,0.0,0.00468765,0.22303438029314668
14,600095.SH,湘财股份,1,ok,,0.745681,0.744798,0.117546,0,0.117546,0.0,0.66227,1.0,0.4575949367088608,1.0,低,健康涨停,0.20755879225219495,0.028619949999999998,0.00928957,0.0,0.00928957,0.20296417225219496
15,603580.SH,艾艾精工,1,ok,,0.7126560000000001,0.817676,0.109181,0,0.10918149999999999,0.130605,0.65,0.0,1.0,1.0,低,健康涨停,0.2565277128162091,0.0304419,0.009484320000000001,0.0,0.009484320000000001,0.28721029281620913
16,002632.SZ,道明光学,1,ok,,0.857003,0.861606,0.085331,0,0.08533140000000002,0.0,0.8233429999999999,1.0,0.7989096573208718,1.0,低,健康涨停,0.2690654993327192,0.03154015,0.007839895,0.0,0.007839895,0.28394075433271926
17,603161.SH,科华控股,1,ok,,0.6639820000000001,0.683426,0.134012,0,0.134012,0.0,0.32994,0.0,0.45495867768595033,1.0,低,回封偏弱,0.224905162831444,0.027085650000000003,0.006030539999999999,0.0,0.006030539999999999,0.22203527283144397
18,600982.SH,宁波能源,1,ok,,0.504241,0.578379,0.226506,0,0.313875,0.0,0.36747100000000005,2.0,0.4240820734341258,1.0,低,健康涨停,0.26151652238650724,0.024459475,0.01819277,0.0,0.01819277,0.24385822738650723
19,600162.SH,香江控股,1,ok,,0.612941,0.672192,0.168039,1,0.1680392,0.0,0.159804,0.0,0.7089928057553954,1.0,高,回封偏弱,0.22502322423413149,0.026804800000000004,0.007561755,0.08,0.087561755,0.17426626923413147
20,001369.SZ,双欣材料,1,ok,,0.601652,0.697462,0.101681,0,0.101681,0.019116,0.52027,0.0,0.4449022939677143,1.0,低,健康涨停,0.20823495198272576,0.027436550000000004,0.005244705,0.0,0.005244705,0.20650179698272578
21,603567.SH,珍宝岛,1,ok,,0.577701,0.623409,0.223532,1,0.24825000000000003,0.0,0.132338,1.0,0.6908759124087592,1.0,高,回封偏弱,0.21601456917539652,0.025585225000000003,0.01405894,0.08,0.09405894000000001,0.13871585417539653
22,600227.SH,赤天化,1,ok,,0.618,0.632708,0.196667,0,0.24825000000000003,0.0,0.266667,1.0,0.493165467625899,1.0,低,回封偏弱,0.2259783826021276,0.0258177,0.012850015,0.0,0.012850015,0.2150210676021276
23,600744.SH,华银电力,1,ok,,0.699597,0.71379,0.110268,0,0.1102684,0.0,0.448658,0.0,0.42785977859778634,1.0,低,健康涨停,0.2616460313424781,0.02784475,0.00496206,0.0,0.00496206,0.2606037213424781
24,000899.SZ,赣能股份,1,ok,,0.607126,0.701797,0.096916,0,0.096916,0.0,0.515421,0.0,0.4438335046248719,1.0,低,健康涨停,0.2633707024441855,0.027544924999999998,0.00436122,0.0,0.00436122,0.2626294074441855
25,300795.SZ,米奥会展,1,ok,,0.698168,0.768306,0.111221,0,0.11122140000000001,0.0,0.443893,0.0,0.8005154639175259,1.0,低,健康涨停,0.24998213982120232,0.02920765,0.005004945,0.0,0.005004945,0.2502598448212024
26,000037.SZ,深南电A,1,ok,,0.681935,0.735807,0.083043,0,0.08304340000000002,0.0,0.5847829999999999,0.0,0.42846889952153183,1.0,低,健康涨停,0.2756057184381028,0.028395175,0.0037369350000000003,0.0,0.0037369350000000003,0.2763389584381028
27,001388.SZ,信通电子,1,ok,,0.536764,0.463105,0.350424,1,0.350424,0.0,0.24788,4.0,0.15,1.0,高,多次炸板|回封偏弱,0.18864229361395993,0.021577625000000003,0.031769080000000005,0.08,0.11176908,0.07452583861395994
