ts_code,name,industry,board,晋阶,limit_times,advance_stage,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,up_stat,turnover_ratio,amount,float_mv,total_mv,seal_amount,stage_quality_weight,stage_risk_weight,stage_prior,stage_source,minute_freq,minute_rows,has_minute_data,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,reseal_speed_score,reseal_acceptance_score,intraday_vwap,intraday_vwap_position,late_volume_ratio,late_price_change_pct,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,limitup_path_score,limitup_quality_score,intraday_risk_score,intraday_tag,intraday_available,_matched_key,_limitup_quality_score_provided,limitup_quality_is_default,limitup_quality_score_source_raw,limitup_quality_score_raw,_intraday_risk_score_provided,intraday_risk_is_default,intraday_risk_score_source_raw,intraday_risk_score_raw,_late_withdraw_score_provided,late_withdraw_is_default,late_withdraw_score_source_raw,late_withdraw_score_raw,_reseal_score_provided,reseal_is_default,reseal_score_source_raw,reseal_score_raw,reseal_score,_open_board_count_provided,open_board_count_is_default,open_board_count_source_raw,open_board_count_raw,_seal_stability_score_provided,seal_stability_score,_auction_strength_score_provided,auction_strength_is_default,auction_strength_score_source_raw,auction_strength_score_raw,auction_strength_score,_auction_real_volume_score_provided,auction_real_volume_score,_volatility_risk_score_provided,volatility_risk_score,open_board_risk_score,weak_reseal_risk_score,auction_fake_strength_score,intraday_source_date,intraday_feature_version,intraday_matched_key,_intraday_feature_valid_count,_intraday_code_match,intraday_status,intraday_data_status,intraday_missing_reason,_auction_source_auction_strength_score_provided,_auction_source_auction_real_volume_score_provided,auction_available,intraday_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_confidence_score,intraday_bonus,intraday_risk_penalty,intraday_soft_risk_penalty,intraday_hard_risk_penalty,intraday_total_penalty,auction_data_status,risk_level,risk_label,risk_tags,auction_matched_key
000011.SZ,深物业A,房地产开发,房地产开发,2→3,2.0,2→3,20260831,U,10.07,10.07,8.24,0,93488873.0,92500,92500,2/2,2.18,115646357.0,5301608718.01,6001509416.16,93488873.0,0.92,0.015,0.35,limit_list_d,1min,241,1,09:30:00,15:00:00,1,0.0,0.0,0,,0.0,65.0,10.07,0.0,0.022823,0.0,0.0,31,0.0,70.0,0.76,0.061875,healthy_limitup,0,000011.SZ,1.0,1,76.0,0.76,1.0,1,8.25,0.0825,1.0,1,0.0,0.0,1.0,1,65.0,0.65,0.65,1.0,1,0.0,0.0,1.0,0.7,0.0,0,,,1.0,0.0,0.5,0.0,0.0,0.0,0.35,0.0,20260831,intraday_refine_v2,000011.SZ,6.0,1.0,degenerate_features,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,1,0,1,0.858,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000011.SZ
000560.SZ,我爱我家,房地产服务,房地产服务,2→3,2.0,2→3,20260831,U,2.9,2.9,2.38,0,458788700.0,92500,92500,3/5,2.73,185611600.0,6793795545.1,6830952459.2,458788700.0,0.92,0.015,0.35,limit_list_d,1min,241,1,09:30:00,15:00:00,1,0.0,0.0,0,,0.0,65.0,2.9,0.0,0.057415,0.0,0.0,31,0.0,70.0,0.76,0.061875,healthy_limitup,0,000560.SZ,1.0,1,76.0,0.76,1.0,1,8.25,0.0825,1.0,1,0.0,0.0,1.0,1,65.0,0.65,0.65,1.0,1,0.0,0.0,1.0,0.7,0.0,0,,,1.0,0.0,0.5,0.0,0.0,0.0,0.35,0.0,20260831,intraday_refine_v2,000560.SZ,6.0,1.0,degenerate_features,degenerate_features,matched intraday row has no non-degenerate feature in candidate intersection,1,0,1,0.858,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000560.SZ
000712.SZ,锦龙股份,证券Ⅱ,证券Ⅱ,4→5,4.0,4→5,20260831,U,12.98,12.98,10.62,3,52450882.0,93133,142609,4/4,27.44,3119349440.0,11626628942.5,11630080000.0,52450882.0,1.1,0.005,0.515,limit_list_d,,,,,,,0.0,,,,,,,,,,,,0.0,,0.55,0.0,,0,,,1,,,,1,,,,1,,,,1,,,0.5,,1,,,,0.5,,0,,,0.9889830508474566,,0.5,,0.0,0.0,0.5,0.0,,,,,,missing_stock,missing_stock,stock not covered by intraday_features.csv,1,0,1,0.7633474576271185,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000712.SZ
000892.SZ,欢瑞世纪,影视院线,影视院线,1→2,1.0,1→2,20260831,U,4.3,4.3,3.52,0,158916820.0,93451,93451,1/1,7.52,226322636.0,3056434857.2,4218216064.0,158916820.0,0.78,0.035,0.16,limit_list_d,,,,,,,0.0,,,,,,,,,,,,0.0,,0.55,0.0,,0,,,1,,,,1,,,,1,,,,1,,,0.5,,1,,,,0.5,,0,,,0.6494884910485935,,0.5,,0.0,0.0,0.5,0.0,,,,,,missing_stock,missing_stock,stock not covered by intraday_features.csv,1,0,1,0.7124232736572891,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000892.SZ
000965.SZ,天保基建,房地产开发,房地产开发,1→2,1.0,1→2,20260831,U,3.62,3.62,2.96,4,13143640.0,92500,145027,1/1,12.12,480043392.0,4017587839.9,4017587843.52,13143640.0,0.78,0.035,0.16,limit_list_d,,,,,,,0.0,,,,,,,,,,,,0.0,,0.55,0.0,,0,,,1,,,,1,,,,1,,,,1,,,0.5,,1,,,,0.5,,0,,,1.0,,0.5,,0.0,0.0,0.5,0.0,,,,,,missing_stock,missing_stock,stock not covered by intraday_features.csv,1,0,1,0.765,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000965.SZ
000977.SZ,浪潮信息,计算机设,计算机设,1→2,1.0,1→2,20260831,U,85.18,85.18,69.7,1,407519433.0,135157,135609,1/1,7.95,9601180928.0,124951876259.52,125084841558.08,407519433.0,0.78,0.035,0.16,limit_list_d,,,,,,,0.0,,,,,,,,,,,,0.0,,0.55,0.0,,0,,,1,,,,1,,,,1,,,,1,,,0.5,,1,,,,0.5,,0,,,0.36787190082644644,,0.5,,0.0,0.0,0.5,0.0,,,,,,missing_stock,missing_stock,stock not covered by intraday_features.csv,1,0,1,0.6701807851239671,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000977.SZ
001221.SZ,悍高集团,家居用品,家居用品,1→2,1.0,1→2,20260831,U,41.27,41.27,33.77,6,33165025.0,93315,132448,1/1,9.55,300949264.0,3172406493.58,16508412700.0,33165025.0,0.78,0.035,0.16,limit_list_d,,,,,,,0.0,,,,,,,,,,,,0.0,,0.55,0.0,,0,,,1,,,,1,,,,1,,,,1,,,0.5,,1,,,,0.5,,0,,,0.48997867803837925,,0.5,,0.0,0.0,0.5,0.0,,,,,,missing_stock,missing_stock,stock not covered by intraday_features.csv,1,0,1,0.688496801705757,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,001221.SZ
001330.SZ,博纳影业,影视院线,影视院线,1→2,1.0,1→2,20260831,U,5.61,5.61,4.59,2,170636570.0,102530,104836,1/1,11.11,702824656.0,6523573476.42,7711051545.12,170636570.0,0.78,0.035,0.16,limit_list_d,,,,,,,0.0,,,,,,,,,,,,0.0,,0.55,0.0,,0,,,1,,,,1,,,,1,,,,1,,,0.5,,1,,,,0.5,,0,,,0.4382352941176471,,0.5,,0.0,0.0,0.5,0.0,,,,,,missing_stock,missing_stock,stock not covered by intraday_features.csv,1,0,1,0.6807352941176471,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,001330.SZ
002008.SZ,大族激光,自动化设,自动化设,1→2,1.0,1→2,20260831,U,96.38,96.38,78.86,0,278905407.0,141421,141421,1/1,6.05,5336748544.0,92209628051.14,99233176463.04,278905407.0,0.78,0.035,0.16,limit_list_d,,,,,,,0.0,,,,,,,,,,,,0.0,,0.55,0.0,,0,,,1,,,,1,,,,1,,,,1,,,0.5,,1,,,,0.5,,0,,,0.37125085596895674,,0.5,,0.0,0.0,0.5,0.0,,,,,,missing_stock,missing_stock,stock not covered by intraday_features.csv,1,0,1,0.6706876283953436,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,002008.SZ
002081.SZ,金 螳 螂,装修装饰,装修装饰,1→2,1.0,1→2,20260831,U,6.16,6.16,5.04,0,244163920.0,94212,94212,1/1,10.18,1597935920.0,16339711523.52,16356793967.36,244163920.0,0.78,0.035,0.16,limit_list_d,,,,,,,0.0,,,,,,,,,,,,0.0,,0.55,0.0,,0,,,1,,,,1,,,,1,,,,1,,,0.5,,1,,,,0.5,,0,,,0.7178571428571432,,0.5,,0.0,0.0,0.5,0.0,,,,,,missing_stock,missing_stock,stock not covered by intraday_features.csv,1,0,1,0.7226785714285715,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,002081.SZ
